origin,execution_date,origin_index,simulation_only,requested_quantity,reference_weight,action,output_candidate,budget_source,used_band,exposure_multiplier,filter_direction,return_threshold,observed_daily_return,addition_allowed,normal_requested_quantity,addition_suppressed,own_close_equity,own_close_shares,signal_state,decision_time,source_model,source_cost,node,cost,used_zero_count,waiting_zero_confirmation,exit_policy,entry_mode,exit_reasons,entry_rearmed,learning_cycle_id,learning_status,continuation_prediction,learning_fit_origin,model_selection_index,model_selection_origin,fixed_prediction_identity,negative_confirmation_count,learned_exit_requested,log_holding_days,cycle_return,cycle_drawdown,mom5,mom20,sma120,vol20
2025-06-13,2025-06-16,3169,True,0,0.12162403107710903,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-13 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-06-16,2025-06-17,3170,True,0,0.16802003488170117,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-16 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-06-17,2025-06-18,3171,True,0,0.11212587783210647,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-17 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-06-18,2025-06-19,3172,True,0,0.12833278812950516,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-18 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-06-19,2025-06-20,3173,True,-13200,0.0,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-19 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,2025-06-23,3174,True,500,0.007376372429415994,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-20 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,2025-06-24,3175,True,0,0.07523394031528471,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-23 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,2025-06-25,3176,True,15900,0.2251698950724231,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-24 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,2025-06-26,3177,True,-16400,0.0,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-25 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,2025-06-27,3178,True,72500,1.0,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-26 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,2025-06-30,3179,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-27 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,2025-07-01,3180,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-30 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,2025-07-02,3181,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-01 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,2025-07-03,3182,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-02 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,2025-07-04,3183,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-03 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,2025-07-07,3184,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-04 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-07,2025-07-08,3185,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-07 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-08,2025-07-09,3186,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-08 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-09,2025-07-10,3187,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-09 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-10,2025-07-11,3188,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-10 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-11,2025-07-14,3189,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-11 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-14,2025-07-15,3190,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-14 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-15,2025-07-16,3191,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-15 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-16,2025-07-17,3192,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-16 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-17,2025-07-18,3193,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-17 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-18,2025-07-21,3194,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-18 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-21,2025-07-22,3195,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-21 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-22,2025-07-23,3196,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-22 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-23,2025-07-24,3197,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-23 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-24,2025-07-25,3198,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-24 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-25,2025-07-28,3199,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-25 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-28,2025-07-29,3200,True,-72000,0.0,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-28 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-29,2025-07-30,3201,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-29 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-30,2025-07-31,3202,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-30 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2025-07-31,2025-08-01,3203,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-31 15:05:00,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,RUNS_OPPORTUNITY_CAPPED_SUM,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,2020-06-30,1967,True,0,0.0,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.008645533141210304,1.0,0.0,0.0,208920.42231999998,0.0,MODEL_VIEW_AVAILABLE,2020-06-29 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,2020-07-01,1968,True,32300,0.6478042503007988,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.012112403100775104,1.0,32300.0,0.0,208920.42231999998,0.0,MODEL_VIEW_AVAILABLE,2020-06-30 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,2020-07-02,1969,True,14000,0.9362671162848829,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.022498803255146083,1.0,14000.0,0.0,211450.26168,32300.0,MODEL_VIEW_AVAILABLE,2020-07-01 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,2020-07-03,1970,True,0,0.937419358050261,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.02294007490636707,1.0,0.0,0.0,215921.72168,46300.0,MODEL_VIEW_AVAILABLE,2020-07-02 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,2020-07-06,1971,True,0,0.9381480231483209,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.01990846681922198,1.0,0.0,0.0,219949.82168,46300.0,MODEL_VIEW_AVAILABLE,2020-07-03 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,2020-07-07,1972,True,0,0.849380277184719,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.07336773614538927,1.0,0.0,0.0,235089.92167999997,46300.0,MODEL_VIEW_AVAILABLE,2020-07-06 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,2020-07-08,1973,True,-46300,0.0,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.010033444816053505,1.0,-46300.0,0.0,232867.52167999998,46300.0,MODEL_VIEW_AVAILABLE,2020-07-07 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,2020-07-09,1974,True,0,0.0,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.013091216216216228,1.0,0.0,0.0,232455.8406,0.0,MODEL_VIEW_AVAILABLE,2020-07-08 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,2020-07-10,1975,True,0,0.0,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.01542309295539801,1.0,0.0,0.0,232455.8406,0.0,MODEL_VIEW_AVAILABLE,2020-07-09 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,2020-12-14,2080,True,0,0.0,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.011177644710578805,1.0,0.0,0.0,229642.74108,0.0,MODEL_VIEW_AVAILABLE,2020-12-11 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-14,2020-12-15,2081,True,43800,0.9548373687127555,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.008881711748082388,1.0,43800.0,0.0,229642.74108,0.0,MODEL_VIEW_AVAILABLE,2020-12-14 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-15,2020-12-16,2082,True,0,0.9562246035393681,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0030012004801920344,1.0,0.0,0.0,229993.08852000002,43800.0,MODEL_VIEW_AVAILABLE,2020-12-15 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,2020-12-17,2083,True,0,0.9562865773418091,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0019948134849390176,1.0,0.0,0.0,230431.08852000002,43800.0,MODEL_VIEW_AVAILABLE,2020-12-16 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-17,2020-12-18,2084,True,0,0.9567215922306475,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.014134979096157796,1.0,0.0,0.0,233540.88852000004,43800.0,MODEL_VIEW_AVAILABLE,2020-12-17 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,2020-12-21,2085,True,0,0.9565449610889578,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.005692972124067497,1.0,0.0,0.0,232270.68852000005,43800.0,MODEL_VIEW_AVAILABLE,2020-12-18 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-21,2020-12-22,2086,True,0,0.956818430188315,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.008884501480750151,1.0,0.0,0.0,234241.68852000003,43800.0,MODEL_VIEW_AVAILABLE,2020-12-21 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-22,2020-12-23,2087,True,0,0.9563483757906281,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.015068493150684925,1.0,0.0,0.0,230869.08852000005,43800.0,MODEL_VIEW_AVAILABLE,2020-12-22 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-23,2020-12-24,2088,True,0,0.9565999318544987,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.008146234849989886,1.0,0.0,0.0,232664.88852,43800.0,MODEL_VIEW_AVAILABLE,2020-12-23 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-24,2020-12-25,2089,True,0,0.9565999318544987,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.0,1.0,0.0,0.0,232664.88852,43800.0,MODEL_VIEW_AVAILABLE,2020-12-24 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-25,2020-12-28,2090,True,0,0.9568546327126779,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.008277493102089029,1.0,0.0,0.0,234504.48852,43800.0,MODEL_VIEW_AVAILABLE,2020-12-25 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-28,2020-12-29,2091,True,0,0.9569388695010433,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.002736512900703758,1.0,0.0,0.0,235117.68852000003,43800.0,MODEL_VIEW_AVAILABLE,2020-12-28 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-29,2020-12-30,2092,True,0,0.9740619285501445,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.003118908382066299,1.0,0.0,0.0,234416.88852,43800.0,MODEL_VIEW_AVAILABLE,2020-12-29 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-30,2020-12-31,2093,True,0,0.9743396389466503,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.012514665623777788,1.0,0.0,0.0,237220.08852000002,43800.0,MODEL_VIEW_AVAILABLE,2020-12-30 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,2021-01-04,2094,True,0,0.9520296922747041,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.021050598686751743,1.0,0.0,0.0,241994.28852000003,43800.0,MODEL_VIEW_AVAILABLE,2020-12-31 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,2021-01-05,2095,True,0,0.9997169670992094,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.008889729525250578,1.0,0.0,0.0,244052.88852,43800.0,MODEL_VIEW_AVAILABLE,2021-01-04 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,2021-01-06,2096,True,0,0.9996797230009008,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.01856017997750281,1.0,0.0,0.0,248389.08852000002,43800.0,MODEL_VIEW_AVAILABLE,2021-01-05 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,2021-01-07,2097,True,0,0.9996825842018067,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.00901895821829557,1.0,0.0,0.0,250535.28852000003,43800.0,MODEL_VIEW_AVAILABLE,2021-01-06 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2021-01-07,2021-01-08,2098,True,0,0.9996892136042361,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.021342575702298472,1.0,0.0,0.0,255659.88852000004,43800.0,MODEL_VIEW_AVAILABLE,2021-01-07 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,2021-01-11,2099,True,0,0.9996876524127688,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.0050008930166102195,1.0,0.0,0.0,254433.48852,43800.0,MODEL_VIEW_AVAILABLE,2021-01-08 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2021-01-11,2021-01-12,2100,True,0,0.9996840817286459,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.011308562197092087,1.0,0.0,0.0,251674.08852000002,43800.0,MODEL_VIEW_AVAILABLE,2021-01-11 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2021-01-12,2021-01-13,2101,True,0,0.984366177675604,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.029048656499636838,1.0,0.0,0.0,258682.08852000002,43800.0,MODEL_VIEW_AVAILABLE,2021-01-12 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2021-01-13,2021-01-14,2102,True,-15600,0.6198445786257326,调整到中文方案所定仓位,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.003881439661256203,1.0,-15600.0,0.0,257718.48852,43800.0,MODEL_VIEW_AVAILABLE,2021-01-13 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2021-01-14,2021-01-15,2103,True,0,0.6158423604200007,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.01824300389656386,1.0,0.0,0.0,254685.09492000003,28200.0,MODEL_VIEW_AVAILABLE,2021-01-14 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,2021-01-18,2104,True,0,0.615117640957137,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,-0.0030669312646581792,1.0,0.0,0.0,254205.69492,28200.0,MODEL_VIEW_AVAILABLE,2021-01-15 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
2021-01-18,2021-01-19,2105,True,0,0.6096590011518206,维持当前份额,SELECTED_MIX_BAND10_SIMPLE2,SIMPLE2,0.1,1.0,LOWER,0.01,0.010676800579080714,1.0,0.0,0.0,255869.49492000003,28200.0,MODEL_VIEW_AVAILABLE,2021-01-18 15:05:00,SELECTED_MIX_BAND10_SIMPLE2,STRESS,SELECTED_MIX_BAND10_SIMPLE2,STRESS,,,,,,,,,,,,,,,,,,,,,,
