date,open,mark,mark_clock,cash,shares,dividend_receivable,equity,net_return,pnl,price_pnl,dividend_recognized,dividend_paid,exposure,accounting_error,origin,terminal_unliquidated,turnover,requested_quantity,filled_quantity,open_price,fill_price,commission,slippage_cost,notional,status,cash_before,shares_before,cash_after,shares_after,node,cost,cycle_id,mode,execution_reasons
2025-06-20,3.872,3.878,CLOSE,273752.7888999999,22500,1979.9999999999998,362987.7888999999,0.0003100238661635224,112.5,112.4999999999976,0.0,0.0,0.2403799870635263,2.4016344468691386e-12,2025-06-19,False,0.0,0,0,3.872,,0.0,0.0,0.0,NO_TRADE,273752.7888999999,22500,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-06-23,3.869,3.891,CLOSE,273752.7888999999,22500,1979.9999999999998,363280.2888999999,0.0008058122310019566,292.5,292.4999999999978,0.0,0.0,0.2409916053113996,2.2168933355715126e-12,2025-06-20,False,0.0,0,0,3.869,,0.0,0.0,0.0,NO_TRADE,273752.7888999999,22500,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-06-24,3.896,3.936,CLOSE,273752.7888999999,22500,1979.9999999999998,364292.7888999999,0.0027871041477802727,1012.5,1012.4999999999984,0.0,0.0,0.2431011612044567,1.5916157281026244e-12,2025-06-23,False,0.0,0,0,3.896,,0.0,0.0,0.0,NO_TRADE,273752.7888999999,22500,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-06-25,3.939,4.001,CLOSE,78240.09417999993,72100,1979.9999999999998,368692.19418,0.01207656427480841,4399.4052800000645,4537.700000000023,0.0,0.0,0.782419873687818,5.306333150656428e-11,2025-06-24,False,0.5364843698805182,49600,49600,3.939,3.9410000000000003,39.09472,99.2000000000111,195473.6,FILLED,273752.7888999999,22500,78240.09417999993,72100.0,ADD_GATE_EXPOSURE_115,BASE,,,
2025-06-26,3.995,3.986,CLOSE,78240.09417999993,72100,1979.9999999999998,367610.69418,-0.002933341191031613,-1081.5,-1081.500000000009,0.0,0.0,0.7817797592669589,9.094947017729282e-12,2025-06-25,False,0.0,0,0,3.995,,0.0,0.0,0.0,NO_TRADE,78240.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-06-27,3.99,3.963,CLOSE,80220.09417999993,72100,0.0,365952.39417999994,-0.004511022193462222,-1658.3000000000466,-1658.3000000000095,0.0,1979.9999999999998,0.7807909021616011,-3.7061909097246826e-11,2025-06-26,False,0.0,0,0,3.99,,0.0,0.0,0.0,NO_TRADE,78240.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-06-30,3.961,3.982,CLOSE,80220.09417999993,72100,0.0,367322.29417999997,0.0037433830787461098,1369.9000000000233,1369.9000000000092,0.0,0.0,0.7816084254861768,1.4097167877480388e-11,2025-06-27,False,0.0,0,0,3.961,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-01,3.98,3.988,CLOSE,80220.09417999993,72100,0.0,367754.89417999994,0.0011777123437761716,432.5999999999767,432.5999999999844,0.0,0.0,0.7818653253850764,-7.673861546209082e-12,2025-06-30,False,0.0,0,0,3.98,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-02,3.985,3.992,CLOSE,80220.09417999993,72100,0.0,368043.29417999997,0.0007842179793231541,288.4000000000233,288.40000000000026,0.0,0.0,0.7820362564715919,2.3021584638627246e-11,2025-07-01,False,0.0,0,0,3.985,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-03,3.994,4.015,CLOSE,80220.09417999993,72100,0.0,369701.5941799999,0.004505719914540629,1658.2999999999302,1658.2999999999774,0.0,0.0,0.7830139349062627,-4.729372449219227e-11,2025-07-02,False,0.0,0,0,3.994,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-04,4.011,4.032,CLOSE,80220.09417999993,72100,0.0,370927.29417999997,0.00331537656124703,1225.7000000000698,1225.700000000025,0.0,0.0,0.7837309482513531,4.4792614062316716e-11,2025-07-03,False,0.0,0,0,4.011,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-07,4.026,4.014,CLOSE,80220.09417999993,72100,0.0,369629.4941799999,-0.0034987988761222555,-1297.8000000000466,-1297.7999999999852,0.0,0.0,0.7829716095628051,-6.139089236967266e-11,2025-07-04,False,0.0,0,0,4.026,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-08,4.016,4.048,CLOSE,80220.09417999993,72100,0.0,372080.89417999994,0.00663204651846927,2451.4000000000233,2451.399999999986,0.0,0.0,0.784401469049383,3.728928277269006e-11,2025-07-07,False,0.0,0,0,4.016,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-09,4.048,4.045,CLOSE,80220.09417999993,72100,0.0,371864.5941799999,-0.0005813251993944668,-216.30000000004657,-216.3000000000082,0.0,0.0,0.7842760632888605,-3.836930773104541e-11,2025-07-08,False,0.0,0,0,4.048,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-10,4.045,4.065,CLOSE,80220.09417999993,72100,0.0,373306.5941799999,0.0038777555663231933,1442.0,1442.0000000000332,0.0,0.0,0.7851093566771563,-3.319655661471188e-11,2025-07-09,False,0.0,0,0,4.045,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-11,4.066,4.079,CLOSE,80220.09417999993,72100,0.0,374315.9941799999,0.002703943663832753,1009.4000000000233,1009.3999999999528,0.0,0.0,0.7856888419749866,7.048583938740194e-11,2025-07-10,False,0.0,0,0,4.066,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-14,4.078,4.078,CLOSE,80220.09417999993,72100,0.0,374243.89417999994,-0.00019261800489700498,-72.09999999997672,-72.09999999996003,0.0,0.0,0.7856475538344616,-1.6683543435647152e-11,2025-07-11,False,0.0,0,0,4.078,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-15,4.082,4.078,CLOSE,80220.09417999993,72100,0.0,374243.89417999994,0.0,0.0,0.0,0.0,0.0,0.7856475538344616,0.0,2025-07-14,False,0.0,0,0,4.082,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-16,4.079,4.069,CLOSE,80220.09417999993,72100,0.0,373594.9941799999,-0.0017338960236661372,-648.9000000000233,-648.9000000000246,0.0,0.0,0.7852752434328671,1.3642420526593924e-12,2025-07-15,False,0.0,0,0,4.079,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-17,4.069,4.102,CLOSE,80220.09417999993,72100,0.0,375974.29417999997,0.006368661350033111,2379.3000000000466,2379.300000000026,0.0,0.0,0.7866340986025122,2.0463630789890885e-11,2025-07-16,False,0.0,0,0,4.069,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-18,4.108,4.132,CLOSE,80220.09417999993,72100,0.0,378137.29417999985,0.005753052890802968,2162.9999999998836,2162.9999999999536,0.0,0.0,0.7878545824104465,-7.003109203651547e-11,2025-07-17,False,0.0,0,0,4.108,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-21,4.137,4.157,CLOSE,80220.09417999993,72100,0.0,379939.79417999997,0.004766787163664743,1802.5000000001164,1802.5000000000255,0.0,0.0,0.7888610369094559,9.094947017729282e-11,2025-07-18,False,0.0,0,0,4.137,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-22,4.159,4.201,CLOSE,80220.09417999993,72100,0.0,383112.1941799999,0.008349743955740951,3172.399999999907,3172.3999999999705,0.0,0.0,0.7906093948492028,-6.366462912410498e-11,2025-07-21,False,0.0,0,0,4.159,,0.0,0.0,0.0,NO_TRADE,80220.09417999993,72100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-23,4.204,4.199,CLOSE,271.1075799999235,91100,0.0,382800.00757999986,-0.0008148699121107716,-312.18660000001546,-239.19999999998208,0.0,0.0,0.9992917774957378,-3.12141423819412e-11,2025-07-22,False,0.20852350194052047,19000,19000,4.204,4.207,15.986600000000001,57.00000000000216,79933.0,FILLED,80220.09417999993,72100,271.1075799999235,91100.0,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-24,4.195,4.225,CLOSE,271.1075799999235,91100,0.0,385168.60757999984,0.006187565185732158,2368.5999999999767,2368.599999999982,0.0,0.0,0.9992961327204124,-5.4569682106375694e-12,2025-07-23,False,0.0,0,0,4.195,,0.0,0.0,0.0,NO_TRADE,271.1075799999235,91100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-25,4.225,4.203,CLOSE,271.1075799999235,91100,0.0,383164.40758,-0.005203435483987495,-2004.199999999837,-2004.1999999999412,0.0,0.0,0.9992924510350212,1.0413714335300028e-10,2025-07-24,False,0.0,0,0,4.225,,0.0,0.0,0.0,NO_TRADE,271.1075799999235,91100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-28,4.203,4.214,CLOSE,271.1075799999235,91100,0.0,384166.50758,0.002615326424312281,1002.0999999999767,1002.100000000011,0.0,0.0,0.9992942966795628,-3.433342499192804e-11,2025-07-25,False,0.0,0,0,4.203,,0.0,0.0,0.0,NO_TRADE,271.1075799999235,91100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-29,4.208,4.235,CLOSE,271.1075799999235,91100,0.0,386079.60757999995,0.004979871910363309,1913.0999999999767,1913.0999999999913,0.0,0.0,0.9992977935776012,-1.4551915228366852e-11,2025-07-28,False,0.0,0,0,4.208,,0.0,0.0,0.0,NO_TRADE,271.1075799999235,91100,,,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-30,4.227,4.232,CLOSE,385000.5462999999,0,0.0,385000.5462999999,-0.002794919127595774,-1079.0612800000235,-728.8000000000006,0.0,0.0,0.0,-1.2562395568238571e-11,2025-07-29,False,0.9985872416268731,-91100,-91100,4.227,4.224,76.96128,273.30000000001036,384806.4,FILLED,271.1075799999235,91100,385000.5462999999,0.0,ADD_GATE_EXPOSURE_115,BASE,,,
2025-07-31,4.221,4.155,CLOSE,385000.5462999999,0,0.0,385000.5462999999,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2025-07-30,False,0.0,0,0,4.221,,0.0,0.0,0.0,NO_TRADE,385000.5462999999,0,,,ADD_GATE_EXPOSURE_115,BASE,,,
2020-06-29,4.15,4.128,CLOSE,207575.73908,0,0.0,207575.73908,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2020-06-24,False,0.0,0,0,4.15,,0.0,0.0,0.0,NO_TRADE,207575.73908,0,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-06-30,4.148,4.178,CLOSE,207575.73908,0,0.0,207575.73908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-29,False,0.0,0,0,4.148,,0.0,0.0,0.0,NO_TRADE,207575.73908,0,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-07-01,4.187,4.272,CLOSE,87717.77227999999,28600,0.0,209896.97228,0.011182584295678977,2321.233199999988,2430.999999999999,0.0,0.0,0.5820912930416855,-7.986500349943526e-12,2020-06-30,False,0.5773025331915875,28600,28600,4.187,4.19,23.966800000000003,85.80000000000325,119834.00000000001,FILLED,207575.73908,0,87717.77227999999,28600.0,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-07-02,4.27,4.37,CLOSE,87717.77227999999,28600,0.0,212699.77227999998,0.013353217864720213,2802.7999999999884,2802.7999999999965,0.0,0.0,0.5875981843340787,-8.185452315956354e-12,2020-07-01,False,0.0,0,0,4.27,,0.0,0.0,0.0,NO_TRADE,87717.77227999999,28600,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-07-03,4.386,4.457,CLOSE,87717.77227999999,28600,0.0,215187.97228,0.011698178955850125,2488.2000000000116,2488.1999999999925,0.0,0.0,0.5923667510288972,1.9099388737231493e-11,2020-07-02,False,0.0,0,0,4.386,,0.0,0.0,0.0,NO_TRADE,87717.77227999999,28600,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-07-06,4.527,4.784,CLOSE,87717.77227999999,28600,0.0,224540.17228,0.04346060749078973,9352.200000000012,9352.199999999999,0.0,0.0,0.6093448607021795,1.2732925824820995e-11,2020-07-03,False,0.0,0,0,4.527,,0.0,0.0,0.0,NO_TRADE,87717.77227999999,28600,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-07-07,4.821,4.736,CLOSE,87717.77227999999,28600,0.0,223167.37228,-0.006113828033801116,-1372.7999999999884,-1372.8000000000013,0.0,0.0,0.6069417702783914,1.2960299500264227e-11,2020-07-06,False,0.0,0,0,4.821,,0.0,0.0,0.0,NO_TRADE,87717.77227999999,28600,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-07-08,4.734,4.798,CLOSE,222997.31095999997,0,0.0,222997.31095999997,-0.0007620348721347758,-170.06132000003709,-57.1999999999937,0.0,0.0,0.0,-4.013145371573046e-11,2020-07-07,False,0.606456436375264,-28600,-28600,4.734,4.731,27.061320000000002,85.80000000000325,135306.6,FILLED,87717.77227999999,28600,222997.31095999997,0.0,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-07-09,4.796,4.872,CLOSE,222997.31095999997,0,0.0,222997.31095999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-08,False,0.0,0,0,4.796,,0.0,0.0,0.0,NO_TRADE,222997.31095999997,0,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-11,5.02,4.954,CLOSE,219867.15093999996,0,0.0,219867.15093999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10,False,0.0,0,0,5.02,,0.0,0.0,0.0,NO_TRADE,219867.15093999996,0,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-14,4.959,4.998,CLOSE,219867.15093999996,0,0.0,219867.15093999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-11,False,0.0,0,0,4.959,,0.0,0.0,0.0,NO_TRADE,219867.15093999996,0,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-15,4.998,5.013,CLOSE,64304.94471999997,31100,0.0,220209.24471999996,0.00155591127886745,342.0937799999956,466.49999999999005,0.0,0.0,0.7079825381456402,9.094947017729282e-12,2020-12-14,False,0.7073867075416065,31100,31100,4.998,5.001,31.106220000000004,93.30000000000354,155531.1,FILLED,219867.15093999996,0,64304.94471999997,31100.0,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-16,5.02,5.023,CLOSE,64304.94471999997,31100,0.0,220520.24471999996,0.0014122931141944406,311.0,310.9999999999934,0.0,0.0,0.708394370767865,6.59383658785373e-12,2020-12-15,False,0.0,0,0,5.02,,0.0,0.0,0.0,NO_TRADE,64304.94471999997,31100,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-17,5.022,5.094,CLOSE,64304.94471999997,31100,0.0,222728.34472,0.010013139622639722,2208.100000000035,2208.1000000000195,0.0,0.0,0.7112853112573522,1.546140993013978e-11,2020-12-16,False,0.0,0,0,5.022,,0.0,0.0,0.0,NO_TRADE,64304.94471999997,31100,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-18,5.09,5.065,CLOSE,64304.94471999997,31100,0.0,221826.44471999997,-0.004049327449246909,-901.9000000000233,-901.8999999999974,0.0,0.0,0.7101114576254929,-2.5920599000528455e-11,2020-12-17,False,0.0,0,0,5.09,,0.0,0.0,0.0,NO_TRADE,64304.94471999997,31100,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-21,5.062,5.11,CLOSE,64304.94471999997,31100,0.0,223225.94471999997,0.006308986296771346,1399.5,1399.4999999999977,0.0,0.0,0.7119288942839512,2.2737367544323206e-12,2020-12-18,False,0.0,0,0,5.062,,0.0,0.0,0.0,NO_TRADE,64304.94471999997,31100,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-22,5.099,5.033,CLOSE,64304.94471999997,31100,0.0,220831.24472,-0.01072769566729237,-2394.6999999999825,-2394.699999999999,0.0,0.0,0.7088050434098012,1.6370904631912708e-11,2020-12-21,False,0.0,0,0,5.099,,0.0,0.0,0.0,NO_TRADE,64304.94471999997,31100,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-23,5.04,5.074,CLOSE,64304.94471999997,31100,0.0,222106.34471999996,0.005774092346473525,1275.0999999999767,1275.0999999999838,0.0,0.0,0.7104767772344978,-7.048583938740194e-12,2020-12-22,False,0.0,0,0,5.04,,0.0,0.0,0.0,NO_TRADE,64304.94471999997,31100,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-24,5.074,5.074,CLOSE,64304.94471999997,31100,0.0,222106.34471999996,0.0,0.0,0.0,0.0,0.0,0.7104767772344978,0.0,2020-12-23,False,0.0,0,0,5.074,,0.0,0.0,0.0,NO_TRADE,64304.94471999997,31100,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-25,5.054,5.116,CLOSE,64304.94471999997,31100,0.0,223412.54471999995,0.005880966622753059,1306.1999999999825,1306.1999999999944,0.0,0.0,0.7121694988050357,-1.1823431123048067e-11,2020-12-24,False,0.0,0,0,5.054,,0.0,0.0,0.0,NO_TRADE,64304.94471999997,31100,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-28,5.112,5.13,CLOSE,64304.94471999997,31100,0.0,223847.94471999997,0.001948861020967696,435.4000000000233,435.40000000000725,0.0,0.0,0.7127293493785,1.602984411874786e-11,2020-12-25,False,0.0,0,0,5.112,,0.0,0.0,0.0,NO_TRADE,64304.94471999997,31100,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-29,5.138,5.114,CLOSE,64304.94471999997,31100,0.0,223350.34471999996,-0.002222937541921266,-497.6000000000058,-497.6000000000005,0.0,0.0,0.7120893419680414,-5.343281372915953e-12,2020-12-28,False,0.0,0,0,5.138,,0.0,0.0,0.0,NO_TRADE,64304.94471999997,31100,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-30,5.11,5.178,CLOSE,38223.42945999997,36200,0.0,225667.02946,0.010372425182080258,2316.684740000026,2337.2,0.0,0.0,0.8306202303833881,2.6830093702301383e-11,2020-12-29,False,0.11681572244081398,5100,5100,5.11,5.113,5.215260000000001,15.30000000000058,26076.300000000003,FILLED,64304.94471999997,31100,38223.42945999997,36200.0,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2020-12-31,5.188,5.287,CLOSE,38223.42945999997,36200,0.0,229612.82945999998,0.017485053130897876,3945.7999999999884,3945.7999999999993,0.0,0.0,0.8335309505575396,-1.0913936421275139e-11,2020-12-30,False,0.0,0,0,5.188,,0.0,0.0,0.0,NO_TRADE,38223.42945999997,36200,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2021-01-04,5.28,5.334,CLOSE,73044.66381999997,29600,0.0,230931.06381999998,0.005741118051200367,1318.2343600000022,1344.9999999999936,0.0,0.0,0.6836949407684065,9.315215265814913e-12,2020-12-31,False,0.15184987197604624,-6600,-6600,5.28,5.277,6.965640000000001,19.80000000000075,34828.200000000004,FILLED,38223.42945999997,36200,73044.66381999997,29600.0,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2021-01-05,5.321,5.433,CLOSE,623.782539999971,43200,0.0,235329.38253999996,0.019046024589520982,4398.318719999981,4453.600000000007,0.0,0.0,0.9973493214775511,-2.4073187887552194e-11,2021-01-04,False,0.3140645126937802,13600,13600,5.321,5.324,14.48128,40.800000000001546,72406.4,FILLED,73044.66381999997,29600,623.782539999971,43200.0,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2021-01-06,5.447,5.482,CLOSE,623.782539999971,43200,0.0,237446.18254,0.008995051859451708,2116.8000000000466,2116.8000000000166,0.0,0.0,0.9973729519113457,3.001332515850663e-11,2021-01-05,False,0.0,0,0,5.447,,0.0,0.0,0.0,NO_TRADE,623.782539999971,43200,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2021-01-07,5.49,5.599,CLOSE,623.782539999971,43200,0.0,242500.58253999997,0.021286507729592508,5054.399999999965,5054.4,0.0,0.0,0.9974277070452107,-3.456079866737127e-11,2021-01-06,False,0.0,0,0,5.49,,0.0,0.0,0.0,NO_TRADE,623.782539999971,43200,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2021-01-08,5.608,5.571,CLOSE,623.782539999971,43200,0.0,241290.98253999994,-0.0049880292547359595,-1209.600000000035,-1209.6000000000204,0.0,0.0,0.9974148120520975,-1.4551915228366852e-11,2021-01-07,False,0.0,0,0,5.608,,0.0,0.0,0.0,NO_TRADE,623.782539999971,43200,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2021-01-11,5.572,5.508,CLOSE,623.782539999971,43200,0.0,238569.38253999996,-0.011279327438391995,-2721.5999999999767,-2721.599999999988,0.0,0.0,0.9973853202227433,1.1368683772161603e-11,2021-01-08,False,0.0,0,0,5.572,,0.0,0.0,0.0,NO_TRADE,623.782539999971,43200,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2021-01-12,5.496,5.668,CLOSE,623.782539999971,43200,0.0,245481.38253999996,0.028972703564930757,6912.0,6912.000000000006,0.0,0.0,0.9974589415557886,-6.366462912410498e-12,2021-01-11,False,0.0,0,0,5.496,,0.0,0.0,0.0,NO_TRADE,623.782539999971,43200,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2021-01-13,5.684,5.646,CLOSE,623.782539999971,43200,0.0,244530.98253999994,-0.003871576696229284,-950.4000000000233,-950.4000000000104,0.0,0.0,0.997449065416903,-1.2846612662542611e-11,2021-01-12,False,0.0,0,0,5.684,,0.0,0.0,0.0,NO_TRADE,623.782539999971,43200,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2021-01-14,5.646,5.543,CLOSE,108947.71341999996,24000,0.0,241979.71341999996,-0.010433316439084184,-2551.2691199999826,-2471.999999999994,0.0,0.0,0.5497650944362377,1.362110424452112e-11,2021-01-13,False,0.443075142767551,-19200,-19200,5.646,5.643,21.66912,57.60000000000218,108345.59999999999,FILLED,623.782539999971,43200,108947.71341999996,24000.0,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2021-01-15,5.543,5.526,CLOSE,108947.71341999996,24000,0.0,241571.71341999996,-0.0016860917563442657,-408.0,-408.00000000000836,0.0,0.0,0.5490046749364983,8.355982572538778e-12,2021-01-14,False,0.0,0,0,5.543,,0.0,0.0,0.0,NO_TRADE,108947.71341999996,24000,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2021-01-18,5.451,5.513,CLOSE,108947.71341999996,24000,1727.9999999999998,242987.71341999996,0.0058616134312801105,1416.0,-311.9999999999977,1727.9999999999998,0.0,0.5445213592808335,-2.0463630789890885e-12,2021-01-15,False,0.0,0,0,5.451,,0.0,0.0,0.0,NO_TRADE,108947.71341999996,24000,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2021-01-19,5.518,5.438,CLOSE,108947.71341999996,24000,1727.9999999999998,241187.71341999996,-0.007407781960105608,-1800.0,-1800.0000000000043,0.0,0.0,0.5411220917905082,4.320099833421409e-12,2021-01-18,False,0.0,0,0,5.518,,0.0,0.0,0.0,NO_TRADE,108947.71341999996,24000,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2021-01-20,5.436,5.468,CLOSE,239313.63501999996,0,1727.9999999999998,241041.63501999996,-0.0006056626928819808,-146.0783999999985,-47.999999999994714,0.0,0.0,0.0,-1.0658141036401503e-12,2021-01-19,False,0.5407321678818309,-24000,-24000,5.436,5.433,26.078400000000002,72.00000000000273,130392.0,FILLED,108947.71341999996,24000,239313.63501999996,0.0,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2021-01-21,5.483,5.562,CLOSE,241041.63501999996,0,0.0,241041.63501999996,0.0,0.0,0.0,0.0,1727.9999999999998,0.0,0.0,2021-01-20,False,0.0,0,0,5.483,,0.0,0.0,0.0,NO_TRADE,239313.63501999996,0,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2024-09-23,3.269,3.283,CLOSE,243881.4048400001,0,0.0,243881.4048400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-20,False,0.0,0,0,3.269,,0.0,0.0,0.0,NO_TRADE,243881.4048400001,0,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2024-09-24,3.314,3.427,CLOSE,243881.4048400001,0,0.0,243881.4048400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-23,False,0.0,0,0,3.314,,0.0,0.0,0.0,NO_TRADE,243881.4048400001,0,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2024-09-25,3.489,3.474,CLOSE,160.87048000007053,69800,0.0,242646.07048000008,-0.0050653077089269916,-1235.334360000008,-1046.9999999999777,0.0,0.0,0.9993370159274294,-1.4665602066088468e-11,2024-09-24,False,0.9991405460365558,71100,69800,3.489,3.491,48.73436,139.60000000001563,243671.80000000002,PARTIALLY_FILLED_CASH_OR_T_PLUS_ONE,243881.4048400001,0,160.87048000007053,69800.0,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2024-09-26,3.468,3.64,CLOSE,160.87048000007053,69800,0.0,254232.87048000007,0.04775185510764346,11586.799999999988,11586.799999999996,0.0,0.0,0.999367231783615,-7.275957614183426e-12,2024-09-25,False,0.0,0,0,3.468,,0.0,0.0,0.0,NO_TRADE,160.87048000007053,69800,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2024-09-27,3.7,3.869,CLOSE,160.87048000007053,69800,0.0,270217.0704800001,0.06287227914243099,15984.20000000004,15984.200000000006,0.0,0.0,0.9994046620381372,3.456079866737127e-11,2024-09-26,False,0.0,0,0,3.7,,0.0,0.0,0.0,NO_TRADE,160.87048000007053,69800,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2024-09-30,4.007,4.233,CLOSE,160.87048000007053,69800,0.0,295624.27048000006,0.09402514783713656,25407.199999999953,25407.19999999996,0.0,0.0,0.9994558279002638,-7.275957614183426e-12,2024-09-27,False,0.0,0,0,4.007,,0.0,0.0,0.0,NO_TRADE,160.87048000007053,69800,,,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
2024-10-08,4.656,4.412,CLOSE,324875.31460000004,0,0.0,324875.31460000004,0.09894669362737218,29251.044119999977,29525.4,0.0,0.0,0.0,-7.867129170335829e-11,2024-09-30,False,0.9988612306466328,-69800,-69800,4.656,4.6530000000000005,64.95588000000001,209.39999999994595,324779.4,FILLED,160.87048000007053,69800,324875.31460000004,0.0,CONFIRMED_RISK_EPISODE_30_10,BASE,,,
