market_id,instrument_id,field,xml_raw,sse_raw,xml_normalized,sse_normalized,xml_presence,sse_presence,match
101,603986,SubstitutionCashAmount,,-,,,False,True,True
101,603986,UnderlyingSecurityID,101,101,101,101,True,True,True
101,603993,InstrumentID,603993,603993,603993,603993,True,True,True
101,603993,InstrumentName,洛阳钼业,洛阳钼业,洛阳钼业,洛阳钼业,True,True,True
101,603993,Quantity,1400,1400,1400,1400,True,True,True
101,603993,SubstitutionFlag,1,1,1,1,True,True,True
101,603993,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,603993,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,603993,SubstitutionCashAmount,,-,,,False,True,True
101,603993,UnderlyingSecurityID,101,101,101,101,True,True,True
101,605117,InstrumentID,605117,605117,605117,605117,True,True,True
101,605117,InstrumentName,德业股份,德业股份,德业股份,德业股份,True,True,True
101,605117,Quantity,100,100,100,100,True,True,True
101,605117,SubstitutionFlag,1,1,1,1,True,True,True
101,605117,CreationPremiumRate,0.34,34%,0.34,0.34,True,True,True
101,605117,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,605117,SubstitutionCashAmount,,-,,,False,True,True
101,605117,UnderlyingSecurityID,101,101,101,101,True,True,True
101,605499,InstrumentID,605499,605499,605499,605499,True,True,True
101,605499,InstrumentName,东鹏饮料,东鹏饮料,东鹏饮料,东鹏饮料,True,True,True
101,605499,Quantity,0,0,0,0,True,True,True
101,605499,SubstitutionFlag,2,2,2,2,True,True,True
101,605499,CreationPremiumRate,,-,,,False,True,True
101,605499,RedemptionDiscountRate,,-,,,False,True,True
101,605499,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
101,605499,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688008,InstrumentID,688008,688008,688008,688008,True,True,True
101,688008,InstrumentName,澜起科技,澜起科技,澜起科技,澜起科技,True,True,True
101,688008,Quantity,200,200,200,200,True,True,True
101,688008,SubstitutionFlag,1,1,1,1,True,True,True
101,688008,CreationPremiumRate,0.73,73%,0.73,0.73,True,True,True
101,688008,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,688008,SubstitutionCashAmount,,-,,,False,True,True
101,688008,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688009,InstrumentID,688009,688009,688009,688009,True,True,True
101,688009,InstrumentName,中国通号,中国通号,中国通号,中国通号,True,True,True
101,688009,Quantity,400,400,400,400,True,True,True
101,688009,SubstitutionFlag,1,1,1,1,True,True,True
101,688009,CreationPremiumRate,0.73,73%,0.73,0.73,True,True,True
101,688009,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,688009,SubstitutionCashAmount,,-,,,False,True,True
101,688009,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688012,InstrumentID,688012,688012,688012,688012,True,True,True
101,688012,InstrumentName,中微公司,中微公司,中微公司,中微公司,True,True,True
101,688012,Quantity,200,200,200,200,True,True,True
101,688012,SubstitutionFlag,1,1,1,1,True,True,True
101,688012,CreationPremiumRate,0.73,73%,0.73,0.73,True,True,True
101,688012,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,688012,SubstitutionCashAmount,,-,,,False,True,True
101,688012,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688036,InstrumentID,688036,688036,688036,688036,True,True,True
101,688036,InstrumentName,传音控股,传音控股,传音控股,传音控股,True,True,True
101,688036,Quantity,200,200,200,200,True,True,True
101,688036,SubstitutionFlag,1,1,1,1,True,True,True
101,688036,CreationPremiumRate,0.73,73%,0.73,0.73,True,True,True
101,688036,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,688036,SubstitutionCashAmount,,-,,,False,True,True
101,688036,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688041,InstrumentID,688041,688041,688041,688041,True,True,True
101,688041,InstrumentName,海光信息,海光信息,海光信息,海光信息,True,True,True
101,688041,Quantity,200,200,200,200,True,True,True
101,688041,SubstitutionFlag,1,1,1,1,True,True,True
101,688041,CreationPremiumRate,0.73,73%,0.73,0.73,True,True,True
101,688041,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,688041,SubstitutionCashAmount,,-,,,False,True,True
101,688041,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688047,InstrumentID,688047,688047,688047,688047,True,True,True
101,688047,InstrumentName,龙芯中科,龙芯中科,龙芯中科,龙芯中科,True,True,True
101,688047,Quantity,0,0,0,0,True,True,True
101,688047,SubstitutionFlag,2,2,2,2,True,True,True
101,688047,CreationPremiumRate,,-,,,False,True,True
101,688047,RedemptionDiscountRate,,-,,,False,True,True
101,688047,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
101,688047,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688072,InstrumentID,688072,688072,688072,688072,True,True,True
101,688072,InstrumentName,拓荆科技,拓荆科技,拓荆科技,拓荆科技,True,True,True
101,688072,Quantity,0,0,0,0,True,True,True
101,688072,SubstitutionFlag,2,2,2,2,True,True,True
101,688072,CreationPremiumRate,,-,,,False,True,True
101,688072,RedemptionDiscountRate,,-,,,False,True,True
101,688072,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
101,688072,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688082,InstrumentID,688082,688082,688082,688082,True,True,True
101,688082,InstrumentName,盛美上海,盛美上海,盛美上海,盛美上海,True,True,True
101,688082,Quantity,0,0,0,0,True,True,True
101,688082,SubstitutionFlag,2,2,2,2,True,True,True
101,688082,CreationPremiumRate,,-,,,False,True,True
101,688082,RedemptionDiscountRate,,-,,,False,True,True
101,688082,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
101,688082,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688111,InstrumentID,688111,688111,688111,688111,True,True,True
101,688111,InstrumentName,金山办公,金山办公,金山办公,金山办公,True,True,True
101,688111,Quantity,0,0,0,0,True,True,True
101,688111,SubstitutionFlag,2,2,2,2,True,True,True
101,688111,CreationPremiumRate,,-,,,False,True,True
101,688111,RedemptionDiscountRate,,-,,,False,True,True
101,688111,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
101,688111,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688126,InstrumentID,688126,688126,688126,688126,True,True,True
101,688126,InstrumentName,沪硅产业,沪硅产业,沪硅产业,沪硅产业,True,True,True
101,688126,Quantity,300,300,300,300,True,True,True
101,688126,SubstitutionFlag,1,1,1,1,True,True,True
101,688126,CreationPremiumRate,0.73,73%,0.73,0.73,True,True,True
101,688126,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,688126,SubstitutionCashAmount,,-,,,False,True,True
101,688126,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688183,InstrumentID,688183,688183,688183,688183,True,True,True
101,688183,InstrumentName,生益电子,生益电子,生益电子,生益电子,True,True,True
101,688183,Quantity,0,0,0,0,True,True,True
101,688183,SubstitutionFlag,2,2,2,2,True,True,True
101,688183,CreationPremiumRate,,-,,,False,True,True
101,688183,RedemptionDiscountRate,,-,,,False,True,True
101,688183,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
101,688183,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688223,InstrumentID,688223,688223,688223,688223,True,True,True
101,688223,InstrumentName,晶科能源,晶科能源,晶科能源,晶科能源,True,True,True
101,688223,Quantity,700,700,700,700,True,True,True
101,688223,SubstitutionFlag,1,1,1,1,True,True,True
101,688223,CreationPremiumRate,0.73,73%,0.73,0.73,True,True,True
101,688223,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,688223,SubstitutionCashAmount,,-,,,False,True,True
101,688223,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688256,InstrumentID,688256,688256,688256,688256,True,True,True
101,688256,InstrumentName,寒武纪,寒武纪,寒武纪,寒武纪,True,True,True
101,688256,Quantity,0,0,0,0,True,True,True
101,688256,SubstitutionFlag,2,2,2,2,True,True,True
101,688256,CreationPremiumRate,,-,,,False,True,True
101,688256,RedemptionDiscountRate,,-,,,False,True,True
101,688256,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
101,688256,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688271,InstrumentID,688271,688271,688271,688271,True,True,True
101,688271,InstrumentName,联影医疗,联影医疗,联影医疗,联影医疗,True,True,True
101,688271,Quantity,200,200,200,200,True,True,True
101,688271,SubstitutionFlag,1,1,1,1,True,True,True
101,688271,CreationPremiumRate,0.73,73%,0.73,0.73,True,True,True
101,688271,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,688271,SubstitutionCashAmount,,-,,,False,True,True
101,688271,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688303,InstrumentID,688303,688303,688303,688303,True,True,True
101,688303,InstrumentName,大全能源,大全能源,大全能源,大全能源,True,True,True
101,688303,Quantity,200,200,200,200,True,True,True
101,688303,SubstitutionFlag,1,1,1,1,True,True,True
101,688303,CreationPremiumRate,0.73,73%,0.73,0.73,True,True,True
101,688303,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,688303,SubstitutionCashAmount,,-,,,False,True,True
101,688303,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688396,InstrumentID,688396,688396,688396,688396,True,True,True
101,688396,InstrumentName,华润微,华润微,华润微,华润微,True,True,True
101,688396,Quantity,200,200,200,200,True,True,True
101,688396,SubstitutionFlag,1,1,1,1,True,True,True
101,688396,CreationPremiumRate,0.73,73%,0.73,0.73,True,True,True
101,688396,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,688396,SubstitutionCashAmount,,-,,,False,True,True
101,688396,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688472,InstrumentID,688472,688472,688472,688472,True,True,True
101,688472,InstrumentName,阿特斯,阿特斯,阿特斯,阿特斯,True,True,True
101,688472,Quantity,200,200,200,200,True,True,True
101,688472,SubstitutionFlag,1,1,1,1,True,True,True
101,688472,CreationPremiumRate,0.73,73%,0.73,0.73,True,True,True
101,688472,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,688472,SubstitutionCashAmount,,-,,,False,True,True
101,688472,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688506,InstrumentID,688506,688506,688506,688506,True,True,True
101,688506,InstrumentName,百利天恒,百利天恒,百利天恒,百利天恒,True,True,True
101,688506,Quantity,0,0,0,0,True,True,True
101,688506,SubstitutionFlag,2,2,2,2,True,True,True
101,688506,CreationPremiumRate,,-,,,False,True,True
101,688506,RedemptionDiscountRate,,-,,,False,True,True
101,688506,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
101,688506,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688521,InstrumentID,688521,688521,688521,688521,True,True,True
101,688521,InstrumentName,芯原股份,芯原股份,芯原股份,芯原股份,True,True,True
101,688521,Quantity,200,200,200,200,True,True,True
101,688521,SubstitutionFlag,1,1,1,1,True,True,True
101,688521,CreationPremiumRate,0.73,73%,0.73,0.73,True,True,True
101,688521,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,688521,SubstitutionCashAmount,,-,,,False,True,True
101,688521,UnderlyingSecurityID,101,101,101,101,True,True,True
101,688981,InstrumentID,688981,688981,688981,688981,True,True,True
101,688981,InstrumentName,中芯国际,中芯国际,中芯国际,中芯国际,True,True,True
101,688981,Quantity,300,300,300,300,True,True,True
101,688981,SubstitutionFlag,1,1,1,1,True,True,True
101,688981,CreationPremiumRate,0.73,73%,0.73,0.73,True,True,True
101,688981,RedemptionDiscountRate,0,0%,0,0,True,True,True
101,688981,SubstitutionCashAmount,,-,,,False,True,True
101,688981,UnderlyingSecurityID,101,101,101,101,True,True,True
102,000001,InstrumentID,000001,000001,000001,000001,True,True,True
102,000001,InstrumentName,平安银行,平安银行,平安银行,平安银行,True,True,True
102,000001,Quantity,1600,1600,1600,1600,True,True,True
102,000001,SubstitutionFlag,1,1,1,1,True,True,True
102,000001,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000001,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000001,SubstitutionCashAmount,19024,        19024.000,19024,19024.000,True,True,True
102,000001,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000002,InstrumentID,000002,000002,000002,000002,True,True,True
102,000002,InstrumentName,万科A,万科A,万科A,万科A,True,True,True
102,000002,Quantity,1100,1100,1100,1100,True,True,True
102,000002,SubstitutionFlag,1,1,1,1,True,True,True
102,000002,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000002,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000002,SubstitutionCashAmount,3564,         3564.000,3564,3564.000,True,True,True
102,000002,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000063,InstrumentID,000063,000063,000063,000063,True,True,True
102,000063,InstrumentName,中兴通讯,中兴通讯,中兴通讯,中兴通讯,True,True,True
102,000063,Quantity,500,500,500,500,True,True,True
102,000063,SubstitutionFlag,1,1,1,1,True,True,True
102,000063,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000063,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000063,SubstitutionCashAmount,16535,        16535.000,16535,16535.000,True,True,True
102,000063,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000100,InstrumentID,000100,000100,000100,000100,True,True,True
102,000100,InstrumentName,TCL科技,TCL科技,TCL科技,TCL科技,True,True,True
102,000100,Quantity,3500,3500,3500,3500,True,True,True
102,000100,SubstitutionFlag,1,1,1,1,True,True,True
102,000100,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000100,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000100,SubstitutionCashAmount,16800,        16800.000,16800,16800.000,True,True,True
102,000100,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000157,InstrumentID,000157,000157,000157,000157,True,True,True
102,000157,InstrumentName,中联重科,中联重科,中联重科,中联重科,True,True,True
102,000157,Quantity,800,800,800,800,True,True,True
102,000157,SubstitutionFlag,1,1,1,1,True,True,True
102,000157,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000157,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000157,SubstitutionCashAmount,5296,         5296.000,5296,5296.000,True,True,True
102,000157,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000166,InstrumentID,000166,000166,000166,000166,True,True,True
102,000166,InstrumentName,申万宏源,申万宏源,申万宏源,申万宏源,True,True,True
102,000166,Quantity,1400,1400,1400,1400,True,True,True
102,000166,SubstitutionFlag,1,1,1,1,True,True,True
102,000166,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000166,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000166,SubstitutionCashAmount,6426,         6426.000,6426,6426.000,True,True,True
102,000166,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000301,InstrumentID,000301,000301,000301,000301,True,True,True
102,000301,InstrumentName,东方盛虹,东方盛虹,东方盛虹,东方盛虹,True,True,True
102,000301,Quantity,400,400,400,400,True,True,True
102,000301,SubstitutionFlag,1,1,1,1,True,True,True
102,000301,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000301,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000301,SubstitutionCashAmount,5848,         5848.000,5848,5848.000,True,True,True
102,000301,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000333,InstrumentID,000333,000333,000333,000333,True,True,True
102,000333,InstrumentName,美的集团,美的集团,美的集团,美的集团,True,True,True
102,000333,Quantity,800,800,800,800,True,True,True
102,000333,SubstitutionFlag,1,1,1,1,True,True,True
102,000333,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000333,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000333,SubstitutionCashAmount,70056,        70056.000,70056,70056.000,True,True,True
102,000333,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000338,InstrumentID,000338,000338,000338,000338,True,True,True
102,000338,InstrumentName,潍柴动力,潍柴动力,潍柴动力,潍柴动力,True,True,True
102,000338,Quantity,900,900,900,900,True,True,True
102,000338,SubstitutionFlag,1,1,1,1,True,True,True
102,000338,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000338,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000338,SubstitutionCashAmount,24165,        24165.000,24165,24165.000,True,True,True
102,000338,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000408,InstrumentID,000408,000408,000408,000408,True,True,True
102,000408,InstrumentName,藏格矿业,藏格矿业,藏格矿业,藏格矿业,True,True,True
102,000408,Quantity,100,100,100,100,True,True,True
102,000408,SubstitutionFlag,1,1,1,1,True,True,True
102,000408,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000408,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000408,SubstitutionCashAmount,7562,         7562.000,7562,7562.000,True,True,True
102,000408,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000425,InstrumentID,000425,000425,000425,000425,True,True,True
102,000425,InstrumentName,徐工机械,徐工机械,徐工机械,徐工机械,True,True,True
102,000425,Quantity,1300,1300,1300,1300,True,True,True
102,000425,SubstitutionFlag,1,1,1,1,True,True,True
102,000425,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000425,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000425,SubstitutionCashAmount,10582,        10582.000,10582,10582.000,True,True,True
102,000425,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000538,InstrumentID,000538,000538,000538,000538,True,True,True
102,000538,InstrumentName,云南白药,云南白药,云南白药,云南白药,True,True,True
102,000538,Quantity,100,100,100,100,True,True,True
102,000538,SubstitutionFlag,1,1,1,1,True,True,True
102,000538,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000538,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000538,SubstitutionCashAmount,5102,         5102.000,5102,5102.000,True,True,True
102,000538,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000568,InstrumentID,000568,000568,000568,000568,True,True,True
102,000568,InstrumentName,泸州老窖,泸州老窖,泸州老窖,泸州老窖,True,True,True
102,000568,Quantity,100,100,100,100,True,True,True
102,000568,SubstitutionFlag,1,1,1,1,True,True,True
102,000568,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000568,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000568,SubstitutionCashAmount,7992,         7992.000,7992,7992.000,True,True,True
102,000568,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000596,InstrumentID,000596,000596,000596,000596,True,True,True
102,000596,InstrumentName,古井贡酒,古井贡酒,古井贡酒,古井贡酒,True,True,True
102,000596,Quantity,0,0,0,0,True,True,True
102,000596,SubstitutionFlag,2,2,2,2,True,True,True
102,000596,CreationPremiumRate,,-,,,False,True,True
102,000596,RedemptionDiscountRate,,-,,,False,True,True
102,000596,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
102,000596,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000617,InstrumentID,000617,000617,000617,000617,True,True,True
102,000617,InstrumentName,中油资本,中油资本,中油资本,中油资本,True,True,True
102,000617,Quantity,400,400,400,400,True,True,True
102,000617,SubstitutionFlag,1,1,1,1,True,True,True
102,000617,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000617,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000617,SubstitutionCashAmount,2936,         2936.000,2936,2936.000,True,True,True
102,000617,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000625,InstrumentID,000625,000625,000625,000625,True,True,True
102,000625,InstrumentName,长安汽车,长安汽车,长安汽车,长安汽车,True,True,True
102,000625,Quantity,800,800,800,800,True,True,True
102,000625,SubstitutionFlag,1,1,1,1,True,True,True
102,000625,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000625,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000625,SubstitutionCashAmount,5696,         5696.000,5696,5696.000,True,True,True
102,000625,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000630,InstrumentID,000630,000630,000630,000630,True,True,True
102,000630,InstrumentName,铜陵有色,铜陵有色,铜陵有色,铜陵有色,True,True,True
102,000630,Quantity,1300,1300,1300,1300,True,True,True
102,000630,SubstitutionFlag,1,1,1,1,True,True,True
102,000630,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000630,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000630,SubstitutionCashAmount,8307,         8307.000,8307,8307.000,True,True,True
102,000630,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000651,InstrumentID,000651,000651,000651,000651,True,True,True
102,000651,InstrumentName,格力电器,格力电器,格力电器,格力电器,True,True,True
102,000651,Quantity,700,700,700,700,True,True,True
102,000651,SubstitutionFlag,1,1,1,1,True,True,True
102,000651,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000651,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000651,SubstitutionCashAmount,27286,        27286.000,27286,27286.000,True,True,True
102,000651,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000657,InstrumentID,000657,000657,000657,000657,True,True,True
102,000657,InstrumentName,中钨高新,中钨高新,中钨高新,中钨高新,True,True,True
102,000657,Quantity,100,100,100,100,True,True,True
102,000657,SubstitutionFlag,1,1,1,1,True,True,True
102,000657,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000657,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000657,SubstitutionCashAmount,5764,         5764.000,5764,5764.000,True,True,True
102,000657,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000708,InstrumentID,000708,000708,000708,000708,True,True,True
102,000708,InstrumentName,中信特钢,中信特钢,中信特钢,中信特钢,True,True,True
102,000708,Quantity,200,200,200,200,True,True,True
102,000708,SubstitutionFlag,1,1,1,1,True,True,True
102,000708,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000708,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000708,SubstitutionCashAmount,2718,         2718.000,2718,2718.000,True,True,True
102,000708,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000725,InstrumentID,000725,000725,000725,000725,True,True,True
102,000725,InstrumentName,京东方A,京东方A,京东方A,京东方A,True,True,True
102,000725,Quantity,5800,5800,5800,5800,True,True,True
102,000725,SubstitutionFlag,1,1,1,1,True,True,True
102,000725,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000725,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000725,SubstitutionCashAmount,32538,        32538.000,32538,32538.000,True,True,True
102,000725,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000768,InstrumentID,000768,000768,000768,000768,True,True,True
102,000768,InstrumentName,中航西飞,中航西飞,中航西飞,中航西飞,True,True,True
102,000768,Quantity,200,200,200,200,True,True,True
102,000768,SubstitutionFlag,1,1,1,1,True,True,True
102,000768,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000768,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000768,SubstitutionCashAmount,4740,         4740.000,4740,4740.000,True,True,True
102,000768,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000776,InstrumentID,000776,000776,000776,000776,True,True,True
102,000776,InstrumentName,广发证券,广发证券,广发证券,广发证券,True,True,True
102,000776,Quantity,500,500,500,500,True,True,True
102,000776,SubstitutionFlag,1,1,1,1,True,True,True
102,000776,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000776,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000776,SubstitutionCashAmount,11100,        11100.000,11100,11100.000,True,True,True
102,000776,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000792,InstrumentID,000792,000792,000792,000792,True,True,True
102,000792,InstrumentName,盐湖股份,盐湖股份,盐湖股份,盐湖股份,True,True,True
102,000792,Quantity,500,500,500,500,True,True,True
102,000792,SubstitutionFlag,1,1,1,1,True,True,True
102,000792,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000792,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000792,SubstitutionCashAmount,13325,        13325.000,13325,13325.000,True,True,True
102,000792,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000807,InstrumentID,000807,000807,000807,000807,True,True,True
102,000807,InstrumentName,云铝股份,云铝股份,云铝股份,云铝股份,True,True,True
102,000807,Quantity,300,300,300,300,True,True,True
102,000807,SubstitutionFlag,1,1,1,1,True,True,True
102,000807,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000807,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000807,SubstitutionCashAmount,8085,         8085.000,8085,8085.000,True,True,True
102,000807,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000858,InstrumentID,000858,000858,000858,000858,True,True,True
102,000858,InstrumentName,五 粮 液,五 粮 液,五 粮 液,五 粮 液,True,True,True
102,000858,Quantity,300,300,300,300,True,True,True
102,000858,SubstitutionFlag,1,1,1,1,True,True,True
102,000858,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000858,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000858,SubstitutionCashAmount,21594,        21594.000,21594,21594.000,True,True,True
102,000858,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000895,InstrumentID,000895,000895,000895,000895,True,True,True
102,000895,InstrumentName,双汇发展,双汇发展,双汇发展,双汇发展,True,True,True
102,000895,Quantity,200,200,200,200,True,True,True
102,000895,SubstitutionFlag,1,1,1,1,True,True,True
102,000895,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000895,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000895,SubstitutionCashAmount,4834,         4834.000,4834,4834.000,True,True,True
102,000895,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000938,InstrumentID,000938,000938,000938,000938,True,True,True
102,000938,InstrumentName,紫光股份,紫光股份,紫光股份,紫光股份,True,True,True
102,000938,Quantity,400,400,400,400,True,True,True
102,000938,SubstitutionFlag,1,1,1,1,True,True,True
102,000938,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000938,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000938,SubstitutionCashAmount,14108,        14108.000,14108,14108.000,True,True,True
102,000938,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000963,InstrumentID,000963,000963,000963,000963,True,True,True
102,000963,InstrumentName,华东医药,华东医药,华东医药,华东医药,True,True,True
102,000963,Quantity,100,100,100,100,True,True,True
102,000963,SubstitutionFlag,1,1,1,1,True,True,True
102,000963,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000963,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000963,SubstitutionCashAmount,2737,         2737.000,2737,2737.000,True,True,True
102,000963,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000975,InstrumentID,000975,000975,000975,000975,True,True,True
102,000975,InstrumentName,山金国际,山金国际,山金国际,山金国际,True,True,True
102,000975,Quantity,300,300,300,300,True,True,True
102,000975,SubstitutionFlag,1,1,1,1,True,True,True
102,000975,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000975,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000975,SubstitutionCashAmount,7875,         7875.000,7875,7875.000,True,True,True
102,000975,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000977,InstrumentID,000977,000977,000977,000977,True,True,True
