date,variance_status,variance_fit_index,next_variance_percent_squared,forecast_annual_volatility,realized_annual_volatility20
2022-12-07,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,1.4754377506501604,0.18895923784174692,0.18568007126788608
2022-12-08,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,1.301115652373321,0.17744576294584882,0.182946003305829
2022-12-09,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,1.255260735318889,0.1742908769692697,0.16462445150240562
2022-12-12,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,1.2689117744349678,0.17523602637964097,0.17069892754160682
2022-12-13,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,1.1396352942301882,0.16606978689807053,0.15910295570914929
2022-12-14,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,1.0345888629308608,0.15823100354521813,0.15610588122868682
2022-12-15,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,0.942257195512515,0.1510053778227877,0.154813717296647
2022-12-16,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,0.869554313051726,0.14506279459548466,0.15372520788095478
2022-12-19,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,1.1034424241859822,0.16341146430192946,0.16009920681603199
2022-12-20,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,1.3532402286873677,0.18096522741740828,0.17133845840609602
2022-12-21,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,1.1972715930359215,0.17021742728483855,0.1714369649265844
2022-12-22,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,1.0777964923961125,0.1615013161432003,0.17027469999967185
2022-12-23,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,0.985667874074742,0.15444469091752153,0.1699649599704762
2022-12-26,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,0.9103599215754957,0.14842745737270782,0.16373345355215596
2022-12-27,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,1.0470460339628227,0.1591807589562894,0.13118232862252624
2022-12-28,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,0.9671235430862362,0.1529849330577587,0.13184777795319375
2022-12-29,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,0.9011117950452302,0.1476716135216737,0.12570829921436544
2022-12-30,CONDITIONAL_VARIANCE_AVAILABLE,2558.0,0.8587097206676426,0.14415538574800787,0.12499046933168617
2023-01-03,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,0.8147317536243333,0.1404154850353367,0.1070492376118276
2023-01-04,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,0.769422577476646,0.13645521747054903,0.10474076451107167
2023-01-05,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,1.2628287035128505,0.1748154873717171,0.12502971199737445
2023-01-06,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,1.1416477013931314,0.16621634809402408,0.12553234740483296
2023-01-09,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,1.079761353513692,0.16164846041652037,0.1238917060048903
2023-01-10,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,0.9780455886354454,0.15384636246911326,0.1177704121748245
2023-01-11,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,0.8950920171323459,0.147177535020134,0.11711482157404846
2023-01-12,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,0.8332568696326554,0.14200287407341536,0.1169916915650623
2023-01-13,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,1.1222412850955632,0.1647975700649516,0.12698020303935
2023-01-16,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,1.3494341715064788,0.18071056125876203,0.13540102158457787
2023-01-17,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,1.1876341883263921,0.16953096282832433,0.12152402991551531
2023-01-18,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,1.0663898170578543,0.16064443212511312,0.10210204615521928
2023-01-19,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,1.0322270922350727,0.15805029462828835,0.10125673702788063
2023-01-20,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,0.9827527293720726,0.15421613421041314,0.1010899540192905
2023-01-30,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,0.947439794703267,0.1514200879402038,0.0980300818400558
2023-01-31,CONDITIONAL_VARIANCE_AVAILABLE,2580.0,1.0478111607475307,0.15923890884482422,0.1119500595146012
2023-02-01,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.0358589955546014,0.15832810139839787,0.1088450938252019
2023-02-02,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,0.9522687892966103,0.15180548310577577,0.10813733538243164
2023-02-03,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.0298261575811587,0.15786637708348172,0.11660016091258639
2023-02-06,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.2112646988164113,0.171209245402686,0.13105639821746665
2023-02-07,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.0909129164322475,0.16248105298052568,0.13105453008354467
2023-02-08,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.0122313437730146,0.15651197564182415,0.13307689050188093
2023-02-09,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.1772630227075387,0.16878911442839684,0.12520978197856197
2023-02-10,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.1039584352603249,0.1634496685016518,0.12784821381228562
2023-02-13,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.084888619102823,0.1620318011449861,0.1287221555768785
2023-02-14,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,0.9895249828303704,0.15474658181845233,0.1287371250691628
2023-02-15,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,0.9729958620059538,0.15344868803787173,0.1319309854592484
2023-02-16,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,0.965684745761483,0.15287109225562526,0.13507068241615033
2023-02-17,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.1772840183222808,0.16879061953615548,0.13404349338491284
2023-02-20,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,2.028343084910198,0.22155338556390147,0.1541648435128934
2023-02-21,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.7281617441694608,0.20450309095194857,0.1541881862878948
2023-02-22,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.623334271920867,0.19820365632471307,0.15772281630893561
2023-02-23,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.4069689813976867,0.18452276106167503,0.15557997974682447
2023-02-24,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.3661625669270445,0.18182720951396267,0.1567437691284264
2023-02-27,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.2239002733724202,0.1720999320616152,0.15467699955664896
2023-02-28,CONDITIONAL_VARIANCE_AVAILABLE,2596.0,1.1514406920505988,0.16692772312478385,0.15353017036775454
2023-03-01,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,1.2221554300666764,0.17197721188463772,0.15752818575921793
2023-03-02,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,1.1072011705740314,0.16368954862144242,0.1574299073039997
2023-03-03,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,1.0162610506471752,0.15682320435975552,0.15372596382703543
2023-03-06,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,0.9797923249019643,0.15398368180631197,0.14719295514292202
2023-03-07,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,1.1389996522046515,0.16602346696582554,0.15490717518524572
2023-03-08,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,1.0556825274359538,0.15983590699198374,0.1548498600918849
2023-03-09,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,0.9753866394952212,0.15363709407491524,0.14644639206092638
2023-03-10,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,1.1283340324577016,0.16524431483556817,0.15198724335559188
2023-03-13,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,1.1770925984347276,0.16877689676647217,0.15503089657972324
2023-03-14,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,1.115304063611758,0.16428742599299725,0.1552198696121107
2023-03-15,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,1.0172473204555657,0.15689928347517937,0.15431146112395003
2023-03-16,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,1.0977412703273854,0.1629887687600674,0.15709833263070794
2023-03-17,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,1.0371282327005504,0.15842507134716186,0.15220222046366141
2023-03-20,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,0.9900267985817488,0.15478581500149916,0.11641394468633878
2023-03-21,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,1.0582691409811926,0.16003160066607117,0.12493930296585083
2023-03-22,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,0.9948523783076404,0.15516258426258855,0.12358061486450375
2023-03-23,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,1.0271661074928105,0.15766236012861792,0.12914381115276014
2023-03-24,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,0.9462366348259491,0.15132391272627063,0.12518156571154457
2023-03-27,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,0.9104249677636785,0.14843275992812713,0.1258035438572175
2023-03-28,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,0.8527820662872589,0.1436569733920065,0.12331250622884762
2023-03-29,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,0.8003509437518512,0.13917073269475447,0.11400231835924768
2023-03-30,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,0.8969498845850052,0.14733019787863288,0.12171535414940324
2023-03-31,CONDITIONAL_VARIANCE_AVAILABLE,2616.0,0.8442358486583381,0.1429353264155918,0.12181222574257831
2023-04-03,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,0.8158099850732179,0.14050836857202445,0.12350699111822637
2023-04-04,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,0.7938780030831147,0.13860680962568678,0.11388036114427089
2023-04-06,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,0.7598765347506494,0.13560609182837516,0.11339397944062506
2023-04-07,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,0.7721926956861652,0.13670063363278603,0.11475843416709457
2023-04-10,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,0.7460415154560878,0.1343659356907,0.10276428584485725
2023-04-11,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,0.716486604116764,0.1316775448572219,0.09776935794098993
2023-04-12,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,0.6863480633342414,0.12887832685400846,0.09439480983537342
2023-04-13,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,0.6967009059312707,0.12984668622470405,0.09780972303689053
2023-04-14,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,0.6949591678994979,0.12968427762519188,0.08702368224824074
2023-04-17,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,0.887759924151294,0.14657349748321255,0.09761296959368289
2023-04-18,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,0.8342849330597777,0.14209044788460137,0.0932580494131308
2023-04-19,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,0.8483571207398621,0.14328378248044912,0.09524027486550386
2023-04-20,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,0.8127889202385521,0.14024796565288555,0.09665451766422604
2023-04-21,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,1.0807040127304128,0.16171900663829217,0.11271233852892355
2023-04-24,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,1.1544484543679847,0.16714560298047096,0.12101639286488489
2023-04-25,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,1.0814515899397428,0.16177493154547082,0.12080973160657094
2023-04-26,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,1.0017524229768882,0.15569973871538992,0.1208559201178019
2023-04-27,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,1.0063120132239893,0.15605367896983569,0.12521888583618032
2023-04-28,CONDITIONAL_VARIANCE_AVAILABLE,2639.0,1.0272745291011656,0.15767068086441502,0.12418420406802116
2023-05-04,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.9252741555556682,0.14963834590253652,0.12381422789382372
2023-05-05,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.87875741055519,0.14582842430553652,0.12111494993227175
2023-05-08,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.940322934441875,0.15085030664036908,0.12680206522837836
2023-05-09,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.9459379345237264,0.1513000264886764,0.12969533341534514
2023-05-10,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.9369014872855224,0.15057561553023663,0.12841192144423244
2023-05-11,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.8756546718311563,0.14557074932249947,0.12818649538119925
2023-05-12,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.972674939281907,0.15342337999999267,0.13414910985944825
2023-05-15,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,1.1419593736728537,0.1662390352561126,0.14804386610290998
2023-05-16,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,1.0677797734978263,0.160749091812823,0.14738225044559672
2023-05-17,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,1.0296004819347913,0.157849078751895,0.14686111369605212
2023-05-18,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.9542175799208952,0.1519607364883629,0.13400343669216183
2023-05-19,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.8912687171145407,0.14686287125809533,0.1332278864691815
2023-05-22,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.8585750766005754,0.14414408365844894,0.13417992170683013
2023-05-23,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.9974529941726007,0.15536525499279732,0.14097057135638116
2023-05-24,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,1.0962457548989193,0.16287770648113217,0.1357655453289108
2023-05-25,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,1.016673454763082,0.156855020975634,0.13027236284345928
2023-05-26,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.944569177631577,0.15119052251607626,0.13014688836071864
2023-05-29,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.8967554482832455,0.1473142282620879,0.130476884071276
2023-05-30,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.8405819384322539,0.14262567409152024,0.12532890402425192
2023-05-31,CONDITIONAL_VARIANCE_AVAILABLE,2658.0,0.8723176273762515,0.14529310576384996,0.12027926259209275
2023-06-01,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.8116910366359245,0.14015321290141503,0.1211267518843495
2023-06-02,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.9399282373192577,0.15081864388438862,0.1340415631894961
2023-06-05,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.8959676071693377,0.14724950286333047,0.1254696100918299
2023-06-06,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.9219039784789349,0.14936557929854596,0.12611991651128243
2023-06-07,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.8695982038438763,0.14506645557475306,0.12478376510403005
2023-06-08,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.8794299692149125,0.1458842186632978,0.13037129152533475
2023-06-09,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.8394402043138537,0.1425287793548912,0.12566072284585808
2023-06-12,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.789769525286181,0.1382476853763765,0.10941595620012105
2023-06-13,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.7969868804491055,0.1388779410376909,0.11371696192818358
2023-06-14,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.7518181997076056,0.13488513792454696,0.11195195131642938
2023-06-15,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.967123684075663,0.15298494420900066,0.12777733929726204
2023-06-16,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.979792414826308,0.1539836888725447,0.13176983352235402
2023-06-19,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.9625115803250596,0.15261972429494963,0.13345935278041363
2023-06-20,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.8988115195946439,0.147483011815566,0.12315149799589936
2023-06-21,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,1.0168456389504963,0.15686830292510343,0.12371941472492012
2023-06-26,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,1.0593647038488543,0.16011441481997263,0.13008515523437603
2023-06-27,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,1.0217759084591143,0.15724813825514936,0.13214988032705066
2023-06-28,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.9514484466607688,0.15174008174899142,0.1312590780161353
2023-06-29,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.9058581582239942,0.1480600129306379,0.13249425312520516
2023-06-30,CONDITIONAL_VARIANCE_AVAILABLE,2678.0,0.8788094239073243,0.14583274000908455,0.12890547641531278
2023-07-03,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.9282326076095626,0.14987738022847683,0.13399534953231515
2023-07-04,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.8695346885983158,0.14506115766834085,0.12615592109023738
2023-07-05,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.8560868270837163,0.1439350590211639,0.12762654957742986
2023-07-06,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.8479650693484283,0.14325067077759868,0.12532904694072916
2023-07-07,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.8032276149982077,0.13942061642008555,0.12520213894404802
2023-07-10,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.7717897873303566,0.13666496571321646,0.12281208127132723
2023-07-11,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.768210479394695,0.13634769378816652,0.12401048166463172
2023-07-12,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.7466652073875822,0.13442208902847586,0.12560220112158035
2023-07-13,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.9347901012517058,0.15040585244694196,0.13496099340426804
2023-07-14,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.8727606699824692,0.1453299976383945,0.13502111452722657
2023-07-17,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.8616065167173048,0.14439832999227786,0.12462624222019897
2023-07-18,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.8102632285761394,0.1400298901361512,0.11961752491386962
2023-07-19,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.7633458219574453,0.1359153004314458,0.11700177210691341
2023-07-20,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.7662709611872197,0.13617546497343314,0.11928267556404666
2023-07-21,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.7246943150210833,0.13242961309129547,0.10891644310835431
2023-07-24,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,0.7045097778700998,0.13057234249432922,0.102138533077549
2023-07-25,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,1.3960754576091854,0.1838070348875208,0.14126960571541392
2023-07-26,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,1.2822870325952551,0.17615716331959136,0.14185507751339968
2023-07-27,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,1.1787548050739107,0.1688960221046921,0.14047169182990213
2023-07-28,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,1.5939506211866616,0.19640164213345368,0.1606900006069175
2023-07-31,CONDITIONAL_VARIANCE_AVAILABLE,2698.0,1.465155725387291,0.18829967752062785,0.15727780820085116
2023-08-01,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.3158918400185091,0.17845050442194868,0.15885776756605227
2023-08-02,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.2566905267652089,0.17439011080826244,0.1590451646844389
2023-08-03,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.2262783367948868,0.17226704777883742,0.15747412750408277
2023-08-04,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.1582890582339331,0.1674234010204702,0.15648142296381387
2023-08-07,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.1216963397510564,0.16475755345954723,0.16054184292720514
2023-08-08,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.0553626967921836,0.15981169313404714,0.16098994244504472
2023-08-09,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,0.9889120287636314,0.15469864607061007,0.15978199393709447
2023-08-10,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,0.9280463120354329,0.14986233933599688,0.15100868946907997
2023-08-11,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.2997132036613475,0.17735010439411816,0.17372885867952684
2023-08-14,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.2391095310346034,0.17316596273817036,0.1736007278522297
2023-08-15,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.1499164321458955,0.16681719832778236,0.1735508953131493
2023-08-16,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.1152366216172458,0.16428245872014866,0.17562308322556147
2023-08-17,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.0477238058653502,0.15923227091874773,0.17418633972312345
2023-08-18,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.106190483148592,0.16361482112631465,0.1799912391251015
2023-08-21,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.172088491224533,0.16841775882499355,0.18526253172578824
2023-08-22,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.1179314817636292,0.16448082520062887,0.15260949467922164
2023-08-23,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.201665414071655,0.17052947845030797,0.15855883043022717
2023-08-24,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.1446883787024875,0.16643755214674422,0.16139203607825764
2023-08-25,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.067876155848705,0.16075634659800733,0.12926641431407318
2023-08-28,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.1488445022404945,0.1667394283132216,0.14094394974784086
2023-08-29,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.0943738598492547,0.1627385861077574,0.14410219111096945
2023-08-30,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,1.0205947255992658,0.15715722178602623,0.14331066710279125
2023-08-31,CONDITIONAL_VARIANCE_AVAILABLE,2719.0,0.9737769387690157,0.15351026649123564,0.1375774898365082
2023-09-01,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.9423654738038441,0.15101405386934366,0.13823083658261578
2023-09-04,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,1.0268553793502249,0.15763851109508564,0.1502650952884488
2023-09-05,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,1.00197766208012,0.15571724189163802,0.15120068937936915
2023-09-06,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.9559450742045631,0.1520982274576217,0.15121827908233265
2023-09-07,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,1.0167842179391917,0.1568635651581604,0.15603040721009503
2023-09-08,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.9828600991863374,0.15422455835666823,0.1368402229020436
2023-09-11,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.9656579688075964,0.15286897280070874,0.1390436808545392
2023-09-12,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.9200442847748967,0.14921485077415217,0.13904587686951836
2023-09-13,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.901850902799016,0.14773216253658575,0.138419340262205
2023-09-14,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.861281195995596,0.14437106684891343,0.13750102532038566
2023-09-15,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.8353787039807606,0.14218355965558888,0.1314819402431022
2023-09-18,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.8070906483247421,0.1397554782091162,0.12363708814763544
2023-09-19,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.7755618274748743,0.13699852636029322,0.1217071399693657
2023-09-20,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.7587074516276732,0.13550173552168876,0.11174469979853205
2023-09-21,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.7795969707598714,0.13735445639799565,0.11406950757833469
2023-09-22,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.9792915528288086,0.15394432623015755,0.1346410606074935
2023-09-25,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.9622765467994682,0.15260108922464194,0.12759384835761534
2023-09-26,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.9335617433026472,0.15030699979682935,0.12649165944404334
2023-09-27,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.8938526123144575,0.1470756037485819,0.127160372538267
2023-09-28,CONDITIONAL_VARIANCE_AVAILABLE,2742.0,0.8614917285358917,0.14438871088339483,0.12675305390576447
2023-10-09,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,0.8157514778046091,0.14050333007751648,0.12426239234860646
2023-10-10,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,0.8109426907786746,0.1400885902450443,0.11012899246468055
2023-10-11,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,0.7791444318899859,0.13731458499277366,0.11002554870871556
2023-10-12,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,0.8015718222935294,0.13927683978143462,0.1172438867283242
2023-10-13,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,0.8180582223433821,0.14070184426904236,0.1123298597944967
2023-10-16,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,0.8600262821102741,0.14426585190913557,0.11709987544038196
2023-10-17,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,0.8272952749440217,0.14149397744655187,0.11397033802097249
2023-10-18,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,0.8245856279025287,0.14126206920203738,0.11573921265669901
2023-10-19,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,1.04405983291882,0.1589536031571334,0.13250928610739388
2023-10-20,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,1.0032512158383338,0.1558161718926751,0.13252211199723582
2023-10-23,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,1.0170376340301623,0.1568831117218483,0.13510376759444875
2023-10-24,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,0.9652598413810307,0.15283745667021859,0.1340038049402785
2023-10-25,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,0.9354403382515895,0.15045815426785103,0.13750066406472478
2023-10-26,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,0.8975320780130565,0.14737800476297663,0.13925137983152963
2023-10-27,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,0.987543772066523,0.15459158865866493,0.14977401555354689
2023-10-30,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,0.9485167855742891,0.15150612598471982,0.1298150480572993
2023-10-31,CONDITIONAL_VARIANCE_AVAILABLE,2762.0,0.9045094077459338,0.1479497471016818,0.1284357446136599
2023-11-01,CONDITIONAL_VARIANCE_AVAILABLE,2779.0,0.8571078670042741,0.14402086786817886,0.1278133503624921
2023-11-02,CONDITIONAL_VARIANCE_AVAILABLE,2779.0,0.8307432382707121,0.14178852692002705,0.1271967313977132
2023-11-03,CONDITIONAL_VARIANCE_AVAILABLE,2779.0,0.8288425925265804,0.14162623605512945,0.13142586748976898
2023-11-06,CONDITIONAL_VARIANCE_AVAILABLE,2779.0,0.8929917525026676,0.14700476322406889,0.14075216368890076
2023-11-07,CONDITIONAL_VARIANCE_AVAILABLE,2779.0,0.855831829744574,0.14391362089746296,0.13901685123409505
