announcement_id,ts_code,sec_name,report_period,event_publication_date,affected_member_days,official_pdf_url
1217712638,000776.SZ,广发证券,2023-06-30,2023-08-31,74,https://static.cninfo.com.cn/finalpage/2023-08-31/1217712638.PDF
1225212102,000776.SZ,广发证券,2026-03-31,2026-04-28,74,https://static.cninfo.com.cn/finalpage/2026-04-28/1225212102.PDF
1206100868,002673.SZ,西部证券,2018-12-31,2019-04-26,74,https://static.cninfo.com.cn/finalpage/2019-04-26/1206100868.PDF
1206649426,002673.SZ,西部证券,2019-06-30,2019-08-28,74,https://static.cninfo.com.cn/finalpage/2019-08-28/1206649426.PDF
1214424802,600000.SH,浦发银行,2022-06-30,2022-08-27,74,https://static.cninfo.com.cn/finalpage/2022-08-27/1214424802.PDF
1208345202,600015.SH,华夏银行,2020-06-30,2020-08-31,74,https://static.cninfo.com.cn/finalpage/2020-08-31/1208345202.PDF
1217718885,600016.SH,民生银行,2023-06-30,2023-08-31,74,https://static.cninfo.com.cn/finalpage/2023-08-31/1217718885.PDF
1221051750,600036.SH,招商银行,2024-06-30,2024-08-30,74,https://static.cninfo.com.cn/finalpage/2024-08-30/1221051750.PDF
1211421570,600039.SH,四川路桥,2021-09-30,2021-10-29,74,https://static.cninfo.com.cn/finalpage/2021-10-29/1211421570.PDF
1214419346,600061.SH,国投资本,2022-06-30,2022-08-27,74,https://static.cninfo.com.cn/finalpage/2022-08-27/1214419346.PDF
1205356732,600390.SH,五矿资本,2018-06-30,2018-08-30,74,https://static.cninfo.com.cn/finalpage/2018-08-30/1205356732.PDF
1203896344,600837.SH,海通证券,2017-06-30,2017-08-30,74,https://static.cninfo.com.cn/finalpage/2017-08-30/1203896344.PDF
1217718976,600837.SH,海通证券,2023-06-30,2023-08-31,74,https://static.cninfo.com.cn/finalpage/2023-08-31/1217718976.PDF
1203873874,600926.SH,杭州银行,2017-06-30,2017-08-26,74,https://static.cninfo.com.cn/finalpage/2017-08-26/1203873874.PDF
1210902840,600958.SH,东方证券,2021-06-30,2021-08-28,74,https://static.cninfo.com.cn/finalpage/2021-08-28/1210902840.PDF
1217717252,600958.SH,东方证券,2023-06-30,2023-08-31,74,https://static.cninfo.com.cn/finalpage/2023-08-31/1217717252.PDF
1208326868,600999.SH,招商证券,2020-06-30,2020-08-29,74,https://static.cninfo.com.cn/finalpage/2020-08-29/1208326868.PDF
1210902851,600999.SH,招商证券,2021-06-30,2021-08-28,74,https://static.cninfo.com.cn/finalpage/2021-08-28/1210902851.PDF
1208248805,601066.SH,中信建投,2020-06-30,2020-08-26,74,https://static.cninfo.com.cn/finalpage/2020-08-26/1208248805.PDF
1210874125,601066.SH,中信建投,2021-06-30,2021-08-27,74,https://static.cninfo.com.cn/finalpage/2021-08-27/1210874125.PDF
1208345517,601162.SH,天风证券,2020-06-30,2020-08-31,74,https://static.cninfo.com.cn/finalpage/2020-08-31/1208345517.PDF
1210900893,601169.SH,北京银行,2021-06-30,2021-08-28,74,https://static.cninfo.com.cn/finalpage/2021-08-28/1210900893.PDF
1217717289,601169.SH,北京银行,2023-06-30,2023-08-31,74,https://static.cninfo.com.cn/finalpage/2023-08-31/1217717289.PDF
1225217679,601169.SH,北京银行,2026-03-31,2026-04-28,74,https://static.cninfo.com.cn/finalpage/2026-04-28/1225217679.PDF
1210875979,601236.SH,红塔证券,2021-06-30,2021-08-27,74,https://static.cninfo.com.cn/finalpage/2021-08-27/1210875979.PDF
1217714142,601236.SH,红塔证券,2023-06-30,2023-08-31,74,https://static.cninfo.com.cn/finalpage/2023-08-31/1217714142.PDF
1208345529,601288.SH,农业银行,2020-06-30,2020-08-31,74,https://static.cninfo.com.cn/finalpage/2020-08-31/1208345529.PDF
1206534274,601318.SH,中国平安,2019-06-30,2019-08-16,74,https://static.cninfo.com.cn/finalpage/2019-08-16/1206534274.PDF
1210874155,601336.SH,新华保险,2021-06-30,2021-08-27,74,https://static.cninfo.com.cn/finalpage/2021-08-27/1210874155.PDF
1210895002,601377.SH,兴业证券,2021-06-30,2021-08-28,74,https://static.cninfo.com.cn/finalpage/2021-08-28/1210895002.PDF
1223415494,601456.SH,国联民生,2025-03-31,2025-04-30,74,https://static.cninfo.com.cn/finalpage/2025-04-30/1223415494.PDF
1225205013,601456.SH,国联民生,2026-03-31,2026-04-28,74,https://static.cninfo.com.cn/finalpage/2026-04-28/1225205013.PDF
1205363425,601688.SH,华泰证券,2018-06-30,2018-08-31,74,https://static.cninfo.com.cn/finalpage/2018-08-31/1205363425.PDF
1210900971,601688.SH,华泰证券,2021-06-30,2021-08-28,74,https://static.cninfo.com.cn/finalpage/2021-08-28/1210900971.PDF
1217710906,601688.SH,华泰证券,2023-06-30,2023-08-31,74,https://static.cninfo.com.cn/finalpage/2023-08-31/1217710906.PDF
1217701189,601838.SH,成都银行,2023-06-30,2023-08-30,74,https://static.cninfo.com.cn/finalpage/2023-08-30/1217701189.PDF
1225200570,601878.SH,浙商证券,2026-03-31,2026-04-28,74,https://static.cninfo.com.cn/finalpage/2026-04-28/1225200570.PDF
1217717846,601881.SH,中国银河,2023-06-30,2023-08-31,74,https://static.cninfo.com.cn/finalpage/2023-08-31/1217717846.PDF
1208345878,601988.SH,中国银行,2020-06-30,2020-08-31,74,https://static.cninfo.com.cn/finalpage/2020-08-31/1208345878.PDF
1217714397,601988.SH,中国银行,2023-06-30,2023-08-31,74,https://static.cninfo.com.cn/finalpage/2023-08-31/1217714397.PDF
1221055667,601988.SH,中国银行,2024-06-30,2024-08-30,74,https://static.cninfo.com.cn/finalpage/2024-08-30/1221055667.PDF
1210902954,601995.SH,中金公司,2021-06-30,2021-08-28,74,https://static.cninfo.com.cn/finalpage/2021-08-28/1210902954.PDF
1217714399,601995.SH,中金公司,2023-06-30,2023-08-31,74,https://static.cninfo.com.cn/finalpage/2023-08-31/1217714399.PDF
1214473446,000166.SZ,申万宏源,2022-06-30,2022-08-31,73,https://static.cninfo.com.cn/finalpage/2022-08-31/1214473446.PDF
1214470943,000776.SZ,广发证券,2022-06-30,2022-08-31,73,https://static.cninfo.com.cn/finalpage/2022-08-31/1214470943.PDF
1206730472,000783.SZ,长江证券,2019-06-30,2019-08-30,73,https://static.cninfo.com.cn/finalpage/2019-08-30/1206730472.PDF
1208260780,002673.SZ,西部证券,2020-06-30,2020-08-27,73,https://static.cninfo.com.cn/finalpage/2020-08-27/1208260780.PDF
1210925979,600015.SH,华夏银行,2021-06-30,2021-08-31,73,https://static.cninfo.com.cn/finalpage/2021-08-31/1210925979.PDF
1225231394,600036.SH,招商银行,2026-03-31,2026-04-29,73,https://static.cninfo.com.cn/finalpage/2026-04-29/1225231394.PDF
1214444619,600919.SH,江苏银行,2022-06-30,2022-08-30,73,https://static.cninfo.com.cn/finalpage/2022-08-30/1214444619.PDF
1225247497,600919.SH,江苏银行,2026-03-31,2026-04-29,73,https://static.cninfo.com.cn/finalpage/2026-04-29/1225247497.PDF
1210927101,600926.SH,杭州银行,2021-06-30,2021-08-31,73,https://static.cninfo.com.cn/finalpage/2021-08-31/1210927101.PDF
1214474204,600958.SH,东方证券,2022-06-30,2022-08-31,73,https://static.cninfo.com.cn/finalpage/2022-08-31/1214474204.PDF
1225237379,601077.SH,渝农商行,2026-03-31,2026-04-29,73,https://static.cninfo.com.cn/finalpage/2026-04-29/1225237379.PDF
1225237402,601136.SH,首创证券,2026-03-31,2026-04-29,73,https://static.cninfo.com.cn/finalpage/2026-04-29/1225237402.PDF
1203896399,601166.SH,兴业银行,2017-06-30,2017-08-30,73,https://static.cninfo.com.cn/finalpage/2017-08-30/1203896399.PDF
1214474229,601169.SH,北京银行,2022-06-30,2022-08-31,73,https://static.cninfo.com.cn/finalpage/2022-08-31/1214474229.PDF
1214474242,601236.SH,红塔证券,2022-06-30,2022-08-31,73,https://static.cninfo.com.cn/finalpage/2022-08-31/1214474242.PDF
1205350145,601288.SH,农业银行,2018-06-30,2018-08-29,73,https://static.cninfo.com.cn/finalpage/2018-08-29/1205350145.PDF
1210928419,601288.SH,农业银行,2021-06-30,2021-08-31,73,https://static.cninfo.com.cn/finalpage/2021-08-31/1210928419.PDF
1214448164,601288.SH,农业银行,2022-06-30,2022-08-30,73,https://static.cninfo.com.cn/finalpage/2022-08-30/1214448164.PDF
1217697712,601288.SH,农业银行,2023-06-30,2023-08-30,73,https://static.cninfo.com.cn/finalpage/2023-08-30/1217697712.PDF
1203897239,601336.SH,新华保险,2017-06-30,2017-08-30,73,https://static.cninfo.com.cn/finalpage/2017-08-30/1203897239.PDF
1217697753,601336.SH,新华保险,2023-06-30,2023-08-30,73,https://static.cninfo.com.cn/finalpage/2023-08-30/1217697753.PDF
1225229187,601601.SH,中国太保,2026-03-31,2026-04-29,73,https://static.cninfo.com.cn/finalpage/2026-04-29/1225229187.PDF
1202266806,601688.SH,华泰证券,2016-03-31,2016-04-29,73,https://static.cninfo.com.cn/finalpage/2016-04-29/1202266806.PDF
1214471827,601688.SH,华泰证券,2022-06-30,2022-08-31,73,https://static.cninfo.com.cn/finalpage/2022-08-31/1214471827.PDF
1214448373,601838.SH,成都银行,2022-06-30,2022-08-30,73,https://static.cninfo.com.cn/finalpage/2022-08-30/1214448373.PDF
1214471953,601881.SH,中国银河,2022-06-30,2022-08-31,73,https://static.cninfo.com.cn/finalpage/2022-08-31/1214471953.PDF
1210927328,601916.SH,浙商银行,2021-06-30,2021-08-31,73,https://static.cninfo.com.cn/finalpage/2021-08-31/1210927328.PDF
1205350405,601939.SH,建设银行,2018-06-30,2018-08-29,73,https://static.cninfo.com.cn/finalpage/2018-08-29/1205350405.PDF
1214475167,601988.SH,中国银行,2022-06-30,2022-08-31,73,https://static.cninfo.com.cn/finalpage/2022-08-31/1214475167.PDF
1214474389,601995.SH,中金公司,2022-06-30,2022-08-31,73,https://static.cninfo.com.cn/finalpage/2022-08-31/1214474389.PDF
1202283503,000166.SZ,申万宏源,2016-03-31,2016-04-30,72,https://static.cninfo.com.cn/finalpage/2016-04-30/1202283503.PDF
1225262631,000166.SZ,申万宏源,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225262631.PDF
1205356786,000776.SZ,广发证券,2018-06-30,2018-08-30,72,https://static.cninfo.com.cn/finalpage/2018-08-30/1205356786.PDF
1202219695,000917.SZ,电广传媒,2016-03-31,2016-04-22,72,https://static.cninfo.com.cn/finalpage/2016-04-22/1202219695.PDF
1203426213,000917.SZ,电广传媒,2017-03-31,2017-04-29,72,https://static.cninfo.com.cn/finalpage/2017-04-29/1203426213.PDF
1221032452,002142.SZ,宁波银行,2024-06-30,2024-08-29,72,https://static.cninfo.com.cn/finalpage/2024-08-29/1221032452.PDF
1204702394,002500.SZ,山西证券,2018-03-31,2018-04-24,72,https://static.cninfo.com.cn/finalpage/2018-04-24/1204702394.PDF
1225259083,002736.SZ,国信证券,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225259083.PDF
1225261168,600000.SH,浦发银行,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225261168.PDF
1202283838,600015.SH,华夏银行,2016-03-31,2016-04-30,72,https://static.cninfo.com.cn/finalpage/2016-04-30/1202283838.PDF
1225262347,600015.SH,华夏银行,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225262347.PDF
1225264299,600016.SH,民生银行,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225264299.PDF
1217712780,600061.SH,国投资本,2023-06-30,2023-08-31,72,https://static.cninfo.com.cn/finalpage/2023-08-31/1217712780.PDF
1225253975,600061.SH,国投资本,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225253975.PDF
1225259855,600918.SH,中泰证券,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225259855.PDF
1225255961,600958.SH,东方证券,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225255961.PDF
1217700677,600999.SH,招商证券,2023-06-30,2023-08-30,72,https://static.cninfo.com.cn/finalpage/2023-08-30/1217700677.PDF
1225254708,600999.SH,招商证券,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225254708.PDF
1217714035,601066.SH,中信建投,2023-06-30,2023-08-31,72,https://static.cninfo.com.cn/finalpage/2023-08-31/1217714035.PDF
1225263016,601066.SH,中信建投,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225263016.PDF
1225264485,601166.SH,兴业银行,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225264485.PDF
1206869187,601288.SH,农业银行,2019-06-30,2019-08-31,72,https://static.cninfo.com.cn/finalpage/2019-08-31/1206869187.PDF
1225261014,601288.SH,农业银行,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225261014.PDF
1214372425,601318.SH,中国平安,2022-06-30,2022-08-24,72,https://static.cninfo.com.cn/finalpage/2022-08-24/1214372425.PDF
1225259489,601319.SH,中国人保,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225259489.PDF
1225262918,601328.SH,交通银行,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225262918.PDF
1214474258,601336.SH,新华保险,2022-06-30,2022-08-31,72,https://static.cninfo.com.cn/finalpage/2022-08-31/1214474258.PDF
1225255761,601336.SH,新华保险,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225255761.PDF
1225262817,601377.SH,兴业证券,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225262817.PDF
1225255391,601398.SH,工商银行,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225255391.PDF
1225255158,601628.SH,中国人寿,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225255158.PDF
1217714363,601658.SH,邮储银行,2023-06-30,2023-08-31,72,https://static.cninfo.com.cn/finalpage/2023-08-31/1217714363.PDF
1225255200,601658.SH,邮储银行,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225255200.PDF
1225262752,601688.SH,华泰证券,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225262752.PDF
1225254691,601788.SH,光大证券,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225254691.PDF
1225262113,601818.SH,光大银行,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225262113.PDF
1210927301,601881.SH,中国银河,2021-06-30,2021-08-31,72,https://static.cninfo.com.cn/finalpage/2021-08-31/1210927301.PDF
1225256396,601881.SH,中国银河,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225256396.PDF
1225254307,601901.SH,方正证券,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225254307.PDF
1225259203,601916.SH,浙商银行,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225259203.PDF
1225263161,601939.SH,建设银行,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225263161.PDF
1210927364,601988.SH,中国银行,2021-06-30,2021-08-31,72,https://static.cninfo.com.cn/finalpage/2021-08-31/1210927364.PDF
1225257812,601988.SH,中国银行,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257812.PDF
1225262824,601995.SH,中金公司,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225262824.PDF
1225265327,601998.SH,中信银行,2026-03-31,2026-04-30,72,https://static.cninfo.com.cn/finalpage/2026-04-30/1225265327.PDF
1221091023,600015.SH,华夏银行,2024-06-30,2024-08-31,71,https://static.cninfo.com.cn/finalpage/2024-08-31/1221091023.PDF
1221029674,600030.SH,中信证券,2024-06-30,2024-08-29,71,https://static.cninfo.com.cn/finalpage/2024-08-29/1221029674.PDF
1202780481,600060.SH,海信电器,2016-09-30,2016-10-25,71,https://static.cninfo.com.cn/finalpage/2016-10-25/1202780481.PDF
1221033374,600926.SH,杭州银行,2024-06-30,2024-08-29,71,https://static.cninfo.com.cn/finalpage/2024-08-29/1221033374.PDF
1214471706,601066.SH,中信建投,2022-06-30,2022-08-31,71,https://static.cninfo.com.cn/finalpage/2022-08-31/1214471706.PDF
1205363728,601398.SH,工商银行,2018-06-30,2018-08-31,71,https://static.cninfo.com.cn/finalpage/2018-08-31/1205363728.PDF
1203894581,601555.SH,东吴证券,2017-06-30,2017-08-30,71,https://static.cninfo.com.cn/finalpage/2017-08-30/1203894581.PDF
1209875679,601555.SH,东吴证券,2021-03-31,2021-04-30,71,https://static.cninfo.com.cn/finalpage/2021-04-30/1209875679.PDF
1208276265,000001.SZ,平安银行,2020-06-30,2020-08-28,70,https://static.cninfo.com.cn/finalpage/2020-08-28/1208276265.PDF
1205361771,600926.SH,杭州银行,2018-06-30,2018-08-31,70,https://static.cninfo.com.cn/finalpage/2018-08-31/1205361771.PDF
1205895402,601318.SH,中国平安,2018-12-31,2019-03-13,70,https://static.cninfo.com.cn/finalpage/2019-03-13/1205895402.PDF
1210877727,601318.SH,中国平安,2021-06-30,2021-08-27,70,https://static.cninfo.com.cn/finalpage/2021-08-27/1210877727.PDF
1203909327,601939.SH,建设银行,2017-06-30,2017-08-31,70,https://static.cninfo.com.cn/finalpage/2017-08-31/1203909327.PDF
1202793255,000061.SZ,农 产 品,2016-09-30,2016-10-27,69,https://static.cninfo.com.cn/finalpage/2016-10-27/1202793255.PDF
1202797094,000778.SZ,新兴铸管,2016-09-30,2016-10-28,69,https://static.cninfo.com.cn/finalpage/2016-10-28/1202797094.PDF
1202801561,300002.SZ,神州泰岳,2016-09-30,2016-10-29,69,https://static.cninfo.com.cn/finalpage/2016-10-29/1202801561.PDF
1202801974,300058.SZ,蓝色光标,2016-09-30,2016-10-29,69,https://static.cninfo.com.cn/finalpage/2016-10-29/1202801974.PDF
1202796886,300182.SZ,捷成股份,2016-09-30,2016-10-28,69,https://static.cninfo.com.cn/finalpage/2016-10-28/1202796886.PDF
1202799379,600648.SH,外高桥,2016-09-30,2016-10-28,69,https://static.cninfo.com.cn/finalpage/2016-10-28/1202799379.PDF
1202806639,600654.SH,中安消,2016-09-30,2016-10-31,69,https://static.cninfo.com.cn/finalpage/2016-10-31/1202806639.PDF
1202806676,600783.SH,鲁信创投,2016-09-30,2016-10-31,69,https://static.cninfo.com.cn/finalpage/2016-10-31/1202806676.PDF
1202786269,600839.SH,四川长虹,2016-09-30,2016-10-26,69,https://static.cninfo.com.cn/finalpage/2016-10-26/1202786269.PDF
1208279266,600926.SH,杭州银行,2020-06-30,2020-08-28,69,https://static.cninfo.com.cn/finalpage/2020-08-28/1208279266.PDF
1205324229,601108.SH,财通证券,2018-06-30,2018-08-25,69,https://static.cninfo.com.cn/finalpage/2018-08-25/1205324229.PDF
1202804820,601258.SH,庞大集团,2016-09-30,2016-10-29,69,https://static.cninfo.com.cn/finalpage/2016-10-29/1202804820.PDF
1220953914,601318.SH,中国平安,2024-06-30,2024-08-23,69,https://static.cninfo.com.cn/finalpage/2024-08-23/1220953914.PDF
1202805562,601928.SH,凤凰传媒,2016-09-30,2016-10-29,69,https://static.cninfo.com.cn/finalpage/2016-10-29/1202805562.PDF
1202798874,603000.SH,人民网,2016-09-30,2016-10-28,69,https://static.cninfo.com.cn/finalpage/2016-10-28/1202798874.PDF
1202805537,603885.SH,吉祥航空,2016-09-30,2016-10-29,69,https://static.cninfo.com.cn/finalpage/2016-10-29/1202805537.PDF
1203874974,600705.SH,中航资本,2017-06-30,2017-08-28,68,https://static.cninfo.com.cn/finalpage/2017-08-28/1203874974.PDF
1217676095,600926.SH,杭州银行,2023-06-30,2023-08-29,68,https://static.cninfo.com.cn/finalpage/2023-08-29/1217676095.PDF
1206657304,601108.SH,财通证券,2019-06-30,2019-08-29,68,https://static.cninfo.com.cn/finalpage/2019-08-29/1206657304.PDF
1205343086,601998.SH,中信银行,2018-06-30,2018-08-28,68,https://static.cninfo.com.cn/finalpage/2018-08-28/1205343086.PDF
1217701013,601318.SH,中国平安,2023-06-30,2023-08-30,67,https://static.cninfo.com.cn/finalpage/2023-08-30/1217701013.PDF
1221574075,601456.SH,国联证券,2024-09-30,2024-10-31,67,https://static.cninfo.com.cn/finalpage/2024-10-31/1221574075.PDF
1224776804,601456.SH,国联民生,2025-09-30,2025-10-31,67,https://static.cninfo.com.cn/finalpage/2025-10-31/1224776804.PDF
1206114449,000627.SZ,天茂集团,2018-12-31,2019-04-29,66,https://static.cninfo.com.cn/finalpage/2019-04-29/1206114449.PDF
1205856377,000166.SZ,申万宏源,2018-12-31,2019-02-28,65,https://static.cninfo.com.cn/finalpage/2019-02-28/1205856377.PDF
1202755121,002568.SZ,百润股份,2016-09-30,2016-10-13,65,https://static.cninfo.com.cn/finalpage/2016-10-13/1202755121.PDF
1208279688,601318.SH,中国平安,2020-06-30,2020-08-28,65,https://static.cninfo.com.cn/finalpage/2020-08-28/1208279688.PDF
1212533413,000001.SZ,平安银行,2021-12-31,2022-03-10,64,https://static.cninfo.com.cn/finalpage/2022-03-10/1212533413.PDF
1202524990,002299.SZ,圣农发展,2016-06-30,2016-08-02,64,https://static.cninfo.com.cn/finalpage/2016-08-02/1202524990.PDF
1203729381,002299.SZ,圣农发展,2017-06-30,2017-07-25,64,https://static.cninfo.com.cn/finalpage/2017-07-25/1203729381.PDF
1202781472,300085.SZ,银之杰,2016-09-30,2016-10-25,64,https://static.cninfo.com.cn/finalpage/2016-10-25/1202781472.PDF
1203094928,601211.SH,国泰君安,2016-12-31,2017-02-21,64,https://static.cninfo.com.cn/finalpage/2017-02-21/1203094928.PDF
1202251314,300059.SZ,东方财富,2016-03-31,2016-04-27,63,https://static.cninfo.com.cn/finalpage/2016-04-27/1202251314.PDF
1202796458,000027.SZ,深圳能源,2016-09-30,2016-10-28,62,https://static.cninfo.com.cn/finalpage/2016-10-28/1202796458.PDF
1202784534,002129.SZ,中环股份,2016-09-30,2016-10-26,62,https://static.cninfo.com.cn/finalpage/2016-10-26/1202784534.PDF
1225263029,601059.SH,信达证券,2026-03-31,2026-04-30,62,https://static.cninfo.com.cn/finalpage/2026-04-30/1225263029.PDF
1202239295,002299.SZ,圣农发展,2016-03-31,2016-04-26,61,https://static.cninfo.com.cn/finalpage/2016-04-26/1202239295.PDF
1203382279,002299.SZ,圣农发展,2017-03-31,2017-04-26,61,https://static.cninfo.com.cn/finalpage/2017-04-26/1203382279.PDF
1202518949,300059.SZ,东方财富,2016-06-30,2016-07-30,61,https://static.cninfo.com.cn/finalpage/2016-07-30/1202518949.PDF
1215991103,601901.SH,方正证券,2022-12-31,2023-02-28,61,https://static.cninfo.com.cn/finalpage/2023-02-28/1215991103.PDF
1202801590,000800.SZ,一汽轿车,2016-09-30,2016-10-29,59,https://static.cninfo.com.cn/finalpage/2016-10-29/1202801590.PDF
1202782082,600252.SH,中恒集团,2016-09-30,2016-10-25,58,https://static.cninfo.com.cn/finalpage/2016-10-25/1202782082.PDF
1202803518,600754.SH,锦江股份,2016-09-30,2016-10-29,58,https://static.cninfo.com.cn/finalpage/2016-10-29/1202803518.PDF
1203116635,601099.SH,太平洋,2016-12-31,2017-03-01,58,https://static.cninfo.com.cn/finalpage/2017-03-01/1203116635.PDF
1204470753,601878.SH,浙商证券,2017-12-31,2018-03-13,58,https://static.cninfo.com.cn/finalpage/2018-03-13/1204470753.PDF
1212742874,601901.SH,方正证券,2021-12-31,2022-03-31,58,https://static.cninfo.com.cn/finalpage/2022-03-31/1212742874.PDF
1221305590,601939.SH,建设银行,2024-06-30,2024-09-27,58,https://static.cninfo.com.cn/finalpage/2024-09-27/1221305590.PDF
1204477157,000001.SZ,平安银行,2017-12-31,2018-03-15,57,https://static.cninfo.com.cn/finalpage/2018-03-15/1204477157.PDF
1213204766,000617.SZ,中油资本,2022-03-31,2022-04-29,57,https://static.cninfo.com.cn/finalpage/2022-04-29/1213204766.PDF
1202798477,600582.SH,天地科技,2016-09-30,2016-10-28,57,https://static.cninfo.com.cn/finalpage/2016-10-28/1202798477.PDF
1201921704,600816.SH,安信信托,2015-12-31,2016-01-18,57,https://static.cninfo.com.cn/finalpage/2016-01-18/1201921704.PDF
1207384028,601878.SH,浙商证券,2019-12-31,2020-03-19,57,https://static.cninfo.com.cn/finalpage/2020-03-19/1207384028.PDF
1202797097,000039.SZ,中集集团,2016-09-30,2016-10-28,56,https://static.cninfo.com.cn/finalpage/2016-10-28/1202797097.PDF
1202242363,002065.SZ,东华软件,2015-12-31,2016-04-26,56,https://static.cninfo.com.cn/finalpage/2016-04-26/1202242363.PDF
1204664109,002673.SZ,西部证券,2017-12-31,2018-04-20,56,https://static.cninfo.com.cn/finalpage/2018-04-20/1204664109.PDF
1203130348,300059.SZ,东方财富,2016-12-31,2017-03-06,56,https://static.cninfo.com.cn/finalpage/2017-03-06/1203130348.PDF
1204484726,300059.SZ,东方财富,2017-12-31,2018-03-17,56,https://static.cninfo.com.cn/finalpage/2018-03-17/1204484726.PDF
1219307793,300059.SZ,东方财富,2023-12-31,2024-03-15,56,https://static.cninfo.com.cn/finalpage/2024-03-15/1219307793.PDF
1205903655,601878.SH,浙商证券,2018-12-31,2019-03-18,56,https://static.cninfo.com.cn/finalpage/2019-03-18/1205903655.PDF
1216072952,000001.SZ,平安银行,2022-12-31,2023-03-09,55,https://static.cninfo.com.cn/finalpage/2023-03-09/1216072952.PDF
1204821855,000627.SZ,天茂集团,2017-12-31,2018-04-28,55,https://static.cninfo.com.cn/finalpage/2018-04-28/1204821855.PDF
1203414776,002183.SZ,怡 亚 通,2016-12-31,2017-04-28,55,https://static.cninfo.com.cn/finalpage/2017-04-28/1203414776.PDF
1207386678,600030.SH,中信证券,2019-12-31,2020-03-20,55,https://static.cninfo.com.cn/finalpage/2020-03-20/1207386678.PDF
1219834233,601825.SH,沪农商行,2024-03-31,2024-04-26,55,https://static.cninfo.com.cn/finalpage/2024-04-26/1219834233.PDF
1205932064,600036.SH,招商银行,2018-12-31,2019-03-23,54,https://static.cninfo.com.cn/finalpage/2019-03-23/1205932064.PDF
1202775233,600875.SH,东方电气,2016-09-30,2016-10-22,54,https://static.cninfo.com.cn/finalpage/2016-10-22/1202775233.PDF
1204495862,601318.SH,中国平安,2017-12-31,2018-03-21,54,https://static.cninfo.com.cn/finalpage/2018-03-21/1204495862.PDF
1208345578,601939.SH,建设银行,2020-06-30,2020-08-31,54,https://static.cninfo.com.cn/finalpage/2020-08-31/1208345578.PDF
1222806709,300059.SZ,东方财富,2024-12-31,2025-03-15,53,https://static.cninfo.com.cn/finalpage/2025-03-15/1222806709.PDF
1205924023,600030.SH,中信证券,2018-12-31,2019-03-22,53,https://static.cninfo.com.cn/finalpage/2019-03-22/1205924023.PDF
1219877794,601077.SH,渝农商行,2024-03-31,2024-04-27,53,https://static.cninfo.com.cn/finalpage/2024-04-27/1219877794.PDF
1212609975,601318.SH,中国平安,2021-12-31,2022-03-18,53,https://static.cninfo.com.cn/finalpage/2022-03-18/1212609975.PDF
1202554521,600015.SH,华夏银行,2016-06-30,2016-08-11,52,https://static.cninfo.com.cn/finalpage/2016-08-11/1202554521.PDF
1207390595,600036.SH,招商银行,2019-12-31,2020-03-21,52,https://static.cninfo.com.cn/finalpage/2020-03-21/1207390595.PDF
1203135136,600705.SH,中航资本,2016-12-31,2017-03-07,52,https://static.cninfo.com.cn/finalpage/2017-03-07/1203135136.PDF
