date,entry_event,weak_exit_event,opening_gap_after_dividend,close_recovery_after_dividend,intraday_change,policy_intent,target
2017-02-13,1.0,0.0,-0.001,0.018,0.019,1.0,1.0
2017-02-14,0.0,0.0,0.0,0.004,0.004,1.0,1.0
2017-02-15,0.0,1.0,-0.001,-0.012,-0.011,0.0,0.0
2017-02-16,0.0,0.0,0.0,0.015,0.015,0.0,0.0
2017-02-17,0.0,1.0,0.0,-0.02,-0.02,0.0,0.0
2017-02-20,0.0,0.0,0.0,0.056,0.056,0.0,0.0
2017-02-21,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-02-22,0.0,0.0,0.003,0.011,0.008,0.0,0.0
2017-02-23,0.0,1.0,-0.003,-0.015,-0.012,0.0,0.0
2017-02-24,0.0,1.0,0.001,-0.003,-0.004,0.0,0.0
2017-02-27,0.0,1.0,0.001,-0.027,-0.028,0.0,0.0
2017-02-28,1.0,0.0,-0.004,0.005,0.009,1.0,1.0
2017-03-01,0.0,0.0,0.002,0.004,0.002,1.0,1.0
2017-03-02,0.0,1.0,0.006,-0.012,-0.018,0.0,0.0
2017-03-03,0.0,1.0,-0.01,-0.013,-0.003,0.0,0.0
2017-03-06,0.0,0.0,0.0,0.017,0.017,0.0,0.0
2017-03-07,1.0,0.0,-0.002,0.005,0.007,1.0,1.0
2017-03-08,1.0,0.0,-0.002,0.004,0.006,1.0,1.0
2017-03-09,0.0,1.0,-0.006,-0.031,-0.025,0.0,0.0
2017-03-10,1.0,0.0,-0.003,0.003,0.006,1.0,1.0
2017-03-13,1.0,0.0,-0.006,0.037,0.043,1.0,1.0
2017-03-14,0.0,1.0,-0.003,-0.008,-0.005,0.0,0.0
2017-03-15,1.0,0.0,-0.006,0.006,0.012,1.0,1.0
2017-03-16,0.0,0.0,0.008,0.021,0.013,1.0,1.0
2017-03-17,0.0,1.0,0.0,-0.039,-0.039,0.0,0.0
2017-03-20,0.0,0.0,0.001,0.002,0.001,0.0,0.0
2017-03-21,0.0,0.0,0.0,0.024,0.024,0.0,0.0
2017-03-22,0.0,1.0,-0.014,-0.018,-0.004,0.0,0.0
2017-03-23,0.0,0.0,0.003,0.01,0.007,0.0,0.0
2017-03-24,0.0,0.0,0.001,0.033,0.032,0.0,0.0
2017-03-27,0.0,1.0,-0.001,-0.016,-0.015,0.0,0.0
2017-03-28,0.0,1.0,0.0,-0.005,-0.005,0.0,0.0
2017-03-29,0.0,1.0,0.0,-0.007,-0.007,0.0,0.0
2017-03-30,0.0,1.0,-0.007,-0.033,-0.026,0.0,0.0
2017-03-31,0.0,0.0,0.0,0.025,0.025,0.0,0.0
2017-04-05,0.0,0.0,0.02,0.057,0.037,0.0,0.0
2017-04-06,0.0,1.0,-0.002,-0.004,-0.002,0.0,0.0
2017-04-07,0.0,0.0,0.002,0.007,0.005,0.0,0.0
2017-04-10,0.0,1.0,0.003,-0.009,-0.012,0.0,0.0
2017-04-11,1.0,0.0,-0.001,0.009,0.01,1.0,1.0
2017-04-12,0.0,1.0,-0.002,-0.013,-0.011,0.0,0.0
2017-04-13,1.0,0.0,-0.004,0.013,0.017,1.0,1.0
2017-04-14,0.0,1.0,0.0,-0.029,-0.029,0.0,0.0
2017-04-17,0.0,1.0,-0.007,-0.012,-0.005,0.0,0.0
2017-04-18,0.0,1.0,-0.005,-0.008,-0.003,0.0,0.0
2017-04-19,0.0,1.0,-0.007,-0.027,-0.02,0.0,0.0
2017-04-20,1.0,0.0,-0.002,0.019,0.021,1.0,1.0
2017-04-21,0.0,1.0,0.003,0.003,0.0,0.0,0.0
2017-04-24,0.0,1.0,-0.009,-0.037,-0.028,0.0,0.0
2017-04-25,0.0,0.0,0.007,0.011,0.004,0.0,0.0
2017-04-26,0.0,0.0,0.0,0.008,0.008,0.0,0.0
2017-04-27,1.0,0.0,-0.004,0.002,0.006,1.0,1.0
2017-04-28,0.0,1.0,-0.003,-0.013,-0.01,0.0,0.0
2017-05-02,0.0,1.0,-0.005,-0.005,0.0,0.0,0.0
2017-05-03,0.0,1.0,-0.004,-0.017,-0.013,0.0,0.0
2017-05-04,0.0,1.0,-0.003,-0.013,-0.01,0.0,0.0
2017-05-05,0.0,1.0,-0.005,-0.022,-0.017,0.0,0.0
2017-05-08,0.0,1.0,-0.004,-0.029,-0.025,0.0,0.0
2017-05-09,1.0,0.0,-0.005,0.003,0.008,1.0,1.0
2017-05-10,0.0,1.0,0.001,-0.012,-0.013,0.0,0.0
2017-05-11,1.0,0.0,-0.008,0.017,0.025,1.0,1.0
2017-05-12,1.0,0.0,-0.002,0.027,0.029,1.0,1.0
2017-05-15,0.0,0.0,0.009,0.014,0.005,1.0,1.0
2017-05-16,1.0,0.0,-0.003,0.04,0.043,1.0,1.0
2017-05-17,0.0,1.0,-0.004,-0.023,-0.019,0.0,0.0
2017-05-18,0.0,1.0,-0.012,-0.015,-0.003,0.0,0.0
2017-05-19,1.0,0.0,-0.001,0.006,0.007,1.0,1.0
2017-05-22,0.0,0.0,0.001,0.003,0.002,1.0,1.0
2017-05-23,1.0,0.0,-0.001,0.015,0.016,1.0,1.0
2017-05-24,0.0,0.0,-0.005,0.0,0.005,1.0,1.0
2017-05-25,1.0,0.0,-0.003,0.073,0.076,1.0,1.0
2017-05-26,0.0,1.0,-0.006,-0.006,0.0,0.0,0.0
2017-05-31,0.0,1.0,0.011,0.002,-0.009,0.0,0.0
2017-06-01,1.0,0.0,-0.006,0.008,0.014,1.0,1.0
2017-06-02,0.0,1.0,-0.002,-0.009,-0.007,0.0,0.0
2017-06-05,0.0,1.0,-0.01,-0.023,-0.013,0.0,0.0
2017-06-06,0.0,0.0,0.0,0.027,0.027,0.0,0.0
2017-06-07,0.0,0.0,0.004,0.048,0.044,0.0,0.0
2017-06-08,1.0,0.0,-0.002,0.025,0.027,1.0,1.0
2017-06-09,1.0,0.0,-0.001,0.022,0.023,1.0,1.0
2017-06-12,0.0,1.0,-0.007,-0.007,0.0,0.0,0.0
2017-06-13,1.0,0.0,-0.009,0.007,0.016,1.0,1.0
2017-06-14,0.0,1.0,-0.002,-0.036,-0.034,0.0,0.0
2017-06-15,0.0,1.0,-0.001,-0.012,-0.011,0.0,0.0
2017-06-16,0.0,1.0,0.0,-0.006,-0.006,0.0,0.0
2017-06-19,0.0,0.0,0.002,0.04,0.038,0.0,0.0
2017-06-20,0.0,1.0,0.003,-0.011,-0.014,0.0,0.0
2017-06-21,0.0,0.0,0.023,0.045,0.022,0.0,0.0
2017-06-22,1.0,0.0,-0.007,0.004,0.011,1.0,1.0
2017-06-23,1.0,0.0,-0.003,0.035,0.038,1.0,1.0
2017-06-26,0.0,0.0,0.0,0.045,0.045,1.0,1.0
2017-06-27,1.0,0.0,-0.002,0.002,0.004,1.0,1.0
2017-06-28,0.0,1.0,-0.003,-0.025,-0.022,0.0,0.0
2017-06-29,0.0,0.0,0.001,0.022,0.021,0.0,0.0
2017-06-30,0.0,0.0,-0.012,-0.006,0.006,0.0,0.0
2017-07-03,0.0,1.0,0.001,-0.016,-0.017,0.0,0.0
2017-07-04,0.0,1.0,-0.001,-0.03,-0.029,0.0,0.0
2017-07-05,1.0,0.0,-0.002,0.047,0.049,1.0,1.0
2017-07-06,0.0,1.0,0.0,-0.003,-0.003,0.0,0.0
2017-07-07,0.0,0.0,-0.005,-0.002,0.003,0.0,0.0
2017-07-10,1.0,0.0,-0.001,0.004,0.005,1.0,1.0
2017-07-11,1.0,0.0,-0.004,0.03,0.034,1.0,1.0
2017-07-12,0.0,1.0,-0.006,-0.022,-0.016,0.0,0.0
2017-07-13,0.0,0.0,0.001,0.038,0.037,0.0,0.0
2017-07-14,0.0,0.0,0.001,0.025,0.024,0.0,0.0
2017-07-17,0.0,1.0,-0.003,-0.051,-0.048,0.0,0.0
2017-07-18,1.0,0.0,-0.006,0.002,0.008,1.0,1.0
2017-07-19,1.0,0.0,-0.001,0.077,0.078,1.0,1.0
2017-07-20,1.0,0.0,-0.003,0.018,0.021,1.0,1.0
2017-07-21,0.0,1.0,-0.01,-0.019,-0.009,0.0,0.0
2017-07-24,1.0,0.0,-0.004,0.019,0.023,1.0,1.0
2017-07-25,0.0,1.0,-0.001,-0.029,-0.028,0.0,0.0
2017-07-26,0.0,1.0,0.0,-0.021,-0.021,0.0,0.0
2017-07-27,0.0,0.0,0.001,0.011,0.01,0.0,0.0
2017-07-28,1.0,0.0,-0.005,0.014,0.019,1.0,1.0
2017-07-31,0.0,0.0,0.0,0.014,0.014,1.0,1.0
2017-08-01,0.0,0.0,0.0,0.03,0.03,1.0,1.0
2017-08-02,0.0,1.0,0.002,0.0,-0.002,0.0,0.0
2017-08-03,0.0,1.0,-0.006,-0.038,-0.032,0.0,0.0
2017-08-04,0.0,1.0,0.0,-0.023,-0.023,0.0,0.0
2017-08-07,1.0,0.0,-0.007,0.023,0.03,1.0,1.0
2017-08-08,0.0,1.0,0.002,0.001,-0.001,0.0,0.0
2017-08-09,0.0,1.0,-0.003,-0.003,0.0,0.0,0.0
2017-08-10,0.0,1.0,-0.007,-0.008,-0.001,0.0,0.0
2017-08-11,0.0,1.0,-0.024,-0.072,-0.048,0.0,0.0
2017-08-14,0.0,0.0,0.001,0.046,0.045,0.0,0.0
2017-08-15,0.0,0.0,0.001,0.01,0.009,0.0,0.0
2017-08-16,0.0,1.0,-0.004,-0.006,-0.002,0.0,0.0
2017-08-17,0.0,0.0,0.006,0.029,0.023,0.0,0.0
2017-08-18,1.0,0.0,-0.012,0.002,0.014,1.0,1.0
2017-08-21,0.0,0.0,0.01,0.016,0.006,1.0,1.0
2017-08-22,1.0,0.0,-0.001,0.006,0.007,1.0,1.0
2017-08-23,0.0,0.0,0.0,0.01,0.01,1.0,1.0
2017-08-24,0.0,1.0,0.0,-0.02,-0.02,0.0,0.0
2017-08-25,1.0,0.0,-0.001,0.066,0.067,1.0,1.0
2017-08-28,0.0,0.0,0.003,0.044,0.041,1.0,1.0
2017-08-29,0.0,1.0,0.001,-0.008,-0.009,0.0,0.0
2017-08-30,0.0,1.0,-0.001,-0.004,-0.003,0.0,0.0
2017-08-31,0.0,1.0,0.0,-0.007,-0.007,0.0,0.0
2017-09-01,0.0,0.0,0.0,0.005,0.005,0.0,0.0
2017-09-04,0.0,0.0,0.0,0.014,0.014,0.0,0.0
2017-09-05,0.0,0.0,0.0,0.014,0.014,0.0,0.0
2017-09-06,0.0,1.0,-0.009,-0.012,-0.003,0.0,0.0
2017-09-07,0.0,1.0,0.003,-0.017,-0.02,0.0,0.0
2017-09-08,0.0,1.0,0.002,-0.004,-0.006,0.0,0.0
2017-09-11,0.0,0.0,0.005,0.006,0.001,0.0,0.0
2017-09-12,0.0,1.0,0.01,0.01,0.0,0.0,0.0
2017-09-13,0.0,0.0,0.002,0.003,0.001,0.0,0.0
2017-09-14,0.0,1.0,-0.002,-0.013,-0.011,0.0,0.0
2017-09-15,1.0,0.0,-0.002,0.006,0.008,1.0,1.0
2017-09-18,1.0,0.0,-0.003,0.015,0.018,1.0,1.0
2017-09-19,0.0,1.0,0.001,-0.025,-0.026,0.0,0.0
2017-09-20,1.0,0.0,-0.002,0.018,0.02,1.0,1.0
2017-09-21,0.0,0.0,0.0,0.001,0.001,1.0,1.0
2017-09-22,0.0,0.0,-0.015,-0.011,0.004,1.0,1.0
2017-09-25,0.0,1.0,-0.005,-0.016,-0.011,0.0,0.0
2017-09-26,1.0,0.0,-0.005,0.002,0.007,1.0,1.0
2017-09-27,1.0,0.0,-0.001,0.003,0.004,1.0,1.0
2017-09-28,0.0,0.0,0.0,0.006,0.006,1.0,1.0
2017-09-29,0.0,0.0,0.0,0.013,0.013,1.0,1.0
2017-10-09,0.0,1.0,0.07,0.041,-0.029,0.0,0.0
2017-10-10,1.0,0.0,-0.003,0.005,0.008,1.0,1.0
2017-10-11,0.0,0.0,0.0,0.015,0.015,1.0,1.0
2017-10-12,1.0,0.0,-0.001,0.017,0.018,1.0,1.0
2017-10-13,1.0,0.0,-0.009,0.008,0.017,1.0,1.0
2017-10-16,0.0,1.0,0.0,-0.014,-0.014,0.0,0.0
2017-10-17,0.0,1.0,0.0,-0.002,-0.002,0.0,0.0
2017-10-18,1.0,0.0,-0.001,0.024,0.025,1.0,1.0
2017-10-19,0.0,1.0,0.002,-0.011,-0.013,0.0,0.0
2017-10-20,0.0,0.0,-0.003,-0.002,0.001,0.0,0.0
2017-10-23,0.0,0.0,0.004,0.012,0.008,0.0,0.0
2017-10-24,1.0,0.0,-0.009,0.026,0.035,1.0,1.0
2017-10-25,1.0,0.0,-0.006,0.013,0.019,1.0,1.0
2017-10-26,0.0,0.0,0.001,0.029,0.028,1.0,1.0
2017-10-27,1.0,0.0,-0.005,0.02,0.025,1.0,1.0
2017-10-30,0.0,1.0,0.003,-0.018,-0.021,0.0,0.0
2017-10-31,0.0,0.0,-0.013,-0.003,0.01,0.0,0.0
2017-11-01,0.0,1.0,-0.001,-0.014,-0.013,0.0,0.0
2017-11-02,0.0,0.0,0.0,0.007,0.007,0.0,0.0
2017-11-03,0.0,1.0,-0.004,-0.011,-0.007,0.0,0.0
2017-11-06,1.0,0.0,-0.006,0.036,0.042,1.0,1.0
2017-11-07,1.0,0.0,-0.001,0.04,0.041,1.0,1.0
2017-11-08,0.0,1.0,-0.004,-0.009,-0.005,0.0,0.0
2017-11-09,1.0,0.0,-0.004,0.031,0.035,1.0,1.0
2017-11-10,1.0,0.0,-0.008,0.037,0.045,1.0,1.0
2017-11-13,0.0,0.0,0.001,0.009,0.008,1.0,1.0
2017-11-14,0.0,1.0,0.002,-0.032,-0.034,0.0,0.0
2017-11-15,0.0,1.0,-0.007,-0.03,-0.023,0.0,0.0
2017-11-16,1.0,0.0,-0.001,0.039,0.04,1.0,1.0
2017-11-17,1.0,0.0,-0.007,0.005,0.012,1.0,1.0
2017-11-20,1.0,0.0,-0.012,0.033,0.045,1.0,1.0
2017-11-21,1.0,0.0,-0.006,0.083,0.089,1.0,1.0
2017-11-22,0.0,1.0,0.001,-0.001,-0.002,0.0,0.0
2017-11-23,0.0,1.0,-0.006,-0.136,-0.13,0.0,0.0
2017-11-24,1.0,0.0,-0.01,0.004,0.014,1.0,1.0
2017-11-27,0.0,1.0,-0.013,-0.067,-0.054,0.0,0.0
2017-11-28,1.0,0.0,-0.005,0.019,0.024,1.0,1.0
2017-11-29,0.0,1.0,0.004,-0.004,-0.008,0.0,0.0
2017-11-30,0.0,1.0,-0.004,-0.047,-0.043,0.0,0.0
2017-12-01,1.0,0.0,-0.001,0.003,0.004,1.0,1.0
2017-12-04,1.0,0.0,-0.004,0.017,0.021,1.0,1.0
2017-12-05,1.0,0.0,-0.01,0.025,0.035,1.0,1.0
2017-12-06,0.0,1.0,-0.009,-0.031,-0.022,0.0,0.0
2017-12-07,0.0,1.0,-0.005,-0.046,-0.041,0.0,0.0
2017-12-08,0.0,0.0,0.0,0.039,0.039,0.0,0.0
2017-12-11,1.0,0.0,-0.001,0.067,0.068,1.0,1.0
2017-12-12,0.0,1.0,-0.004,-0.065,-0.061,0.0,0.0
2017-12-13,0.0,0.0,0.0,0.029,0.029,0.0,0.0
2017-12-14,0.0,1.0,0.001,-0.013,-0.014,0.0,0.0
2017-12-15,0.0,1.0,-0.011,-0.054,-0.043,0.0,0.0
2017-12-18,0.0,1.0,0.003,0.001,-0.002,0.0,0.0
2017-12-19,0.0,0.0,0.004,0.053,0.049,0.0,0.0
2017-12-20,0.0,1.0,-0.003,-0.009,-0.006,0.0,0.0
2017-12-21,1.0,0.0,-0.008,0.05,0.058,1.0,1.0
2017-12-22,0.0,1.0,-0.002,-0.019,-0.017,0.0,0.0
2017-12-25,0.0,1.0,0.003,-0.019,-0.022,0.0,0.0
2017-12-26,0.0,0.0,0.003,0.012,0.009,0.0,0.0
2017-12-27,0.0,1.0,0.001,-0.068,-0.069,0.0,0.0
2017-12-28,0.0,0.0,0.005,0.037,0.032,0.0,0.0
2017-12-29,0.0,0.0,0.003,0.013,0.01,0.0,0.0
2018-01-02,0.0,0.0,0.01,0.06,0.05,0.0,0.0
2018-01-03,0.0,0.0,0.0,0.022,0.022,0.0,0.0
2018-01-04,0.0,0.0,0.0,0.013,0.013,0.0,0.0
2018-01-05,0.0,0.0,0.008,0.016,0.008,0.0,0.0
2018-01-08,1.0,0.0,-0.001,0.017,0.018,1.0,1.0
2018-01-09,0.0,0.0,0.0,0.034,0.034,1.0,1.0
2018-01-10,1.0,0.0,-0.004,0.018,0.022,1.0,1.0
2018-01-11,0.0,0.0,-0.007,-0.006,0.001,1.0,1.0
2018-01-12,0.0,0.0,0.0,0.023,0.023,1.0,1.0
2018-01-15,0.0,1.0,0.0,-0.008,-0.008,0.0,0.0
2018-01-16,0.0,0.0,0.0,0.043,0.043,0.0,0.0
2018-01-17,0.0,1.0,0.001,-0.013,-0.014,0.0,0.0
2018-01-18,0.0,0.0,0.006,0.028,0.022,0.0,0.0
2018-01-19,0.0,0.0,0.002,0.012,0.01,0.0,0.0
2018-01-22,1.0,0.0,-0.013,0.055,0.068,1.0,1.0
2018-01-23,0.0,0.0,0.009,0.044,0.035,1.0,1.0
2018-01-24,0.0,0.0,0.0,0.003,0.003,1.0,1.0
2018-01-25,0.0,1.0,-0.003,-0.028,-0.025,0.0,0.0
2018-01-26,1.0,0.0,-0.013,0.022,0.035,1.0,1.0
2018-01-29,0.0,1.0,0.01,-0.083,-0.093,0.0,0.0
2018-01-30,0.0,1.0,-0.01,-0.044,-0.034,0.0,0.0
2018-01-31,1.0,0.0,-0.012,0.013,0.025,1.0,1.0
2018-02-01,0.0,1.0,-0.001,-0.03,-0.029,0.0,0.0
2018-02-02,1.0,0.0,-0.031,0.026,0.057,1.0,1.0
2018-02-05,0.0,0.0,-0.038,-0.004,0.034,1.0,1.0
2018-02-06,0.0,1.0,-0.063,-0.12,-0.057,0.0,0.0
2018-02-07,0.0,1.0,0.057,-0.098,-0.155,0.0,0.0
2018-02-08,0.0,1.0,-0.005,-0.033,-0.028,0.0,0.0
2018-02-09,0.0,1.0,-0.107,-0.185,-0.078,0.0,0.0
2018-02-12,0.0,0.0,0.009,0.055,0.046,0.0,0.0
2018-02-13,0.0,0.0,0.035,0.047,0.012,0.0,0.0
2018-02-14,0.0,0.0,0.012,0.035,0.023,0.0,0.0
2018-02-22,0.0,0.0,0.052,0.082,0.03,0.0,0.0
2018-02-23,0.0,0.0,0.008,0.022,0.014,0.0,0.0
2018-02-26,0.0,0.0,0.03,0.052,0.022,0.0,0.0
2018-02-27,0.0,1.0,0.008,-0.059,-0.067,0.0,0.0
2018-02-28,0.0,1.0,-0.033,-0.041,-0.008,0.0,0.0
2018-03-01,1.0,0.0,-0.02,0.029,0.049,1.0,1.0
2018-03-02,0.0,0.0,-0.029,-0.027,0.002,1.0,1.0
2018-03-05,0.0,1.0,0.003,-0.009,-0.012,0.0,0.0
2018-03-06,0.0,0.0,0.029,0.06,0.031,0.0,0.0
2018-03-07,0.0,1.0,-0.003,-0.033,-0.03,0.0,0.0
2018-03-08,0.0,0.0,0.002,0.041,0.039,0.0,0.0
2018-03-09,0.0,0.0,0.007,0.03,0.023,0.0,0.0
2018-03-12,0.0,1.0,0.02,0.012,-0.008,0.0,0.0
2018-03-13,0.0,1.0,-0.003,-0.044,-0.041,0.0,0.0
2018-03-14,0.0,1.0,-0.009,-0.014,-0.005,0.0,0.0
2018-03-15,1.0,0.0,-0.005,0.03,0.035,1.0,1.0
2018-03-16,0.0,1.0,-0.005,-0.045,-0.04,0.0,0.0
2018-03-19,1.0,0.0,-0.001,0.022,0.023,1.0,1.0
2018-03-20,0.0,0.0,-0.013,-0.002,0.011,1.0,1.0
2018-03-21,0.0,1.0,0.016,-0.021,-0.037,0.0,0.0
2018-03-22,0.0,1.0,0.007,-0.036,-0.043,0.0,0.0
2018-03-23,0.0,1.0,-0.113,-0.119,-0.006,0.0,0.0
2018-03-26,0.0,0.0,-0.031,-0.018,0.013,0.0,0.0
2018-03-27,0.0,1.0,0.045,0.035,-0.01,0.0,0.0
2018-03-28,0.0,1.0,-0.037,-0.079,-0.042,0.0,0.0
2018-03-29,0.0,0.0,0.015,0.07,0.055,0.0,0.0
2018-03-30,0.0,1.0,0.001,-0.006,-0.007,0.0,0.0
2018-04-02,0.0,1.0,0.001,-0.013,-0.014,0.0,0.0
2018-04-03,0.0,1.0,-0.024,-0.025,-0.001,0.0,0.0
2018-04-04,0.0,1.0,0.009,-0.01,-0.019,0.0,0.0
2018-04-09,0.0,0.0,0.004,0.005,0.001,0.0,0.0
2018-04-10,0.0,0.0,0.004,0.075,0.071,0.0,0.0
2018-04-11,0.0,1.0,0.01,0.005,-0.005,0.0,0.0
2018-04-12,0.0,1.0,-0.001,-0.041,-0.04,0.0,0.0
2018-04-13,0.0,1.0,0.023,-0.027,-0.05,0.0,0.0
2018-04-16,0.0,1.0,-0.007,-0.061,-0.054,0.0,0.0
2018-04-17,0.0,1.0,0.011,-0.056,-0.067,0.0,0.0
2018-04-18,0.0,1.0,0.033,0.008,-0.025,0.0,0.0
2018-04-19,0.0,0.0,0.009,0.053,0.044,0.0,0.0
2018-04-20,0.0,1.0,-0.012,-0.059,-0.047,0.0,0.0
2018-04-23,1.0,0.0,-0.007,0.016,0.023,1.0,1.0
2018-04-24,0.0,0.0,0.008,0.079,0.071,1.0,1.0
2018-04-25,0.0,1.0,-0.016,-0.023,-0.007,0.0,0.0
2018-04-26,0.0,1.0,0.005,-0.076,-0.081,0.0,0.0
2018-04-27,0.0,1.0,0.02,0.008,-0.012,0.0,0.0
2018-05-02,0.0,1.0,0.016,0.012,-0.004,0.0,0.0
2018-05-03,1.0,0.0,-0.01,0.022,0.032,1.0,1.0
2018-05-04,0.0,1.0,-0.002,-0.018,-0.016,0.0,0.0
2018-05-07,0.0,0.0,0.006,0.061,0.055,0.0,0.0
2018-05-08,0.0,0.0,0.004,0.05,0.046,0.0,0.0
2018-05-09,0.0,1.0,-0.001,-0.011,-0.01,0.0,0.0
2018-05-10,0.0,0.0,0.011,0.026,0.015,0.0,0.0
2018-05-11,0.0,1.0,0.007,-0.023,-0.03,0.0,0.0
2018-05-14,0.0,0.0,0.008,0.034,0.026,0.0,0.0
2018-05-15,0.0,0.0,0.008,0.015,0.007,0.0,0.0
2018-05-16,0.0,1.0,-0.014,-0.032,-0.018,0.0,0.0
2018-05-17,0.0,1.0,0.002,-0.033,-0.035,0.0,0.0
2018-05-18,0.0,0.0,0.005,0.042,0.037,0.0,0.0
2018-05-21,0.0,1.0,0.026,0.019,-0.007,0.0,0.0
2018-05-22,0.0,1.0,0.0,-0.016,-0.016,0.0,0.0
2018-05-23,0.0,1.0,-0.01,-0.051,-0.041,0.0,0.0
2018-05-24,0.0,1.0,-0.001,-0.031,-0.03,0.0,0.0
2018-05-25,0.0,1.0,-0.001,-0.009,-0.008,0.0,0.0
2018-05-28,0.0,0.0,0.008,0.024,0.016,0.0,0.0
2018-05-29,0.0,1.0,-0.005,-0.036,-0.031,0.0,0.0
2018-05-30,0.0,1.0,-0.037,-0.072,-0.035,0.0,0.0
2018-05-31,0.0,0.0,0.021,0.076,0.055,0.0,0.0
2018-06-01,0.0,1.0,-0.017,-0.026,-0.009,0.0,0.0
2018-06-04,0.0,0.0,0.02,0.037,0.017,0.0,0.0
2018-06-05,1.0,0.0,-0.004,0.032,0.036,1.0,1.0
2018-06-06,0.0,1.0,-0.005,-0.007,-0.002,0.0,0.0
2018-06-07,0.0,1.0,0.014,-0.001,-0.015,0.0,0.0
2018-06-08,0.0,1.0,-0.008,-0.051,-0.043,0.0,0.0
2018-06-11,1.0,0.0,-0.016,0.01,0.026,1.0,1.0
2018-06-12,0.0,0.0,0.001,0.038,0.037,1.0,1.0
2018-06-13,0.0,1.0,-0.013,-0.039,-0.026,0.0,0.0
2018-06-14,0.0,0.0,-0.011,-0.01,0.001,0.0,0.0
2018-06-15,0.0,1.0,-0.006,-0.006,0.0,0.0,0.0
2018-06-19,0.0,1.0,-0.025,-0.13,-0.105,0.0,0.0
2018-06-20,0.0,0.0,-0.013,0.0,0.013,0.0,0.0
2018-06-21,0.0,1.0,0.002,-0.03,-0.032,0.0,0.0
2018-06-22,1.0,0.0,-0.01,0.016,0.026,1.0,1.0
2018-06-25,0.0,1.0,0.012,-0.051,-0.063,0.0,0.0
2018-06-26,0.0,1.0,-0.034,-0.035,-0.001,0.0,0.0
2018-06-27,0.0,1.0,0.003,-0.084,-0.087,0.0,0.0
2018-06-28,0.0,1.0,-0.016,-0.02,-0.004,0.0,0.0
2018-06-29,0.0,0.0,0.003,0.091,0.088,0.0,0.0
2018-07-02,0.0,1.0,-0.006,-0.094,-0.088,0.0,0.0
2018-07-03,0.0,1.0,-0.001,-0.013,-0.012,0.0,0.0
2018-07-04,0.0,1.0,-0.007,-0.036,-0.029,0.0,0.0
2018-07-05,0.0,1.0,0.001,-0.028,-0.029,0.0,0.0
2018-07-06,0.0,0.0,0.006,0.029,0.023,0.0,0.0
2018-07-09,0.0,0.0,0.015,0.099,0.084,0.0,0.0
2018-07-10,0.0,0.0,0.006,0.009,0.003,0.0,0.0
2018-07-11,0.0,0.0,-0.063,-0.058,0.005,0.0,0.0
2018-07-12,1.0,0.0,-0.002,0.083,0.085,1.0,1.0
2018-07-13,0.0,0.0,0.001,0.006,0.005,1.0,1.0
2018-07-16,0.0,1.0,-0.003,-0.015,-0.012,0.0,0.0
2018-07-17,0.0,1.0,-0.004,-0.022,-0.018,0.0,0.0
2018-07-18,0.0,1.0,0.005,-0.016,-0.021,0.0,0.0
2018-07-19,0.0,1.0,0.018,0.002,-0.016,0.0,0.0
2018-07-20,1.0,0.0,-0.002,0.067,0.069,1.0,1.0
2018-07-23,1.0,0.0,-0.02,0.023,0.043,1.0,1.0
2018-07-24,0.0,0.0,0.008,0.066,0.058,1.0,1.0
2018-07-25,0.0,1.0,0.001,-0.001,-0.002,0.0,0.0
2018-07-26,0.0,1.0,-0.003,-0.047,-0.044,0.0,0.0
2018-07-27,0.0,1.0,-0.005,-0.009,-0.004,0.0,0.0
2018-07-30,0.0,1.0,-0.001,-0.02,-0.019,0.0,0.0
2018-07-31,1.0,0.0,-0.005,0.013,0.018,1.0,1.0
2018-08-01,0.0,1.0,0.02,-0.08,-0.1,0.0,0.0
2018-08-02,0.0,1.0,-0.011,-0.078,-0.067,0.0,0.0
2018-08-03,0.0,1.0,-0.001,-0.048,-0.047,0.0,0.0
2018-08-06,0.0,1.0,0.0,-0.035,-0.035,0.0,0.0
2018-08-07,0.0,0.0,0.006,0.093,0.087,0.0,0.0
2018-08-08,0.0,1.0,-0.006,-0.05,-0.044,0.0,0.0
2018-08-09,1.0,0.0,-0.002,0.081,0.083,1.0,1.0
2018-08-10,1.0,0.0,-0.005,0.006,0.011,1.0,1.0
2018-08-13,0.0,0.0,-0.034,-0.015,0.019,1.0,1.0
2018-08-14,0.0,1.0,-0.003,-0.015,-0.012,0.0,0.0
2018-08-15,0.0,1.0,-0.002,-0.082,-0.08,0.0,0.0
2018-08-16,0.0,0.0,-0.022,-0.014,0.008,0.0,0.0
2018-08-17,0.0,1.0,0.024,-0.051,-0.075,0.0,0.0
2018-08-20,0.0,0.0,0.008,0.035,0.027,0.0,0.0
2018-08-21,1.0,0.0,-0.001,0.057,0.058,1.0,1.0
2018-08-22,0.0,1.0,0.006,-0.006,-0.012,0.0,0.0
2018-08-23,0.0,0.0,0.002,0.01,0.008,0.0,0.0
2018-08-24,1.0,0.0,-0.006,0.005,0.011,1.0,1.0
2018-08-27,0.0,0.0,0.007,0.085,0.078,1.0,1.0
2018-08-28,0.0,1.0,0.001,-0.01,-0.011,0.0,0.0
2018-08-29,0.0,1.0,-0.004,-0.013,-0.009,0.0,0.0
