report_year,report_end,section,rank,ts_code,stock_name,shares,fair_value_cents,reported_nav_pct,source_page,source_line,stock_weight,nav_weight,eps_growth,profit_revision,reported_earnings_yield,growth_institution_count,report_age_days,origin,historical_member_at_origin
2024,2024-12-31,INDEX_STOCKS,203,002129.SZ,TCL中环,55779250.0,49476194750,0.14,65,"203 002129 TCL中环 55,779,250 494,761,947.50 0.14",0.0013919250720705525,0.0013757637149992169,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,204,001965.SZ,招商公路,35246720.0,49169174400,0.14,65,"204 001965 招商公路 35,246,720 491,691,744.00 0.14",0.00138328759853484,0.0013672265294005536,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,205,688223.SH,晶科能源,69096445.0,49127572395,0.14,65,"205 688223 晶科能源 69,096,445 491,275,723.95 0.14",0.001382117199839053,0.0013660697199644315,0.39215686274509803,0.0,0.09285051067780874,1.0,100.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,206,600600.SH,青岛啤酒,6049862.0,48955483304,0.14,65,"206 600600 青岛啤酒 6,049,862 489,554,833.04 0.14",0.00137727577818965,0.001361284511070714,0.09906291834002681,,0.050761421319796954,1.0,1.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,207,300347.SZ,泰格医药,8948066.0,48874336492,0.14,65,"207 300347 泰格医药 8,948,066 488,743,364.92 0.14",0.0013749928564186422,0.0013590280958370533,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,208,601100.SH,恒立液压,9248138.0,48802424226,0.14,65,"208 601100 恒立液压 9,248,138 488,024,242.26 0.14",0.0013729697322365868,0.0013570284617357227,0.17001049042748506,0.0,0.05012773718043724,2.0,144.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,209,300896.SZ,爱美客,2665840.0,48651580000,0.14,65,"209 300896 爱美客 2,665,840 486,515,800.00 0.14",0.0013687259972200317,0.0013528339998577113,0.11602635406862326,-0.14194119004679256,0.04310598663695954,2.0,23.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,210,601021.SH,春秋航空,8420242.0,48559535614,0.14,65,"210 601021 春秋航空 8,420,242 485,595,356.14 0.14",0.0013661364915140226,0.001350274560372358,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,211,000807.SZ,云铝股份,35856769.0,48514208457,0.13,65,"211 000807 云铝股份 35,856,769 485,142,084.57 0.13",0.0013648612922673388,0.0013490141672030818,0.12551892551892552,0.2375902700340649,0.13533724875059278,2.0,31.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,212,002180.SZ,纳思达,17120388.0,48228132996,0.13,65,"212 002180 纳思达 17,120,388 482,281,329.96 0.13",0.0013568130660712439,0.0013410593873138005,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,213,600085.SH,同仁堂,11877005.0,48208763295,0.13,65,"213 600085 同仁堂 11,877,005 482,087,632.95 0.13",0.0013562681338549197,0.001340520782193887,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,214,600741.SH,华域汽车,27170244.0,47846799684,0.13,65,"214 600741 华域汽车 27,170,244 478,467,996.84 0.13",0.0013460849290253265,0.0013304558124709702,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,215,002493.SZ,荣盛石化,52504751.0,47516799655,0.13,65,"215 002493 荣盛石化 52,504,751 475,167,996.55 0.13",0.0013368009629388055,0.0013212796406141623,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,216,600176.SH,中国巨石,41506886.0,47276343154,0.13,65,"216 600176 中国巨石 41,506,886 472,763,431.54 0.13",0.0013300361453497515,0.0013145933679373117,0.17594936708860753,0.00012564392511622062,0.07901900567491638,2.0,93.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,217,002459.SZ,晶澳科技,34374600.0,47265075000,0.13,65,"217 002459 晶澳科技 34,374,600 472,650,750.00 0.13",0.0013297191358030837,0.0013142800391235951,0.4822695035460992,0.0,0.09940357852882703,1.0,180.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,218,300832.SZ,新产业,6648830.0,47106960550,0.13,65,"218 300832 新产业 6,648,830 471,069,605.50 0.13",0.00132527086591645,0.0013098834171880115,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,219,600219.SH,南山铝业,120342530.0,47053929230,0.13,65,"219 600219 南山铝业 120,342,530 470,539,292.30 0.13",0.0013237789236948223,0.0013084087976021042,0.023255813953488393,-0.04020469650527674,0.11358505656677717,2.0,31.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,220,601998.SH,中信银行,66929343.0,46716681414,0.13,65,"220 601998 中信银行 66,929,343 467,166,814.14 0.13",0.0013142910539634615,0.001299031089583936,0.025531914893617048,-0.064229707947436,0.1639344262295082,1.0,33.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,221,000895.SZ,双汇发展,17911034.0,46497044264,0.13,65,"221 000895 双汇发展 17,911,034 464,970,442.64 0.13",0.0013081119519248367,0.0012929237318341598,0.05714285714285719,,0.0617283950617284,1.0,14.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,222,301269.SZ,华大九天,3804050.0,46067045500,0.13,65,"222 301269 华大九天 3,804,050 460,670,455.00 0.13",0.0012960146986175593,0.0012809669372586088,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,223,300661.SZ,圣邦股份,5623533.0,45989252874,0.13,65,"223 300661 圣邦股份 5,623,533 459,892,528.74 0.13",0.0012938261409263555,0.0012788037904627387,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,224,603392.SH,万泰生物,6489386.0,45724213756,0.13,65,"224 603392 万泰生物 6,489,386 457,242,137.56 0.13",0.00128636973496612,0.0012714339593057095,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,225,300759.SZ,康龙化成,17791113.0,45723160410,0.13,65,"225 300759 康龙化成 17,791,113 457,231,604.10 0.13",0.0012863401009428413,0.0012714046693570087,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,226,002709.SZ,天赐材料,23091397.0,45536234884,0.13,65,"226 002709 天赐材料 23,091,397 455,362,348.84 0.13",0.0012810812824834979,0.0012662069099622657,0.41095890410958913,-0.3059855131554442,0.05162622612287041,1.0,7.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,227,002916.SZ,深南电路,3639740.0,45496750000,0.13,65,"227 002916 深南电路 3,639,740 454,967,500.00 0.13",0.001279970445235704,0.001265108970418357,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,228,600482.SH,中国动力,18570205.0,45441291635,0.13,65,"228 600482 中国动力 18,570,205 454,412,916.35 0.13",0.0012784102224034997,0.0012635668630140648,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,229,600515.SH,海南机场,118353921.0,44737782138,0.12,65,"229 600515 海南机场 118,353,921 447,377,821.38 0.12",0.0012586182292588764,0.001244004670650232,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,230,002938.SZ,鹏鼎控股,12039500.0,43920096000,0.12,65,"230 002938 鹏鼎控股 12,039,500 439,200,960.00 0.12",0.001235614078630119,0.0012212676165052536,0.1528883183568678,-0.11900341963849535,0.07784726992275526,2.0,14.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,231,600188.SH,兖矿能源,30917174.0,43809635558,0.12,65,"231 600188 兖矿能源 30,917,174 438,096,355.58 0.12",0.0012325064698200904,0.0012181960895049607,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,232,002271.SZ,东方雨虹,33718477.0,43766583146,0.12,65,"232 002271 东方雨虹 33,718,477 437,665,831.46 0.12",0.0012312952664933446,0.0012169989492120971,0.41420118343195267,-0.10629906242609638,0.07892659826361484,1.0,58.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,233,688396.SH,华润微,9231597.0,43563906243,0.12,65,"233 688396 华润微 9,231,597 435,639,062.43 0.12",0.001225593310952083,0.0012113631979093794,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,234,600845.SH,宝信软件,14828694.0,43388758644,0.12,65,"234 600845 宝信软件 14,828,694 433,887,586.44 0.12",0.0012206658435994918,0.0012064929423715193,0.16981132075471692,-0.28756141711921385,0.04032258064516129,1.0,24.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,235,601877.SH,正泰电器,18528374.0,43374923534,0.12,65,"235 601877 正泰电器 18,528,374 433,749,235.34 0.12",0.0012202766172941715,0.0012061082352931517,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,236,600233.SH,圆通速递,29745112.0,42208313928,0.12,65,"236 600233 圆通速递 29,745,112 422,083,139.28 0.12",0.001187456123153204,0.0011736688131909834,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,237,000975.SZ,山金国际,27406703.0,42124102511,0.12,65,"237 000975 山金国际 27,406,703 421,241,025.11 0.12",0.0011850869841507163,0.0011713271817764684,0.17928312217482648,0.1226374411894623,0.07581421693571226,2.0,41.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,238,600161.SH,天坛生物,20497970.0,42020838500,0.12,65,"238 600161 天坛生物 20,497,970 420,208,385.00 0.12",0.0011821818341754655,0.001168455762902868,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,239,601319.SH,中国人保,55080825.0,41971588650,0.12,65,"239 601319 中国人保 55,080,825 419,715,886.50 0.12",0.0011807962769118743,0.0011670862930610274,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,240,002555.SZ,三七互娱,26750529.0,41837827356,0.12,65,"240 002555 三七互娱 26,750,529 418,378,273.56 0.12",0.0011770331399177708,0.0011633668490802118,0.023715415019762865,-0.19790009545020681,0.08438818565400844,1.0,10.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,241,000630.SZ,铜陵有色,127907400.0,41314090200,0.11,65,"241 000630 铜陵有色 127,907,400 413,140,902.00 0.11",0.0011622987230472954,0.0011488035105077425,0.3859649122807018,,0.1075268817204301,1.0,6.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,242,601618.SH,中国中冶,123214393.0,40660749690,0.11,65,"242 601618 中国中冶 123,214,393 406,607,496.90 0.11",0.001143918145457133,0.001130636346041298,0.030769230769230795,-0.3889314100677068,0.1183431952662722,1.0,21.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,243,601607.SH,上海医药,19227469.0,40377684900,0.11,65,"243 601607 上海医药 19,227,469 403,776,849.00 0.11",0.0011359546191549938,0.0011227652826128424,0.11846689895470378,-0.11668611435239207,0.08210180623973727,1.0,29.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,244,000983.SZ,山西焦煤,49001329.0,40377095096,0.11,66,"244 000983 山西焦煤 49,001,329 403,770,950.96 0.11",0.0011359380260645318,0.0011227488821813568,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,245,002074.SZ,国轩高科,18593494.0,39455394268,0.11,66,"245 002074 国轩高科 18,593,494 394,553,942.68 0.11",0.0011100076064369919,0.0010971195353479057,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,246,600023.SH,浙能电力,69457917.0,39313181022,0.11,66,"246 600023 浙能电力 69,457,917 393,131,810.22 0.11",0.001106006688749442,0.0010931650714965995,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,247,000999.SZ,华润三九,8850273.0,39242110482,0.11,66,"247 000999 华润三九 8,850,273 392,421,104.82 0.11",0.0011040072450369362,0.0010911888429157343,0.141043378415262,-0.008210549994376336,0.08230592060696383,2.0,111.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,248,605117.SH,德业股份,4584899.0,38879943520,0.11,66,"248 605117 德业股份 4,584,899 388,799,435.20 0.11",0.001093818319287277,0.0010811182186971832,0.18484848484848482,0.0,0.0831255195344971,1.0,14.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,249,601898.SH,中煤能源,31638191.0,38535316638,0.11,66,"249 601898 中煤能源 31,638,191 385,353,166.38 0.11",0.0010841228526090258,0.0010715353240977777,0.015748031496063006,-0.17938449133181025,0.12195121951219513,1.0,2.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,250,000408.SZ,藏格矿业,13715500.0,38033081500,0.11,66,"250 000408 藏格矿业 13,715,500 380,330,815.00 0.11",0.001069993356915402,0.0010575698830862085,0.24685138539042822,-0.1952288845905867,0.06222775357809583,1.0,30.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,251,600588.SH,用友网络,35318840.0,37897115320,0.11,66,"251 600588 用友网络 35,318,840 378,971,153.20 0.11",0.0010661681893605415,0.001053789128768779,2.0,-0.345718901453958,0.005506607929515419,1.0,13.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,252,300450.SZ,先导智能,18912450.0,37862724900,0.11,66,"252 300450 先导智能 18,912,450 378,627,249.00 0.11",0.0010652006758304709,0.0010528328488402466,0.2993197278911564,0.0,0.09208103130755065,1.0,149.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,253,000301.SZ,东方盛虹,45586669.0,37426655249,0.1,66,"253 000301 东方盛虹 45,586,669 374,266,552.49 0.10",0.001052932628874496,0.0010407072436660902,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,254,600362.SH,江西铜业,17879829.0,36903967056,0.1,66,"254 600362 江西铜业 17,879,829 369,039,670.56 0.10",0.0010382277227193608,0.001026173073166086,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,255,688599.SH,天合光能,18795750.0,36275797500,0.1,66,"255 688599 天合光能 18,795,750 362,757,975.00 0.10",0.0010205552853193962,0.0010087058268190543,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,256,300316.SZ,晶盛机电,11326795.0,36132476050,0.1,66,"256 300316 晶盛机电 11,326,795 361,324,760.50 0.10",0.001016523190275941,0.0010047205476057398,0.09287925696594422,-0.6736401673640168,0.05955926146515784,1.0,7.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,257,601872.SH,招商轮船,56184515.0,36014274115,0.1,66,"257 601872 招商轮船 56,184,515 360,142,741.15 0.10",0.0010131977882775636,0.0010014337561692237,0.09150326797385629,-0.006552380952380953,0.1234567901234568,1.0,29.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,258,601238.SH,广汽集团,38246732.0,35722447688,0.1,66,"258 601238 广汽集团 38,246,732 357,224,476.88 0.10",0.0010049877688432362,0.0009933190615898783,0.3,-0.13048951145910603,0.05757052389176741,1.0,2.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,259,603296.SH,华勤技术,4961700.0,35203261500,0.1,66,"259 603296 华勤技术 4,961,700 352,032,615.00 0.10",0.0009903813853935483,0.0009788822698683574,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,260,000876.SZ,新希望,39062585.0,35078201330,0.1,66,"260 000876 新 希 望 39,062,585 350,782,013.30 0.10",0.0009868630391056013,0.0009754047743789203,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,261,300413.SZ,芒果超媒,12966483.0,34866872787,0.1,66,"261 300413 芒果超媒 12,966,483 348,668,727.87 0.10",0.0009809176850028418,0.0009695284505655766,0.10526315789473695,0.0,0.05319148936170213,1.0,177.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,262,600803.SH,新奥股份,15970772.0,34624633696,0.1,66,"262 600803 新奥股份 15,970,772 346,246,336.96 0.10",0.0009741027174027218,0.0009627926101591721,0.13443985902340572,-0.1492009081795878,0.09889487660106216,2.0,8.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,263,600332.SH,白云山,12179814.0,34615031388,0.1,66,"263 600332 白云山 12,179,814 346,150,313.88 0.10",0.0009738325734815395,0.0009625256028237575,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,264,601799.SH,星宇股份,2537692.0,33873112816,0.09,66,"264 601799 星宇股份 2,537,692 338,731,128.16 0.09",0.0009529600090691038,0.0009418953854838997,0.2405587732659461,-0.05042029306627196,0.05945196196768524,2.0,19.5,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,265,603260.SH,合盛硅业,6051626.0,33622834056,0.09,66,"265 603260 合盛硅业 6,051,626 336,228,340.56 0.09",0.0009459188596272155,0.0009349359893867899,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,266,300628.SZ,亿联网络,8706155.0,33605758300,0.09,66,"266 300628 亿联网络 8,706,155 336,057,583.00 0.09",0.0009454384634888087,0.0009344611710296045,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,267,300999.SZ,金龙鱼,10304700.0,33603626700,0.09,66,"267 300999 金龙鱼 10,304,700 336,036,267.00 0.09",0.0009453784946998058,0.0009344018985259345,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,268,600061.SH,国投资本,44362544.0,33360633088,0.09,66,"268 600061 国投资本 44,362,544 333,606,330.88 0.09",0.0009385422999882919,0.000927645077471781,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,269,600027.SH,华电国际,58764138.0,32966681418,0.09,66,"269 600027 华电国际 58,764,138 329,666,814.18 0.09",0.0009274591677986025,0.0009166906292611222,0.0543912780133253,-0.1531479093422411,0.11935621706309643,2.0,30.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,270,600039.SH,四川路桥,45044647.0,32792503016,0.09,66,"270 600039 四川路桥 45,044,647 327,925,030.16 0.09",0.0009225589670862795,0.0009118473237761516,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,271,002812.SZ,恩捷股份,10065285.0,32198846715,0.09,66,"271 002812 恩捷股份 10,065,285 321,988,467.15 0.09",0.0009058574989614585,0.0008953397729787765,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,272,002007.SZ,华兰生物,18929283.0,31895841855,0.09,66,"272 002007 华兰生物 18,929,283 318,958,418.55 0.09",0.0008973329941218209,0.0008869142444197836,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,273,600918.SH,中泰证券,48102200.0,31603145400,0.09,66,"273 600918 中泰证券 48,102,200 316,031,454.00 0.09",0.0008890984979913223,0.0008787753573381755,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,274,600875.SH,东方电气,19170933.0,30462612537,0.08,66,"274 600875 东方电气 19,170,933 304,626,125.37 0.08",0.0008570116268090936,0.0008470610402487519,0.07166123778501635,0.0,0.09803921568627452,1.0,171.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,275,688472.SH,阿特斯,24201003.0,30396459768,0.08,66,"275 688472 阿特斯 24,201,003 303,964,597.68 0.08",0.0008551505358698397,0.0008452215580554103,0.20444444444444443,-0.2777204018402028,0.11695906432748537,1.0,58.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,276,000617.SZ,中油资本,43726407.0,30127494423,0.08,66,"276 000617 中油资本 43,726,407 301,274,944.23 0.08",0.0008475836724698687,0.0008377425519573667,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,277,601699.SH,潞安环能,20676398.0,29691307528,0.08,66,"277 601699 潞安环能 20,676,398 296,913,075.28 0.08",0.0008353123270616994,0.000825613686628669,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,278,600025.SH,华能水电,31105298.0,29581138398,0.08,66,"278 600025 华能水电 31,105,298 295,811,383.98 0.08",0.0008322129137986129,0.0008225502600185003,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,279,600018.SH,上港集团,48213342.0,29506565304,0.08,66,"279 600018 上港集团 48,213,342 295,065,653.04 0.08",0.0008301149319355175,0.0008204766373933403,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,280,603659.SH,璞泰来,18424554.0,29313465414,0.08,66,"280 603659 璞泰来 18,424,554 293,134,654.14 0.08",0.0008246824086854333,0.0008151071900586231,0.20532319391634984,0.09530269628624724,0.0827129859387924,1.0,3.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,281,600026.SH,中远海能,24062739.0,27912777240,0.08,66,"281 600026 中远海能 24,062,739 279,127,772.40 0.08",0.0007852765287992621,0.0007761588437770467,0.03921568627450984,-0.16905842051661882,0.09090909090909091,1.0,33.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,282,688009.SH,中国通号,44562932.0,27896395432,0.08,66,"282 688009 中国通号 44,562,932 278,963,954.32 0.08",0.0007848156556582239,0.000775703321739704,0.1025641025641025,-0.03581612866430934,0.07220216606498195,1.0,30.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,283,688303.SH,大全能源,11278938.0,27227356332,0.08,66,"283 688303 大全能源 11,278,938 272,273,563.32 0.08",0.0007659934260548546,0.0007570996331911676,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,284,603806.SH,福斯特,17983056.0,26614922880,0.07,66,"284 603806 福斯特 17,983,056 266,149,228.80 0.07",0.0007487636960580158,0.0007400699540622303,0.31292517006802717,-0.3772760378732702,0.0681663258350375,1.0,2.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,285,601865.SH,福莱特,13192242.0,25975524498,0.07,66,"285 601865 福莱特 13,192,242 259,755,244.98 0.07",0.0007307753555349777,0.0007222904724786185,0.4285714285714286,-0.2707092582566324,0.03500175008750438,1.0,33.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,286,688506.SH,百利天恒,1348889.0,25862248797,0.07,66,"286 688506 百利天恒 1,348,889 258,622,487.97 0.07",0.0007275885444013615,0.0007191406627567037,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,287,601059.SH,信达证券,16740910.0,25077883180,0.07,67,"287 601059 信达证券 16,740,910 250,778,831.80 0.07",0.0007055218075900713,0.0006973301383092558,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,288,603195.SH,公牛集团,3432638.0,24110849312,0.07,67,"288 603195 公牛集团 3,432,638 241,108,493.12 0.07",0.0006783160232080666,0.0006704402347204244,0.08152173913043487,-0.0395882818685669,0.05319148936170213,1.0,2.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,289,601698.SH,中国卫通,10958895.0,22356145800,0.06,67,"289 601698 中国卫通 10,958,895 223,561,458.00 0.06",0.0006289505490695559,0.0006216479329965476,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,290,603833.SH,欧派家居,3238501.0,22326225894,0.06,67,"290 603833 欧派家居 3,238,501 223,262,258.94 0.06",0.0006281088055295397,0.0006208159627684616,0.06606606606606608,0.0,0.07352941176470588,1.0,176.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,291,688187.SH,时代电气,4627891.0,22176853672,0.06,67,"291 688187 时代电气 4,627,891 221,768,536.72 0.06",0.0006239064827372702,0.0006166624322858772,0.1378254211332313,0.0,0.06993006993006992,1.0,178.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,292,300979.SZ,华利集团,2685276.0,21119695740,0.06,67,"292 300979 华利集团 2,685,276 211,196,957.40 0.06",0.0005941652175060944,0.0005872664867969769,0.14368112060974353,-0.019571019076801425,0.07689760585616215,2.0,14.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,293,601236.SH,红塔证券,24495386.0,20796582714,0.06,67,"293 601236 红塔证券 24,495,386 207,965,827.14 0.06",0.0005850750050458489,0.0005782818189327533,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,294,000708.SZ,中信特钢,17383744.0,19834851904,0.06,67,"294 000708 中信特钢 17,383,744 198,348,519.04 0.06",0.0005580184128041483,0.0005515393752448258,0.06837606837606844,-0.052694420122582186,0.0970873786407767,1.0,29.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,295,601136.SH,首创证券,8977000.0,19749400000,0.05,67,"295 601136 首创证券 8,977,000 197,494,000.00 0.05",0.0005556143748979436,0.0005491632501306203,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,296,601808.SH,中海油服,10229400.0,15599835000,0.04,67,"296 601808 中海油服 10,229,400 155,998,350.00 0.04",0.00043887371626662386,0.00043377804338873104,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,297,688082.SH,盛美上海,1555102.0,15551020000,0.04,67,"297 688082 盛美上海 1,555,102 155,510,200.00 0.04",0.0004375003927372689,0.00043242066523774286,0.18461538461538454,0.0020019055571613674,0.03769317753486619,1.0,59.0,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,298,000800.SZ,一汽解放,16786600.0,13765012000,0.04,67,"298 000800 一汽解放 16,786,600 137,650,120.00 0.04",0.00038725422229752253,0.0003827578927970971,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,299,600377.SH,宁沪高速,8144700.0,12469535700,0.03,67,"299 600377 宁沪高速 8,144,700 124,695,357.00 0.03",0.00035080829206067483,0.0003467351287953963,,,,0.0,,2025-04-30,True
2024,2024-12-31,INDEX_STOCKS,300,001289.SZ,龙源电力,2652218.0,4166634478,0.01,67,"300 001289 龙源电力 2,652,218 41,666,344.78 0.01",0.00011722087814932045,0.00011585985052937206,0.045977011494252915,-0.11576292559899118,0.056818181818181816,1.0,30.0,2025-04-30,True
2024,2024-12-31,ACTIVE_STOCKS,1,301626.SZ,苏州天脉,957.0,6295146,0.0,67,"1 301626 苏州天脉 957 62,951.46 0.00",1.7710277829611481e-07,1.75046474191964e-07,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,2,688615.SH,合合信息,289.0,4791042,0.0,67,"2 688615 合合信息 289 47,910.42 0.00",1.347874773886697e-07,1.3322248758100536e-07,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,3,301611.SZ,珂玛科技,804.0,4510440,0.0,67,"3 301611 珂玛科技 804 45,104.40 0.00",1.2689323731934543e-07,1.25419905917099e-07,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,4,688449.SH,联芸科技,1406.0,4139264,0.0,67,"4 688449 联芸科技 1,406 41,392.64 0.00",1.1645085824873472e-07,1.1509877117222154e-07,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,5,688605.SH,先锋精科,744.0,3993792,0.0,67,"5 688605 先锋精科 744 39,937.92 0.00",1.123582612916042e-07,1.1105369252056622e-07,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,6,688708.SH,佳驰科技,780.0,3818100,0.0,67,"6 688708 佳驰科技 780 38,181.00 0.00",1.0741547818150619e-07,1.0616829905332422e-07,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,7,688726.SH,拉普拉斯,979.0,3236574,0.0,67,"7 688726 拉普拉斯 979 32,365.74 0.00",9.10552745815537e-08,8.999805042827945e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,8,001391.SZ,国货航,4686.0,3186480,0.0,67,"8 001391 国货航 4,686 31,864.80 0.00",8.964596865346792e-08,8.860510766282616e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,9,301551.SZ,无线传媒,652.0,2818596,0.0,67,"9 301551 无线传媒 652 28,185.96 0.00",7.929620416973903e-08,7.837551217582133e-08,,,,,,2025-04-30,False
