fit_index,fit_origin,holding_age,cycles,status,failure
3003,2024-10-08,54,10,FIT_COMPLETE,
3003,2024-10-08,53,10,FIT_COMPLETE,
3003,2024-10-08,52,10,FIT_COMPLETE,
3003,2024-10-08,51,10,FIT_COMPLETE,
3003,2024-10-08,50,10,FIT_COMPLETE,
3003,2024-10-08,49,10,FIT_COMPLETE,
3003,2024-10-08,48,10,FIT_COMPLETE,
3003,2024-10-08,47,10,FIT_COMPLETE,
3003,2024-10-08,46,10,FIT_COMPLETE,
3003,2024-10-08,45,10,FIT_COMPLETE,
3003,2024-10-08,44,10,FIT_COMPLETE,
3003,2024-10-08,43,11,FIT_COMPLETE,
3003,2024-10-08,42,12,FIT_COMPLETE,
3003,2024-10-08,41,12,FIT_COMPLETE,
3003,2024-10-08,40,13,FIT_COMPLETE,
3003,2024-10-08,39,13,FIT_COMPLETE,
3003,2024-10-08,38,14,FIT_COMPLETE,
3003,2024-10-08,37,14,FIT_COMPLETE,
3003,2024-10-08,36,14,FIT_COMPLETE,
3003,2024-10-08,35,14,FIT_COMPLETE,
3003,2024-10-08,34,15,FIT_COMPLETE,
3003,2024-10-08,33,16,FIT_COMPLETE,
3003,2024-10-08,32,16,FIT_COMPLETE,
3003,2024-10-08,31,17,FIT_COMPLETE,
3003,2024-10-08,30,17,FIT_COMPLETE,
3003,2024-10-08,29,17,FIT_COMPLETE,
3003,2024-10-08,28,18,FIT_COMPLETE,
3003,2024-10-08,27,18,FIT_COMPLETE,
3003,2024-10-08,26,18,FIT_COMPLETE,
3003,2024-10-08,25,18,FIT_COMPLETE,
3003,2024-10-08,24,18,FIT_COMPLETE,
3003,2024-10-08,23,18,FIT_COMPLETE,
3003,2024-10-08,22,18,FIT_COMPLETE,
3003,2024-10-08,21,18,FIT_COMPLETE,
3003,2024-10-08,20,19,FIT_COMPLETE,
3003,2024-10-08,19,19,FIT_COMPLETE,
3003,2024-10-08,18,19,FIT_COMPLETE,
3003,2024-10-08,17,19,FIT_COMPLETE,
3003,2024-10-08,16,19,FIT_COMPLETE,
3003,2024-10-08,15,19,FIT_COMPLETE,
3003,2024-10-08,14,19,FIT_COMPLETE,
3003,2024-10-08,13,19,FIT_COMPLETE,
3003,2024-10-08,12,19,FIT_COMPLETE,
3003,2024-10-08,11,19,FIT_COMPLETE,
3003,2024-10-08,10,19,FIT_COMPLETE,
3003,2024-10-08,9,19,FIT_COMPLETE,
3003,2024-10-08,8,19,FIT_COMPLETE,
3003,2024-10-08,7,20,FIT_COMPLETE,
3003,2024-10-08,6,20,FIT_COMPLETE,
3003,2024-10-08,5,20,FIT_COMPLETE,
3003,2024-10-08,4,20,FIT_COMPLETE,
3003,2024-10-08,3,20,FIT_COMPLETE,
3003,2024-10-08,2,20,FIT_COMPLETE,
3003,2024-10-08,1,20,FIT_COMPLETE,
3021,2024-11-01,59,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,58,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,57,7,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,56,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,55,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,54,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,53,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,52,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,51,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,50,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,49,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,48,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,47,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,46,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,45,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,44,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3021,2024-11-01,43,10,FIT_COMPLETE,
3021,2024-11-01,42,11,FIT_COMPLETE,
3021,2024-11-01,41,11,FIT_COMPLETE,
3021,2024-11-01,40,12,FIT_COMPLETE,
3021,2024-11-01,39,12,FIT_COMPLETE,
3021,2024-11-01,38,13,FIT_COMPLETE,
3021,2024-11-01,37,13,FIT_COMPLETE,
3021,2024-11-01,36,13,FIT_COMPLETE,
3021,2024-11-01,35,13,FIT_COMPLETE,
3021,2024-11-01,34,14,FIT_COMPLETE,
3021,2024-11-01,33,15,FIT_COMPLETE,
3021,2024-11-01,32,15,FIT_COMPLETE,
3021,2024-11-01,31,16,FIT_COMPLETE,
3021,2024-11-01,30,16,FIT_COMPLETE,
3021,2024-11-01,29,16,FIT_COMPLETE,
3021,2024-11-01,28,17,FIT_COMPLETE,
3021,2024-11-01,27,17,FIT_COMPLETE,
3021,2024-11-01,26,17,FIT_COMPLETE,
3021,2024-11-01,25,17,FIT_COMPLETE,
3021,2024-11-01,24,17,FIT_COMPLETE,
3021,2024-11-01,23,17,FIT_COMPLETE,
3021,2024-11-01,22,17,FIT_COMPLETE,
3021,2024-11-01,21,17,FIT_COMPLETE,
3021,2024-11-01,20,18,FIT_COMPLETE,
3021,2024-11-01,19,18,FIT_COMPLETE,
3021,2024-11-01,18,18,FIT_COMPLETE,
3021,2024-11-01,17,18,FIT_COMPLETE,
3021,2024-11-01,16,18,FIT_COMPLETE,
3021,2024-11-01,15,18,FIT_COMPLETE,
3021,2024-11-01,14,18,FIT_COMPLETE,
3021,2024-11-01,13,18,FIT_COMPLETE,
3021,2024-11-01,12,18,FIT_COMPLETE,
3021,2024-11-01,11,18,FIT_COMPLETE,
3021,2024-11-01,10,18,FIT_COMPLETE,
3021,2024-11-01,9,18,FIT_COMPLETE,
3021,2024-11-01,8,18,FIT_COMPLETE,
3021,2024-11-01,7,19,FIT_COMPLETE,
3021,2024-11-01,6,19,FIT_COMPLETE,
3021,2024-11-01,5,20,FIT_COMPLETE,
3021,2024-11-01,4,20,FIT_COMPLETE,
3021,2024-11-01,3,20,FIT_COMPLETE,
3021,2024-11-01,2,20,FIT_COMPLETE,
3021,2024-11-01,1,20,FIT_COMPLETE,
3042,2024-12-02,59,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,58,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,57,7,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,56,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,55,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,54,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,53,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,52,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,51,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,50,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,49,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,48,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,47,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,46,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,45,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,44,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3042,2024-12-02,43,10,FIT_COMPLETE,
3042,2024-12-02,42,11,FIT_COMPLETE,
3042,2024-12-02,41,11,FIT_COMPLETE,
3042,2024-12-02,40,12,FIT_COMPLETE,
3042,2024-12-02,39,12,FIT_COMPLETE,
3042,2024-12-02,38,13,FIT_COMPLETE,
3042,2024-12-02,37,13,FIT_COMPLETE,
3042,2024-12-02,36,13,FIT_COMPLETE,
3042,2024-12-02,35,13,FIT_COMPLETE,
3042,2024-12-02,34,14,FIT_COMPLETE,
3042,2024-12-02,33,15,FIT_COMPLETE,
3042,2024-12-02,32,15,FIT_COMPLETE,
3042,2024-12-02,31,16,FIT_COMPLETE,
3042,2024-12-02,30,16,FIT_COMPLETE,
3042,2024-12-02,29,16,FIT_COMPLETE,
3042,2024-12-02,28,17,FIT_COMPLETE,
3042,2024-12-02,27,17,FIT_COMPLETE,
3042,2024-12-02,26,17,FIT_COMPLETE,
3042,2024-12-02,25,17,FIT_COMPLETE,
3042,2024-12-02,24,17,FIT_COMPLETE,
3042,2024-12-02,23,17,FIT_COMPLETE,
3042,2024-12-02,22,17,FIT_COMPLETE,
3042,2024-12-02,21,17,FIT_COMPLETE,
3042,2024-12-02,20,18,FIT_COMPLETE,
3042,2024-12-02,19,18,FIT_COMPLETE,
3042,2024-12-02,18,18,FIT_COMPLETE,
3042,2024-12-02,17,18,FIT_COMPLETE,
3042,2024-12-02,16,18,FIT_COMPLETE,
3042,2024-12-02,15,18,FIT_COMPLETE,
3042,2024-12-02,14,18,FIT_COMPLETE,
3042,2024-12-02,13,18,FIT_COMPLETE,
3042,2024-12-02,12,18,FIT_COMPLETE,
3042,2024-12-02,11,18,FIT_COMPLETE,
3042,2024-12-02,10,18,FIT_COMPLETE,
3042,2024-12-02,9,18,FIT_COMPLETE,
3042,2024-12-02,8,18,FIT_COMPLETE,
3042,2024-12-02,7,19,FIT_COMPLETE,
3042,2024-12-02,6,19,FIT_COMPLETE,
3042,2024-12-02,5,20,FIT_COMPLETE,
3042,2024-12-02,4,20,FIT_COMPLETE,
3042,2024-12-02,3,20,FIT_COMPLETE,
3042,2024-12-02,2,20,FIT_COMPLETE,
3042,2024-12-02,1,20,FIT_COMPLETE,
3064,2025-01-02,59,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,58,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,57,7,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,56,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,55,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,54,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,53,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,52,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,51,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,50,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,49,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,48,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,47,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,46,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,45,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,44,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3064,2025-01-02,43,10,FIT_COMPLETE,
3064,2025-01-02,42,11,FIT_COMPLETE,
3064,2025-01-02,41,11,FIT_COMPLETE,
3064,2025-01-02,40,12,FIT_COMPLETE,
3064,2025-01-02,39,12,FIT_COMPLETE,
3064,2025-01-02,38,13,FIT_COMPLETE,
3064,2025-01-02,37,13,FIT_COMPLETE,
3064,2025-01-02,36,13,FIT_COMPLETE,
3064,2025-01-02,35,13,FIT_COMPLETE,
3064,2025-01-02,34,14,FIT_COMPLETE,
3064,2025-01-02,33,15,FIT_COMPLETE,
3064,2025-01-02,32,15,FIT_COMPLETE,
3064,2025-01-02,31,16,FIT_COMPLETE,
3064,2025-01-02,30,16,FIT_COMPLETE,
3064,2025-01-02,29,16,FIT_COMPLETE,
3064,2025-01-02,28,17,FIT_COMPLETE,
3064,2025-01-02,27,17,FIT_COMPLETE,
3064,2025-01-02,26,17,FIT_COMPLETE,
3064,2025-01-02,25,17,FIT_COMPLETE,
3064,2025-01-02,24,17,FIT_COMPLETE,
3064,2025-01-02,23,17,FIT_COMPLETE,
3064,2025-01-02,22,17,FIT_COMPLETE,
3064,2025-01-02,21,17,FIT_COMPLETE,
3064,2025-01-02,20,18,FIT_COMPLETE,
3064,2025-01-02,19,18,FIT_COMPLETE,
3064,2025-01-02,18,18,FIT_COMPLETE,
3064,2025-01-02,17,18,FIT_COMPLETE,
3064,2025-01-02,16,18,FIT_COMPLETE,
3064,2025-01-02,15,18,FIT_COMPLETE,
3064,2025-01-02,14,18,FIT_COMPLETE,
3064,2025-01-02,13,18,FIT_COMPLETE,
3064,2025-01-02,12,18,FIT_COMPLETE,
3064,2025-01-02,11,18,FIT_COMPLETE,
3064,2025-01-02,10,18,FIT_COMPLETE,
3064,2025-01-02,9,18,FIT_COMPLETE,
3064,2025-01-02,8,18,FIT_COMPLETE,
3064,2025-01-02,7,19,FIT_COMPLETE,
3064,2025-01-02,6,19,FIT_COMPLETE,
3064,2025-01-02,5,20,FIT_COMPLETE,
3064,2025-01-02,4,20,FIT_COMPLETE,
3064,2025-01-02,3,20,FIT_COMPLETE,
3064,2025-01-02,2,20,FIT_COMPLETE,
3064,2025-01-02,1,20,FIT_COMPLETE,
3082,2025-02-05,59,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,58,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,57,7,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,56,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,55,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,54,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,53,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,52,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,51,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,50,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,49,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,48,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,47,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,46,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,45,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,44,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3082,2025-02-05,43,10,FIT_COMPLETE,
3082,2025-02-05,42,11,FIT_COMPLETE,
3082,2025-02-05,41,11,FIT_COMPLETE,
3082,2025-02-05,40,12,FIT_COMPLETE,
3082,2025-02-05,39,12,FIT_COMPLETE,
3082,2025-02-05,38,13,FIT_COMPLETE,
3082,2025-02-05,37,13,FIT_COMPLETE,
3082,2025-02-05,36,13,FIT_COMPLETE,
3082,2025-02-05,35,13,FIT_COMPLETE,
3082,2025-02-05,34,14,FIT_COMPLETE,
3082,2025-02-05,33,15,FIT_COMPLETE,
3082,2025-02-05,32,15,FIT_COMPLETE,
3082,2025-02-05,31,16,FIT_COMPLETE,
3082,2025-02-05,30,16,FIT_COMPLETE,
3082,2025-02-05,29,16,FIT_COMPLETE,
3082,2025-02-05,28,17,FIT_COMPLETE,
3082,2025-02-05,27,17,FIT_COMPLETE,
3082,2025-02-05,26,17,FIT_COMPLETE,
3082,2025-02-05,25,17,FIT_COMPLETE,
3082,2025-02-05,24,17,FIT_COMPLETE,
3082,2025-02-05,23,17,FIT_COMPLETE,
3082,2025-02-05,22,17,FIT_COMPLETE,
3082,2025-02-05,21,17,FIT_COMPLETE,
3082,2025-02-05,20,18,FIT_COMPLETE,
3082,2025-02-05,19,18,FIT_COMPLETE,
3082,2025-02-05,18,18,FIT_COMPLETE,
3082,2025-02-05,17,18,FIT_COMPLETE,
3082,2025-02-05,16,18,FIT_COMPLETE,
3082,2025-02-05,15,18,FIT_COMPLETE,
3082,2025-02-05,14,18,FIT_COMPLETE,
3082,2025-02-05,13,18,FIT_COMPLETE,
3082,2025-02-05,12,18,FIT_COMPLETE,
3082,2025-02-05,11,18,FIT_COMPLETE,
3082,2025-02-05,10,18,FIT_COMPLETE,
3082,2025-02-05,9,18,FIT_COMPLETE,
3082,2025-02-05,8,18,FIT_COMPLETE,
3082,2025-02-05,7,19,FIT_COMPLETE,
3082,2025-02-05,6,19,FIT_COMPLETE,
3082,2025-02-05,5,20,FIT_COMPLETE,
3082,2025-02-05,4,20,FIT_COMPLETE,
3082,2025-02-05,3,20,FIT_COMPLETE,
3082,2025-02-05,2,20,FIT_COMPLETE,
3082,2025-02-05,1,20,FIT_COMPLETE,
3100,2025-03-03,59,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,58,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,57,7,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,56,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,55,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,54,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,53,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,52,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,51,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,50,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,49,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,48,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,47,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,46,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,45,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,44,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3100,2025-03-03,43,10,FIT_COMPLETE,
3100,2025-03-03,42,11,FIT_COMPLETE,
3100,2025-03-03,41,11,FIT_COMPLETE,
3100,2025-03-03,40,12,FIT_COMPLETE,
3100,2025-03-03,39,12,FIT_COMPLETE,
3100,2025-03-03,38,13,FIT_COMPLETE,
3100,2025-03-03,37,13,FIT_COMPLETE,
3100,2025-03-03,36,13,FIT_COMPLETE,
3100,2025-03-03,35,13,FIT_COMPLETE,
3100,2025-03-03,34,14,FIT_COMPLETE,
3100,2025-03-03,33,15,FIT_COMPLETE,
3100,2025-03-03,32,15,FIT_COMPLETE,
3100,2025-03-03,31,16,FIT_COMPLETE,
3100,2025-03-03,30,16,FIT_COMPLETE,
3100,2025-03-03,29,16,FIT_COMPLETE,
3100,2025-03-03,28,17,FIT_COMPLETE,
3100,2025-03-03,27,17,FIT_COMPLETE,
3100,2025-03-03,26,17,FIT_COMPLETE,
3100,2025-03-03,25,17,FIT_COMPLETE,
3100,2025-03-03,24,17,FIT_COMPLETE,
3100,2025-03-03,23,17,FIT_COMPLETE,
3100,2025-03-03,22,17,FIT_COMPLETE,
3100,2025-03-03,21,17,FIT_COMPLETE,
3100,2025-03-03,20,18,FIT_COMPLETE,
3100,2025-03-03,19,18,FIT_COMPLETE,
3100,2025-03-03,18,18,FIT_COMPLETE,
3100,2025-03-03,17,18,FIT_COMPLETE,
3100,2025-03-03,16,18,FIT_COMPLETE,
3100,2025-03-03,15,18,FIT_COMPLETE,
3100,2025-03-03,14,18,FIT_COMPLETE,
3100,2025-03-03,13,18,FIT_COMPLETE,
3100,2025-03-03,12,18,FIT_COMPLETE,
3100,2025-03-03,11,18,FIT_COMPLETE,
3100,2025-03-03,10,18,FIT_COMPLETE,
3100,2025-03-03,9,18,FIT_COMPLETE,
3100,2025-03-03,8,18,FIT_COMPLETE,
3100,2025-03-03,7,19,FIT_COMPLETE,
3100,2025-03-03,6,19,FIT_COMPLETE,
3100,2025-03-03,5,20,FIT_COMPLETE,
3100,2025-03-03,4,20,FIT_COMPLETE,
3100,2025-03-03,3,20,FIT_COMPLETE,
3100,2025-03-03,2,20,FIT_COMPLETE,
3100,2025-03-03,1,20,FIT_COMPLETE,
3121,2025-04-01,59,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,58,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,57,7,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,56,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,55,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,54,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,53,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,52,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,51,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,50,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,49,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,48,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,47,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,46,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,45,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,44,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3121,2025-04-01,43,10,FIT_COMPLETE,
3121,2025-04-01,42,11,FIT_COMPLETE,
3121,2025-04-01,41,11,FIT_COMPLETE,
3121,2025-04-01,40,12,FIT_COMPLETE,
3121,2025-04-01,39,12,FIT_COMPLETE,
3121,2025-04-01,38,13,FIT_COMPLETE,
3121,2025-04-01,37,13,FIT_COMPLETE,
3121,2025-04-01,36,13,FIT_COMPLETE,
3121,2025-04-01,35,13,FIT_COMPLETE,
3121,2025-04-01,34,14,FIT_COMPLETE,
3121,2025-04-01,33,15,FIT_COMPLETE,
3121,2025-04-01,32,15,FIT_COMPLETE,
3121,2025-04-01,31,16,FIT_COMPLETE,
3121,2025-04-01,30,16,FIT_COMPLETE,
3121,2025-04-01,29,16,FIT_COMPLETE,
3121,2025-04-01,28,17,FIT_COMPLETE,
3121,2025-04-01,27,17,FIT_COMPLETE,
3121,2025-04-01,26,17,FIT_COMPLETE,
3121,2025-04-01,25,17,FIT_COMPLETE,
3121,2025-04-01,24,17,FIT_COMPLETE,
3121,2025-04-01,23,17,FIT_COMPLETE,
3121,2025-04-01,22,17,FIT_COMPLETE,
3121,2025-04-01,21,17,FIT_COMPLETE,
3121,2025-04-01,20,18,FIT_COMPLETE,
3121,2025-04-01,19,18,FIT_COMPLETE,
3121,2025-04-01,18,18,FIT_COMPLETE,
3121,2025-04-01,17,18,FIT_COMPLETE,
3121,2025-04-01,16,18,FIT_COMPLETE,
3121,2025-04-01,15,18,FIT_COMPLETE,
3121,2025-04-01,14,18,FIT_COMPLETE,
3121,2025-04-01,13,18,FIT_COMPLETE,
3121,2025-04-01,12,18,FIT_COMPLETE,
3121,2025-04-01,11,18,FIT_COMPLETE,
3121,2025-04-01,10,18,FIT_COMPLETE,
3121,2025-04-01,9,18,FIT_COMPLETE,
3121,2025-04-01,8,18,FIT_COMPLETE,
3121,2025-04-01,7,19,FIT_COMPLETE,
3121,2025-04-01,6,19,FIT_COMPLETE,
3121,2025-04-01,5,20,FIT_COMPLETE,
3121,2025-04-01,4,20,FIT_COMPLETE,
3121,2025-04-01,3,20,FIT_COMPLETE,
3121,2025-04-01,2,20,FIT_COMPLETE,
3121,2025-04-01,1,20,FIT_COMPLETE,
3142,2025-05-06,59,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,58,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,57,7,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,56,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,55,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,54,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,53,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,52,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,51,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,50,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,49,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,48,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,47,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,46,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,45,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,44,9,NO_VIEW_MINIMUM_AGE_CYCLES,
3142,2025-05-06,43,10,FIT_COMPLETE,
3142,2025-05-06,42,11,FIT_COMPLETE,
3142,2025-05-06,41,11,FIT_COMPLETE,
3142,2025-05-06,40,12,FIT_COMPLETE,
3142,2025-05-06,39,12,FIT_COMPLETE,
3142,2025-05-06,38,13,FIT_COMPLETE,
3142,2025-05-06,37,13,FIT_COMPLETE,
3142,2025-05-06,36,13,FIT_COMPLETE,
3142,2025-05-06,35,13,FIT_COMPLETE,
3142,2025-05-06,34,14,FIT_COMPLETE,
3142,2025-05-06,33,15,FIT_COMPLETE,
3142,2025-05-06,32,15,FIT_COMPLETE,
3142,2025-05-06,31,16,FIT_COMPLETE,
3142,2025-05-06,30,16,FIT_COMPLETE,
3142,2025-05-06,29,16,FIT_COMPLETE,
3142,2025-05-06,28,17,FIT_COMPLETE,
3142,2025-05-06,27,17,FIT_COMPLETE,
3142,2025-05-06,26,17,FIT_COMPLETE,
3142,2025-05-06,25,17,FIT_COMPLETE,
3142,2025-05-06,24,17,FIT_COMPLETE,
3142,2025-05-06,23,17,FIT_COMPLETE,
3142,2025-05-06,22,17,FIT_COMPLETE,
3142,2025-05-06,21,17,FIT_COMPLETE,
3142,2025-05-06,20,18,FIT_COMPLETE,
3142,2025-05-06,19,18,FIT_COMPLETE,
3142,2025-05-06,18,18,FIT_COMPLETE,
3142,2025-05-06,17,18,FIT_COMPLETE,
3142,2025-05-06,16,18,FIT_COMPLETE,
3142,2025-05-06,15,18,FIT_COMPLETE,
3142,2025-05-06,14,18,FIT_COMPLETE,
3142,2025-05-06,13,18,FIT_COMPLETE,
3142,2025-05-06,12,18,FIT_COMPLETE,
3142,2025-05-06,11,18,FIT_COMPLETE,
3142,2025-05-06,10,18,FIT_COMPLETE,
3142,2025-05-06,9,18,FIT_COMPLETE,
3142,2025-05-06,8,18,FIT_COMPLETE,
3142,2025-05-06,7,19,FIT_COMPLETE,
3142,2025-05-06,6,19,FIT_COMPLETE,
3142,2025-05-06,5,20,FIT_COMPLETE,
3142,2025-05-06,4,20,FIT_COMPLETE,
3142,2025-05-06,3,20,FIT_COMPLETE,
3142,2025-05-06,2,20,FIT_COMPLETE,
3142,2025-05-06,1,20,FIT_COMPLETE,
3161,2025-06-03,59,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3161,2025-06-03,58,6,NO_VIEW_MINIMUM_AGE_CYCLES,
3161,2025-06-03,57,7,NO_VIEW_MINIMUM_AGE_CYCLES,
3161,2025-06-03,56,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3161,2025-06-03,55,8,NO_VIEW_MINIMUM_AGE_CYCLES,
3161,2025-06-03,54,9,NO_VIEW_MINIMUM_AGE_CYCLES,
