fit_index,holding_age,cycles,maximum_gradient
1588,56,10,2.2551405187698492e-17
1588,55,10,4.336808689942018e-17
1588,54,10,1.5612511283791264e-17
1588,53,10,5.204170427930421e-17
1588,52,11,5.898059818321144e-17
1588,51,11,5.724587470723463e-17
1588,50,11,6.245004513516506e-17
1588,49,11,9.020562075079397e-17
1588,48,11,5.204170427930421e-17
1588,47,11,7.28583859910259e-17
1588,46,11,6.505213034913027e-17
1588,45,11,8.673617379884035e-17
1588,44,11,6.245004513516506e-17
1588,43,11,1.4156969867229474e-16
1588,42,11,1.0408340855860843e-16
1588,41,11,5.898059818321144e-17
1588,40,11,1.0560129160008813e-16
1588,39,11,1.0668549377257364e-16
1588,38,11,7.806255641895632e-17
1588,37,11,1.1449174941446927e-16
1588,36,11,1.249000902703301e-16
1588,35,11,1.7564075194265172e-16
1588,34,11,1.1796119636642288e-16
1588,33,11,1.9081958235744878e-16
1588,32,11,1.214306433183765e-16
1588,31,11,1.8735013540549517e-16
1588,30,11,2.636779683484747e-16
1588,29,11,1.5265566588595902e-16
1588,28,11,1.5178830414797062e-16
1588,27,11,1.8735013540549517e-16
1588,26,11,1.196959198423997e-16
1588,25,12,2.920840652675949e-16
1588,24,12,1.457167719820518e-16
1588,23,12,2.2898349882893854e-16
1588,22,12,2.220446049250313e-16
1588,21,12,9.71445146547012e-17
1588,20,12,3.465110143263672e-16
1588,19,12,1.3791051634015616e-16
1588,18,12,2.1510571102112408e-16
1588,17,12,3.191891195797325e-16
1588,16,12,3.0531133177191805e-16
1588,15,12,1.4137996329210978e-16
1588,14,12,2.7755575615628914e-16
1588,13,12,2.706168622523819e-16
1588,12,12,2.42861286636753e-16
1588,11,12,3.0531133177191805e-16
1588,10,12,2.3592239273284576e-16
1588,9,12,2.914335439641036e-16
1588,8,12,3.7470027081099033e-16
1588,7,13,3.885780586188048e-16
1588,6,14,3.2612801348363973e-16
1588,5,14,2.220446049250313e-16
1588,4,14,2.8449465006019636e-16
1588,3,14,2.0122792321330962e-16
1588,2,14,4.0245584642661925e-16
1588,1,15,3.885780586188048e-16
1608,56,10,2.2551405187698492e-17
1608,55,10,4.336808689942018e-17
1608,54,10,1.5612511283791264e-17
1608,53,10,5.204170427930421e-17
1608,52,11,5.898059818321144e-17
1608,51,11,5.724587470723463e-17
1608,50,11,6.245004513516506e-17
1608,49,11,9.020562075079397e-17
1608,48,11,5.204170427930421e-17
1608,47,11,7.28583859910259e-17
1608,46,11,6.505213034913027e-17
1608,45,11,8.673617379884035e-17
1608,44,11,6.245004513516506e-17
1608,43,11,1.4156969867229474e-16
1608,42,11,1.0408340855860843e-16
1608,41,11,5.898059818321144e-17
1608,40,11,1.0560129160008813e-16
1608,39,11,1.0668549377257364e-16
1608,38,11,7.806255641895632e-17
1608,37,11,1.1449174941446927e-16
1608,36,11,1.249000902703301e-16
1608,35,11,1.7564075194265172e-16
1608,34,11,1.1796119636642288e-16
1608,33,11,1.9081958235744878e-16
1608,32,11,1.214306433183765e-16
1608,31,11,1.8735013540549517e-16
1608,30,11,2.636779683484747e-16
1608,29,11,1.5265566588595902e-16
1608,28,11,1.5178830414797062e-16
1608,27,11,1.8735013540549517e-16
1608,26,11,1.196959198423997e-16
1608,25,12,2.920840652675949e-16
1608,24,12,1.457167719820518e-16
1608,23,12,2.2898349882893854e-16
1608,22,12,2.220446049250313e-16
1608,21,12,9.71445146547012e-17
1608,20,12,3.465110143263672e-16
1608,19,12,1.3791051634015616e-16
1608,18,12,2.1510571102112408e-16
1608,17,12,3.191891195797325e-16
1608,16,12,3.0531133177191805e-16
1608,15,12,1.4137996329210978e-16
1608,14,12,2.7755575615628914e-16
1608,13,12,2.706168622523819e-16
1608,12,12,2.42861286636753e-16
1608,11,12,3.0531133177191805e-16
1608,10,12,2.3592239273284576e-16
1608,9,12,2.914335439641036e-16
1608,8,12,3.7470027081099033e-16
1608,7,13,3.885780586188048e-16
1608,6,14,3.2612801348363973e-16
1608,5,14,2.220446049250313e-16
1608,4,14,2.8449465006019636e-16
1608,3,14,2.0122792321330962e-16
1608,2,14,4.0245584642661925e-16
1608,1,15,3.885780586188048e-16
1630,56,10,2.2551405187698492e-17
1630,55,10,4.336808689942018e-17
1630,54,10,1.5612511283791264e-17
1630,53,10,5.204170427930421e-17
1630,52,11,5.898059818321144e-17
1630,51,11,5.724587470723463e-17
1630,50,11,6.245004513516506e-17
1630,49,11,9.020562075079397e-17
1630,48,11,5.204170427930421e-17
1630,47,11,7.28583859910259e-17
1630,46,11,6.505213034913027e-17
1630,45,11,8.673617379884035e-17
1630,44,11,6.245004513516506e-17
1630,43,11,1.4156969867229474e-16
1630,42,11,1.0408340855860843e-16
1630,41,11,5.898059818321144e-17
1630,40,11,1.0560129160008813e-16
1630,39,11,1.0668549377257364e-16
1630,38,11,7.806255641895632e-17
1630,37,11,1.1449174941446927e-16
1630,36,11,1.249000902703301e-16
1630,35,11,1.7564075194265172e-16
1630,34,11,1.1796119636642288e-16
1630,33,11,1.9081958235744878e-16
1630,32,11,1.214306433183765e-16
1630,31,11,1.8735013540549517e-16
1630,30,11,2.636779683484747e-16
1630,29,11,1.5265566588595902e-16
1630,28,11,1.5178830414797062e-16
1630,27,11,1.8735013540549517e-16
1630,26,11,1.196959198423997e-16
1630,25,12,2.920840652675949e-16
1630,24,12,1.457167719820518e-16
1630,23,12,2.2898349882893854e-16
1630,22,12,2.220446049250313e-16
1630,21,12,9.71445146547012e-17
1630,20,12,3.465110143263672e-16
1630,19,12,1.3791051634015616e-16
1630,18,12,2.1510571102112408e-16
1630,17,12,3.191891195797325e-16
1630,16,12,3.0531133177191805e-16
1630,15,12,1.4137996329210978e-16
1630,14,12,2.7755575615628914e-16
1630,13,12,2.706168622523819e-16
1630,12,12,2.42861286636753e-16
1630,11,12,3.0531133177191805e-16
1630,10,12,2.3592239273284576e-16
1630,9,12,2.914335439641036e-16
1630,8,12,3.7470027081099033e-16
1630,7,13,3.885780586188048e-16
1630,6,14,3.2612801348363973e-16
1630,5,14,2.220446049250313e-16
1630,4,14,2.8449465006019636e-16
1630,3,14,2.0122792321330962e-16
1630,2,14,4.0245584642661925e-16
1630,1,15,3.885780586188048e-16
1645,56,10,2.2551405187698492e-17
1645,55,10,4.336808689942018e-17
1645,54,10,1.5612511283791264e-17
1645,53,10,5.204170427930421e-17
1645,52,11,5.898059818321144e-17
1645,51,11,5.724587470723463e-17
1645,50,11,6.245004513516506e-17
1645,49,11,9.020562075079397e-17
1645,48,11,5.204170427930421e-17
1645,47,11,7.28583859910259e-17
1645,46,11,6.505213034913027e-17
1645,45,11,8.673617379884035e-17
1645,44,11,6.245004513516506e-17
1645,43,11,1.4156969867229474e-16
1645,42,11,1.0408340855860843e-16
1645,41,11,5.898059818321144e-17
1645,40,11,1.0560129160008813e-16
1645,39,11,1.0668549377257364e-16
1645,38,11,7.806255641895632e-17
1645,37,11,1.1449174941446927e-16
1645,36,11,1.249000902703301e-16
1645,35,11,1.7564075194265172e-16
1645,34,11,1.1796119636642288e-16
1645,33,11,1.9081958235744878e-16
1645,32,11,1.214306433183765e-16
1645,31,11,1.8735013540549517e-16
1645,30,11,2.636779683484747e-16
1645,29,11,1.5265566588595902e-16
1645,28,11,1.5178830414797062e-16
1645,27,11,1.8735013540549517e-16
1645,26,11,1.196959198423997e-16
1645,25,12,2.920840652675949e-16
1645,24,12,1.457167719820518e-16
1645,23,12,2.2898349882893854e-16
1645,22,12,2.220446049250313e-16
1645,21,12,9.71445146547012e-17
1645,20,12,3.465110143263672e-16
1645,19,12,1.3791051634015616e-16
1645,18,12,2.1510571102112408e-16
1645,17,12,3.191891195797325e-16
1645,16,12,3.0531133177191805e-16
1645,15,12,1.4137996329210978e-16
1645,14,12,2.7755575615628914e-16
1645,13,12,2.706168622523819e-16
1645,12,12,2.42861286636753e-16
1645,11,12,3.0531133177191805e-16
1645,10,12,2.3592239273284576e-16
1645,9,12,2.914335439641036e-16
1645,8,12,3.7470027081099033e-16
1645,7,13,3.885780586188048e-16
1645,6,14,3.2612801348363973e-16
1645,5,14,2.220446049250313e-16
1645,4,14,2.8449465006019636e-16
1645,3,14,2.0122792321330962e-16
1645,2,14,4.0245584642661925e-16
1645,1,15,3.885780586188048e-16
1666,56,10,2.2551405187698492e-17
1666,55,10,4.336808689942018e-17
1666,54,10,1.5612511283791264e-17
1666,53,10,5.204170427930421e-17
1666,52,11,5.898059818321144e-17
1666,51,11,5.724587470723463e-17
1666,50,11,6.245004513516506e-17
1666,49,11,9.020562075079397e-17
1666,48,11,5.204170427930421e-17
1666,47,11,7.28583859910259e-17
1666,46,11,6.505213034913027e-17
1666,45,11,8.673617379884035e-17
1666,44,11,6.245004513516506e-17
1666,43,11,1.4156969867229474e-16
1666,42,11,1.0408340855860843e-16
1666,41,11,5.898059818321144e-17
1666,40,11,1.0560129160008813e-16
1666,39,11,1.0668549377257364e-16
1666,38,11,7.806255641895632e-17
1666,37,11,1.1449174941446927e-16
1666,36,11,1.249000902703301e-16
1666,35,11,1.7564075194265172e-16
1666,34,11,1.1796119636642288e-16
1666,33,11,1.9081958235744878e-16
1666,32,11,1.214306433183765e-16
1666,31,11,1.8735013540549517e-16
1666,30,11,2.636779683484747e-16
1666,29,11,1.5265566588595902e-16
1666,28,11,1.5178830414797062e-16
1666,27,11,1.8735013540549517e-16
1666,26,11,1.196959198423997e-16
1666,25,12,2.920840652675949e-16
1666,24,12,1.457167719820518e-16
1666,23,12,2.2898349882893854e-16
1666,22,12,2.220446049250313e-16
1666,21,12,9.71445146547012e-17
1666,20,12,3.465110143263672e-16
1666,19,12,1.3791051634015616e-16
1666,18,12,2.1510571102112408e-16
1666,17,12,3.191891195797325e-16
1666,16,12,3.0531133177191805e-16
1666,15,12,1.4137996329210978e-16
1666,14,12,2.7755575615628914e-16
1666,13,12,2.706168622523819e-16
1666,12,12,2.42861286636753e-16
1666,11,12,3.0531133177191805e-16
1666,10,12,2.3592239273284576e-16
1666,9,12,2.914335439641036e-16
1666,8,12,3.7470027081099033e-16
1666,7,13,3.885780586188048e-16
1666,6,14,3.2612801348363973e-16
1666,5,14,2.220446049250313e-16
1666,4,14,2.8449465006019636e-16
1666,3,14,2.0122792321330962e-16
1666,2,14,4.0245584642661925e-16
1666,1,15,3.885780586188048e-16
1687,56,10,2.2551405187698492e-17
1687,55,10,4.336808689942018e-17
1687,54,10,1.5612511283791264e-17
1687,53,10,5.204170427930421e-17
1687,52,11,5.898059818321144e-17
1687,51,11,5.724587470723463e-17
1687,50,11,6.245004513516506e-17
1687,49,11,9.020562075079397e-17
1687,48,11,5.204170427930421e-17
1687,47,11,7.28583859910259e-17
1687,46,11,6.505213034913027e-17
1687,45,11,8.673617379884035e-17
1687,44,11,6.245004513516506e-17
1687,43,11,1.4156969867229474e-16
1687,42,11,1.0408340855860843e-16
1687,41,11,5.898059818321144e-17
1687,40,11,1.0560129160008813e-16
1687,39,11,1.0668549377257364e-16
1687,38,11,7.806255641895632e-17
1687,37,11,1.1449174941446927e-16
1687,36,11,1.249000902703301e-16
1687,35,11,1.7564075194265172e-16
1687,34,11,1.1796119636642288e-16
1687,33,11,1.9081958235744878e-16
1687,32,11,1.214306433183765e-16
1687,31,11,1.8735013540549517e-16
1687,30,11,2.636779683484747e-16
1687,29,11,1.5265566588595902e-16
1687,28,11,1.5178830414797062e-16
1687,27,11,1.8735013540549517e-16
1687,26,11,1.196959198423997e-16
1687,25,12,2.920840652675949e-16
1687,24,12,1.457167719820518e-16
1687,23,12,2.2898349882893854e-16
1687,22,12,2.220446049250313e-16
1687,21,12,9.71445146547012e-17
1687,20,12,3.465110143263672e-16
1687,19,12,1.3791051634015616e-16
1687,18,12,2.1510571102112408e-16
1687,17,12,3.191891195797325e-16
1687,16,12,3.0531133177191805e-16
1687,15,12,1.4137996329210978e-16
1687,14,12,2.7755575615628914e-16
1687,13,12,2.706168622523819e-16
1687,12,12,2.42861286636753e-16
1687,11,12,3.0531133177191805e-16
1687,10,12,2.3592239273284576e-16
1687,9,12,2.914335439641036e-16
1687,8,12,3.7470027081099033e-16
1687,7,13,3.885780586188048e-16
1687,6,14,3.2612801348363973e-16
1687,5,14,2.220446049250313e-16
1687,4,14,2.8449465006019636e-16
1687,3,14,2.0122792321330962e-16
1687,2,14,4.0245584642661925e-16
1687,1,15,3.885780586188048e-16
1707,56,10,2.2551405187698492e-17
1707,55,10,4.336808689942018e-17
1707,54,10,1.5612511283791264e-17
1707,53,10,5.204170427930421e-17
1707,52,11,5.898059818321144e-17
1707,51,11,5.724587470723463e-17
1707,50,11,6.245004513516506e-17
1707,49,11,9.020562075079397e-17
1707,48,11,5.204170427930421e-17
1707,47,11,7.28583859910259e-17
1707,46,11,6.505213034913027e-17
1707,45,11,8.673617379884035e-17
1707,44,11,6.245004513516506e-17
1707,43,12,1.1449174941446927e-16
1707,42,12,1.457167719820518e-16
1707,41,12,2.463307335887066e-16
1707,40,12,1.700029006457271e-16
1707,39,12,1.249000902703301e-16
1707,38,12,1.3791051634015616e-16
1707,37,12,1.491862189340054e-16
1707,36,12,2.0122792321330962e-16
1707,35,12,1.9081958235744878e-16
1707,34,12,1.5785983631388945e-16
1707,33,12,9.194034422677078e-17
1707,32,12,1.5612511283791264e-16
1707,31,12,1.5265566588595902e-16
1707,30,12,1.457167719820518e-16
1707,29,12,1.4224732503009818e-16
1707,28,12,1.7694179454963432e-16
1707,27,12,1.4051260155412137e-16
1707,26,12,1.4224732503009818e-16
1707,25,13,1.5959455978986625e-16
1707,24,13,1.457167719820518e-16
1707,23,13,1.5785983631388945e-16
1707,22,13,2.0816681711721685e-16
1707,21,13,1.960237527853792e-16
1707,20,13,2.1510571102112408e-16
1707,19,13,2.983724378680108e-16
1707,18,13,1.6653345369377348e-16
1707,17,13,3.677613769070831e-16
1707,16,13,3.8163916471489756e-16
1707,15,13,1.942890293094024e-16
1707,14,13,2.42861286636753e-16
1707,13,13,2.7755575615628914e-16
1707,12,13,2.636779683484747e-16
1707,11,13,2.3592239273284576e-16
1707,10,13,4.163336342344337e-16
1707,9,13,2.914335439641036e-16
1707,8,13,3.191891195797325e-16
1707,7,14,3.3306690738754696e-16
1707,6,15,3.122502256758253e-16
1707,5,15,2.498001805406602e-16
1707,4,15,3.3306690738754696e-16
1707,3,15,2.2898349882893854e-16
1707,2,15,2.6020852139652106e-16
1707,1,16,4.996003610813204e-16
1726,56,10,2.2551405187698492e-17
1726,55,10,4.336808689942018e-17
1726,54,10,1.5612511283791264e-17
1726,53,10,5.204170427930421e-17
1726,52,11,5.898059818321144e-17
1726,51,11,5.724587470723463e-17
1726,50,11,6.245004513516506e-17
1726,49,11,9.020562075079397e-17
1726,48,11,5.204170427930421e-17
1726,47,11,7.28583859910259e-17
1726,46,11,6.505213034913027e-17
1726,45,11,8.673617379884035e-17
1726,44,11,6.245004513516506e-17
1726,43,12,1.1449174941446927e-16
1726,42,12,1.457167719820518e-16
1726,41,12,2.463307335887066e-16
1726,40,12,1.700029006457271e-16
1726,39,12,1.249000902703301e-16
1726,38,12,1.3791051634015616e-16
1726,37,12,1.491862189340054e-16
1726,36,12,2.0122792321330962e-16
1726,35,12,1.9081958235744878e-16
1726,34,12,1.5785983631388945e-16
1726,33,12,9.194034422677078e-17
1726,32,12,1.5612511283791264e-16
1726,31,12,1.5265566588595902e-16
1726,30,12,1.457167719820518e-16
1726,29,12,1.4224732503009818e-16
1726,28,12,1.7694179454963432e-16
1726,27,12,1.4051260155412137e-16
1726,26,12,1.4224732503009818e-16
1726,25,13,1.5959455978986625e-16
1726,24,13,1.457167719820518e-16
1726,23,13,1.5785983631388945e-16
1726,22,13,2.0816681711721685e-16
1726,21,13,1.960237527853792e-16
1726,20,13,2.1510571102112408e-16
1726,19,13,2.983724378680108e-16
1726,18,13,1.6653345369377348e-16
1726,17,13,3.677613769070831e-16
1726,16,13,3.8163916471489756e-16
1726,15,13,1.942890293094024e-16
1726,14,13,2.42861286636753e-16
1726,13,13,2.7755575615628914e-16
1726,12,13,2.636779683484747e-16
1726,11,13,2.3592239273284576e-16
1726,10,13,4.163336342344337e-16
1726,9,13,2.914335439641036e-16
1726,8,13,3.191891195797325e-16
1726,7,14,3.3306690738754696e-16
1726,6,15,3.122502256758253e-16
1726,5,15,2.498001805406602e-16
1726,4,15,3.3306690738754696e-16
1726,3,15,2.2898349882893854e-16
1726,2,15,2.6020852139652106e-16
1726,1,16,4.996003610813204e-16
1749,56,10,2.2551405187698492e-17
1749,55,10,4.336808689942018e-17
1749,54,10,1.5612511283791264e-17
1749,53,10,5.204170427930421e-17
1749,52,11,5.898059818321144e-17
1749,51,11,5.724587470723463e-17
1749,50,11,6.245004513516506e-17
1749,49,11,9.020562075079397e-17
1749,48,11,5.204170427930421e-17
1749,47,11,7.28583859910259e-17
1749,46,11,6.505213034913027e-17
1749,45,11,8.673617379884035e-17
1749,44,11,6.245004513516506e-17
1749,43,12,1.1449174941446927e-16
1749,42,12,1.457167719820518e-16
1749,41,12,2.463307335887066e-16
1749,40,12,1.700029006457271e-16
1749,39,12,1.249000902703301e-16
1749,38,13,1.4121733296623695e-16
1749,37,13,3.07669471497074e-16
1749,36,13,1.6132928326584306e-16
1749,35,13,1.4224732503009818e-16
1749,34,13,3.2612801348363973e-16
1749,33,13,1.5959455978986625e-16
1749,32,13,1.1188966420050406e-16
1749,31,13,2.3245294578089215e-16
1749,30,13,1.6653345369377348e-16
1749,29,13,2.1684043449710089e-16
1749,28,13,1.734723475976807e-16
1749,27,13,1.4051260155412137e-16
1749,26,13,2.1510571102112408e-16
1749,25,14,1.6653345369377348e-16
1749,24,14,1.942890293094024e-16
1749,23,14,2.6020852139652106e-16
1749,22,14,2.216109240560371e-16
1749,21,14,1.8041124150158794e-16
1749,20,14,3.7470027081099033e-16
1749,19,14,2.914335439641036e-16
1749,18,14,2.5673907444456745e-16
1749,17,14,2.636779683484747e-16
1749,16,14,3.0531133177191805e-16
1749,15,14,2.220446049250313e-16
1749,14,14,2.8449465006019636e-16
1749,13,14,3.191891195797325e-16
1749,12,14,2.2898349882893854e-16
1749,11,14,4.3021142204224816e-16
1749,10,14,2.0816681711721685e-16
1749,9,14,2.5673907444456745e-16
1749,8,14,2.3592239273284576e-16
1749,7,15,4.579669976578771e-16
1749,6,16,2.2898349882893854e-16
1749,5,16,2.1337098754514727e-16
1749,4,16,1.2967057982926633e-16
1749,3,16,2.749536709423239e-16
1749,2,16,3.5041414214731503e-16
1749,1,17,6.071532165918825e-16
1771,56,10,2.2551405187698492e-17
1771,55,10,4.336808689942018e-17
1771,54,10,1.5612511283791264e-17
1771,53,10,5.204170427930421e-17
1771,52,11,5.898059818321144e-17
1771,51,11,5.724587470723463e-17
1771,50,11,6.245004513516506e-17
1771,49,11,9.020562075079397e-17
1771,48,11,5.204170427930421e-17
1771,47,11,7.28583859910259e-17
1771,46,11,6.505213034913027e-17
1771,45,11,8.673617379884035e-17
1771,44,11,6.245004513516506e-17
1771,43,12,1.1449174941446927e-16
1771,42,12,1.457167719820518e-16
1771,41,12,2.463307335887066e-16
1771,40,12,1.700029006457271e-16
1771,39,12,1.249000902703301e-16
1771,38,13,1.4121733296623695e-16
1771,37,13,3.07669471497074e-16
1771,36,13,1.6132928326584306e-16
1771,35,13,1.4224732503009818e-16
1771,34,13,3.2612801348363973e-16
1771,33,13,1.5959455978986625e-16
1771,32,13,1.1188966420050406e-16
1771,31,13,2.3245294578089215e-16
1771,30,13,1.6653345369377348e-16
1771,29,13,2.1684043449710089e-16
1771,28,13,1.734723475976807e-16
1771,27,13,1.4051260155412137e-16
1771,26,13,2.1510571102112408e-16
1771,25,14,1.6653345369377348e-16
1771,24,14,1.942890293094024e-16
1771,23,14,2.6020852139652106e-16
1771,22,14,2.216109240560371e-16
1771,21,14,1.8041124150158794e-16
1771,20,14,3.7470027081099033e-16
1771,19,14,2.914335439641036e-16
1771,18,14,2.5673907444456745e-16
1771,17,14,2.636779683484747e-16
1771,16,14,3.0531133177191805e-16
1771,15,14,2.220446049250313e-16
1771,14,14,2.8449465006019636e-16
1771,13,14,3.191891195797325e-16
1771,12,14,2.2898349882893854e-16
1771,11,14,4.3021142204224816e-16
1771,10,14,2.0816681711721685e-16
1771,9,14,2.5673907444456745e-16
1771,8,14,2.3592239273284576e-16
1771,7,15,4.579669976578771e-16
1771,6,16,2.2898349882893854e-16
1771,5,16,2.1337098754514727e-16
1771,4,16,1.2967057982926633e-16
