date,panic_budget,learned_budget,panic_sd,learned_sd,optimal_tail_loss,selected_tail_loss,optimal_budget_lower,optimal_budget_upper,linear_programs,risk_status,risk_update_scheduled,risk_attempt_origin,last_successful_risk_origin,risk_window_start,risk_window_observations,panic_state,learned_state,target,panic_reference_return,learned_reference_return
2018-09-27,-0.0,1.0,0.0021801584643471902,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-09-03,2018-08-01,2017-09-07,242,0.0,0.0,0.0,0.0,0.0
2018-09-28,-0.0,1.0,0.0021801584643471902,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-09-03,2018-08-01,2017-09-07,242,0.0,0.0,0.0,0.0,0.0
2018-10-08,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2018-10-08,2018-08-01,2017-10-11,242,0.0,1.0,1.0,0.0,0.0
2018-10-09,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,0.0,1.0,1.0,0.0,-0.0007963454326355146
2018-10-10,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,0.0,1.0,1.0,0.0,-0.000596988842023416
2018-10-11,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,0.0,1.0,1.0,0.0,-0.05137170875093222
2018-10-12,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,1.0,0.0,0.0,0.0,0.018575970119200536
2018-10-15,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,1.0,0.0,0.0,-0.017157914865653323,0.0010363055083446593
2018-10-16,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,1.0,0.0,0.0,-0.006587929417594451,0.0
2018-10-17,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,1.0,0.0,0.0,0.0034737046924524506,0.0
2018-10-18,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,0.0,0.0,0.0,-0.02202887170242196,0.0
2018-10-19,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,0.0,0.0,0.0,-0.005990897305365395,0.0
2018-10-22,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,0.0,0.0,0.0,0.0,0.0
2018-10-23,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,0.0,0.0,0.0,0.0,0.0
2018-10-24,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,0.0,0.0,0.0,0.0,0.0
2018-10-25,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,0.0,0.0,0.0,0.0,0.0
2018-10-26,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,0.0,0.0,0.0,0.0,0.0
2018-10-29,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,0.0,0.0,0.0,0.0,0.0
2018-10-30,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,0.0,0.0,0.0,0.0,0.0
2018-10-31,-0.0,1.0,0.0021801584643471907,0.0,,,,,0,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,False,2018-10-08,2018-08-01,2017-10-11,242,0.0,0.0,0.0,0.0,0.0
2018-11-01,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,True,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-02,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-05,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-06,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-07,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-08,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-09,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-12,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-13,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-14,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-15,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-16,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-19,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-20,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-21,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-22,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-23,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-26,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-27,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-28,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-29,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-11-30,-0.0,1.0,0.00289438189166956,0.003517379409510989,0.00436074735748687,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-03,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,True,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-04,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-05,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-06,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-07,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-10,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-11,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-12,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-13,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-14,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-17,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-18,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-19,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-20,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-21,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-24,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-25,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-26,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-27,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2018-12-28,-0.0,1.0,0.002894381891669563,0.00351737940951099,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
2019-01-02,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,True,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-03,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-04,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-07,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-08,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-09,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-10,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-11,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-14,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-15,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-16,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-17,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-18,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-21,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-22,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-23,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-24,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-25,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-28,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-29,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-30,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-01-31,-0.0,1.0,0.002894381891669566,0.0035173794095109904,0.004360747357486868,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
2019-02-01,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,True,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
2019-02-11,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
2019-02-12,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
2019-02-13,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
2019-02-14,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
2019-02-15,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
2019-02-18,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
2019-02-19,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
2019-02-20,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
2019-02-21,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
2019-02-22,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
2019-02-25,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
2019-02-26,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
2019-02-27,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-02-01,2019-02-01,2018-02-05,242,0.0,1.0,1.0,0.0,0.0
2019-02-28,-0.0,1.0,0.002894381891669569,0.0035173794095109917,0.004360747357486869,0.004360747357486868,0.0,-0.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-02-01,2019-02-01,2018-02-05,242,0.0,1.0,1.0,0.0,-0.0023751902395883207
2019-03-01,1.0,0.0,0.0019401575337172849,0.003760930785789,0.004462729551978234,0.004462729551978237,1.0,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,True,2019-03-01,2019-03-01,2018-03-05,242,0.0,1.0,0.0,0.0,0.02044416088367318
2019-03-04,1.0,0.0,0.0019401575337172849,0.003760930785789,0.004462729551978234,0.004462729551978237,1.0,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-03-01,2019-03-01,2018-03-05,242,0.0,1.0,0.0,0.0,0.010417976864411704
2019-03-05,1.0,0.0,0.0019401575337172849,0.003760930785789,0.004462729551978234,0.004462729551978237,1.0,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-03-01,2019-03-01,2018-03-05,242,0.0,1.0,0.0,0.0,0.008459948038120446
2019-03-06,1.0,0.0,0.0019401575337172849,0.003760930785789,0.004462729551978234,0.004462729551978237,1.0,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-03-01,2019-03-01,2018-03-05,242,0.0,1.0,0.0,0.0,0.006816044399527321
2019-03-07,1.0,0.0,0.0019401575337172849,0.003760930785789,0.004462729551978234,0.004462729551978237,1.0,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-03-01,2019-03-01,2018-03-05,242,0.0,1.0,0.0,0.0,-0.010935993046616188
2019-03-08,1.0,0.0,0.0019401575337172849,0.003760930785789,0.004462729551978234,0.004462729551978237,1.0,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-03-01,2019-03-01,2018-03-05,242,0.0,0.0,0.0,0.0,-0.03475029282145714
2019-03-11,1.0,0.0,0.0019401575337172849,0.003760930785789,0.004462729551978234,0.004462729551978237,1.0,1.0,3,TAIL_LOSS_BUDGET_AVAILABLE,False,2019-03-01,2019-03-01,2018-03-05,242,0.0,0.0,0.0,0.0,-0.0007450643084160324
