first_fit_index,first_fit_origin,feature,factor_chinese,knot_number,standardized_value,curve_prediction,weighted_contribution
1284,2017-09-01,cycle_return,含分红浮盈浮亏,15,3.630620745877831,-0.062384287709190134,-0.007798035963648767
1284,2017-09-01,cycle_return,含分红浮盈浮亏,16,3.6344233952466096,-0.08228614540466392,-0.01028576817558299
1284,2017-09-01,cycle_return,含分红浮盈浮亏,17,3.7294896294660917,-0.0872930422919509,-0.010911630286493862
1284,2017-09-01,cycle_drawdown,持仓回撤,1,-3.1132018480142905,-0.010876007614564987,-0.0013595009518206234
1284,2017-09-01,cycle_drawdown,持仓回撤,2,-3.0211580700517002,-0.010876007614564987,-0.0013595009518206234
1284,2017-09-01,cycle_drawdown,持仓回撤,3,-3.0113368856744698,0.0023134104095180697,0.0002891763011897587
1284,2017-09-01,cycle_drawdown,持仓回撤,4,-0.26088581356552104,0.0023134104095180697,0.0002891763011897587
1284,2017-09-01,cycle_drawdown,持仓回撤,5,-0.2521642629566182,0.011832883475595603,0.0014791104344494504
1284,2017-09-01,cycle_drawdown,持仓回撤,6,0.5380860318397738,0.011832883475595603,0.0014791104344494504
1284,2017-09-01,cycle_drawdown,持仓回撤,7,0.5481452912244451,0.013930986346097032,0.001741373293262129
1284,2017-09-01,cycle_drawdown,持仓回撤,8,0.5847600687341054,0.013930986346097032,0.001741373293262129
1284,2017-09-01,cycle_drawdown,持仓回撤,9,0.5882633434126768,0.016365408348140344,0.002045676043517543
1284,2017-09-01,cycle_drawdown,持仓回撤,10,0.7831450976007618,0.016365408348140344,0.002045676043517543
1284,2017-09-01,cycle_drawdown,持仓回撤,11,0.7870738082939567,0.035806575469554555,0.004475821933694319
1284,2017-09-01,cycle_drawdown,持仓回撤,12,0.932292370624509,0.035806575469554555,0.004475821933694319
1284,2017-09-01,entry_mode,入场模式,1,0.0,0.015816763392372053,0.0019770954240465066
1284,2017-09-01,mom5,五日涨跌,1,-2.365779650258208,-0.02623879236620882,-0.0032798490457761026
1284,2017-09-01,mom5,五日涨跌,2,-1.593157411681228,-0.02623879236620882,-0.0032798490457761026
1284,2017-09-01,mom5,五日涨跌,3,-1.4708775608049325,0.009282877485993976,0.001160359685749247
1284,2017-09-01,mom5,五日涨跌,4,-0.22094463100663514,0.009282877485993976,0.001160359685749247
1284,2017-09-01,mom5,五日涨跌,5,-0.21904339481546717,0.016476872826506103,0.002059609103313263
1284,2017-09-01,mom5,五日涨跌,6,0.4414683324805512,0.016476872826506103,0.002059609103313263
1284,2017-09-01,mom5,五日涨跌,7,0.4425689849362067,0.02794536168305693,0.003493170210382116
1284,2017-09-01,mom5,五日涨跌,8,0.49157953560911566,0.02794536168305693,0.003493170210382116
1284,2017-09-01,mom5,五日涨跌,9,0.5057278928474574,0.03525075111448369,0.004406343889310461
1284,2017-09-01,mom5,五日涨跌,10,2.476670789745771,0.03525075111448369,0.004406343889310461
1284,2017-09-01,mom5,五日涨跌,11,2.9673882729832926,0.03716889130495394,0.0046461114131192425
1284,2017-09-01,mom5,五日涨跌,12,3.339948301099995,0.03716889130495394,0.0046461114131192425
1284,2017-09-01,mom20,二十日涨跌,1,-1.6649896773927795,0.026393875153288487,0.003299234394161061
1284,2017-09-01,mom20,二十日涨跌,2,-0.29854660610420347,0.026393875153288487,0.003299234394161061
1284,2017-09-01,mom20,二十日涨跌,3,-0.28779829752298003,0.013394151560339872,0.001674268945042484
1284,2017-09-01,mom20,二十日涨跌,4,1.1981800545263217,0.013394151560339872,0.001674268945042484
1284,2017-09-01,mom20,二十日涨跌,5,1.2187876306259582,-0.008745335703815752,-0.001093166962976969
1284,2017-09-01,mom20,二十日涨跌,6,3.2908539142346536,-0.008745335703815752,-0.001093166962976969
1284,2017-09-01,mom20,二十日涨跌,7,3.4861550986013596,-0.01719183324396313,-0.0021489791554953914
1284,2017-09-01,mom20,二十日涨跌,8,3.588538042569465,-0.01719183324396313,-0.0021489791554953914
1284,2017-09-01,sma120,一百二十日均线偏离,1,-2.45737473032665,0.17400006226650067,0.021750007783312583
1284,2017-09-01,sma120,一百二十日均线偏离,2,-2.408474845216549,0.12818759294316667,0.016023449117895834
1284,2017-09-01,sma120,一百二十日均线偏离,3,-2.1973380692438815,0.12818759294316667,0.016023449117895834
1284,2017-09-01,sma120,一百二十日均线偏离,4,-2.1129837309069757,0.11565733727810651,0.014457167159763314
1284,2017-09-01,sma120,一百二十日均线偏离,5,-1.9444897397047103,0.09365875870069605,0.011707344837587006
1284,2017-09-01,sma120,一百二十日均线偏离,6,-1.8911820222529017,0.08422696952271423,0.010528371190339279
1284,2017-09-01,sma120,一百二十日均线偏离,7,-1.8584164028906542,0.08267080103359181,0.010333850129198976
1284,2017-09-01,sma120,一百二十日均线偏离,8,-1.7768295299447951,0.07064461816591536,0.00883057727073942
1284,2017-09-01,sma120,一百二十日均线偏离,9,-1.685988792580343,0.07064461816591536,0.00883057727073942
1284,2017-09-01,sma120,一百二十日均线偏离,10,-1.6801968318511487,0.05575260312863535,0.006969075391079419
1284,2017-09-01,sma120,一百二十日均线偏离,11,-1.6500367182184397,0.05575260312863535,0.006969075391079419
1284,2017-09-01,sma120,一百二十日均线偏离,12,-1.5951252933652558,0.052753266331658305,0.006594158291457288
1284,2017-09-01,sma120,一百二十日均线偏离,13,-1.582167907234607,0.05041737005389555,0.006302171256736944
1284,2017-09-01,sma120,一百二十日均线偏离,14,-1.555985397606819,0.05041737005389555,0.006302171256736944
1284,2017-09-01,sma120,一百二十日均线偏离,15,-1.5394353603968203,0.03581844542864106,0.004477305678580132
1284,2017-09-01,sma120,一百二十日均线偏离,16,-1.4966635006682285,0.03581844542864106,0.004477305678580132
1284,2017-09-01,sma120,一百二十日均线偏离,17,-1.2983344225353588,0.027222216485164746,0.003402777060645593
1284,2017-09-01,sma120,一百二十日均线偏离,18,0.9834878819947689,0.027222216485164746,0.003402777060645593
1284,2017-09-01,sma120,一百二十日均线偏离,19,1.0118291420246557,0.016634057783330415,0.002079257222916302
1284,2017-09-01,sma120,一百二十日均线偏离,20,1.1774927975812386,0.016634057783330415,0.002079257222916302
1284,2017-09-01,sma120,一百二十日均线偏离,21,1.194726666097617,0.009022423730428369,0.001127802966303546
1284,2017-09-01,sma120,一百二十日均线偏离,22,1.344122702575447,0.009022423730428369,0.001127802966303546
1284,2017-09-01,sma120,一百二十日均线偏离,23,1.3667229635907254,-0.01340562398764396,-0.001675702998455495
1284,2017-09-01,sma120,一百二十日均线偏离,24,1.4954795143449653,-0.01340562398764396,-0.001675702998455495
1284,2017-09-01,sma120,一百二十日均线偏离,25,1.4986875414942231,-0.050462802232215824,-0.006307850279026978
1284,2017-09-01,sma120,一百二十日均线偏离,26,2.0873927996183914,-0.050462802232215824,-0.006307850279026978
1284,2017-09-01,sma120,一百二十日均线偏离,27,2.0887382622217263,-0.08565935810538201,-0.010707419763172752
1284,2017-09-01,sma120,一百二十日均线偏离,28,2.13876176047306,-0.08565935810538201,-0.010707419763172752
1284,2017-09-01,sma120,一百二十日均线偏离,29,2.255942327337132,-0.0872930422919509,-0.010911630286493862
1284,2017-09-01,vol20,二十日波动,1,-1.33848755176918,0.03713807390942596,0.004642259238678245
1284,2017-09-01,vol20,二十日波动,2,0.21803574355630093,0.03713807390942596,0.004642259238678245
1284,2017-09-01,vol20,二十日波动,3,0.2486640623500302,0.02413233596369494,0.0030165419954618676
1284,2017-09-01,vol20,二十日波动,4,0.42925319206455764,0.02413233596369494,0.0030165419954618676
1284,2017-09-01,vol20,二十日波动,5,0.45643882780331163,0.009401137109118772,0.0011751421386398465
1284,2017-09-01,vol20,二十日波动,6,0.45684252048005114,0.0024671827423034497,0.0003083978427879312
1284,2017-09-01,vol20,二十日波动,7,0.5130063486271815,0.0024671827423034497,0.0003083978427879312
1284,2017-09-01,vol20,二十日波动,8,0.5137435153676599,-0.011271997902464644,-0.0014089997378080804
1284,2017-09-01,vol20,二十日波动,9,0.5148192945460798,-0.011790094339622623,-0.0014737617924528278
1284,2017-09-01,vol20,二十日波动,10,0.5193655309252849,-0.014641586916041041,-0.0018301983645051302
1284,2017-09-01,vol20,二十日波动,11,0.565915878194533,-0.014641586916041041,-0.0018301983645051302
1284,2017-09-01,vol20,二十日波动,12,0.5710553940441928,-0.017875563453929336,-0.002234445431741167
1284,2017-09-01,vol20,二十日波动,13,1.2190657653002916,-0.017875563453929336,-0.002234445431741167
1284,2017-09-01,vol20,二十日波动,14,1.2280850015324065,-0.02047184580107429,-0.002558980725134286
1284,2017-09-01,vol20,二十日波动,15,1.9184793765047792,-0.02047184580107429,-0.002558980725134286
1284,2017-09-01,vol20,二十日波动,16,1.923591698685118,-0.028983869115958658,-0.0036229836394948323
1284,2017-09-01,vol20,二十日波动,17,2.000554988587668,-0.057902161632736614,-0.007237770204092077
1284,2017-09-01,vol20,二十日波动,18,2.101729945925351,-0.057902161632736614,-0.007237770204092077
1344,2017-12-01,log_holding_days,持仓时间对数,1,-1.9627971682557586,0.028573970130845176,0.003571746266355647
1344,2017-12-01,log_holding_days,持仓时间对数,2,0.2260805880871277,0.028573970130845176,0.003571746266355647
1344,2017-12-01,log_holding_days,持仓时间对数,3,0.26938572500124863,0.02432080588258769,0.0030401007353234614
1344,2017-12-01,log_holding_days,持仓时间对数,4,0.3107655405050095,0.023008392033070642,0.0028760490041338303
1344,2017-12-01,log_holding_days,持仓时间对数,5,0.61818507314063,0.023008392033070642,0.0028760490041338303
1344,2017-12-01,log_holding_days,持仓时间对数,6,0.64683018156228,0.020714692299664716,0.0025893365374580896
1344,2017-12-01,log_holding_days,持仓时间对数,7,0.7278284259135959,0.020714692299664716,0.0025893365374580896
1344,2017-12-01,log_holding_days,持仓时间对数,8,0.753333927412886,0.018048733145362886,0.0022560916431703607
1344,2017-12-01,log_holding_days,持仓时间对数,9,0.7781592004784945,0.018048733145362886,0.0022560916431703607
1344,2017-12-01,log_holding_days,持仓时间对数,10,0.802339587775277,0.017599501752427745,0.002199937719053468
1344,2017-12-01,log_holding_days,持仓时间对数,11,0.8259077471183434,0.014774042396970874,0.0018467552996213592
1344,2017-12-01,log_holding_days,持仓时间对数,12,0.8488939167143685,0.009231985383544049,0.001153998172943006
1344,2017-12-01,log_holding_days,持仓时间对数,13,0.8713261484362249,0.00922477879311201,0.0011530973491390012
1344,2017-12-01,log_holding_days,持仓时间对数,14,0.8932305136454556,0.0004650762193398127,5.8134527417476584e-05
1344,2017-12-01,log_holding_days,持仓时间对数,15,0.9146312853503454,-0.004188854664903151,-0.0005236068331128939
1344,2017-12-01,log_holding_days,持仓时间对数,16,0.9355510998913092,-0.006319188819953369,-0.0007898986024941711
1344,2017-12-01,log_holding_days,持仓时间对数,17,1.0336304210960567,-0.006319188819953369,-0.0007898986024941711
1344,2017-12-01,log_holding_days,持仓时间对数,18,1.052064539713961,-0.009104316186330777,-0.001138039523291347
1344,2017-12-01,log_holding_days,持仓时间对数,19,1.2033522036793747,-0.009104316186330777,-0.001138039523291347
1344,2017-12-01,cycle_return,含分红浮盈浮亏,1,-1.0496608210885445,0.03255273838116695,0.004069092297645869
1344,2017-12-01,cycle_return,含分红浮盈浮亏,2,-0.9325621620770446,0.03255273838116695,0.004069092297645869
1344,2017-12-01,cycle_return,含分红浮盈浮亏,3,-0.9287378347637862,0.02413372618595121,0.0030167157732439013
1344,2017-12-01,cycle_return,含分红浮盈浮亏,4,0.1254583350114691,0.02413372618595121,0.0030167157732439013
1344,2017-12-01,cycle_return,含分红浮盈浮亏,5,0.1333945293945252,0.02154101040118864,0.00269262630014858
1344,2017-12-01,cycle_return,含分红浮盈浮亏,6,0.1440804474652314,0.019017934782608683,0.0023772418478260854
1344,2017-12-01,cycle_return,含分红浮盈浮亏,7,0.15169968320371865,0.018955535938684962,0.0023694419923356203
1344,2017-12-01,cycle_return,含分红浮盈浮亏,8,0.2158244956652948,0.018955535938684962,0.0023694419923356203
1344,2017-12-01,cycle_return,含分红浮盈浮亏,9,0.22245117796731612,0.006348178625617585,0.0007935223282021981
1344,2017-12-01,cycle_return,含分红浮盈浮亏,10,2.9398564180141653,0.006348178625617585,0.0007935223282021981
1344,2017-12-01,cycle_return,含分红浮盈浮亏,11,3.0577041282604176,-0.0073579365203265985,-0.0009197420650408248
1344,2017-12-01,cycle_return,含分红浮盈浮亏,12,3.1018793353725322,-0.0073579365203265985,-0.0009197420650408248
1344,2017-12-01,cycle_return,含分红浮盈浮亏,13,3.1247650871862596,-0.03782522126422409,-0.004728152658028012
1344,2017-12-01,cycle_return,含分红浮盈浮亏,14,3.6269536045894513,-0.03782522126422409,-0.004728152658028012
1344,2017-12-01,cycle_return,含分红浮盈浮亏,15,3.649418471723731,-0.05280011616232624,-0.00660001452029078
1344,2017-12-01,cycle_return,含分红浮盈浮亏,16,3.6869620924999564,-0.05280011616232624,-0.00660001452029078
1344,2017-12-01,cycle_return,含分红浮盈浮亏,17,3.7756508649959026,-0.062384287709190134,-0.007798035963648767
1344,2017-12-01,cycle_return,含分红浮盈浮亏,18,3.7795956272856577,-0.08228614540466392,-0.01028576817558299
1344,2017-12-01,cycle_return,含分红浮盈浮亏,19,3.8782146845295467,-0.0872930422919509,-0.010911630286493862
1344,2017-12-01,cycle_drawdown,持仓回撤,1,-3.225750159579503,-0.010876007614564987,-0.0013595009518206234
1344,2017-12-01,cycle_drawdown,持仓回撤,2,-3.132152952581803,-0.010876007614564987,-0.0013595009518206234
1344,2017-12-01,cycle_drawdown,持仓回撤,3,-3.1221660154148836,0.0023134104095180697,0.0002891763011897587
1344,2017-12-01,cycle_drawdown,持仓回撤,4,-0.3252953954599027,0.0023134104095180697,0.0002891763011897587
1344,2017-12-01,cycle_drawdown,持仓回撤,5,-0.31642665065442355,0.013249754203327494,0.0016562192754159368
1344,2017-12-01,cycle_drawdown,持仓回撤,6,0.48716075155014144,0.013249754203327494,0.0016562192754159368
1344,2017-12-01,cycle_drawdown,持仓回撤,7,0.49021909430346805,0.023049358636823388,0.0028811698296029235
1344,2017-12-01,cycle_drawdown,持仓回撤,8,0.5346225093062452,0.023049358636823388,0.0028811698296029235
1344,2017-12-01,cycle_drawdown,持仓回撤,9,0.5381849089873332,0.023829893504114526,0.0029787366880143157
1344,2017-12-01,cycle_drawdown,持仓回撤,10,0.736355695656158,0.023829893504114526,0.0029787366880143157
1344,2017-12-01,cycle_drawdown,持仓回撤,11,0.7401131480378343,0.03565334003013558,0.0044566675037669475
1344,2017-12-01,cycle_drawdown,持仓回撤,12,0.7403507114641195,0.036293989689562996,0.0045367487111953745
1344,2017-12-01,cycle_drawdown,持仓回撤,13,0.8880201372441591,0.036293989689562996,0.0045367487111953745
1344,2017-12-01,entry_mode,入场模式,1,0.0,0.018009625821604036,0.0022512032277005045
1344,2017-12-01,mom5,五日涨跌,1,-2.4673088740264,-0.02623879236620882,-0.0032798490457761026
1344,2017-12-01,mom5,五日涨跌,2,-1.6657482070071403,-0.02623879236620882,-0.0032798490457761026
1344,2017-12-01,mom5,五日涨跌,3,-1.5388883860784248,0.009656398014661028,0.0012070497518326285
1344,2017-12-01,mom5,五日涨跌,4,-0.24213944084516256,0.009656398014661028,0.0012070497518326285
1344,2017-12-01,mom5,五日涨跌,5,-0.2401669941908175,0.020847416582293332,0.0026059270727866665
1344,2017-12-01,mom5,五日涨跌,6,0.44602694629999956,0.020847416582293332,0.0026059270727866665
1344,2017-12-01,mom5,五日涨跌,7,0.44622595949726496,0.03150918844149112,0.00393864855518639
1344,2017-12-01,mom5,五日涨跌,8,0.49707219162321736,0.03150918844149112,0.00393864855518639
1344,2017-12-01,mom5,五日涨跌,9,0.5041593042157978,0.03494648226665423,0.004368310283331778
1344,2017-12-01,mom5,五日涨跌,10,2.5565146853967646,0.03494648226665423,0.004368310283331778
1344,2017-12-01,mom5,五日涨跌,11,3.0656119046359307,0.03716889130495394,0.0046461114131192425
1344,2017-12-01,mom5,五日涨跌,12,3.452126102301216,0.03716889130495394,0.0046461114131192425
1344,2017-12-01,mom20,二十日涨跌,1,-1.719380313022765,0.0282857788536587,0.0035357223567073375
1344,2017-12-01,mom20,二十日涨跌,2,-0.3008918777958688,0.0282857788536587,0.0035357223567073375
1344,2017-12-01,mom20,二十日涨跌,3,-0.2897341854330703,0.016174867618736957,0.0020218584523421196
1344,2017-12-01,mom20,二十日涨跌,4,1.2528424148432433,0.016174867618736957,0.0020218584523421196
1344,2017-12-01,mom20,二十日涨跌,5,1.274234896527699,-0.008745335703815752,-0.001093166962976969
1344,2017-12-01,mom20,二十日涨跌,6,3.425222465699386,-0.008745335703815752,-0.001093166962976969
