date,panic_state,learned_state,target,panic_budget,learned_budget,panic_cycle_risk,learned_cycle_risk,panic_mature_cycles,learned_mature_cycles,panic_squared_loss_sum,learned_squared_loss_sum,panic_latest_maturity,learned_latest_maturity,risk_update_scheduled,last_successful_risk_origin,risk_status
2023-04-26,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-04-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-04-27,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-04-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-04-28,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-04-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-04,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,True,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-05,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-08,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-09,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-10,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-11,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-12,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-15,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-16,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-17,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-18,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-19,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-22,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-23,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-24,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-25,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-26,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-29,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-30,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-05-31,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-05-04,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-01,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,True,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-02,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-05,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-06,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-07,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-08,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-09,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-12,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-13,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-14,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-15,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-16,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-19,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-20,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-21,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-26,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-27,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-28,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-29,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-06-30,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-06-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-03,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,True,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-04,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-05,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-06,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-07,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-10,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-11,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-12,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-13,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-14,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-17,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-18,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-19,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-20,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-21,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-24,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-25,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-26,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-27,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-28,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-07-31,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-07-03,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-01,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,True,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-02,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-03,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-04,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-07,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-08,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-09,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-10,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-11,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-14,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-15,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-16,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-17,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-18,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-21,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-22,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-23,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-24,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-25,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-28,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-29,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-30,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-08-31,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-01,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,True,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-04,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-05,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-06,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-07,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-08,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-11,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-12,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-13,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-14,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-15,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-18,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-19,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-20,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-21,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-22,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-25,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-26,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-27,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2023-09-28,0.0,0.0,0.0,0.4486507885822406,0.5513492114177593,0.04138355586743502,0.033675145606028314,11,21,0.01895118435479739,0.021348339494918583,2021-08-11,2022-08-26,False,2023-09-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
