date,independent_positive_amount_cny,independent_negative_amount_cny,independent_up_amount_share
2023-05-19,12620752345.0,17309836744.0,42.16673553424427
2023-05-22,12744343921.0,17309836744.0,42.40456282290735
2023-05-23,10931228843.0,19715185756.0,35.668866932827726
2023-05-24,9574230446.0,22688772069.0,29.67557170647296
2023-05-25,9574230446.0,23221515717.0,29.19351308067386
2023-05-26,8519045385.0,23221515717.0,26.83961810764337
2023-05-29,8519045385.0,22468205695.0,27.49209784051616
2023-05-30,8519045385.0,20990986054.0,28.86830331783843
2023-05-31,8519045385.0,22498340429.0,27.465388076498844
2023-06-01,11098715268.0,20445237869.0,35.184921876458084
2023-06-02,10568016983.0,20445237869.0,34.07580737150033
2023-06-05,8947438495.0,21835147612.0,29.066558813150987
2023-06-06,8947438495.0,20879272788.0,29.998072566919813
2023-06-07,8947438495.0,19525816630.0,31.42400984966414
2023-06-08,10409642883.0,18178650547.0,36.41225702572481
2023-06-09,10449784287.0,18178650547.0,36.5014166774829
2023-06-12,12218141987.0,15773301535.0,43.64956018576569
2023-06-13,13571323329.0,12799715222.0,51.462983919855404
2023-06-14,15298847083.0,10910992106.0,58.37062552226863
2023-06-15,15575191560.0,10910992106.0,58.804966983573735
2023-06-16,17965064577.0,9364338580.0,65.7352978906842
2023-06-19,17965064577.0,8761744354.0,67.21739442737066
2023-06-20,17965064577.0,7366309587.0,70.92021325290467
2023-06-21,15385394694.0,9281920549.0,62.37158175681892
2023-06-26,12713061727.0,11744606523.0,51.97986004655207
2023-06-27,14245355609.0,10354696780.0,57.907826307597055
2023-06-28,16031395566.0,8775202833.0,64.62552949882179
2023-06-29,16031395566.0,8517821094.0,65.30308395591797
2023-06-30,16627208178.0,8517821094.0,66.12522895932781
2023-07-03,16463568586.0,8517821094.0,65.90333362911619
2023-07-04,15685523755.0,8517821094.0,64.80725640550493
2023-07-05,14332342413.0,9579282612.0,59.93880548902594
2023-07-06,12604818659.0,10928571490.0,53.56142306396775
2023-07-07,10614521272.0,12098578084.0,46.73303764330172
2023-07-10,9892673914.0,12098578084.0,44.98458712082282
2023-07-11,12184892370.0,10514884905.0,53.67846663156302
2023-07-12,12184892370.0,10638624669.0,53.38744396483196
2023-07-13,14439889610.0,8723013707.0,62.34058577364134
2023-07-14,15877320616.0,6260327733.0,71.72089991535712
2023-07-17,14345026734.0,8018201822.0,64.14559819964485
2023-07-18,12558986777.0,9062730631.0,58.08505651985441
2023-07-19,12558986777.0,9862091778.0,56.01419550889219
2023-07-20,10500969777.0,13271150949.0,44.17346646534105
2023-07-21,8642985230.0,16102220258.0,34.92791859898416
2023-07-24,7652672361.0,17864803187.0,29.989927281814516
2023-07-25,12169375291.0,16803341669.0,42.002879149377506
2023-07-26,14505624033.0,15454052791.0,48.41715789597531
2023-07-27,16905594557.0,14284046197.0,54.20259467025729
2023-07-28,21283055868.0,14284046197.0,59.839162125451054
2023-07-31,26338060434.0,14284046197.0,64.83676652530029
2023-08-01,26338060434.0,17391901453.0,60.22886665682129
2023-08-02,24083063194.0,20587306521.0,53.91283606482683
2023-08-03,25636616960.0,20587306521.0,55.461793438061875
2023-08-04,31481312515.0,18829432432.0,62.57373558702834
2023-08-07,31481312515.0,22988011529.0,57.796407551468015
2023-08-08,31481312515.0,25553562740.0,55.19660098185307
2023-08-09,31481312515.0,27532663118.0,53.34552057766462
2023-08-10,31481312515.0,28490048255.0,52.49391061132662
2023-08-11,31481312515.0,31865325389.0,49.69689561537428
2023-08-14,26964609585.0,35927731527.0,42.8742341408167
2023-08-15,24628360843.0,39121149935.0,38.63301936349802
2023-08-16,22228390319.0,42459649163.0,34.36244241902746
2023-08-17,16182903349.0,46948406581.0,25.633720204671192
2023-08-18,8835680327.0,51898301616.0,14.54816569625297
2023-08-21,8835680327.0,51481908352.0,14.64859673688548
2023-08-22,8835680327.0,53354755182.0,14.207458517831618
2023-08-23,5844695555.0,57458049281.0,9.232925949959988
2023-08-24,3613485225.0,57458049281.0,5.916807648979233
2023-08-25,3613485225.0,56696291042.0,5.991541419425243
2023-08-28,14580911658.0,52172118994.0,21.843070667478585
2023-08-29,14580911658.0,55231873517.0,20.885732636865825
2023-08-30,18586861510.0,51443419071.0,26.541178124370994
2023-08-31,18586861510.0,49529184337.0,27.287052968032217
2023-09-01,21648639325.0,45466778199.0,32.25583647342818
2023-09-04,26280478486.0,42273359791.0,38.335531819255074
2023-09-05,26280478486.0,41389046303.0,38.83650515936831
2023-09-06,26280478486.0,39672407996.0,39.847351477440675
2023-09-07,26280478486.0,38342538631.0,40.66736537295865
2023-09-08,26280478486.0,37248692674.0,41.367576510343376
2023-09-11,29410533207.0,32180440776.0,47.75136891830568
2023-09-12,31691276160.0,28077146677.0,53.02344391189343
2023-09-13,28077790935.0,32004937035.0,46.731884326256896
2023-09-14,28077790935.0,31091020572.0,47.45370106289568
2023-09-15,17110364502.0,35606405550.0,32.45715639467721
2023-09-18,20851285621.0,27158491478.0,43.43133186809633
2023-09-19,16845335769.0,29911030993.0,36.02789723749579
2023-09-20,16845335769.0,29086892539.0,36.67432735038037
2023-09-21,13783557954.0,32465310493.0,29.80301662903515
2023-09-22,13870776803.0,32465310493.0,29.935149065116264
2023-09-25,16527723030.0,30011124753.0,35.51382085578266
2023-09-26,16527723030.0,30496839699.0,35.14699993118143
2023-09-27,20602476001.0,26876814029.0,43.39255281193597
2023-09-28,20602476001.0,27980532400.0,42.40675223516198
2023-10-09,17472421280.0,31254315540.0,35.857975354566335
2023-10-10,15191678327.0,34730200997.0,30.430902307190554
2023-10-11,15191678327.0,34148800503.0,30.789482970649964
2023-10-12,18707791811.0,30621367299.0,37.9244085010311
2023-10-13,18707791811.0,30345484661.0,38.137700794927646
2023-10-16,14966870692.0,34563363167.0,30.21764592230047
2023-10-17,14966870692.0,35097418148.0,29.895302697362755
2023-10-18,14966870692.0,35684585609.0,29.548747035145983
2023-10-19,14966870692.0,38434756293.0,28.026993814634242
2023-10-20,10247812682.0,44668483669.0,18.660786256415836
2023-10-23,7590866455.0,54260463869.0,12.272761822965249
2023-10-24,13031740839.0,51002629812.0,20.351165642004304
2023-10-25,13914380823.0,51002629812.0,21.434105925231965
2023-10-26,13914380823.0,50855925108.0,21.48265416226848
2023-10-27,19867078373.0,47582141968.0,29.454867339546553
2023-10-30,23370841955.0,44106256511.0,34.635220669389
2023-10-31,23370841955.0,43812912884.0,34.786448020070004
2023-11-01,22815161954.0,43812912884.0,34.2425651791275
2023-11-02,22815161954.0,43489311316.0,34.40968735411538
2023-11-03,26678558827.0,39271432810.0,40.45270994702067
2023-11-06,31023174456.0,35984838314.0,46.297708547908634
2023-11-07,31023174456.0,35422577929.0,46.68947726898405
2023-11-08,31023174456.0,33469662163.0,48.10328725230916
2023-11-09,34036005809.0,27235934787.0,55.549090624399064
2023-11-10,34036005809.0,20508163341.0,62.40081449476071
2023-11-13,28595131425.0,22965063961.0,55.45970338344443
2023-11-14,26388682979.0,22965063961.0,53.46844893272454
2023-11-15,30042991873.0,18890123206.0,61.39603379939563
2023-11-16,24090294323.0,22106649875.0,52.146943355709965
2023-11-17,20586530741.0,26450833726.0,43.766335495779934
2023-11-20,23706395452.0,23397787489.0,50.32758021021885
2023-11-21,24160824489.0,23397787489.0,50.80220696974185
2023-11-22,24160824489.0,22247494511.0,52.06140840610926
2023-11-23,20297427616.0,25048307550.0,44.761491994111296
2023-11-24,15952811987.0,27732583062.0,36.51749507840418
2023-11-27,15952811987.0,28082008761.0,36.22772096267601
2023-11-28,15952811987.0,26509557913.0,37.569292586752205
2023-11-29,12939980634.0,29211681499.0,30.698624868387938
2023-11-30,12939980634.0,28724801755.0,31.057358018066378
2023-12-01,12939980634.0,29314229811.0,30.62412123602041
2023-12-04,10189036125.0,31762569996.0,24.28759484347753
2023-12-05,6534727231.0,35282334099.0,15.626940352003928
2023-12-06,6534727231.0,35537319006.0,15.53223057939377
2023-12-07,6534727231.0,34415867198.0,15.957588216038934
2023-12-08,5871394457.0,34415867198.0,14.573823625144076
2023-12-11,5897144563.0,34415867198.0,14.628389954989848
2023-12-12,8129694512.0,31650259404.0,20.436661463124857
2023-12-13,8129694512.0,31298683855.0,20.618891389163075
2023-12-14,8129694512.0,31162665736.0,20.690267677197642
2023-12-15,8129694512.0,31472191903.0,20.528553682535478
2023-12-18,8129694512.0,31749775330.0,20.385663460947068
2023-12-19,8129694512.0,32775711373.0,19.87437683629282
2023-12-20,8129694512.0,33903545841.0,19.341108236543004
2023-12-21,13522649939.0,30857217165.0,30.47023531483534
2023-12-22,20599409584.0,28408876980.0,42.032503130055765
2023-12-25,24024476018.0,24889112877.0,49.116158844062674
2023-12-26,24024476018.0,24054996202.0,49.9682606915272
2023-12-27,26865170007.0,20832264159.0,56.32414086154389
2023-12-28,32668562245.0,20832264159.0,61.0617899587389
2023-12-29,38034248527.0,20832264159.0,64.61101021879549
2024-01-02,35801698578.0,24101940838.0,59.765481575127005
2024-01-03,35801698578.0,25307461219.0,58.5864683738584
2024-01-04,35801698578.0,28434073360.0,55.734830450166605
2024-01-05,35801698578.0,31147692017.0,53.475764693030364
2024-01-08,35801698578.0,34083499019.0,51.22930149593922
2024-01-09,35801698578.0,34149834323.0,51.180720555000434
2024-01-10,35801698578.0,33856056442.0,51.3965725247974
2024-01-11,34663385637.0,33856056442.0,50.58912417447094
2024-01-12,27586625992.0,36682437141.0,42.92364731521222
2024-01-15,24161559558.0,39713357319.0,37.82636555837158
2024-01-16,30086659316.0,37075962418.0,44.796731484305816
2024-01-17,27245965327.0,41354595521.0,39.71682591250176
2024-01-18,18986041152.0,56611617225.0,25.11458894310985
2024-01-19,22258758975.0,56611617225.0,28.221951063801317
2024-01-22,22258758975.0,68455022279.0,24.537351069817195
2024-01-23,22258758975.0,69281707977.0,24.315758610529663
2024-01-24,29632660816.0,63606838443.0,31.781231185816015
2024-01-25,35082343684.0,57809873969.0,37.76671993670182
2024-01-26,42355673046.0,51993261516.0,44.892582245501245
2024-01-29,42355673046.0,51557202447.0,45.10102882448432
2024-01-30,42355673046.0,54532148801.0,43.71619904190413
2024-01-31,38101030560.0,60689363186.0,38.56754600853355
2024-02-01,38101030560.0,63954534902.0,37.33361369124624
2024-02-02,38101030560.0,68998331226.0,35.57540392829919
2024-02-05,40615467618.0,68998331226.0,37.053243338279934
2024-02-06,47177993640.0,64719698123.0,42.161721923561466
2024-02-07,58692580888.0,49462676419.0,54.26696986296321
2024-02-08,54633229785.0,49462676419.0,52.483552694121855
2024-02-19,59649285964.0,34349594686.0,63.45744284562393
2024-02-20,62971363412.0,29868151117.0,67.82819118720168
2024-02-21,61125796551.0,29868151117.0,67.17567279751752
2024-02-22,58946650992.0,29868151117.0,66.37030043669564
2024-02-23,55467833818.0,29868151117.0,64.99934800102159
2024-02-26,55467833818.0,30375519078.0,64.61517630281728
2024-02-27,59088170536.0,24189187127.0,70.95346465615921
2024-02-28,69014360834.0,18031972742.0,79.28462693232643
2024-02-29,74178096872.0,11940420327.0,86.13489791120249
2024-03-01,78489577588.0,3865703825.0,95.30606445795013
2024-03-04,73626683288.0,3865703825.0,95.01150504066548
2024-03-05,76989144003.0,3865703825.0,95.21895850546477
2024-03-06,70087053348.0,3865703825.0,94.77273874190135
2024-03-07,62067387720.0,7606254318.0,89.08302466253802
2024-03-08,57051331541.0,10644643721.0,84.2758100761491
2024-03-11,57709560329.0,10644643721.0,84.42722891892119
2024-03-12,56143545997.0,10644643721.0,84.06208677620262
2024-03-13,52873008688.0,13093265336.0,80.15157665076494
2024-03-14,49078496500.0,15593025617.0,75.88888415400214
2024-03-15,49078496500.0,14732593827.0,76.91217349287905
2024-03-18,48275209169.0,14732593827.0,76.61782648105459
2024-03-19,38349018871.0,17077257660.0,69.1892388794173
2024-03-20,33185282833.0,18998050764.0,63.59364292301136
2024-03-21,31092708197.0,18998050764.0,62.07274324034174
2024-03-22,27516065681.0,24125499458.0,53.28278801569419
2024-03-25,17591078944.0,26353418569.0,40.03021979895451
2024-03-26,12978582351.0,29452069338.0,30.587751623821166
2024-03-27,12978582351.0,28785705645.0,31.07578980454074
2024-03-28,16605415317.0,25747316242.0,39.20742465894465
2024-03-29,14915261795.0,25747316242.0,36.68056113271567
2024-04-01,14864574992.0,25747316242.0,36.60153354186933
2024-04-02,16948483468.0,23298694627.0,42.110985838546405
2024-04-03,16948483468.0,22928737099.0,42.50166693419338
2024-04-08,16948483468.0,22435164214.0,43.034316183328485
2024-04-09,14131434081.0,24317294690.0,36.75396959198987
2024-04-10,14131434081.0,24358465046.0,36.71465605657315
2024-04-11,14131434081.0,24321745630.0,36.74971533487393
2024-04-12,11912528001.0,26897531775.0,30.694433530263883
2024-04-15,15782464518.0,21770083081.0,42.02767995005558
2024-04-16,15782464518.0,22752169528.0,40.9565703910928
2024-04-17,19296871570.0,19653518759.0,49.542177644450376
2024-04-18,22616065763.0,16579331959.0,57.70081968145413
2024-04-19,18989232797.0,18857188451.0,50.17444759853876
2024-04-22,16699080083.0,21419252978.0,43.80852661179281
2024-04-23,12787446238.0,24722096889.0,34.091180995471476
2024-04-24,10703537762.0,26803886783.0,28.537117362345946
2024-04-25,13041024295.0,24674084030.0,34.57771931243684
2024-04-26,17930491450.0,22162384880.0,44.722387344864266
2024-04-29,23454059866.0,20280254404.0,53.62850717448782
2024-04-30,23454059866.0,20866183497.0,52.91951958364069
2024-05-06,28233023321.0,18982109809.0,59.79655557311356
2024-05-07,28233023321.0,18909330521.0,59.88887066527143
2024-05-08,24363086804.0,21227533328.0,53.43881424174702
2024-05-09,26735587052.0,18017527770.0,59.740170395597055
2024-05-10,26378314930.0,18017527770.0,59.41618252017097
2024-05-13,23059120737.0,20719256295.0,52.67239742611937
2024-05-14,25203523620.0,18441399803.0,57.7467472579371
2024-05-15,25203523620.0,18988545057.0,57.03178053105559
2024-05-16,29026122103.0,15685701146.0,64.91822518923824
2024-05-17,32427742203.0,13603911252.0,70.446616119712
2024-05-20,33540883125.0,13603911252.0,71.14440431489763
2024-05-21,28651415970.0,15428862270.0,64.99826478862988
2024-05-22,25616797125.0,15428862270.0,62.410489933852844
2024-05-23,25616797125.0,15005565412.0,63.06082543000175
2024-05-24,20837833670.0,18053824638.0,53.579185297207204
2024-05-27,23259448474.0,15550817781.0,59.931174708195776
2024-05-28,23259448474.0,15156574368.0,60.546216795171695
2024-05-29,20886948226.0,15156574368.0,57.94924225712876
2024-05-30,17729813296.0,17957582174.0,49.68088329927093
2024-05-31,17729813296.0,17858293373.0,49.819490148499646
2024-06-03,15585410413.0,20391762874.0,43.320275021805664
2024-06-04,18040852833.0,17282553093.0,51.07336724775151
2024-06-05,16326669759.0,17282553093.0,48.577944901896004
2024-06-06,12925049659.0,20985902959.0,38.11467582346642
2024-06-07,9474422204.0,24665651291.0,27.75161630916694
2024-06-11,9474422204.0,25961356131.0,26.736881900635694
2024-06-12,6985472633.0,27982717776.0,19.97664892376616
2024-06-13,6985472633.0,27377133209.0,20.32870459568565
2024-06-14,9369860862.0,24328873983.0,27.804785268934925
2024-06-17,6948246058.0,24328873983.0,22.21510819695613
2024-06-18,8899853361.0,22404914589.0,28.429705580999205
2024-06-19,8899853361.0,24288260032.0,26.816388312320118
2024-06-20,8899853361.0,23444745179.0,27.515732959225655
2024-06-21,8899853361.0,27752164165.0,24.282028553234955
2024-06-24,8899853361.0,32533891876.0,21.479722168713106
2024-06-25,6444410941.0,38590957357.0,14.309666345697885
2024-06-26,7975495033.0,38590957357.0,17.127126125486665
2024-06-27,7975495033.0,39882777116.0,16.664820259639583
2024-06-28,12433158667.0,36203028784.0,25.563596405508065
2024-07-01,15410471858.0,33082372926.0,31.778857121380135
2024-07-02,17507783897.0,31061011281.0,36.047391813685394
2024-07-03,17507783897.0,31879212869.0,35.450189409073495
2024-07-04,15123395668.0,37315399064.0,28.840090138019843
2024-07-05,15123395668.0,42958838707.0,26.03790269216894
2024-07-08,13171788365.0,46199547159.0,22.185433844039935
2024-07-09,16861058579.0,44316201716.0,27.560989978457812
2024-07-10,18871718398.0,42358708763.0,30.820817807425193
2024-07-11,22557505637.0,35448850053.0,38.88798971883834
2024-07-12,25624359066.0,28133652841.0,47.66612111759172
2024-07-15,30047362046.0,22076587360.0,57.645981143825686
2024-07-16,32118074781.0,22076587360.0,59.26427716707112
2024-07-17,40147036943.0,17081417735.0,70.15222963627129
2024-07-18,42665663048.0,17081417735.0,71.41045635846325
2024-07-19,51056422127.0,17081417735.0,74.93108415295363
2024-07-22,48959110088.0,23213329725.0,67.83629625775971
2024-07-23,48959110088.0,23697025469.0,67.38468776610164
2024-07-24,48959110088.0,23456933790.0,67.60809824198886
2024-07-25,48959110088.0,24886792673.0,66.29902033489205
2024-07-26,53667611679.0,21646084221.0,71.2587677947166
2024-07-29,49978341465.0,23704197451.0,67.82928791579319
2024-07-30,47967681646.0,28932851252.0,62.376266897426824
2024-07-31,49634897553.0,28932851252.0,63.1746464776413
2024-08-01,49351775652.0,28932851252.0,63.041464976923
2024-08-02,44928772672.0,33424896293.0,57.3409940663651
2024-08-05,39218560436.0,40345690703.0,49.29168549262728
2024-08-06,31189598274.0,44749560976.0,41.071824579095534
2024-08-07,24213308535.0,46837935380.0,34.078655349041966
2024-08-08,12845236265.0,46837935380.0,21.522375421675697
2024-08-09,12845236265.0,42766056199.0,23.098251624551562
2024-08-12,12845236265.0,41251778728.0,23.744815248423848
2024-08-13,12845236265.0,38411177721.0,25.06073926378951
2024-08-14,12845236265.0,33233716012.0,27.87658058668928
2024-08-15,14614164424.0,33233716012.0,30.542971372676583
2024-08-16,20213032488.0,31175602782.0,39.33366274819152
2024-08-19,22777046551.0,25946948981.0,46.747082833223175
2024-08-20,17424043405.0,31366587958.0,35.71186295042165
2024-08-21,14640311877.0,34946889543.0,29.524376165127006
2024-08-22,14640311877.0,34684475282.0,29.68144967317648
2024-08-23,17421743069.0,27763680872.0,38.55611289992124
2024-08-26,22169506618.0,23359810599.0,48.69281591098015
2024-08-27,22169506618.0,25369567949.0,46.634283102745364
2024-08-28,22169506618.0,32068474806.0,40.874505348368515
2024-08-29,22169506618.0,35061366862.0,38.73697057191936
2024-08-30,28225185326.0,33330865144.0,45.852820495291276
2024-09-02,28225185326.0,34773397942.0,44.802888988674965
2024-09-03,28225185326.0,37200671501.0,43.1407194263171
2024-09-04,21747755576.0,39465114034.0,35.52807720755374
2024-09-05,21475101047.0,39465114034.0,35.23962135423366
2024-09-06,18911086984.0,42100653707.0,30.995816165575526
2024-09-09,18911086984.0,40014512292.0,32.09316021619547
2024-09-10,18911086984.0,39255750750.0,32.511801776953035
2024-09-11,18911086984.0,37566514195.0,33.484224877156585
2024-09-12,16129655792.0,39656958933.0,28.91312884194731
2024-09-13,11381892243.0,42415467107.0,21.15697197877427
2024-09-18,11381892243.0,42278585268.0,21.210941033215363
2024-09-19,16714170579.0,35579678411.0,31.962020202789436
2024-09-20,24228371966.0,30526753546.0,44.24859177921192
2024-09-23,21121177728.0,30526753546.0,40.89452802271788
2024-09-24,34333792427.0,26728727239.0,56.22727757517886
2024-09-25,45676741437.0,22405616863.0,67.09042192065195
2024-09-26,61468802776.0,20141174330.0,75.3202058813968
2024-09-27,65752641585.0,20141174330.0,76.55107749557712
2024-09-30,91551921227.0,17505634657.0,83.9482606087193
2024-10-08,129855638532.0,14172137095.0,90.16013610339807
2024-10-09,129855638532.0,33801144695.0,79.34632220644582
2024-10-10,129855638532.0,46733810964.0,73.5353323217316
2024-10-11,129855638532.0,60990797155.0,68.04195114493588
2024-10-14,142299665608.0,58232288981.0,70.96109241025955
2024-10-15,142299665608.0,64697885569.0,68.74461306371786
2024-10-16,136967387272.0,73148349590.0,65.18663919112235
2024-10-17,129453185885.0,84598967400.0,60.47740417385075
2024-10-18,140854141009.0,84598967400.0,62.47602528215005
2024-10-21,137809263625.0,84598967400.0,61.96230372854745
2024-10-22,133177731140.0,84598967400.0,61.15334286580649
2024-10-23,126581691722.0,84598967400.0,59.94000219919439
2024-10-24,116971639378.0,91016978799.0,56.23944252490595
2024-10-25,97974167125.0,91016978799.0,51.84061223926271
2024-10-28,59670449820.0,96639559296.0,38.17442667776807
2024-10-29,66907789441.0,74189011653.0,47.419777714468104
2024-10-30,66907789441.0,65926658689.0,50.369305841147394
2024-10-31,66907789441.0,56584067283.0,54.17992021169184
2024-11-01,61723233977.0,56584067283.0,52.17195669213425
2024-11-04,66720413211.0,46157220780.0,59.10862130253348
2024-11-05,78028644962.0,37706756759.0,67.41985926665845
2024-11-06,87004717120.0,26256138949.0,76.81799355904178
2024-11-07,84253360361.0,26256138949.0,76.24083077659543
2024-11-08,85952788495.0,26256138949.0,76.60066846097996
2024-11-11,79241371970.0,35873508814.0,68.8367754284413
2024-11-12,79744064028.0,35873508814.0,68.97226958481146
2024-11-13,79744064028.0,36024498318.0,68.8823134813294
2024-11-14,72942256639.0,42040019902.0,63.43782610095608
2024-11-15,72942256639.0,43292757707.0,62.75411677747185
2024-11-18,65704917018.0,49845481492.0,56.86256202077377
2024-11-19,65704917018.0,49365904749.0,57.09954618299498
2024-11-20,71990219039.0,42361065226.0,62.95532184157057
2024-11-21,68979927130.0,42361065226.0,61.95375635726744
2024-11-22,63982747896.0,49419168568.0,56.421222754477554
2024-11-25,52674516145.0,54768738259.0,49.02542875975933
2024-11-26,43698443987.0,57855477999.0,43.02979454897288
2024-11-27,37839712788.0,57855477999.0,39.54191686834533
2024-11-28,30228883024.0,57855477999.0,34.318104454554465
2024-11-29,36355747780.0,48238108134.0,42.9768183364996
2024-12-02,30605100519.0,48238108134.0,38.81767503108268
2024-12-03,36745555431.0,41669107231.0,46.86056686794499
2024-12-04,36745555431.0,39701487480.0,48.0666799287179
2024-12-05,36745555431.0,35869041381.0,50.60353846780235
2024-12-06,43944339811.0,29316317596.0,59.983545556883236
2024-12-09,48994412176.0,22585186809.0,68.44745272499657
2024-12-10,52966594546.0,22585186809.0,70.10634772080682
2024-12-11,48717414843.0,27721365030.0,63.733899107157455
2024-12-12,54295340680.0,20663261688.0,72.43376872669495
2024-12-13,54295340680.0,24804192685.0,68.64179644329562
2024-12-16,54295340680.0,25673854737.0,67.89531943753656
2024-12-17,54038908118.0,25673854737.0,67.79204004796378
2024-12-18,53904466048.0,25673854737.0,67.737626926856
2024-12-19,47777601292.0,29651785979.0,61.70473895754871
2024-12-20,48750766266.0,29651785979.0,62.18007560985874
2024-12-23,48359746124.0,29651785979.0,61.990509377703
2024-12-24,54267320136.0,25603884146.0,67.9435356256796
2024-12-25,60043295812.0,22561011943.0,72.68785060227759
2024-12-26,52844511432.0,26416447733.0,66.67155178123942
2024-12-27,52223048658.0,26416447733.0,66.40816772063756
2024-12-30,47324627269.0,26416447733.0,64.17675260052347
2024-12-31,47324627269.0,28760120588.0,62.199887102137524
2025-01-02,41746701432.0,37343012554.0,52.78398331215328
2025-01-03,41746701432.0,34043664147.0,55.08180507255289
2025-01-06,41746701432.0,35088092986.0,54.33306843366792
2025-01-07,40004849493.0,35088092986.0,53.273780694087854
2025-01-08,35882955878.0,40528595602.0,46.96011948846769
2025-01-09,39002863282.0,36550664360.0,51.62282225498418
2025-01-10,34081631590.0,39730267185.0,46.17362804050152
2025-01-13,28332196820.0,43343837890.0,39.52813089428228
2025-01-14,28794549085.0,43343837890.0,39.91570964149632
2025-01-15,25905302902.0,43343837890.0,37.40884378596176
2025-01-16,30227699735.0,39488402100.0,43.3582758349587
2025-01-17,29104012334.0,39488402100.0,42.43036576880384
2025-01-20,27364184941.0,39488402100.0,40.93212566959874
2025-01-21,27364184941.0,34924835029.0,43.93099290080226
2025-01-22,27364184941.0,30612049560.0,47.198968985348664
2025-01-23,31439187507.0,24420897279.0,56.28202611478936
2025-01-24,35924574956.0,19420066648.0,64.91066508849444
2025-01-27,37306938962.0,19420066648.0,65.76574695037918
2025-02-05,37306938962.0,16907094909.0,68.81417282242874
2025-02-06,39622946907.0,16907094909.0,70.0918407878929
2025-02-07,47292589074.0,13727492084.0,77.50332050779276
2025-02-10,52348055164.0,10113921379.0,83.80787490444305
2025-02-11,45978128887.0,14086954042.0,76.54718289717256
2025-02-12,46994501912.0,14086954042.0,76.93742917226993
2025-02-13,47391613212.0,14086954042.0,77.0863982828366
2025-02-14,49282835856.0,14086954042.0,77.7702371040296
2025-02-17,51044566793.0,14086954042.0,78.37152601167263
2025-02-18,51044566793.0,16198457922.0,75.9105751255913
2025-02-19,55147221615.0,11928351425.0,82.21654935711601
2025-02-20,51072219049.0,16023331897.0,76.11863727015829
2025-02-21,52420921872.0,16023331897.0,76.58922259408526
2025-02-24,53553693468.0,16023331897.0,76.97036943884586
2025-02-25,53553693468.0,16691995925.0,76.23769363040323
2025-02-26,53548277756.0,16691995925.0,76.23586149335408
2025-02-27,50448833301.0,16691995925.0,75.13882965488294
2025-02-28,45393367211.0,22035799284.0,67.3200776022732
2025-03-03,45393367211.0,22644067469.0,66.71822273208612
2025-03-04,41490264693.0,26663437933.0,60.877491749321116
2025-03-05,41519576067.0,26663437933.0,60.89431022659104
2025-03-06,41864224985.0,26663437933.0,61.090986037411795
2025-03-07,41154999460.0,26663437933.0,60.68408686786978
2025-03-10,41154999460.0,27428170869.0,60.00743223530721
2025-03-11,37052344638.0,31455681210.0,54.08467720294365
2025-03-12,39509296253.0,27360700738.0,59.083741634260186
2025-03-13,33675205981.0,29933575102.0,52.94112763622819
2025-03-14,35186226112.0,29933575102.0,54.033067448055064
2025-03-17,39833694482.0,26337380197.0,60.19804676776935
2025-03-18,37732566753.0,26337380197.0,58.892770400522394
2025-03-19,36772222099.0,26337380197.0,58.267237886445514
2025-03-20,36772222099.0,24567098177.0,59.948858144402564
2025-03-21,36772222099.0,24078381414.0,60.430332611481916
2025-03-24,36772222099.0,23238834608.0,61.27574503234951
2025-03-25,34486626567.0,23238834608.0,59.742487742888095
2025-03-26,28945832815.0,26353167938.0,52.344223983883964
2025-03-27,27499064680.0,26353167938.0,51.06392686643876
2025-03-28,27499064680.0,23386840038.0,54.040632336979336
2025-03-31,27499064680.0,22960136832.0,54.49762155562507
2025-04-01,25042113065.0,25412469847.0,49.632980038061206
2025-04-02,25042113065.0,25345389318.0,49.69905607674819
2025-04-03,17274890197.0,29757065734.0,36.730112229106055
2025-04-07,12627421827.0,54071581850.0,18.931949700703473
2025-04-08,30966697062.0,54071581850.0,36.4150091678657
2025-04-09,33691323045.0,54071581850.0,38.389024480568956
2025-04-10,39156364160.0,50498060511.0,43.67477043513468
2025-04-11,42454881291.0,46405476426.0,47.77707673224671
2025-04-14,46082311042.0,43225652768.0,51.59933008890307
2025-04-15,43619087067.0,46999506214.0,48.13480930093583
2025-04-16,51992553139.0,43885172884.0,54.22797900580951
2025-04-17,54125303881.0,43885172884.0,55.22399815560167
2025-04-18,59452431413.0,41058979963.0,59.14993193220246
2025-04-21,62215139704.0,37458172828.0,62.41905493411379
2025-04-22,65134376625.0,35005839813.0,65.04317540129021
2025-04-23,67525686853.0,32500045978.0,67.50831505237663
2025-04-24,67525686853.0,29982703769.0,69.25115512855643
2025-04-25,67525686853.0,5668187653.0,92.25592620795699
2025-04-28,45857039710.0,8089551955.0,85.00451705042856
2025-04-29,39522560669.0,10003817216.0,79.80103200918748
2025-04-30,35995006841.0,10003817216.0,78.25201530455725
2025-05-06,35492252244.0,10003817216.0,78.01168906515029
2025-05-07,35975817401.0,10003817216.0,78.24293885906327
2025-05-08,39062911615.0,6229963770.0,86.24515728567935
2025-05-09,30689445543.0,8964035240.0,77.39407723358549
2025-05-12,28658919474.0,8964035240.0,76.17402644703935
2025-05-13,26502208276.0,8964035240.0,74.72516299631218
2025-05-14,28632977227.0,8964035240.0,76.15758632985002
2025-05-15,25713740306.0,12251932482.0,67.72892041077557
