date,wealth_close,reference_new_buy,reference_holding,reference_entry_wealth_open,reference_entry_date,reference_state,stage,target,price_upgrade,stage_status
2012-08-23,0.8982334869431636,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-08-24,0.8894009216589854,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-08-27,0.8709677419354831,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-08-28,0.8709677419354831,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-08-29,0.8652073732718887,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-08-30,0.861367127496159,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-08-31,0.861367127496159,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-03,0.8667434715821806,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-04,0.8575268817204293,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-05,0.8571428571428564,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-06,0.8655913978494615,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-07,0.9051459293394769,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-10,0.9082181259600607,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-11,0.9013056835637472,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-12,0.9059139784946227,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-13,0.8970814132104445,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-14,0.903225806451612,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-17,0.882104454685099,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-18,0.871351766513056,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-19,0.8748079877112126,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-20,0.8559907834101373,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-21,0.8556067588325644,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-24,0.8632872503840237,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-25,0.8621351766513047,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-26,0.8529185867895536,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-27,0.8774961597542232,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2012-09-28,0.8978494623655904,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
