fit_index,iteration,target_min,target_max,prediction_min,prediction_max,maximum_prediction_change,negative_predictions
1198,36,-0.05455056087365877,0.10912515633088385,-0.020982673757170778,0.05513868426742241,0.0006147548007938847,14
1198,37,-0.0543992519699622,0.10975264510270283,-0.021021636518752433,0.05571804175069128,0.0005955664243277314,14
1198,38,-0.05425350708812461,0.11036097757655472,-0.021059129224862316,0.056279350886631385,0.0005768363761035344,14
1198,39,-0.054113032984042415,0.11095042465970847,-0.02109525415885963,0.05682298048479639,0.0005585809257297042,14
1198,40,-0.05397754892007265,0.1115213554439744,-0.021130093517702307,0.057349353994244144,0.0005408124892774049,14
1198,41,-0.053846797875544444,0.11207420004574203,-0.021163716381184628,0.057858926077164224,0.0005235383605084812,14
1198,42,-0.053720548502424324,0.11260942471688805,-0.021196182568516072,0.05835216731472562,0.0005067610108333009,14
1198,43,-0.05359859321746908,0.11312751522325859,-0.021227544975471503,0.058829554188577764,0.0004904788790026995,14
1198,44,-0.053480745010884075,0.11362896574127826,-0.021257851115311272,0.05929156249916341,0.0004746872243246922,14
1198,45,-0.05336683413529054,0.11411427143403312,-0.02128714420419146,0.059738663040053985,0.0004593788910202956,13
1198,46,-0.05325670514273868,0.11458392349065458,-0.02131523944066609,0.06017131074016635,0.0004443515714960128,13
1198,47,-0.05315042564049534,0.11503840382669608,-0.021341744073235816,0.06059002122025556,0.0004293523664843854,13
1198,48,-0.053048360509732106,0.1154782679995816,-0.021367274950644555,0.060995451468722005,0.0004151328915231317,13
1198,49,-0.0529500744080932,0.11590420114519584,-0.021391961034485565,0.06138794826575511,0.00040147967621338015,13
1198,50,-0.05285526044260318,0.1163165749085768,-0.021415853356964106,0.06176785191667741,0.00038832874629844694,13
1198,51,-0.05276369717434615,0.11671574722922705,-0.021438983900251667,0.06213551686172545,0.0003756429853707041,13
1198,52,-0.05267521344162954,0.11710208726535735,-0.021461377857223476,0.06249130500740922,0.00036339483394945415,13
1198,53,-0.05258966849088776,0.11747597103606423,-0.021483057631832444,0.06283557931110906,0.00035156212803705983,13
1198,54,-0.05250694099269211,0.11783777582193099,-0.0215040444392779,0.06316869945698217,0.00034012618044381576,13
1198,55,-0.0524269227450626,0.11818787599098864,-0.021524358931560007,0.0634910190775134,0.0003290706424815201,13
1198,56,-0.0523495148968343,0.11852664013010189,-0.021544021397690103,0.06380288400892167,0.00031838079782881,13
1198,57,-0.05227462558687025,0.11885442915126176,-0.02156305178926005,0.06410463123771858,0.000308043119833179,13
1198,58,-0.05220216841625565,0.11917159509774777,-0.021581469685732754,0.06439658831148029,0.0002980449899508686,13
1198,59,-0.052132061430635826,0.11947848044289518,-0.021599294248263293,0.06467907306099181,0.00028837451473748277,13
1198,60,-0.0520642264250831,0.11977541772982386,-0.021616544180299742,0.064952393529775,0.00027902040360874847,13
1218,1,-0.06375929443690632,0.059964251781472674,-0.01667543455288506,0.012899170752212825,0.01667543455288506,193
1218,2,-0.06375929443690632,0.06581077456879368,-0.018011341374722965,0.017462506951203622,0.004563336198990797,115
1218,3,-0.06269840160718486,0.0703183909368722,-0.018503662852040602,0.020414774583983997,0.0029522676327803747,79
1218,4,-0.061906138279851336,0.07328150008361214,-0.018698328191019277,0.022665468469397158,0.0023618554249152657,63
1218,5,-0.06139326379468078,0.07556493464103321,-0.01880028724195061,0.024568414212333287,0.0021117720126450946,49
1218,6,-0.061031450671879206,0.07750692521931885,-0.01886421509614031,0.026267154919962878,0.0019164749580094925,40
1218,7,-0.06076042217034461,0.07924409204113533,-0.01889694324658162,0.02782956438074031,0.0017607440649127608,31
1218,8,-0.06053745734374202,0.08084153826528787,-0.01890777220799672,0.029292942293671496,0.0016460835614508645,24
1218,9,-0.06034275861176551,0.08233637342547905,-0.018900511049196652,0.030676577456844916,0.001553363195422871,22
1218,10,-0.06016219254904551,0.08375049399981366,-0.018876122948536016,0.03199738725410876,0.001469500755325346,18
1218,11,-0.05996275275220109,0.08510159448166948,-0.018845275158571245,0.033262440904909304,0.001395321895914986,17
1218,12,-0.05975417768586979,0.08639697238884056,-0.01882768340093576,0.03447786508280516,0.0013268692064868984,17
1218,13,-0.05953945552900413,0.08764263507542144,-0.018930228655073898,0.035644888891404415,0.0012638469907460884,17
1218,14,-0.05932231470486811,0.08883997456868852,-0.019030011411588728,0.036764756330556744,0.0012079870680015495,17
1218,15,-0.05910611865818351,0.08999058317595518,-0.019127382591494116,0.037839337728641655,0.0011567423455514994,17
1218,16,-0.058892854531379116,0.09109641084571506,-0.019222400901494782,0.03887075450755995,0.0011089494951217402,17
1218,17,-0.05868371756679864,0.09215954219715794,-0.019315045465004017,0.039861167846513536,0.0010641755027914687,17
1218,18,-0.058479422720221184,0.0931820535202844,-0.019405287126060336,0.04081267720141035,0.0010220774693873932,17
1218,19,-0.05828038346811777,0.09416594222987523,-0.019493110023958392,0.041727276285519796,0.0009823753189765333,17
1218,20,-0.05808681917574632,0.09511309709008292,-0.019578515507923843,0.042606837643845444,0.0009448358693230491,17
1218,21,-0.057898821857599925,0.09602528942180041,-0.01966152029015639,0.04345311109707889,0.0009092622608555465,16
1218,22,-0.05771639892386506,0.0969041745968279,-0.019740036810415598,0.04426948712873349,0.0008761501494836052,16
1218,23,-0.05753707200291207,0.09775295702677118,-0.019814767126892896,0.04505745723587637,0.0008449923539247256,16
1218,24,-0.057361364782424325,0.09857312104074269,-0.019886706022820645,0.04581766622929781,0.0008151968056752043,16
1218,25,-0.057190386760985694,0.09936531986284247,-0.01995621115100374,0.04655093783273918,0.0007865679620217697,15
1218,26,-0.05702455024437597,0.10013033858214976,-0.020023264254585754,0.0472583764866472,0.0007588599353473557,15
1218,27,-0.05686415710930268,0.10086922584833721,-0.02008718162677795,0.04794175216660669,0.0007313837193026612,15
1218,28,-0.056710117570072285,0.10158369229521522,-0.0201490370589841,0.04860203176503697,0.0007055349802861724,15
1218,29,-0.05656183678539512,0.10227469717336984,-0.020209061001713886,0.049239897153027234,0.0006809235918732726,15
1218,30,-0.05641882884604754,0.10294289060492712,-0.020267333605432016,0.04985607281130266,0.0006574098828971975,15
1218,31,-0.056280724129264166,0.10358895585908319,-0.020323900391949166,0.05045131852919592,0.0006349036155625515,15
1218,32,-0.0561472329085345,0.10421361306596477,-0.020378798692183155,0.051026401668883455,0.0006133332777298675,14
1218,33,-0.05601811890320585,0.10481759570358146,-0.020427357307394728,0.05158934260587548,0.0005927933749087927,14
1218,34,-0.05588931884919697,0.10540848567918155,-0.02046986623366457,0.05214110323447331,0.0005738590051069248,14
1218,35,-0.055761488636375305,0.10598741433684286,-0.020508650734166592,0.05267966830160235,0.0005562992341621859,14
1218,36,-0.055636705757432195,0.10655261140436215,-0.020544984199589444,0.05320404655699308,0.00053953506331713,14
1218,37,-0.05551586156860795,0.1071031383923291,-0.020579509385711205,0.05371374989157786,0.0005232856197827374,14
1218,38,-0.0553992359559261,0.10763849587873221,-0.020612562280443825,0.05420861181175318,0.000507444359501473,14
1218,39,-0.055286814173004434,0.10815848904662088,-0.020644333914197194,0.05468867884190984,0.000491981265953581,14
1218,40,-0.055178451182170435,0.10866313652845454,-0.020674945369893016,0.05515413683421479,0.00047689530113766143,14
1218,41,-0.055073954011184104,0.1091526023765955,-0.02070448221497752,0.055605260730048636,0.0004621937959265049,14
1218,42,-0.05497312125384115,0.10962714684769026,-0.020733010538283952,0.056042380654422796,0.0004478842224771573,14
1218,43,-0.054875760595290216,0.11008709184301124,-0.020760584680481302,0.05646585921405466,0.00043397135900485884,14
1218,44,-0.05478169535592977,0.11053279708349598,-0.020787251180758654,0.05687607637314042,0.00042045669411008846,14
1218,45,-0.05469076577848389,0.11096464385891325,-0.020813050961405028,0.05727341941437439,0.0004073386876446844,14
1218,46,-0.05460282799246104,0.11138302401403491,-0.02083802065735726,0.05765827630274638,0.00039461329850914995,14
1218,47,-0.0545177521216365,0.1117883325202625,-0.02086219350268731,0.05803103132728979,0.0003822745399349875,14
1218,48,-0.05443542023467414,0.11218096249311682,-0.020885599966101967,0.058392062271528586,0.0003703149746281803,14
1218,49,-0.05435572444627017,0.11256130187838037,-0.02090826822940624,0.05874173861335126,0.00035872612606516197,14
1218,50,-0.05427856528006574,0.11292973127912473,-0.02093022455849645,0.059080420420574084,0.0003474988076226232,14
1218,51,-0.05420385031110771,0.1132866225651559,-0.020951493595760286,0.05940845771800876,0.0003366233800313062,14
1218,52,-0.054131493064899124,0.11363233802065176,-0.020972098592565245,0.059726190174542115,0.0003260899495560743,14
1218,53,-0.05406141213567022,0.11396722986280358,-0.02099206159503407,0.060033947007200994,0.00031588851853655425,14
1218,54,-0.053993530484601586,0.11429164001636564,-0.021011403593008723,0.060332047031688735,0.00030600909828440437,13
1218,55,-0.05392777488223957,0.11460590006440824,-0.02103014463989421,0.060620798810850626,0.0002964417925703025,13
1218,56,-0.05386407546471768,0.1149103313197663,-0.02104830394945639,0.06090050086748226,0.00028717685832264916,13
1218,57,-0.05380236537895622,0.11520524497832685,-0.021065899974400854,0.061171441938155616,0.00027820474879086676,12
1218,58,-0.05374258049703726,0.11549094232684087,-0.021082737412564202,0.06143389512656306,0.00026932555850752576,12
1218,59,-0.053684850204355226,0.11576771201469073,-0.021098689837912687,0.061688202217910076,0.00026052658397216627,12
1218,60,-0.053629334946472165,0.11603591613298783,-0.021114096902155967,0.0619347298780175,0.00025218826003917116,12
1240,1,-0.06375929443690632,0.059964251781472674,-0.01667543455288506,0.012899170752212825,0.01667543455288506,193
1240,2,-0.06375929443690632,0.06581077456879368,-0.018011341374722965,0.017462506951203622,0.004563336198990797,115
1240,3,-0.06269840160718486,0.0703183909368722,-0.018503662852040602,0.020414774583983997,0.0029522676327803747,79
1240,4,-0.061906138279851336,0.07328150008361214,-0.018698328191019277,0.022665468469397158,0.0023618554249152657,63
1240,5,-0.06139326379468078,0.07556493464103321,-0.01880028724195061,0.024568414212333287,0.0021117720126450946,49
1240,6,-0.061031450671879206,0.07750692521931885,-0.01886421509614031,0.026267154919962878,0.0019164749580094925,40
1240,7,-0.06076042217034461,0.07924409204113533,-0.01889694324658162,0.02782956438074031,0.0017607440649127608,31
1240,8,-0.06053745734374202,0.08084153826528787,-0.01890777220799672,0.029292942293671496,0.0016460835614508645,24
1240,9,-0.06034275861176551,0.08233637342547905,-0.018900511049196652,0.030676577456844916,0.001553363195422871,22
1240,10,-0.06016219254904551,0.08375049399981366,-0.018876122948536016,0.03199738725410876,0.001469500755325346,18
1240,11,-0.05996275275220109,0.08510159448166948,-0.018845275158571245,0.033262440904909304,0.001395321895914986,17
1240,12,-0.05975417768586979,0.08639697238884056,-0.01882768340093576,0.03447786508280516,0.0013268692064868984,17
1240,13,-0.05953945552900413,0.08764263507542144,-0.018930228655073898,0.035644888891404415,0.0012638469907460884,17
