model,period,cost,origin,source_target,normal_requested_quantity,own_shares,observed_daily_return,return_cap
BUY_GATE_BAND00_R00,evaluation,BASE,2019-12-31,0.8478720000000001,41400,0,0.005153374233128893,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-01-02,0.8543905080809917,41100,0,0.012939453125,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-02-04,0.6292178085140334,33100,0,0.03033615742006024,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-02-05,0.6330281531606029,32900,0,0.009814323607427067,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-02-06,0.6382764058555368,32400,0,0.023640661938534313,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-02-10,0.6385061795425517,100,32500,0.003343621399176877,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-02-11,0.6409012956219081,100,32500,0.010766470135862738,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-02-12,0.6424804847400147,100,32500,0.007101191985797728,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-03-20,0.024979027027876577,1400,0,0.013348164627363657,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-06-30,0.5756278207288211,28200,0,0.012112403100775104,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-07-01,0.9367660758525295,44900,0,0.022498803255146083,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-07-02,0.937661874221454,43900,0,0.02294007490636707,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-07-03,0.9383864800953374,43100,0,0.01990846681922198,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-07-06,0.891048524695218,38100,0,0.07336773614538927,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-08-21,0.4845280634766865,6700,13900,0.008433480919249448,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-08-24,0.486504981166599,6700,13900,0.006272214091574302,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-08-25,0.4869716515824186,6700,13900,0.0018699355911075966,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-09-10,0.3902954484636555,1000,15900,0.0008611410118408713,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-09-11,0.391999286065842,1000,15900,0.007743600774360093,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-09-14,0.39331430931595973,1000,15900,0.005763073639274419,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-09-15,0.3950103435833699,900,15900,0.007427843803056167,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-09-28,0.615903576394093,10900,15800,0.002155636990730736,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-09-29,0.5839800127254916,9400,15800,0.0023661002366099915,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-12-14,0.9559234629877068,38700,0,0.008881711748082388,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-12-15,0.9550188477784446,38600,0,0.0030012004801920344,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-12-16,0.9550829656681321,38500,0,0.0019948134849390176,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2020-12-17,0.9555329778614415,38000,0,0.014134979096157796,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-01-04,0.9985660551646752,1900,37900,0.008889729525250578,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-01-05,0.9985148545415017,1900,37900,0.01856017997750281,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-01-06,0.9985281075053402,1900,37900,0.00901895821829557,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-01-07,0.9985588156332497,1800,37900,0.021342575702298472,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-02-02,0.1668825195808993,6700,0,0.014784697837737948,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-03-10,0.024976130712902875,1100,0,0.00421771440048202,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-03-11,0.02536459079765979,1100,0,0.025799999999999823,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-03-12,0.02539622597248419,1100,0,0.0025346071358940403,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-06-17,0.0554220269389161,1100,1300,0.002152641878669259,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-06-18,0.05546950298813978,1100,1300,0.0009763718023823031,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-06-25,0.8574605330284963,33800,2300,0.015609944112545682,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-06-28,0.8575622221654686,33800,2300,0.0017077798861480087,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-06-30,0.26466006783779633,10300,800,0.005933014354067012,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-07-28,0.9997547087712938,45900,0,0.0020794343938448367,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-07-29,0.9995293032921995,45100,0,0.018053538078439457,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-08-02,0.9995374948352409,100,45400,0.024835796387520537,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-08-03,0.9995376797953912,100,45400,0.0004005607850992021,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-08-04,0.9995417118176434,100,45400,0.008808808808808744,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-11-11,0.8712676279742974,15500,25100,0.01635322976287812,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-11-24,0.8705613575583981,16100,24300,0.002206177296430134,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2021-12-09,0.8924815287786002,900,40500,0.01655498620417828,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-01-07,0.02499759533814382,1200,0,0.0024554941682013443,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-01-10,0.025012821296880317,1200,0,0.0026536027760766245,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-01-26,0.02495011014741702,1200,0,0.005555555555555758,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-03-10,0.024972775631215506,1300,0,0.014204545454545414,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-03-11,0.02490327944189827,1300,0,0.0065359477124184995,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-04-22,0.02495123346679394,1400,0,0.0025025025025025016,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-05-13,0.8823437472135435,39500,13200,0.007846114907618329,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-06-06,0.18388351896833405,5800,4900,0.02002931118710305,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-06-07,0.8765522825835423,46300,4900,0.001436781609195359,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-06-08,0.8765918597212373,45800,4900,0.010043041606886627,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-08-04,0.024930688682516168,1400,0,0.007520621057738985,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-08-05,0.025145279224449216,1400,0,0.01565133638333749,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-08-09,0.9004755690180776,51200,1400,0.0016650808753568835,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-09-20,0.024943676551123374,1500,0,0.0005013787916772205,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2022-10-26,0.024990512789218683,1600,0,0.00759219088937102,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2023-01-16,0.7378544009294055,43600,0,0.01520270270270263,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2023-03-31,0.9727241657487534,58500,0,0.0024752475247524774,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2023-04-03,0.9725910622927373,58000,0,0.007407407407407529,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2023-04-04,0.9727017704986163,57700,0,0.004901960784313708,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2023-05-26,0.024999330708371684,1500,0,0.0013003901170349774,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2023-08-22,0.024966354403653798,1500,0,0.0060526315789473095,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2023-10-17,0.02497864046384155,1600,0,0.0032493907392363575,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2023-11-28,0.024988213570698914,1600,0,0.0011170064227870036,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-02-08,0.319034141267005,23000,0,0.006586826347305452,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-02-19,0.8979692823079319,64300,0,0.00803093396787613,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-02-20,0.8975225242250525,64000,0,0.0035408675125405686,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-02-21,0.8979927771256037,63100,0,0.01411349603057932,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-02-22,0.8482923392320357,59200,0,0.00753841693244417,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-05-22,0.998629568084892,6200,62500,0.002178649237472685,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-06-03,0.024995337196575023,1700,0,0.0013958682300392322,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-06-04,0.025084654152984633,1700,0,0.006969612489545529,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-07-12,0.5899468256209791,6400,34800,0.0028498147620406034,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-07-15,0.5903471501852556,6400,34800,0.001989201477692326,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-07-16,0.7382612120855059,16500,34800,0.007090187180941676,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-07-17,0.7015764533758329,13900,34800,0.0014080540692762433,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-09-24,0.9990459676492284,68300,0,0.04386232104782217,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-09-25,0.9997708357085517,67400,0,0.013714619200466904,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-09-26,0.8311281214010159,53500,0,0.04778353483016695,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-09-27,0.7967611930056135,48200,0,0.06291208791208791,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2024-10-08,0.33672629202838944,17800,0,0.042286794235766756,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-01-07,0.02499658566162917,1500,0,0.007007526602647252,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-04-08,0.6963160262692369,43600,0,0.009472259810554773,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-04-09,0.999123205585084,62000,0,0.00965147453083115,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-04-10,0.9992244753970949,61000,0,0.016728624535315983,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-04-11,0.9992266856300358,60800,0,0.0028728127448418572,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-04-14,0.9992282851754507,60700,0,0.002083333333333437,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-04-15,0.9992288833003055,60600,0,0.0007796257796257589,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-04-16,0.9992306721246924,60500,0,0.002337055310309033,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-04-17,0.9992312665565765,60400,0,0.0007772020725389517,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-04-18,0.999233241378844,60300,0,0.0025886616619208436,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-04-21,0.999233635126339,60200,0,0.0005163955589981839,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-04-22,0.9496663999553224,57200,0,0.0007741935483871476,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-06-04,0.23394198121134688,1100,12600,0.004296183977761103,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-06-05,0.40259741325171294,11000,12600,0.0025163563160544022,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-06-06,0.40281043979937936,11000,12600,0.0005020080321285203,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-06-09,0.5086917521468945,17200,12600,0.002257902659307476,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-06-11,0.5860506085925654,18300,16000,0.008056394763343189,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-06-12,0.5860059903104295,18300,16000,0.0004995004995007601,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-06-16,0.5488367137586745,6400,25800,0.002512562814070307,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-06-18,0.4101860617257652,1100,23500,0.0007520681875157198,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-06-23,0.3270650143774036,17500,2100,0.0033522434244455113,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-06-24,0.677491194512559,38100,2100,0.01156515034695449,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-06-25,0.6496901569836476,35800,2100,0.016514227642276502,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-11-25,0.024972581108214476,1300,0,0.008777704630239302,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-11-26,0.02506998013716094,1300,0,0.006308462040461205,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-12-19,0.9648051186897477,10700,42200,0.00428449014567267,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-12-22,0.9647710103968452,10600,42200,0.008959044368600733,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-12-23,0.9648286616958334,10600,42200,0.0021141649048626032,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-12-24,0.9649262362635718,10500,42200,0.0035864978902953037,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-12-25,0.964977674125153,10500,42200,0.001891948707168467,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-12-26,0.965080097726087,10500,42200,0.003776751993285643,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2025-12-30,0.965017576970723,100,52700,0.002099517111064486,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2026-01-15,0.7438473573198882,9700,31000,0.0018495684340320562,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2026-01-19,0.8707677780352414,7100,41900,0.0004116073266104969,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2026-02-03,0.20472842146777,800,10700,0.013913043478260834,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2026-03-24,0.024988972186628478,1400,0,0.011060948081264232,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2026-03-25,0.02526676164882328,1400,0,0.014512167894619177,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2026-04-30,0.9126855907858661,49800,0,0.000622277535780924,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2026-05-06,0.9132056756489939,49200,0,0.013266998341625147,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2026-05-07,0.8860014162057532,47500,0,0.004909983633387904,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2026-05-11,0.9106751691719012,1000,47700,0.016373311502251298,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2026-07-20,0.02497603187250019,1400,0,0.013292656352146492,0.0
BUY_GATE_BAND00_R00,evaluation,BASE,2026-07-21,0.02542222913193828,1300,0,0.0294623655913977,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2019-12-31,0.8478720000000001,41400,0,0.005153374233128893,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-01-02,0.8548879038571999,41200,0,0.012939453125,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-02-04,0.6281416903423145,33000,0,0.03033615742006024,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-02-05,0.6322430280680946,32900,0,0.009814323607427067,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-02-06,0.6374954041535971,32400,0,0.023640661938534313,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-02-10,0.6377253630962807,100,32400,0.003343621399176877,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-02-11,0.6401224338638263,100,32400,0.010766470135862738,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-02-12,0.641702935357548,100,32400,0.007101191985797728,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-03-20,0.024961852132724584,1300,0,0.013348164627363657,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-06-30,0.5749397412243408,28100,0,0.012112403100775104,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-07-01,0.937168177012258,44800,0,0.022498803255146083,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-07-02,0.9366875647943408,43800,0,0.02294007490636707,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-07-03,0.9374299472111915,43000,0,0.01990846681922198,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-07-06,0.8901403050177483,38000,0,0.07336773614538927,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-08-21,0.4860524301872658,6800,13800,0.008433480919249448,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-08-24,0.4880841927145654,6800,13800,0.006272214091574302,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-08-25,0.4885509180294201,6800,13800,0.0018699355911075966,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-09-10,0.3917080526898332,1000,15900,0.0008611410118408713,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-09-11,0.39342581537680504,1000,15900,0.007743600774360093,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-09-14,0.39474276982066375,1000,15900,0.005763073639274419,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-09-15,0.3964412639339209,1000,15900,0.007427843803056167,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-09-28,0.6148810396090972,10600,15900,0.002155636990730736,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-09-29,0.5831336509051069,9200,15900,0.0023661002366099915,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-12-14,0.9544840005014185,38500,0,0.008881711748082388,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-12-15,0.9557719314631022,38500,0,0.0030012004801920344,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-12-16,0.955834656025197,38400,0,0.0019948134849390176,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2020-12-17,0.9562749260925449,37900,0,0.014134979096157796,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-01-04,0.9994886255289154,1900,37800,0.008889729525250578,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-01-05,0.9994552330731221,1900,37800,0.01856017997750281,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-01-06,0.9994600990689346,1900,37800,0.00901895821829557,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-01-07,0.9994713736289023,1800,37800,0.021342575702298472,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-02-02,0.16776616301734812,6700,0,0.014784697837737948,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-03-10,0.024912986661503808,1100,0,0.00421771440048202,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-03-11,0.025311108762767782,1000,0,0.025799999999999823,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-03-12,0.025342745852803435,1000,0,0.0025346071358940403,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-06-17,0.05560237158231757,1000,1300,0.002152641878669259,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-06-18,0.05566013266966214,1000,1300,0.0009763718023823031,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-06-25,0.8584417338708618,33600,2300,0.015609944112545682,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-06-28,0.857482713240439,33500,2300,0.0017077798861480087,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-06-30,0.2616305579967599,10100,800,0.005933014354067012,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-07-28,0.9996150504947061,45600,0,0.0020794343938448367,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-07-29,0.9998394005215129,44800,0,0.018053538078439457,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-08-02,0.9998421969253511,100,45100,0.024835796387520537,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-08-03,0.9998422600658713,100,45100,0.0004005607850992021,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-08-04,0.999843636485313,100,45100,0.008808808808808744,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-11-11,0.8708789421222488,15800,24500,0.01635322976287812,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-11-24,0.8705240620308914,15700,24400,0.002206177296430134,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2021-12-09,0.8927612195836384,900,40100,0.01655498620417828,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-01-07,0.02496871172663865,1200,0,0.0024554941682013443,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-01-10,0.024991552462929743,1200,0,0.0026536027760766245,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-01-26,0.02494929131713645,1200,0,0.005555555555555758,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-03-10,0.024946543063602885,1300,0,0.014204545454545414,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-03-11,0.024885536860769046,1300,0,0.0065359477124184995,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-04-22,0.024959601858181447,1400,0,0.0025025025025025016,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-05-13,0.8820808083375205,39100,13100,0.007846114907618329,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-06-06,0.18253096111327155,5700,4800,0.02002931118710305,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-06-07,0.8769950544235205,45900,4800,0.001436781609195359,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-06-08,0.8773979158404488,45400,4800,0.010043041606886627,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-08-04,0.024940383427654297,1400,0,0.007520621057738985,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-08-05,0.025163491235570642,1400,0,0.01565133638333749,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-08-09,0.9002922329931486,50600,1400,0.0016650808753568835,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-09-20,0.02493550869912678,1500,0,0.0005013787916772205,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2022-10-26,0.02495950370343127,1600,0,0.00759219088937102,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2023-01-16,0.7379474302757661,43000,0,0.01520270270270263,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2023-03-31,0.9722129261520647,57600,0,0.0024752475247524774,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2023-04-03,0.9726434192503625,57200,0,0.007407407407407529,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2023-04-04,0.9727537010400661,57000,0,0.004901960784313708,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2023-05-26,0.024967440133370766,1500,0,0.0013003901170349774,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2023-08-22,0.024954199727922278,1500,0,0.0060526315789473095,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2023-10-17,0.024948723688689514,1600,0,0.0032493907392363575,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2023-11-28,0.02499786885742726,1600,0,0.0011170064227870036,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-02-08,0.31876164531824824,22600,0,0.006586826347305452,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-02-19,0.8972391832148725,63200,0,0.00803093396787613,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-02-20,0.8972482408269088,63000,0,0.0035408675125405686,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-02-21,0.8977199823038597,62200,0,0.01411349603057932,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-02-22,0.8479875468636091,58300,0,0.00753841693244417,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-05-22,0.9993979926040807,6000,61600,0.002178649237472685,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-06-03,0.02494723459826746,1600,0,0.0013958682300392322,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-06-04,0.02504598008807464,1600,0,0.006969612489545529,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-07-12,0.5880751441899011,6300,34100,0.0028498147620406034,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-07-15,0.5885172171326009,6200,34100,0.001989201477692326,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-07-16,0.735940109063853,16200,34100,0.007090187180941676,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-07-17,0.6994327749517193,13700,34100,0.0014080540692762433,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-09-24,0.9996138357970714,67000,0,0.04386232104782217,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-09-25,0.9995947562695335,66100,0,0.013714619200466904,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-09-26,0.8274552710402182,52200,0,0.04778353483016695,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-09-27,0.7934577909324166,47100,0,0.06291208791208791,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2024-10-08,0.3365144677373268,17500,0,0.042286794235766756,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2025-01-07,0.024962904440580726,1400,0,0.007007526602647252,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2025-04-08,0.696098863708933,42700,0,0.009472259810554773,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2025-04-09,0.9989163566885229,60700,0,0.00965147453083115,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2025-04-10,0.9991134123990578,59700,0,0.016728624535315983,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2025-04-11,0.9991159419643881,59500,0,0.0028728127448418572,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2025-04-14,0.9991177726006444,59400,0,0.002083333333333437,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2025-04-15,0.9991184571361318,59400,0,0.0007796257796257589,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2025-04-16,0.99912050438359,59200,0,0.002337055310309033,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2025-04-17,0.9991211846879399,59200,0,0.0007772020725389517,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2025-04-18,0.9991234447874953,59000,0,0.0025886616619208436,0.0
BUY_GATE_BAND00_R00,evaluation,STRESS,2025-04-21,0.9991238954131212,59000,0,0.0005163955589981839,0.0
