period,cost,date,own_cycle,own_entry_date,own_shares,single_entry_so_far,pure_learned_at_entry,reference_learning_status,status,own_prediction,reference_prediction,sign_disagreement,confirmed_exit_disagreement,own_log_holding_days,own_cycle_return,own_cycle_drawdown,own_entry_mode,own_mom5,own_mom20,own_sma120,own_vol20,own_negative_count,reference_negative_count,prediction_difference,entry_age_difference,return_input_difference,drawdown_input_difference
earlier_diagnostic,STRESS,2015-05-08,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,4.04305126783455,0.32791027997371613,-0.05412748171368864,1.0,-0.04598759577410567,0.06692758567255878,0.25661007956156556,0.2866967859208684,,,,,,
earlier_diagnostic,STRESS,2015-05-11,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,4.060443010546419,0.3716262834461166,-0.02298850574712641,1.0,-0.01906837436551509,0.07619983360190585,0.2916802486501908,0.2968519750257477,,,,,,
earlier_diagnostic,STRESS,2015-05-12,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,4.07753744390572,0.38746966725490606,-0.011703239289446055,1.0,0.03114178424930049,0.07120054480130499,0.3002415785097847,0.2946200249273136,,,,,,
earlier_diagnostic,STRESS,2015-05-13,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,4.0943445622221,0.37456024341070715,-0.020898641588296796,1.0,0.03232034926493464,0.06139866731023383,0.2819905358867898,0.2979415938316818,,,,,,
earlier_diagnostic,STRESS,2015-05-14,2,2015-02-11,28300,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,4.110873864173311,0.37133288744965753,-0.02319749216300937,1.0,0.0475393421522476,0.06748108614736717,0.27294048331901144,0.29566404832119403,,,,,,
earlier_diagnostic,STRESS,2015-06-03,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,0.6931471805599453,-0.009888489393084177,-0.009888489393084177,1.0,-0.010118786473739507,0.1197407496724115,0.30275565791742776,0.39810382663493254,,,,,,
earlier_diagnostic,STRESS,2015-06-04,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.0986122886681098,0.001342973078107157,0.0,1.0,0.0713300481639956,0.14859019944966587,0.31184479130523,0.38872341511355923,,,,,,
earlier_diagnostic,STRESS,2015-06-05,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.3862943611198906,0.002892140315512881,0.0,1.0,0.07225308324907483,0.13477344023040888,0.308618055427881,0.38821842391964,,,,,,
earlier_diagnostic,STRESS,2015-06-08,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.6094379124341003,0.02748517020932817,0.0,1.0,0.045497438112455824,0.1266090929748976,0.3345034921866299,0.3821443229157682,,,,,,
earlier_diagnostic,STRESS,2015-06-09,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.791759469228055,0.01915839630827265,-0.008104033169996305,1.0,0.02054012129470077,0.10698744270990296,0.3180167499829183,0.38503270968614,,,,,,
earlier_diagnostic,STRESS,2015-06-10,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.9459101490553132,0.018190166784894046,-0.009046362608367886,1.0,0.027964410209827012,0.11538481061730389,0.3110657010615505,0.3819823975442442,,,,,,
earlier_diagnostic,STRESS,2015-06-11,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.0794415416798357,0.0183838126895699,-0.008857896720693481,1.0,0.01687480119312244,0.11792565849054072,0.3056882302493058,0.3813710585840876,,,,,,
earlier_diagnostic,STRESS,2015-06-12,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.1972245773362196,0.025936002971922445,-0.0015077271013946847,1.0,0.0227174034081234,0.14388519158275365,0.3097445043061793,0.370579407165245,,,,,,
earlier_diagnostic,STRESS,2015-06-15,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.302585092994046,0.001342973078107157,-0.02544289483603468,1.0,-0.025772162301463477,0.12706012577253642,0.27343159793345695,0.3833209372797074,,,,,,
earlier_diagnostic,STRESS,2015-06-16,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.3978952727983707,-0.02499286995778982,-0.051074255559743764,1.0,-0.04428768020111625,0.06651332645262131,0.2356751298274533,0.3854524359728102,,,,,,
earlier_diagnostic,STRESS,2015-06-17,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.4849066497880004,-0.010469427107111406,-0.03693931398416894,1.0,-0.02855132209207642,0.07664015329150208,0.24958191231708016,0.3874411918728816,,,,,,
earlier_diagnostic,STRESS,2015-06-18,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.5649493574615367,-0.04939225394692959,-0.07482095740670947,1.0,-0.06887063953129187,0.01622378741143373,0.19674714252878656,0.41048025503959623,,,,,,
earlier_diagnostic,STRESS,2015-06-19,3,2015-06-03,22100,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.6390573296152584,-0.10864790077769748,-0.13249151903505485,1.0,-0.1406211260147738,-0.06944175327206097,0.11935617524684905,0.4583103989723344,,,,,,
earlier_diagnostic,STRESS,2015-06-24,4,2015-06-24,22600,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,STRESS,2015-06-25,4,2015-06-24,22600,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,STRESS,2015-06-26,4,2015-06-24,22600,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,STRESS,2015-07-10,5,2015-07-10,48500,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,STRESS,2015-08-28,6,2015-08-28,55700,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,STRESS,2015-08-31,6,2015-08-28,55700,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,STRESS,2015-09-01,6,2015-08-28,55700,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,STRESS,2015-09-02,6,2015-08-28,55700,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,STRESS,2015-09-07,6,2015-08-28,55700,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,STRESS,2015-09-08,6,2015-08-28,55700,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,STRESS,2015-09-09,6,2015-08-28,55700,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,STRESS,2015-09-10,6,2015-08-28,55700,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,STRESS,2015-09-11,6,2015-08-28,55700,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,STRESS,2015-09-14,6,2015-08-28,55700,True,False,,NOT_COMPARABLE_MULTIPLE_FILLS_OR_OTHER_ENTRY,,,False,False,,,,,,,,,,,,,,
earlier_diagnostic,STRESS,2015-09-29,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,0.6931471805599453,-0.009380138898592016,-0.009380138898592016,1.0,-0.05058970212931037,-0.061525233006289204,-0.2423201724260442,0.3419038160685625,,,,,,
earlier_diagnostic,STRESS,2015-09-30,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.0986122886681098,-0.0025674984033647874,-0.0025674984033647874,1.0,-0.020283424333020578,-0.052611890661597716,-0.2355826279566493,0.3435739837719422,,,,,,
earlier_diagnostic,STRESS,2015-10-08,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.3862943611198906,0.03335369693510448,0.0,1.0,0.006614576131411063,-0.01339505070715162,-0.20649169217965135,0.36850733639290933,,,,,,
earlier_diagnostic,STRESS,2015-10-09,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.6094379124341003,0.0463596469714469,0.0,1.0,0.041080980406971786,0.0020737675925437786,-0.19486914737301975,0.3710935232552732,,,,,,
earlier_diagnostic,STRESS,2015-10-12,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.791759469228055,0.09002247923631024,0.0,1.0,0.07612048541118348,0.06787742240308568,-0.1597942450679687,0.3856674743197498,,,,,,
earlier_diagnostic,STRESS,2015-10-13,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,1.9459101490553132,0.08228084230991595,-0.007102272727272707,1.0,0.08849511471839258,0.03404955730016507,-0.16430877137050204,0.37752209778494694,,,,,,
earlier_diagnostic,STRESS,2015-10-14,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.0794415416798357,0.07051355418179672,-0.017897727272727204,1.0,0.07070929059042552,0.004348463150139554,-0.17165363764339459,0.3746937641765768,,,,,,
earlier_diagnostic,STRESS,2015-10-15,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.1972245773362196,0.09807378163976033,0.0,1.0,0.060748007882778884,0.04764868392626702,-0.14855300833798601,0.37827339911958124,,,,,,
earlier_diagnostic,STRESS,2015-10-16,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.302585092994046,0.11324739001549311,0.0,1.0,0.06196418344085697,0.05930421438320181,-0.13523872142018156,0.38024094916579537,,,,,,
earlier_diagnostic,STRESS,2015-10-19,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.3978952727983707,0.11138939715315854,-0.0016689847009735415,1.0,0.01941262255546424,0.09338948442339627,-0.13495490790768727,0.3541494420850182,,,,,,
earlier_diagnostic,STRESS,2015-10-20,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.4849066497880004,0.12594367457477973,0.0,1.0,0.03955080062945869,0.13620666371417373,-0.12173205903429218,0.33188471330365843,,,,,,
earlier_diagnostic,STRESS,2015-10-21,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.5649493574615367,0.09219013757570083,-0.029977997799780054,1.0,0.020046490314427453,0.05298095767372304,-0.14603585826180698,0.30784146792049744,,,,,,
earlier_diagnostic,STRESS,2015-10-22,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.6390573296152584,0.10612508404321042,-0.017601760176017667,1.0,0.007305455362236641,0.08528224061820033,-0.1331885411990248,0.2984013321540513,,,,,,
earlier_diagnostic,STRESS,2015-10-23,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.70805020110221,0.12563400909772393,-0.0002750275027503246,1.0,0.011065119812472756,0.10307061312297142,-0.11584426535212222,0.30127492198779315,,,,,,
earlier_diagnostic,STRESS,2015-10-26,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.772588722239781,0.1274920019600585,0.0,1.0,0.01438475702782642,0.08658700823177883,-0.11243829605704214,0.2977021718813044,,,,,,
earlier_diagnostic,STRESS,2015-10-27,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.833213344056216,0.12811133291416987,0.0,1.0,0.0019233417111944565,0.0793795549297354,-0.10995105504475111,0.2977526512504039,,,,,,
earlier_diagnostic,STRESS,2015-10-28,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.8903717578961645,0.10829274238260078,-0.017567938512215164,1.0,0.014635780529974048,0.0851081371018065,-0.12351735904196715,0.29177177327094234,,,,,,
earlier_diagnostic,STRESS,2015-10-29,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.9444389791664403,0.10984106976787955,-0.016195443315948244,1.0,0.0033538320984315877,0.07802187147485821,-0.12017233231660573,0.2915525158329103,,,,,,
earlier_diagnostic,STRESS,2015-10-30,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,2.995732273553991,0.11015073524493535,-0.015920944276694993,1.0,-0.013850636933898812,0.10025964672640274,-0.11812456951687522,0.27641254698181567,,,,,,
earlier_diagnostic,STRESS,2015-11-02,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.044522437723423,0.09157080662158923,-0.03239088663189671,1.0,-0.03237793292906435,0.07753993206540984,-0.1310831880003207,0.28668387353522023,,,,,,
earlier_diagnostic,STRESS,2015-11-03,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.091042453358316,0.08320983874108356,-0.03980236069173737,1.0,-0.04061614143001633,0.08935311562902945,-0.13603675178139962,0.27730265776765733,,,,,,
earlier_diagnostic,STRESS,2015-11-04,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.1354942159291497,0.1482395889227952,0.0,1.0,0.03540921591971995,0.14080077735454702,-0.08262479486058782,0.33783693032674594,,,,,,
earlier_diagnostic,STRESS,2015-11-05,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.1780538303479458,0.16650985206908553,0.0,1.0,0.049799433597219805,0.12120672894066695,-0.06627999206821356,0.3229741485167541,,,,,,
earlier_diagnostic,STRESS,2015-11-06,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.2188758248682006,0.19437974500410493,0.0,1.0,0.07313120517450702,0.13230987149393797,-0.04224675948151735,0.32813857125650947,,,,,,
earlier_diagnostic,STRESS,2015-11-09,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.258096538021482,0.20676636408633553,0.0,1.0,0.10032659009234002,0.10174603674656636,-0.030733644511139024,0.3028344405356094,,,,,,
earlier_diagnostic,STRESS,2015-11-10,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.295836866004329,0.2033600438387222,-0.002822684115986407,1.0,0.10518897435883783,0.10604697526947468,-0.03188839063278559,0.3009662555407435,,,,,,
earlier_diagnostic,STRESS,2015-11-11,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.332204510175204,0.2018117164534432,-0.0041057223505259755,1.0,0.04560020468316017,0.11569169144728164,-0.03171279884733713,0.29613604739154553,,,,,,
earlier_diagnostic,STRESS,2015-11-12,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.367295829986474,0.1894250973712126,-0.01437002822684097,1.0,0.019453820653863658,0.07991254171175173,-0.04026985382917625,0.2919989352173726,,,,,,
earlier_diagnostic,STRESS,2015-11-13,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.4011973816621555,0.17796747472014895,-0.0238645111624326,1.0,-0.013836534542947148,0.05650915351013386,-0.047716401065603486,0.29351847756922367,,,,,,
earlier_diagnostic,STRESS,2015-11-16,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.4339872044851463,0.18478011521537607,-0.01821914293045912,1.0,-0.018387155338511162,0.06394625885259096,-0.04039327322205699,0.2931544732865964,,,,,,
earlier_diagnostic,STRESS,2015-11-17,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.4657359027997265,0.18044479853659512,-0.021811649987169446,1.0,-0.019226365163292927,0.04726980947672306,-0.041865998642727775,0.2918641401914694,,,,,,
earlier_diagnostic,STRESS,2015-11-18,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.4965075614664802,0.17022583779375466,-0.030279702335129555,1.0,-0.026633428019417444,0.06901177311343676,-0.04785700638079471,0.2702385244949374,,,,,,
earlier_diagnostic,STRESS,2015-11-19,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.5263605246161616,0.1878767699859336,-0.015653066461380538,1.0,-0.0013025923425762295,0.07130449400693886,-0.03094402539687935,0.27136100223110554,,,,,,
earlier_diagnostic,STRESS,2015-11-20,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.5553480614894135,0.18447044973832005,-0.018475750577367056,1.0,0.005505322595355185,0.05094935629301628,-0.030989340882750294,0.2673034243793343,,,,,,
earlier_diagnostic,STRESS,2015-11-23,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.58351893845611,0.17858680567426055,-0.02335129586861684,1.0,-0.005241102144103523,0.04432039968066101,-0.03302845528455345,0.2686185127051332,,,,,,
earlier_diagnostic,STRESS,2015-11-24,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.6109179126442243,0.17951580210542795,-0.02258147292789303,1.0,-0.0007872982954886965,0.0445591694700399,-0.030200673012047763,0.26859932004753634,,,,,,
earlier_diagnostic,STRESS,2015-11-25,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.6375861597263857,0.18663810807771064,-0.01667949704901195,1.0,0.01392743574126209,0.06830342832472479,-0.02229933153033703,0.258649710638743,,,,,,
earlier_diagnostic,STRESS,2015-11-26,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.6635616461296463,0.18106412949070672,-0.021298434693353685,1.0,-0.005751649842964518,0.06219901206554275,-0.02428625029846232,0.26015989659613314,,,,,,
earlier_diagnostic,STRESS,2015-11-27,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.6888794541139363,0.11727304121721804,-0.0741596099563766,1.0,-0.05840486507812201,0.006395128148793089,-0.07392989450809007,0.3277934143523002,,,,,,
earlier_diagnostic,STRESS,2015-11-30,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.713572066704308,0.11758270669427384,-0.07390300230946867,1.0,-0.05314804321330627,0.023550289396419097,-0.0706836616454235,0.32166417874924785,,,,,,
earlier_diagnostic,STRESS,2015-12-01,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.7376696182833684,0.12625334005183553,-0.06671798819604813,1.0,-0.046207521491615146,0.03896778940844109,-0.06038072191626953,0.320614498295012,,,,,,
earlier_diagnostic,STRESS,2015-12-02,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.7612001156935624,0.1745611544725354,-0.02668719527841923,1.0,-0.010229597401852301,0.022664615003152554,-0.01714532498380572,0.28473445109388085,,,,,,
earlier_diagnostic,STRESS,2015-12-03,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.784189633918261,0.17703847828898178,-0.024634334103156075,1.0,-0.0034143171711156686,0.00898526129720728,-0.011861047021740512,0.27971316104494953,,,,,,
earlier_diagnostic,STRESS,2015-12-04,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.8066624897703196,0.1547425639409663,-0.04311008468052335,1.0,0.03298649899630643,-0.033749578029407507,-0.02734637363306247,0.27391620437209957,,,,,,
earlier_diagnostic,STRESS,2015-12-07,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.828641396489095,0.15660055680330087,-0.04157043879907607,1.0,0.03431709292412905,-0.042459207771791865,-0.022545568742395106,0.27074182231146876,,,,,,
earlier_diagnostic,STRESS,2015-12-08,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.8501476017100584,0.1398786210422891,-0.05542725173210161,1.0,0.012025288392032114,-0.05419589655836461,-0.033350840336135223,0.2742084354777399,,,,,,
earlier_diagnostic,STRESS,2015-12-09,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.871201010907891,0.1414269484275681,-0.054144213497562155,1.0,-0.028615403459130412,-0.05155099313913803,-0.02861108426961423,0.274518728538744,,,,,,
earlier_diagnostic,STRESS,2015-12-10,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.8918202981106265,0.13925929008817772,-0.05594046702591737,1.0,-0.032623213884474575,-0.043091773241130955,-0.027268560953254473,0.27299788413362924,,,,,,
earlier_diagnostic,STRESS,2015-12-11,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.912023005428146,0.1336853115011738,-0.06055940467025911,1.0,-0.0184037670585847,-0.03831681054504506,-0.02908844992729054,0.27180620247723447,,,,,,
earlier_diagnostic,STRESS,2015-12-14,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.9318256327243257,0.1683678449314201,-0.031819348216576726,1.0,0.010122622397392624,-0.01394943003588808,0.003579780336697924,0.2934252541204787,,,,,,
earlier_diagnostic,STRESS,2015-12-15,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.9512437185814275,0.15721988775741247,-0.04105722350526031,1.0,0.015098696106462575,-0.01987083528860912,-0.0034068710789320056,0.2949345039578071,,,,,,
earlier_diagnostic,STRESS,2015-12-16,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.970291913552122,0.15752955323446804,-0.040800615858352485,1.0,0.014008849785739477,-0.010908715333981108,-0.0012201964783532526,0.29354515347795535,,,,,,
earlier_diagnostic,STRESS,2015-12-17,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,3.9889840465642745,0.17920613662837193,-0.02283808057480108,1.0,0.03446314080648159,-0.007326040092073129,0.019658596452080346,0.29624991416163315,,,,,,
earlier_diagnostic,STRESS,2015-12-18,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,4.007333185232471,0.18354145330715288,-0.019245573518090642,1.0,0.043037511679982106,-0.0007846214604181343,0.02580848622570664,0.2963719407658752,,,,,,
earlier_diagnostic,STRESS,2015-12-21,7,2015-09-29,12200,True,True,NO_VIEW_NO_MATURE_MODEL,NO_VIEW_NO_MATURE_MODEL_OR_FEATURE,,,False,False,4.02535169073515,0.21450800101272982,0.0,1.0,0.03873128679198124,0.030022958900196683,0.05447351381386256,0.3090593057726166,,,,,,
