model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
REDUCE_105_UPPER00,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-5674.6822400002275,-6270.900000000023,51.19999999999982,-137.31775999999945,-407.6999999999971,0.0006772701849788731
REDUCE_105_UPPER00,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-6813.440920000197,-8641.400000000023,-18.100000000000364,-440.75907999999936,-1405.2999999999902,0.05408241100480371
REDUCE_105_UPPER00,earlier_diagnostic,STRESS,BUY_HOLD,94473.52367999984,119833.59999999996,-13503.499999999996,3126.97632,8729.59999999999,0.9631112187024997
REDUCE_105_LOWER00,evaluation,BASE,ADD_GATE_EXPOSURE_105,-1322.8968200002564,-2721.2999999999884,1358.2999999999993,-9.903179999999793,-30.20000000003529,-0.010207526417285395
REDUCE_105_LOWER00,evaluation,BASE,ADD_GATE_BAND20_LOWER01,15683.604200000118,14123.0,2176.8999999999996,146.49580000000014,469.7999999999465,-0.02064798157182368
REDUCE_105_LOWER00,evaluation,BASE,INTENT_MIX_BAND_00,13767.962720000185,14630.699999999953,-2346.800000000001,-637.1627199999994,-846.9000000000306,-0.016397583527970827
REDUCE_105_LOWER00,evaluation,BASE,INTENT_MIX_BAND_20,12612.325680000184,12773.49999999997,-865.9000000000015,-211.42567999999983,-493.3000000000302,0.001177901624863642
REDUCE_105_LOWER00,evaluation,BASE,TWO_CLOSE_ZERO_EXIT,10508.009899999946,11793.799999999988,-2689.600000000002,-293.9099000000001,-1109.9000000000142,-0.00632017204828017
REDUCE_105_LOWER00,evaluation,BASE,BUY_HOLD,147229.35374000025,171900.69999999995,-12460.200000000003,3044.6462600000004,9166.499999999787,0.9362044078287703
REDUCE_105_LOWER00,evaluation,STRESS,ADD_GATE_EXPOSURE_105,-1174.5015999997267,-2603.8000000000175,1363.3999999999996,-17.798399999999674,-48.10000000004584,-0.010071272980795687
