date,factor_status,window_start,window_observations,high_age_trading_days,low_age_trading_days,aroon_up,aroon_down,raw_entry,raw_exit
2016-06-23,AROON_TIME_FACTORS_AVAILABLE,2016-05-17,26,12.0,18.0,52.0,28.0,0,False
2016-06-24,AROON_TIME_FACTORS_AVAILABLE,2016-05-18,26,13.0,19.0,48.0,24.0,0,False
2016-06-27,AROON_TIME_FACTORS_AVAILABLE,2016-05-19,26,14.0,20.0,44.0,20.0,0,False
2016-06-28,AROON_TIME_FACTORS_AVAILABLE,2016-05-20,26,15.0,21.0,40.0,16.0,0,False
2016-06-29,AROON_TIME_FACTORS_AVAILABLE,2016-05-23,26,16.0,22.0,36.0,12.0,0,False
2016-06-30,AROON_TIME_FACTORS_AVAILABLE,2016-05-24,26,17.0,23.0,32.0,8.0,0,False
2016-07-01,AROON_TIME_FACTORS_AVAILABLE,2016-05-25,26,18.0,24.0,28.0,4.0,0,False
2016-07-04,AROON_TIME_FACTORS_AVAILABLE,2016-05-26,26,0.0,25.0,100.0,0.0,1,False
2016-07-05,AROON_TIME_FACTORS_AVAILABLE,2016-05-27,26,0.0,24.0,100.0,4.0,1,False
2016-07-06,AROON_TIME_FACTORS_AVAILABLE,2016-05-30,26,0.0,25.0,100.0,0.0,1,False
2016-07-07,AROON_TIME_FACTORS_AVAILABLE,2016-05-31,26,0.0,9.0,100.0,64.0,0,False
2016-07-08,AROON_TIME_FACTORS_AVAILABLE,2016-06-01,26,1.0,10.0,96.0,60.0,0,False
2016-07-11,AROON_TIME_FACTORS_AVAILABLE,2016-06-02,26,0.0,11.0,100.0,56.0,0,False
2016-07-12,AROON_TIME_FACTORS_AVAILABLE,2016-06-03,26,0.0,12.0,100.0,52.0,0,False
2016-07-13,AROON_TIME_FACTORS_AVAILABLE,2016-06-06,26,0.0,13.0,100.0,48.0,0,False
2016-07-14,AROON_TIME_FACTORS_AVAILABLE,2016-06-07,26,1.0,14.0,96.0,44.0,0,False
2016-07-15,AROON_TIME_FACTORS_AVAILABLE,2016-06-08,26,2.0,15.0,92.0,40.0,0,False
2016-07-18,AROON_TIME_FACTORS_AVAILABLE,2016-06-13,26,3.0,16.0,88.0,36.0,0,False
2016-07-19,AROON_TIME_FACTORS_AVAILABLE,2016-06-14,26,4.0,17.0,84.0,32.0,0,False
2016-07-20,AROON_TIME_FACTORS_AVAILABLE,2016-06-15,26,5.0,18.0,80.0,28.0,1,False
2016-07-21,AROON_TIME_FACTORS_AVAILABLE,2016-06-16,26,6.0,19.0,76.0,24.0,1,False
2016-07-22,AROON_TIME_FACTORS_AVAILABLE,2016-06-17,26,7.0,20.0,72.0,20.0,1,False
2016-07-25,AROON_TIME_FACTORS_AVAILABLE,2016-06-20,26,8.0,21.0,68.0,16.0,0,False
2016-07-26,AROON_TIME_FACTORS_AVAILABLE,2016-06-21,26,9.0,22.0,64.0,12.0,0,False
2016-07-27,AROON_TIME_FACTORS_AVAILABLE,2016-06-22,26,10.0,23.0,60.0,8.0,0,False
2016-07-28,AROON_TIME_FACTORS_AVAILABLE,2016-06-23,26,11.0,24.0,56.0,4.0,0,False
2016-07-29,AROON_TIME_FACTORS_AVAILABLE,2016-06-24,26,12.0,25.0,52.0,0.0,0,False
2016-08-01,AROON_TIME_FACTORS_AVAILABLE,2016-06-27,26,13.0,25.0,48.0,0.0,0,False
2016-08-02,AROON_TIME_FACTORS_AVAILABLE,2016-06-28,26,14.0,25.0,44.0,0.0,0,False
2016-08-03,AROON_TIME_FACTORS_AVAILABLE,2016-06-29,26,15.0,22.0,40.0,12.0,0,False
2016-08-04,AROON_TIME_FACTORS_AVAILABLE,2016-06-30,26,16.0,23.0,36.0,8.0,0,False
2016-08-05,AROON_TIME_FACTORS_AVAILABLE,2016-07-01,26,17.0,24.0,32.0,4.0,0,False
2016-08-08,AROON_TIME_FACTORS_AVAILABLE,2016-07-04,26,18.0,25.0,28.0,0.0,0,False
2016-08-09,AROON_TIME_FACTORS_AVAILABLE,2016-07-05,26,19.0,9.0,24.0,64.0,0,True
2016-08-10,AROON_TIME_FACTORS_AVAILABLE,2016-07-06,26,20.0,10.0,20.0,60.0,0,True
2016-08-11,AROON_TIME_FACTORS_AVAILABLE,2016-07-07,26,21.0,11.0,16.0,56.0,0,True
2016-08-12,AROON_TIME_FACTORS_AVAILABLE,2016-07-08,26,0.0,12.0,100.0,52.0,0,False
2016-08-15,AROON_TIME_FACTORS_AVAILABLE,2016-07-11,26,0.0,13.0,100.0,48.0,0,False
2016-08-16,AROON_TIME_FACTORS_AVAILABLE,2016-07-12,26,1.0,14.0,96.0,44.0,0,False
2016-08-17,AROON_TIME_FACTORS_AVAILABLE,2016-07-13,26,2.0,15.0,92.0,40.0,0,False
2016-08-18,AROON_TIME_FACTORS_AVAILABLE,2016-07-14,26,3.0,16.0,88.0,36.0,0,False
2016-08-19,AROON_TIME_FACTORS_AVAILABLE,2016-07-15,26,4.0,17.0,84.0,32.0,0,False
2016-08-22,AROON_TIME_FACTORS_AVAILABLE,2016-07-18,26,5.0,18.0,80.0,28.0,1,False
2016-08-23,AROON_TIME_FACTORS_AVAILABLE,2016-07-19,26,6.0,19.0,76.0,24.0,1,False
2016-08-24,AROON_TIME_FACTORS_AVAILABLE,2016-07-20,26,7.0,20.0,72.0,20.0,1,False
2016-08-25,AROON_TIME_FACTORS_AVAILABLE,2016-07-21,26,8.0,21.0,68.0,16.0,0,False
2016-08-26,AROON_TIME_FACTORS_AVAILABLE,2016-07-22,26,9.0,22.0,64.0,12.0,0,False
2016-08-29,AROON_TIME_FACTORS_AVAILABLE,2016-07-25,26,10.0,23.0,60.0,8.0,0,False
2016-08-30,AROON_TIME_FACTORS_AVAILABLE,2016-07-26,26,11.0,24.0,56.0,4.0,0,False
2016-08-31,AROON_TIME_FACTORS_AVAILABLE,2016-07-27,26,12.0,25.0,52.0,0.0,0,False
2016-09-01,AROON_TIME_FACTORS_AVAILABLE,2016-07-28,26,13.0,23.0,48.0,8.0,0,False
2016-09-02,AROON_TIME_FACTORS_AVAILABLE,2016-07-29,26,14.0,24.0,44.0,4.0,0,False
2016-09-05,AROON_TIME_FACTORS_AVAILABLE,2016-08-01,26,15.0,25.0,40.0,0.0,0,False
2016-09-06,AROON_TIME_FACTORS_AVAILABLE,2016-08-02,26,16.0,25.0,36.0,0.0,0,False
2016-09-07,AROON_TIME_FACTORS_AVAILABLE,2016-08-03,26,17.0,24.0,32.0,4.0,0,False
2016-09-08,AROON_TIME_FACTORS_AVAILABLE,2016-08-04,26,18.0,25.0,28.0,0.0,0,False
2016-09-09,AROON_TIME_FACTORS_AVAILABLE,2016-08-05,26,19.0,24.0,24.0,4.0,0,False
2016-09-12,AROON_TIME_FACTORS_AVAILABLE,2016-08-08,26,20.0,25.0,20.0,0.0,0,False
2016-09-13,AROON_TIME_FACTORS_AVAILABLE,2016-08-09,26,21.0,25.0,16.0,0.0,0,False
2016-09-14,AROON_TIME_FACTORS_AVAILABLE,2016-08-10,26,22.0,23.0,12.0,8.0,0,False
2016-09-19,AROON_TIME_FACTORS_AVAILABLE,2016-08-11,26,23.0,24.0,8.0,4.0,0,False
2016-09-20,AROON_TIME_FACTORS_AVAILABLE,2016-08-12,26,24.0,25.0,4.0,0.0,0,False
2016-09-21,AROON_TIME_FACTORS_AVAILABLE,2016-08-15,26,25.0,3.0,0.0,88.0,0,True
2016-09-22,AROON_TIME_FACTORS_AVAILABLE,2016-08-16,26,25.0,4.0,0.0,84.0,0,True
2016-09-23,AROON_TIME_FACTORS_AVAILABLE,2016-08-17,26,25.0,5.0,0.0,80.0,0,True
2016-09-26,AROON_TIME_FACTORS_AVAILABLE,2016-08-18,26,25.0,0.0,0.0,100.0,0,True
2016-09-27,AROON_TIME_FACTORS_AVAILABLE,2016-08-19,26,24.0,0.0,4.0,100.0,0,True
2016-09-28,AROON_TIME_FACTORS_AVAILABLE,2016-08-22,26,25.0,1.0,0.0,96.0,0,True
2016-09-29,AROON_TIME_FACTORS_AVAILABLE,2016-08-23,26,14.0,2.0,44.0,92.0,0,True
2016-09-30,AROON_TIME_FACTORS_AVAILABLE,2016-08-24,26,15.0,3.0,40.0,88.0,0,True
2016-10-10,AROON_TIME_FACTORS_AVAILABLE,2016-08-25,26,16.0,4.0,36.0,84.0,0,True
2016-10-11,AROON_TIME_FACTORS_AVAILABLE,2016-08-26,26,17.0,5.0,32.0,80.0,0,True
2016-10-12,AROON_TIME_FACTORS_AVAILABLE,2016-08-29,26,18.0,6.0,28.0,76.0,0,True
2016-10-13,AROON_TIME_FACTORS_AVAILABLE,2016-08-30,26,19.0,7.0,24.0,72.0,0,True
2016-10-14,AROON_TIME_FACTORS_AVAILABLE,2016-08-31,26,20.0,8.0,20.0,68.0,0,True
2016-10-17,AROON_TIME_FACTORS_AVAILABLE,2016-09-01,26,21.0,9.0,16.0,64.0,0,True
2016-10-18,AROON_TIME_FACTORS_AVAILABLE,2016-09-02,26,22.0,10.0,12.0,60.0,0,True
2016-10-19,AROON_TIME_FACTORS_AVAILABLE,2016-09-05,26,23.0,11.0,8.0,56.0,0,True
2016-10-20,AROON_TIME_FACTORS_AVAILABLE,2016-09-06,26,24.0,12.0,4.0,52.0,0,True
2016-10-21,AROON_TIME_FACTORS_AVAILABLE,2016-09-07,26,25.0,13.0,0.0,48.0,0,True
2016-10-24,AROON_TIME_FACTORS_AVAILABLE,2016-09-08,26,0.0,14.0,100.0,44.0,0,False
2016-10-25,AROON_TIME_FACTORS_AVAILABLE,2016-09-09,26,1.0,15.0,96.0,40.0,0,False
2016-10-26,AROON_TIME_FACTORS_AVAILABLE,2016-09-12,26,2.0,16.0,92.0,36.0,0,False
2016-10-27,AROON_TIME_FACTORS_AVAILABLE,2016-09-13,26,3.0,17.0,88.0,32.0,0,False
2016-10-28,AROON_TIME_FACTORS_AVAILABLE,2016-09-14,26,4.0,18.0,84.0,28.0,1,False
2016-10-31,AROON_TIME_FACTORS_AVAILABLE,2016-09-19,26,5.0,19.0,80.0,24.0,1,False
2016-11-01,AROON_TIME_FACTORS_AVAILABLE,2016-09-20,26,6.0,20.0,76.0,20.0,1,False
2016-11-02,AROON_TIME_FACTORS_AVAILABLE,2016-09-21,26,7.0,21.0,72.0,16.0,1,False
2016-11-03,AROON_TIME_FACTORS_AVAILABLE,2016-09-22,26,8.0,22.0,68.0,12.0,0,False
2016-11-04,AROON_TIME_FACTORS_AVAILABLE,2016-09-23,26,9.0,23.0,64.0,8.0,0,False
2016-11-07,AROON_TIME_FACTORS_AVAILABLE,2016-09-26,26,10.0,24.0,60.0,4.0,0,False
2016-11-08,AROON_TIME_FACTORS_AVAILABLE,2016-09-27,26,11.0,25.0,56.0,0.0,0,False
2016-11-09,AROON_TIME_FACTORS_AVAILABLE,2016-09-28,26,12.0,25.0,52.0,0.0,0,False
2016-11-10,AROON_TIME_FACTORS_AVAILABLE,2016-09-29,26,0.0,25.0,100.0,0.0,1,False
2016-11-11,AROON_TIME_FACTORS_AVAILABLE,2016-09-30,26,0.0,25.0,100.0,0.0,1,False
2016-11-14,AROON_TIME_FACTORS_AVAILABLE,2016-10-10,26,0.0,20.0,100.0,20.0,1,False
2016-11-15,AROON_TIME_FACTORS_AVAILABLE,2016-10-11,26,1.0,21.0,96.0,16.0,1,False
2016-11-16,AROON_TIME_FACTORS_AVAILABLE,2016-10-12,26,2.0,22.0,92.0,12.0,1,False
2016-11-17,AROON_TIME_FACTORS_AVAILABLE,2016-10-13,26,3.0,23.0,88.0,8.0,1,False
2016-11-18,AROON_TIME_FACTORS_AVAILABLE,2016-10-14,26,4.0,24.0,84.0,4.0,1,False
2016-11-21,AROON_TIME_FACTORS_AVAILABLE,2016-10-17,26,0.0,25.0,100.0,0.0,1,False
2016-11-22,AROON_TIME_FACTORS_AVAILABLE,2016-10-18,26,0.0,25.0,100.0,0.0,1,False
2016-11-23,AROON_TIME_FACTORS_AVAILABLE,2016-10-19,26,0.0,23.0,100.0,8.0,1,False
2016-11-24,AROON_TIME_FACTORS_AVAILABLE,2016-10-20,26,0.0,24.0,100.0,4.0,1,False
2016-11-25,AROON_TIME_FACTORS_AVAILABLE,2016-10-21,26,0.0,25.0,100.0,0.0,1,False
2016-11-28,AROON_TIME_FACTORS_AVAILABLE,2016-10-24,26,0.0,20.0,100.0,20.0,1,False
2016-11-29,AROON_TIME_FACTORS_AVAILABLE,2016-10-25,26,0.0,21.0,100.0,16.0,1,False
2016-11-30,AROON_TIME_FACTORS_AVAILABLE,2016-10-26,26,1.0,22.0,96.0,12.0,1,False
2016-12-01,AROON_TIME_FACTORS_AVAILABLE,2016-10-27,26,2.0,23.0,92.0,8.0,1,False
2016-12-02,AROON_TIME_FACTORS_AVAILABLE,2016-10-28,26,3.0,24.0,88.0,4.0,1,False
2016-12-05,AROON_TIME_FACTORS_AVAILABLE,2016-10-31,26,4.0,25.0,84.0,0.0,1,False
2016-12-06,AROON_TIME_FACTORS_AVAILABLE,2016-11-01,26,5.0,19.0,80.0,24.0,1,False
2016-12-07,AROON_TIME_FACTORS_AVAILABLE,2016-11-02,26,6.0,20.0,76.0,20.0,1,False
2016-12-08,AROON_TIME_FACTORS_AVAILABLE,2016-11-03,26,7.0,21.0,72.0,16.0,1,False
2016-12-09,AROON_TIME_FACTORS_AVAILABLE,2016-11-04,26,8.0,22.0,68.0,12.0,0,False
2016-12-12,AROON_TIME_FACTORS_AVAILABLE,2016-11-07,26,9.0,23.0,64.0,8.0,0,False
2016-12-13,AROON_TIME_FACTORS_AVAILABLE,2016-11-08,26,10.0,24.0,60.0,4.0,0,False
2016-12-14,AROON_TIME_FACTORS_AVAILABLE,2016-11-09,26,11.0,25.0,56.0,0.0,0,False
2016-12-15,AROON_TIME_FACTORS_AVAILABLE,2016-11-10,26,12.0,0.0,52.0,100.0,0,True
2016-12-16,AROON_TIME_FACTORS_AVAILABLE,2016-11-11,26,13.0,1.0,48.0,96.0,0,True
2016-12-19,AROON_TIME_FACTORS_AVAILABLE,2016-11-14,26,14.0,0.0,44.0,100.0,0,True
2016-12-20,AROON_TIME_FACTORS_AVAILABLE,2016-11-15,26,15.0,0.0,40.0,100.0,0,True
2016-12-21,AROON_TIME_FACTORS_AVAILABLE,2016-11-16,26,16.0,1.0,36.0,96.0,0,True
2016-12-22,AROON_TIME_FACTORS_AVAILABLE,2016-11-17,26,17.0,2.0,32.0,92.0,0,True
2016-12-23,AROON_TIME_FACTORS_AVAILABLE,2016-11-18,26,18.0,3.0,28.0,88.0,0,True
2016-12-26,AROON_TIME_FACTORS_AVAILABLE,2016-11-21,26,19.0,0.0,24.0,100.0,0,True
2016-12-27,AROON_TIME_FACTORS_AVAILABLE,2016-11-22,26,20.0,1.0,20.0,96.0,0,True
2016-12-28,AROON_TIME_FACTORS_AVAILABLE,2016-11-23,26,21.0,2.0,16.0,92.0,0,True
2016-12-29,AROON_TIME_FACTORS_AVAILABLE,2016-11-24,26,22.0,3.0,12.0,88.0,0,True
2016-12-30,AROON_TIME_FACTORS_AVAILABLE,2016-11-25,26,23.0,4.0,8.0,84.0,0,True
2017-01-03,AROON_TIME_FACTORS_AVAILABLE,2016-11-28,26,24.0,5.0,4.0,80.0,0,True
2017-01-04,AROON_TIME_FACTORS_AVAILABLE,2016-11-29,26,25.0,6.0,0.0,76.0,0,True
2017-01-05,AROON_TIME_FACTORS_AVAILABLE,2016-11-30,26,24.0,7.0,4.0,72.0,0,True
2017-01-06,AROON_TIME_FACTORS_AVAILABLE,2016-12-01,26,25.0,8.0,0.0,68.0,0,True
2017-01-09,AROON_TIME_FACTORS_AVAILABLE,2016-12-02,26,25.0,9.0,0.0,64.0,0,True
2017-01-10,AROON_TIME_FACTORS_AVAILABLE,2016-12-05,26,21.0,10.0,16.0,60.0,0,True
2017-01-11,AROON_TIME_FACTORS_AVAILABLE,2016-12-06,26,22.0,11.0,12.0,56.0,0,True
2017-01-12,AROON_TIME_FACTORS_AVAILABLE,2016-12-07,26,23.0,12.0,8.0,52.0,0,True
2017-01-13,AROON_TIME_FACTORS_AVAILABLE,2016-12-08,26,24.0,13.0,4.0,48.0,0,True
2017-01-16,AROON_TIME_FACTORS_AVAILABLE,2016-12-09,26,25.0,0.0,0.0,100.0,0,True
2017-01-17,AROON_TIME_FACTORS_AVAILABLE,2016-12-12,26,25.0,1.0,0.0,96.0,0,True
2017-01-18,AROON_TIME_FACTORS_AVAILABLE,2016-12-13,26,25.0,2.0,0.0,92.0,0,True
2017-01-19,AROON_TIME_FACTORS_AVAILABLE,2016-12-14,26,25.0,3.0,0.0,88.0,0,True
2017-01-20,AROON_TIME_FACTORS_AVAILABLE,2016-12-15,26,25.0,4.0,0.0,84.0,0,True
2017-01-23,AROON_TIME_FACTORS_AVAILABLE,2016-12-16,26,0.0,5.0,100.0,80.0,0,False
2017-01-24,AROON_TIME_FACTORS_AVAILABLE,2016-12-19,26,1.0,6.0,96.0,76.0,0,False
2017-01-25,AROON_TIME_FACTORS_AVAILABLE,2016-12-20,26,2.0,7.0,92.0,72.0,0,False
2017-01-26,AROON_TIME_FACTORS_AVAILABLE,2016-12-21,26,0.0,8.0,100.0,68.0,0,False
2017-02-03,AROON_TIME_FACTORS_AVAILABLE,2016-12-22,26,1.0,9.0,96.0,64.0,0,False
2017-02-06,AROON_TIME_FACTORS_AVAILABLE,2016-12-23,26,2.0,10.0,92.0,60.0,0,False
2017-02-07,AROON_TIME_FACTORS_AVAILABLE,2016-12-26,26,3.0,11.0,88.0,56.0,0,False
2017-02-08,AROON_TIME_FACTORS_AVAILABLE,2016-12-27,26,4.0,12.0,84.0,52.0,0,False
2017-02-09,AROON_TIME_FACTORS_AVAILABLE,2016-12-28,26,0.0,13.0,100.0,48.0,0,False
2017-02-10,AROON_TIME_FACTORS_AVAILABLE,2016-12-29,26,0.0,14.0,100.0,44.0,0,False
2017-02-13,AROON_TIME_FACTORS_AVAILABLE,2016-12-30,26,0.0,15.0,100.0,40.0,0,False
2017-02-14,AROON_TIME_FACTORS_AVAILABLE,2017-01-03,26,0.0,16.0,100.0,36.0,0,False
2017-02-15,AROON_TIME_FACTORS_AVAILABLE,2017-01-04,26,0.0,17.0,100.0,32.0,0,False
2017-02-16,AROON_TIME_FACTORS_AVAILABLE,2017-01-05,26,1.0,18.0,96.0,28.0,1,False
2017-02-17,AROON_TIME_FACTORS_AVAILABLE,2017-01-06,26,0.0,19.0,100.0,24.0,1,False
2017-02-20,AROON_TIME_FACTORS_AVAILABLE,2017-01-09,26,0.0,20.0,100.0,20.0,1,False
2017-02-21,AROON_TIME_FACTORS_AVAILABLE,2017-01-10,26,0.0,21.0,100.0,16.0,1,False
2017-02-22,AROON_TIME_FACTORS_AVAILABLE,2017-01-11,26,0.0,22.0,100.0,12.0,1,False
2017-02-23,AROON_TIME_FACTORS_AVAILABLE,2017-01-12,26,0.0,23.0,100.0,8.0,1,False
2017-02-24,AROON_TIME_FACTORS_AVAILABLE,2017-01-13,26,1.0,24.0,96.0,4.0,1,False
2017-02-27,AROON_TIME_FACTORS_AVAILABLE,2017-01-16,26,2.0,25.0,92.0,0.0,1,False
2017-02-28,AROON_TIME_FACTORS_AVAILABLE,2017-01-17,26,3.0,25.0,88.0,0.0,1,False
2017-03-01,AROON_TIME_FACTORS_AVAILABLE,2017-01-18,26,4.0,25.0,84.0,0.0,1,False
2017-03-02,AROON_TIME_FACTORS_AVAILABLE,2017-01-19,26,0.0,24.0,100.0,4.0,1,False
2017-03-03,AROON_TIME_FACTORS_AVAILABLE,2017-01-20,26,1.0,25.0,96.0,0.0,1,False
2017-03-06,AROON_TIME_FACTORS_AVAILABLE,2017-01-23,26,2.0,18.0,92.0,28.0,1,False
2017-03-07,AROON_TIME_FACTORS_AVAILABLE,2017-01-24,26,3.0,19.0,88.0,24.0,1,False
2017-03-08,AROON_TIME_FACTORS_AVAILABLE,2017-01-25,26,4.0,20.0,84.0,20.0,1,False
2017-03-09,AROON_TIME_FACTORS_AVAILABLE,2017-01-26,26,5.0,21.0,80.0,16.0,1,False
2017-03-10,AROON_TIME_FACTORS_AVAILABLE,2017-02-03,26,6.0,22.0,76.0,12.0,1,False
2017-03-13,AROON_TIME_FACTORS_AVAILABLE,2017-02-06,26,7.0,23.0,72.0,8.0,1,False
2017-03-14,AROON_TIME_FACTORS_AVAILABLE,2017-02-07,26,8.0,24.0,68.0,4.0,0,False
2017-03-15,AROON_TIME_FACTORS_AVAILABLE,2017-02-08,26,9.0,25.0,64.0,0.0,0,False
2017-03-16,AROON_TIME_FACTORS_AVAILABLE,2017-02-09,26,10.0,25.0,60.0,0.0,0,False
2017-03-17,AROON_TIME_FACTORS_AVAILABLE,2017-02-10,26,11.0,25.0,56.0,0.0,0,False
2017-03-20,AROON_TIME_FACTORS_AVAILABLE,2017-02-13,26,12.0,5.0,52.0,80.0,0,True
2017-03-21,AROON_TIME_FACTORS_AVAILABLE,2017-02-14,26,13.0,6.0,48.0,76.0,0,True
2017-03-22,AROON_TIME_FACTORS_AVAILABLE,2017-02-15,26,14.0,7.0,44.0,72.0,0,True
2017-03-23,AROON_TIME_FACTORS_AVAILABLE,2017-02-16,26,15.0,8.0,40.0,68.0,0,True
2017-03-24,AROON_TIME_FACTORS_AVAILABLE,2017-02-17,26,16.0,9.0,36.0,64.0,0,True
2017-03-27,AROON_TIME_FACTORS_AVAILABLE,2017-02-20,26,17.0,10.0,32.0,60.0,0,True
2017-03-28,AROON_TIME_FACTORS_AVAILABLE,2017-02-21,26,18.0,11.0,28.0,56.0,0,True
2017-03-29,AROON_TIME_FACTORS_AVAILABLE,2017-02-22,26,19.0,12.0,24.0,52.0,0,True
2017-03-30,AROON_TIME_FACTORS_AVAILABLE,2017-02-23,26,20.0,13.0,20.0,48.0,0,True
2017-03-31,AROON_TIME_FACTORS_AVAILABLE,2017-02-24,26,21.0,14.0,16.0,44.0,0,True
2017-04-05,AROON_TIME_FACTORS_AVAILABLE,2017-02-27,26,0.0,15.0,100.0,40.0,0,False
2017-04-06,AROON_TIME_FACTORS_AVAILABLE,2017-02-28,26,0.0,16.0,100.0,36.0,0,False
2017-04-07,AROON_TIME_FACTORS_AVAILABLE,2017-03-01,26,0.0,17.0,100.0,32.0,0,False
2017-04-10,AROON_TIME_FACTORS_AVAILABLE,2017-03-02,26,1.0,18.0,96.0,28.0,1,False
2017-04-11,AROON_TIME_FACTORS_AVAILABLE,2017-03-03,26,2.0,19.0,92.0,24.0,1,False
2017-04-12,AROON_TIME_FACTORS_AVAILABLE,2017-03-06,26,3.0,20.0,88.0,20.0,1,False
2017-04-13,AROON_TIME_FACTORS_AVAILABLE,2017-03-07,26,4.0,21.0,84.0,16.0,1,False
2017-04-14,AROON_TIME_FACTORS_AVAILABLE,2017-03-08,26,5.0,22.0,80.0,12.0,1,False
2017-04-17,AROON_TIME_FACTORS_AVAILABLE,2017-03-09,26,6.0,23.0,76.0,8.0,1,False
2017-04-18,AROON_TIME_FACTORS_AVAILABLE,2017-03-10,26,7.0,24.0,72.0,4.0,1,False
2017-04-19,AROON_TIME_FACTORS_AVAILABLE,2017-03-13,26,8.0,25.0,68.0,0.0,0,False
2017-04-20,AROON_TIME_FACTORS_AVAILABLE,2017-03-14,26,9.0,13.0,64.0,48.0,0,False
2017-04-21,AROON_TIME_FACTORS_AVAILABLE,2017-03-15,26,10.0,14.0,60.0,44.0,0,False
2017-04-24,AROON_TIME_FACTORS_AVAILABLE,2017-03-16,26,11.0,0.0,56.0,100.0,0,True
2017-04-25,AROON_TIME_FACTORS_AVAILABLE,2017-03-17,26,12.0,1.0,52.0,96.0,0,True
2017-04-26,AROON_TIME_FACTORS_AVAILABLE,2017-03-20,26,13.0,2.0,48.0,92.0,0,True
2017-04-27,AROON_TIME_FACTORS_AVAILABLE,2017-03-21,26,14.0,0.0,44.0,100.0,0,True
2017-04-28,AROON_TIME_FACTORS_AVAILABLE,2017-03-22,26,15.0,1.0,40.0,96.0,0,True
2017-05-02,AROON_TIME_FACTORS_AVAILABLE,2017-03-23,26,16.0,2.0,36.0,92.0,0,True
2017-05-03,AROON_TIME_FACTORS_AVAILABLE,2017-03-24,26,17.0,3.0,32.0,88.0,0,True
2017-05-04,AROON_TIME_FACTORS_AVAILABLE,2017-03-27,26,18.0,0.0,28.0,100.0,0,True
2017-05-05,AROON_TIME_FACTORS_AVAILABLE,2017-03-28,26,19.0,0.0,24.0,100.0,0,True
2017-05-08,AROON_TIME_FACTORS_AVAILABLE,2017-03-29,26,20.0,0.0,20.0,100.0,0,True
2017-05-09,AROON_TIME_FACTORS_AVAILABLE,2017-03-30,26,21.0,0.0,16.0,100.0,0,True
2017-05-10,AROON_TIME_FACTORS_AVAILABLE,2017-03-31,26,22.0,1.0,12.0,96.0,0,True
2017-05-11,AROON_TIME_FACTORS_AVAILABLE,2017-04-05,26,23.0,0.0,8.0,100.0,0,True
2017-05-12,AROON_TIME_FACTORS_AVAILABLE,2017-04-06,26,24.0,1.0,4.0,96.0,0,True
2017-05-15,AROON_TIME_FACTORS_AVAILABLE,2017-04-07,26,25.0,2.0,0.0,92.0,0,True
2017-05-16,AROON_TIME_FACTORS_AVAILABLE,2017-04-10,26,22.0,3.0,12.0,88.0,0,True
2017-05-17,AROON_TIME_FACTORS_AVAILABLE,2017-04-11,26,23.0,4.0,8.0,84.0,0,True
2017-05-18,AROON_TIME_FACTORS_AVAILABLE,2017-04-12,26,24.0,5.0,4.0,80.0,0,True
2017-05-19,AROON_TIME_FACTORS_AVAILABLE,2017-04-13,26,25.0,6.0,0.0,76.0,0,True
2017-05-22,AROON_TIME_FACTORS_AVAILABLE,2017-04-14,26,25.0,7.0,0.0,72.0,0,True
2017-05-23,AROON_TIME_FACTORS_AVAILABLE,2017-04-17,26,24.0,8.0,4.0,68.0,0,True
2017-05-24,AROON_TIME_FACTORS_AVAILABLE,2017-04-18,26,25.0,9.0,0.0,64.0,0,True
2017-05-25,AROON_TIME_FACTORS_AVAILABLE,2017-04-19,26,0.0,10.0,100.0,60.0,0,False
2017-05-26,AROON_TIME_FACTORS_AVAILABLE,2017-04-20,26,0.0,11.0,100.0,56.0,0,False
2017-05-31,AROON_TIME_FACTORS_AVAILABLE,2017-04-21,26,0.0,12.0,100.0,52.0,0,False
2017-06-01,AROON_TIME_FACTORS_AVAILABLE,2017-04-24,26,1.0,13.0,96.0,48.0,0,False
2017-06-02,AROON_TIME_FACTORS_AVAILABLE,2017-04-25,26,2.0,14.0,92.0,44.0,0,False
2017-06-05,AROON_TIME_FACTORS_AVAILABLE,2017-04-26,26,3.0,15.0,88.0,40.0,0,False
2017-06-06,AROON_TIME_FACTORS_AVAILABLE,2017-04-27,26,4.0,16.0,84.0,36.0,0,False
2017-06-07,AROON_TIME_FACTORS_AVAILABLE,2017-04-28,26,0.0,17.0,100.0,32.0,0,False
2017-06-08,AROON_TIME_FACTORS_AVAILABLE,2017-05-02,26,0.0,18.0,100.0,28.0,1,False
2017-06-09,AROON_TIME_FACTORS_AVAILABLE,2017-05-03,26,0.0,19.0,100.0,24.0,1,False
2017-06-12,AROON_TIME_FACTORS_AVAILABLE,2017-05-04,26,0.0,20.0,100.0,20.0,1,False
2017-06-13,AROON_TIME_FACTORS_AVAILABLE,2017-05-05,26,1.0,21.0,96.0,16.0,1,False
2017-06-14,AROON_TIME_FACTORS_AVAILABLE,2017-05-08,26,2.0,22.0,92.0,12.0,1,False
2017-06-15,AROON_TIME_FACTORS_AVAILABLE,2017-05-09,26,3.0,23.0,88.0,8.0,1,False
2017-06-16,AROON_TIME_FACTORS_AVAILABLE,2017-05-10,26,4.0,24.0,84.0,4.0,1,False
2017-06-19,AROON_TIME_FACTORS_AVAILABLE,2017-05-11,26,5.0,25.0,80.0,0.0,1,False
