date,error,partial_entry_signal,full_close_entry,partial_signal_disappeared_at_close
2026-04-30,8.659739592076221e-15,True,True,False
2026-05-06,7.993605777301127e-15,True,True,False
2026-05-07,7.993605777301127e-15,False,False,False
2026-05-08,6.994405055138486e-15,False,False,False
2026-05-11,6.772360450213455e-15,False,False,False
2026-05-12,9.103828801926284e-15,True,True,False
2026-05-13,9.103828801926284e-15,True,True,False
2026-05-14,9.547918011776346e-15,False,False,False
2026-05-15,5.218048215738236e-15,False,False,False
2026-05-18,3.2751579226442118e-15,False,False,False
2026-05-19,4.107825191113079e-15,False,False,False
2026-05-20,4.551914400963142e-15,False,False,False
2026-05-21,5.329070518200751e-15,False,False,False
2026-05-22,2.9976021664879227e-15,False,False,False
2026-05-25,3.885780586188048e-15,False,False,False
2026-05-26,5.662137425588298e-15,False,False,False
2026-05-27,5.773159728050814e-15,True,False,True
2026-05-28,6.106226635438361e-15,False,False,False
2026-05-29,5.551115123125783e-15,False,False,False
2026-06-01,4.6629367034256575e-15,False,False,False
2026-06-02,4.6629367034256575e-15,False,False,False
2026-06-03,5.773159728050814e-15,False,False,False
2026-06-04,6.439293542825908e-15,True,True,False
2026-06-05,6.217248937900877e-15,False,False,False
2026-06-08,4.9960036108132044e-15,False,False,False
2026-06-09,4.6629367034256575e-15,False,False,False
2026-06-10,4.773959005888173e-15,False,False,False
2026-06-11,5.662137425588298e-15,False,False,False
2026-06-12,5.10702591327572e-15,False,False,False
2026-06-15,4.107825191113079e-15,False,False,False
2026-06-16,4.884981308350689e-15,False,False,False
2026-06-17,5.329070518200751e-15,False,False,False
2026-06-18,5.551115123125783e-15,False,False,False
2026-06-22,5.995204332975845e-15,True,True,False
2026-06-23,7.771561172376096e-15,True,True,False
2026-06-24,5.995204332975845e-15,True,True,False
2026-06-25,5.995204332975845e-15,True,True,False
2026-06-26,6.661338147750939e-15,True,True,False
2026-06-29,6.217248937900877e-15,True,True,False
2026-06-30,5.995204332975845e-15,True,True,False
2026-07-01,6.661338147750939e-15,True,True,False
2026-07-02,7.549516567451064e-15,True,True,False
2026-07-03,6.661338147750939e-15,True,True,False
2026-07-06,8.215650382226158e-15,True,True,False
2026-07-07,7.105427357601002e-15,True,True,False
2026-07-08,7.549516567451064e-15,True,True,False
2026-07-09,6.661338147750939e-15,True,True,False
2026-07-10,6.439293542825908e-15,True,True,False
2026-07-13,4.884981308350689e-15,True,True,False
2026-07-14,4.440892098500626e-15,True,True,False
2026-07-15,5.329070518200751e-15,True,True,False
2026-07-16,5.329070518200751e-15,True,True,False
2026-07-17,5.773159728050814e-15,True,True,False
2026-07-20,3.9968028886505635e-15,False,False,False
2026-07-21,4.3298697960381105e-15,False,False,False
2026-07-22,3.774758283725532e-15,True,True,False
2026-07-23,4.440892098500626e-15,True,True,False
2026-07-24,4.218847493575595e-15,True,True,False
2026-07-27,4.218847493575595e-15,True,True,False
2026-07-28,4.6629367034256575e-15,True,True,False
2026-07-29,4.218847493575595e-15,True,True,False
2026-07-30,4.440892098500626e-15,True,True,False
2026-07-31,4.6629367034256575e-15,True,False,True
2026-08-03,3.552713678800501e-15,False,False,False
2026-08-04,3.552713678800501e-15,False,False,False
2026-08-05,3.4416913763379853e-15,False,False,False
2026-08-06,3.552713678800501e-15,True,True,False
2026-08-07,4.218847493575595e-15,True,True,False
2026-08-10,5.551115123125783e-15,True,True,False
2026-08-11,6.217248937900877e-15,True,True,False
2026-08-12,5.773159728050814e-15,True,True,False
