model,period,cost,origin,source_target,normal_requested_quantity,own_shares,observed_daily_return,return_floor
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-06-10,0.8566292711043131,39900,0,0.006470028544243611,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-06-11,0.5026630428614938,23600,0,-0.009264511249763574,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-06-15,0.03100110331025807,1400,0,-0.01125954198473289,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-06-16,0.0306145767814174,1400,0,-0.013703918162516815,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-06-17,0.0554220269389161,2600,0,0.002152641878669259,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-06-18,0.05546950298813978,2600,0,0.0009763718023823031,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-06-21,0.05541368783921849,2600,0,-0.0013655872024971316,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-06-22,0.05562086053325576,2600,0,0.005079117015041934,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-06-23,0.055867373033225115,2600,0,0.00602526724975716,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-06-24,0.055970588037851716,2600,0,0.002511591962905735,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-06-30,0.26466006783779633,11400,900,0.005933014354067012,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-07-01,0.13424479985450766,5300,900,-0.0003805175038052999,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-07-28,0.9997547087712938,50700,0,0.0020794343938448367,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-07-30,0.9995260225927833,200,49700,-0.006930289441500204,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-10-28,0.21149757031979297,10800,0,-0.004225352112676051,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-10-29,0.21257843110939906,10700,0,0.006465952717720658,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-11-01,0.212042924169312,10800,0,-0.00321220638426023,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-11-02,0.21029738907011905,10800,0,-0.010473313192346345,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-11-03,0.3268569473410919,16800,0,-0.004070832485243314,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-11-04,0.3291136763192624,16800,0,0.009605558961782279,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-11-05,0.32837367709877513,16800,0,-0.003441295546558809,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-11-08,0.3281993054021553,16800,0,-0.0008125126955109696,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-11-09,0.32811208317492047,16800,0,-0.0004065867046146865,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-11-10,0.5345215452362823,27600,0,-0.0050844010575553655,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-11-24,0.8705613575583981,17600,26500,0.002206177296430134,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-11-25,0.8708336019579968,17700,26500,-0.0038022813688213253,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-11-26,0.8706678127320502,17800,26500,-0.008437123342707853,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-11-29,0.8706401298023811,17900,26500,-0.0014181523500810256,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-11-30,0.8705688773591688,17900,26500,-0.0036518563603166188,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-12-01,0.8706203472545468,17900,26500,0.0026471187130931995,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-12-02,0.8706599048268705,17800,26500,0.002030869212022779,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-12-03,0.8708375429019951,17600,26500,0.00912038913660318,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-12-06,0.8708178352051412,17700,26500,-0.0010042177144005127,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2021-12-07,0.8709281026236678,17600,26500,0.005629272215520675,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-01-07,0.02499759533814382,1300,0,0.0024554941682013443,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-01-10,0.025012821296880317,1300,0,0.0026536027760766245,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-01-11,0.02489777861776188,1300,0,-0.009161237785016318,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-01-26,0.02495011014741702,1300,0,0.005555555555555758,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-01-27,0.024709150884996724,1300,0,-0.017212069698257615,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-01-28,0.024515818271386245,1300,0,-0.015351351351351239,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-03-14,0.02449077069796579,100,1400,-0.032467532467532645,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-04-22,0.02495123346679394,1600,0,0.0025025025025025016,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-04-25,0.024154712260229763,1600,0,-0.04817773339990017,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-04-26,0.024056102128365384,1600,0,-0.007867820613690069,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-05-06,0.024446095677710646,100,1500,-0.024249999999999994,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-05-09,0.024343248447871432,100,1500,-0.008198821419420965,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-05-12,0.21906635721898626,14200,0,-0.0050365147318055525,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-05-13,0.8823437472135435,57000,0,0.007846114907618329,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-05-16,0.8818007225613765,57400,0,-0.007785032646911105,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-06-07,0.8765522825835423,43300,11500,0.001436781609195359,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-08-04,0.024930688682516168,1500,0,0.007520621057738985,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-08-09,0.9004755690180776,54300,1500,0.0016650808753568835,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-08-10,0.8990743322763547,54800,1500,-0.010686297791498434,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-08-24,0.8989001313177736,100,55200,-0.018237801989578584,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-09-20,0.024943676551123374,1600,0,0.0005013787916772205,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-09-21,0.024823810617296646,1600,0,-0.007516913054372409,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-09-22,0.024731964016651713,1600,0,-0.007321383489017896,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-09-23,0.024706508972503288,1600,0,-0.0020345879959308144,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-09-26,0.02462663035568628,1600,0,-0.006371049949031593,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-10-26,0.024990512789218683,1700,0,0.00759219088937102,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-10-27,0.02498959366707662,1700,0,-0.006996770721205636,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-10-28,0.024694832346035516,1700,0,-0.023306233062330595,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2022-10-31,0.024558859408396996,1700,0,-0.01082130965593786,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-03-31,0.9727241657487534,61100,0,0.0024752475247524774,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-04-03,0.9725910622927373,60700,0,0.007407407407407529,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-04-04,0.9727017704986163,60400,0,0.004901960784313708,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-04-06,0.9726354532881198,60600,0,-0.0029268292682925745,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-04-07,0.9727951708591475,60100,0,0.007093933463796498,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-04-10,0.9951185972885825,61700,0,-0.0036434296818070866,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-04-11,0.9451456356296011,58800,0,-0.0024378352023405325,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-05-26,0.024999330708371684,1600,0,0.0013003901170349774,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-05-29,0.02498229558227749,1600,0,-0.004155844155844135,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-05-30,0.024995329991397832,1600,0,0.0010432968179447943,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-05-31,0.02487752905207769,1600,0,-0.009379885356956774,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-06-01,0.024903802860533605,1600,0,0.002104155707522315,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-08-22,0.024966354403653798,1600,0,0.0060526315789473095,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-08-23,0.024751884571446447,1600,0,-0.014386607376405958,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-08-24,0.024827947638818095,1600,0,0.006104033970276035,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-08-25,0.02480484656970263,1600,0,-0.001846478501714599,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-10-17,0.02497864046384155,1700,0,0.0032493907392363575,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-10-18,0.0248728414699394,1700,0,-0.0075573549257760275,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-10-19,0.0246083304622024,1700,0,-0.02094098449823223,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-10-20,0.024545691659068364,1700,0,-0.0050000000000001155,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-10-23,0.024412433974945705,1700,0,-0.010608598548296988,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-10-24,0.024430047540864194,1700,0,0.0014108352144468483,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-10-25,0.024500259979408315,1700,0,0.005635390250774863,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-10-26,0.024545691659068364,1700,0,0.0036424768842813204,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-11-28,0.024988213570698914,1700,0,0.0011170064227870036,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-11-29,0.024906672282615946,1700,0,-0.007531380753138084,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-11-30,0.024920717060159858,1700,0,0.0011242270938729426,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-12-01,0.024871491421001105,1700,0,-0.003930376193149843,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-12-04,0.024786653513786686,1700,0,-0.006764374295377684,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-12-05,0.02455036781462594,1800,0,-0.018728717366628733,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-12-06,0.024568423180878554,1800,0,0.0014459224985541308,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-12-07,0.024535905052404307,1800,0,-0.0025989026855327557,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-12-08,0.024561204109522505,1800,0,0.002026635784597497,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2023-12-11,0.024647563386541206,1800,0,0.006934412019647507,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-02-08,0.319034141267005,24100,0,0.006586826347305452,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-02-19,0.8979692823079319,67500,0,0.00803093396787613,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-02-20,0.8975225242250525,67200,0,0.0035408675125405686,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-03-04,0.9995295131049335,72600,0,-0.0008498583569404028,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-03-05,0.9969282529021802,71800,0,0.008222285228239201,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-03-06,0.9969161491316584,72100,0,-0.003937007874015852,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-03-07,0.9968995691962991,72500,0,-0.005364201016374803,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-03-08,0.9969083176386123,72300,0,0.0028384899233606653,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-05-22,0.998629568084892,6400,64800,0.002178649237472685,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-05-23,0.9484805207701765,2900,64800,-0.010054347826087051,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-03,0.024995337196575023,1700,0,0.0013958682300392322,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-04,0.025084654152984633,1700,0,0.006969612489545529,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-05,0.025039584362735012,1700,0,-0.003599114064230302,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-06,0.025039584362735012,1700,0,0.0,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-07,0.02495944478406962,1700,0,-0.006390664073353758,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-11,0.024871750831659448,1800,0,-0.006991051454138697,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-12,0.024857662767520404,1800,0,-0.0011264432554209947,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-13,0.02481176726294675,1800,0,-0.0036650690724556734,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-14,0.02488230652324412,1800,0,0.005659309564233217,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-17,0.6966798268601029,50600,0,-0.002813731007315634,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-18,0.6810502897585033,49300,0,0.003103837471783333,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-19,0.6804747530675492,49400,0,-0.002812939521800395,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-20,0.6791378023158208,49600,0,-0.006488011283497963,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-21,0.6787871792088123,49700,0,-0.0017035775127767216,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-24,0.6474149276129606,47600,0,-0.004835039817974951,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-25,0.526845357796644,39000,0,-0.0060017147756501465,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-26,0.5284539024490783,38800,0,0.006037952846463357,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-27,0.5271580013987528,39000,0,-0.005430122892254974,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-06-28,0.5276362855458534,38900,0,0.0020114942528735025,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-07-01,0.4977614810825669,36600,0,0.0040149125322626045,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-07-02,0.4974568519682501,36600,0,-0.00142816338189089,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-07-03,0.49703130015880126,36600,0,-0.0017162471395880674,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-07-04,0.4959642364533585,36700,0,-0.004297994269340966,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-07-05,0.4947493684341606,36800,0,-0.004892086330935186,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-07-08,0.4930241783596807,36900,0,-0.006940427993059606,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-07-12,0.5899468256209791,6700,36700,0.0028498147620406034,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-07-15,0.5903471501852556,6700,36700,0.001989201477692326,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-07-16,0.7382612120855059,17400,36700,0.007090187180941676,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-07-17,0.7015764533758329,14700,36700,0.0014080540692762433,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-08-01,0.8136039645453262,60900,0,-0.007126567844925824,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-08-02,0.8081846810951653,61100,0,-0.01033591731266148,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-08-05,0.7677689223347528,58700,0,-0.011314186248912117,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-08-27,0.9993030505440356,77200,0,-0.005008839127872866,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-08-28,0.9980138308383928,77500,0,-0.005922416345868986,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-08-29,0.9980079086055997,77800,0,-0.0029788501638368103,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-09-02,0.9979989587393908,200,76700,-0.017688679245283057,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-09-03,0.9980061250427664,200,76700,0.0036014405762305746,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-09-04,0.9979935501146407,200,76700,-0.006279904306220052,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-09-05,0.9979977593442199,200,76700,0.002106530243755733,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-09-06,0.997980815565236,200,76700,-0.008408408408408397,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-09-09,0.9979554811463061,200,76700,-0.012416717141126576,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2024-09-10,0.9979554811463061,200,76700,0.0,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-01-07,0.02499658566162917,2000,0,0.007007526602647252,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-01-08,0.02495399049902823,2000,0,-0.001546391752577314,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-01-09,0.02492815084241816,2000,0,-0.0020650490449147796,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-01-10,0.02478834412588149,2000,0,-0.01112260734609416,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-01-13,0.024739206806925484,2000,0,-0.0039236201935652915,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-04-08,0.6963160262692369,58500,0,0.009472259810554773,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-04-09,0.999123205585084,83200,0,0.00965147453083115,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-04-11,0.9992266856300358,300,81800,0.0028728127448418572,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-04-14,0.9992282851754507,300,81800,0.002083333333333437,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-04-15,0.9992288833003055,300,81800,0.0007796257796257589,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-04-16,0.9992306721246924,300,81800,0.002337055310309033,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-04-17,0.9992312665565765,300,81800,0.0007772020725389517,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-04-18,0.999233241378844,300,81800,0.0025886616619208436,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-04-21,0.999233635126339,300,81800,0.0005163955589981839,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-05-30,0.21418517446357183,17200,0,-0.0017650025214321907,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-03,0.21395632023099806,17200,0,-0.0005051780752716173,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-04,0.23394198121134688,18700,0,0.004296183977761103,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-05,0.40259741325171294,32200,0,0.0025163563160544022,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-06,0.40281043979937936,32200,0,0.0005020080321285203,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-09,0.5086917521468945,40600,0,0.002257902659307476,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-10,0.27237269318442603,21800,0,-0.005757196495619565,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-11,0.5860506085925654,46700,0,0.008056394763343189,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-12,0.5860059903104295,46600,0,0.0004995004995007601,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-13,0.4384101325865758,35100,0,-0.00649026460309543,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-16,0.5488367137586745,43800,0,0.002512562814070307,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-17,0.40039870047310205,32000,0,-0.00025062656641616776,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-18,0.4101860617257652,33500,0,0.0007520681875157198,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-19,0.39015383891837413,32100,0,-0.007940573770491732,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-20,0.03569444032082001,2900,0,0.0012909888974954598,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-23,0.3270650143774036,26800,0,0.0033522434244455113,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-26,0.9960449854834913,28000,52300,-0.0037490627343164107,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-27,0.9868863237835589,27400,52300,-0.005770195684897228,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-06-30,0.9869480062714987,27300,52300,0.004794347716376546,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-01,0.9869673645734331,27300,52300,0.0015067805123052391,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-02,0.9869802382370347,27200,52300,0.0010030090270811698,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-03,0.987053771014837,27100,52300,0.005761523046092121,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-04,0.9871075896947725,27000,52300,0.004234122042341415,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-07,0.9870505912135137,27100,52300,-0.004464285714285698,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-08,0.9871578354028331,26900,52300,0.008470353761833582,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-09,0.9871484441874785,26900,52300,-0.0007411067193676679,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-10,0.9872107940998922,26700,52300,0.004944375772558907,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-11,0.9872540802817582,26600,52300,0.0034440344403441348,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-14,0.9872509981314153,26700,52300,-0.00024515812699177353,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-15,0.9872509981314153,26700,52300,0.0,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-16,0.9872231915527049,26700,52300,-0.002206964198136374,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-17,0.9873245606938945,26500,52300,0.00811010076185803,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-18,0.9874153286242889,26300,52300,0.00731350560702082,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-07-21,0.9874899814066675,26200,52300,0.006050338818973877,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-09-04,0.9996805940512354,74900,0,-0.020444053638162263,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-11-25,0.024972581108214476,1800,0,0.008777704630239302,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-11-26,0.02506998013716094,1800,0,0.006308462040461205,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-11-27,0.025059167060007288,1800,0,-0.0008646779074795719,0.01
BUY_STRENGTH_BAND00_R01,evaluation,BASE,2025-11-28,0.025094275313160965,1800,0,0.0028126352228472484,0.01
