model,period,cost,comparison,terminal_equity_difference,price_pnl_difference,dividend_recognized_difference,commission_difference,slippage_cost_difference,sharpe_difference
BUY_STRENGTH_BAND20_R01,evaluation,STRESS,TWO_CLOSE_ZERO_EXIT,-41751.66676000005,-41667.600000000006,-7095.900000000001,-1826.7332399999996,-5185.0999999999585,-0.14969289949141262
BUY_STRENGTH_BAND20_R01,evaluation,STRESS,BUY_HOLD,79892.41643999991,114580.69999999997,-17156.600000000002,4686.18356,12845.500000000091,0.7245268333094217
BUY_STRENGTH_BAND20_R01,earlier_diagnostic,BASE,INTENT_MIX_BAND_00,-55723.504780000076,-57758.19999999998,-609.9000000000001,-895.9952199999998,-1748.6000000001013,-0.2939517921674114
BUY_STRENGTH_BAND20_R01,earlier_diagnostic,BASE,INTENT_MIX_BAND_20,-63284.337399999844,-64600.79999999996,-460.5,-467.9625999999996,-1309.0000000001137,-0.360901282033652
BUY_STRENGTH_BAND20_R01,earlier_diagnostic,BASE,TWO_CLOSE_ZERO_EXIT,-62030.16167999996,-63939.69999999995,-534.4000000000001,-588.5383200000001,-1855.4000000001079,-0.29260018341955896
BUY_STRENGTH_BAND20_R01,earlier_diagnostic,BASE,BUY_HOLD,37014.299759999994,55672.000000000015,-13987.599999999997,1202.7002400000001,3467.399999999983,0.6113326273864584
BUY_STRENGTH_BAND20_R01,earlier_diagnostic,STRESS,INTENT_MIX_BAND_00,-56643.46523999993,-60693.29999999999,-599.5999999999999,-1349.43476,-3299.999999999991,-0.29637005723887067
BUY_STRENGTH_BAND20_R01,earlier_diagnostic,STRESS,INTENT_MIX_BAND_20,-61953.36580000009,-64922.99999999997,-451.2999999999997,-901.5341999999996,-2519.399999999998,-0.3491158945254139
BUY_STRENGTH_BAND20_R01,earlier_diagnostic,STRESS,TWO_CLOSE_ZERO_EXIT,-63092.12448000006,-67293.49999999997,-520.5999999999999,-1204.9755199999995,-3516.999999999991,-0.2957107537055891
BUY_STRENGTH_BAND20_R01,earlier_diagnostic,STRESS,BUY_HOLD,38194.84011999998,61181.500000000015,-14005.999999999996,2362.75988,6617.89999999999,0.613318053992107
