fit_index,deleted_cycle_id,remaining_cycles,remaining_rows,maximum_gradient_residual,whole_cycle_deleted,no_backfill
3100,21,19,783,1.8908485888147197e-16,True,True
3100,22,19,809,1.4051260155412137e-16,True,True
3100,23,19,808,1.6653345369377348e-16,True,True
3100,24,19,788,1.457167719820518e-16,True,True
3100,25,19,785,8.690964614643804e-16,True,True
3100,26,19,822,1.5612511283791264e-16,True,True
3100,27,19,783,2.5413698923060224e-16,True,True
3100,28,19,811,2.411265631607762e-16,True,True
3100,29,19,802,3.434752482434078e-16,True,True
3100,30,19,837,2.8037468180475145e-16,True,True
3121,11,19,783,9.974659986866641e-17,True,True
3121,12,19,783,1.2663481374630692e-16,True,True
3121,13,19,783,1.1709383462843448e-16,True,True
3121,14,19,783,1.6263032587282567e-16,True,True
3121,15,19,786,1.43982048506075e-16,True,True
3121,16,19,835,2.740863092043355e-16,True,True
3121,17,19,799,1.691355389077387e-16,True,True
3121,18,19,804,3.191891195797325e-16,True,True
3121,19,19,814,1.1687699419393738e-16,True,True
3121,20,19,800,1.2663481374630692e-16,True,True
3121,21,19,783,1.8908485888147197e-16,True,True
3121,22,19,809,1.4051260155412137e-16,True,True
3121,23,19,808,1.6653345369377348e-16,True,True
3121,24,19,788,1.457167719820518e-16,True,True
3121,25,19,785,8.690964614643804e-16,True,True
3121,26,19,822,1.5612511283791264e-16,True,True
3121,27,19,783,2.5413698923060224e-16,True,True
3121,28,19,811,2.411265631607762e-16,True,True
3121,29,19,802,3.434752482434078e-16,True,True
3121,30,19,837,2.8037468180475145e-16,True,True
3142,11,19,783,9.974659986866641e-17,True,True
3142,12,19,783,1.2663481374630692e-16,True,True
3142,13,19,783,1.1709383462843448e-16,True,True
3142,14,19,783,1.6263032587282567e-16,True,True
3142,15,19,786,1.43982048506075e-16,True,True
3142,16,19,835,2.740863092043355e-16,True,True
3142,17,19,799,1.691355389077387e-16,True,True
3142,18,19,804,3.191891195797325e-16,True,True
3142,19,19,814,1.1687699419393738e-16,True,True
3142,20,19,800,1.2663481374630692e-16,True,True
3142,21,19,783,1.8908485888147197e-16,True,True
3142,22,19,809,1.4051260155412137e-16,True,True
3142,23,19,808,1.6653345369377348e-16,True,True
3142,24,19,788,1.457167719820518e-16,True,True
3142,25,19,785,8.690964614643804e-16,True,True
3142,26,19,822,1.5612511283791264e-16,True,True
3142,27,19,783,2.5413698923060224e-16,True,True
3142,28,19,811,2.411265631607762e-16,True,True
3142,29,19,802,3.434752482434078e-16,True,True
3142,30,19,837,2.8037468180475145e-16,True,True
3161,11,19,783,9.974659986866641e-17,True,True
3161,12,19,783,1.2663481374630692e-16,True,True
3161,13,19,783,1.1709383462843448e-16,True,True
3161,14,19,783,1.6263032587282567e-16,True,True
3161,15,19,786,1.43982048506075e-16,True,True
3161,16,19,835,2.740863092043355e-16,True,True
3161,17,19,799,1.691355389077387e-16,True,True
3161,18,19,804,3.191891195797325e-16,True,True
3161,19,19,814,1.1687699419393738e-16,True,True
3161,20,19,800,1.2663481374630692e-16,True,True
3161,21,19,783,1.8908485888147197e-16,True,True
3161,22,19,809,1.4051260155412137e-16,True,True
3161,23,19,808,1.6653345369377348e-16,True,True
3161,24,19,788,1.457167719820518e-16,True,True
3161,25,19,785,8.690964614643804e-16,True,True
3161,26,19,822,1.5612511283791264e-16,True,True
3161,27,19,783,2.5413698923060224e-16,True,True
3161,28,19,811,2.411265631607762e-16,True,True
3161,29,19,802,3.434752482434078e-16,True,True
3161,30,19,837,2.8037468180475145e-16,True,True
3181,11,19,783,9.974659986866641e-17,True,True
3181,12,19,783,1.2663481374630692e-16,True,True
3181,13,19,783,1.1709383462843448e-16,True,True
3181,14,19,783,1.6263032587282567e-16,True,True
3181,15,19,786,1.43982048506075e-16,True,True
3181,16,19,835,2.740863092043355e-16,True,True
3181,17,19,799,1.691355389077387e-16,True,True
3181,18,19,804,3.191891195797325e-16,True,True
3181,19,19,814,1.1687699419393738e-16,True,True
3181,20,19,800,1.2663481374630692e-16,True,True
3181,21,19,783,1.8908485888147197e-16,True,True
3181,22,19,809,1.4051260155412137e-16,True,True
3181,23,19,808,1.6653345369377348e-16,True,True
3181,24,19,788,1.457167719820518e-16,True,True
3181,25,19,785,8.690964614643804e-16,True,True
3181,26,19,822,1.5612511283791264e-16,True,True
3181,27,19,783,2.5413698923060224e-16,True,True
3181,28,19,811,2.411265631607762e-16,True,True
3181,29,19,802,3.434752482434078e-16,True,True
3181,30,19,837,2.8037468180475145e-16,True,True
3204,12,19,783,1.8735013540549517e-16,True,True
3204,13,19,783,1.951563910473908e-16,True,True
3204,14,19,783,1.3400738851920835e-16,True,True
3204,15,19,786,1.97758476261356e-16,True,True
3204,16,19,835,2.0383000842727483e-16,True,True
3204,17,19,799,1.5092094240998222e-16,True,True
3204,18,19,804,2.654126918244515e-15,True,True
3204,19,19,814,6.192962809237201e-16,True,True
3204,20,19,800,6.730727086790012e-16,True,True
3204,21,19,783,2.237793284010081e-16,True,True
3204,22,19,809,7.892991815694472e-17,True,True
3204,23,19,808,2.5153490401663703e-16,True,True
3204,24,19,788,4.128641872824801e-16,True,True
3204,25,19,785,6.271025365656158e-16,True,True
3204,26,19,822,2.953366717850514e-16,True,True
3204,27,19,783,1.8474805019152996e-16,True,True
3204,28,19,811,3.1257548632757093e-16,True,True
3204,29,19,802,2.0816681711721685e-16,True,True
3204,30,19,837,1.8735013540549517e-16,True,True
3204,31,19,783,9.974659986866641e-17,True,True
3225,12,19,783,1.8735013540549517e-16,True,True
3225,13,19,783,1.951563910473908e-16,True,True
3225,14,19,783,1.3400738851920835e-16,True,True
3225,15,19,786,1.97758476261356e-16,True,True
3225,16,19,835,2.0383000842727483e-16,True,True
3225,17,19,799,1.5092094240998222e-16,True,True
3225,18,19,804,2.654126918244515e-15,True,True
3225,19,19,814,6.192962809237201e-16,True,True
3225,20,19,800,6.730727086790012e-16,True,True
3225,21,19,783,2.237793284010081e-16,True,True
3225,22,19,809,7.892991815694472e-17,True,True
3225,23,19,808,2.5153490401663703e-16,True,True
3225,24,19,788,4.128641872824801e-16,True,True
3225,25,19,785,6.271025365656158e-16,True,True
3225,26,19,822,2.953366717850514e-16,True,True
3225,27,19,783,1.8474805019152996e-16,True,True
3225,28,19,811,3.1257548632757093e-16,True,True
3225,29,19,802,2.0816681711721685e-16,True,True
3225,30,19,837,1.8735013540549517e-16,True,True
3225,31,19,783,9.974659986866641e-17,True,True
3247,12,19,783,1.8735013540549517e-16,True,True
3247,13,19,783,1.951563910473908e-16,True,True
3247,14,19,783,1.3400738851920835e-16,True,True
3247,15,19,786,1.97758476261356e-16,True,True
3247,16,19,835,2.0383000842727483e-16,True,True
3247,17,19,799,1.5092094240998222e-16,True,True
3247,18,19,804,2.654126918244515e-15,True,True
3247,19,19,814,6.192962809237201e-16,True,True
3247,20,19,800,6.730727086790012e-16,True,True
3247,21,19,783,2.237793284010081e-16,True,True
3247,22,19,809,7.892991815694472e-17,True,True
3247,23,19,808,2.5153490401663703e-16,True,True
3247,24,19,788,4.128641872824801e-16,True,True
3247,25,19,785,6.271025365656158e-16,True,True
3247,26,19,822,2.953366717850514e-16,True,True
3247,27,19,783,1.8474805019152996e-16,True,True
3247,28,19,811,3.1257548632757093e-16,True,True
3247,29,19,802,2.0816681711721685e-16,True,True
3247,30,19,837,1.8735013540549517e-16,True,True
3247,31,19,783,9.974659986866641e-17,True,True
3264,13,19,783,2.3678975447083417e-16,True,True
3264,14,19,783,3.2786273695961654e-16,True,True
3264,15,19,786,1.0755285551056204e-16,True,True
3264,16,19,835,2.2898349882893854e-16,True,True
3264,17,19,799,5.2562121322097255e-16,True,True
3264,18,19,804,2.498001805406602e-16,True,True
3264,19,19,814,2.2811613709095013e-15,True,True
3264,20,19,800,2.1180973641676815e-15,True,True
3264,21,19,783,2.5500435096859064e-16,True,True
3264,22,19,809,1.3530843112619095e-16,True,True
3264,23,19,808,3.365363543395006e-16,True,True
3264,24,19,788,1.97758476261356e-16,True,True
3264,25,19,785,4.458239333260394e-16,True,True
3264,26,19,822,8.829742492721948e-16,True,True
3264,27,19,783,2.9785202082521778e-15,True,True
3264,28,19,811,1.8388068845354155e-16,True,True
3264,29,19,802,1.6566609195578508e-16,True,True
3264,30,19,837,2.2898349882893854e-16,True,True
3264,31,19,783,1.384309333829492e-15,True,True
3264,32,19,783,1.8735013540549517e-16,True,True
3284,13,19,783,2.3678975447083417e-16,True,True
3284,14,19,783,3.2786273695961654e-16,True,True
3284,15,19,786,1.0755285551056204e-16,True,True
3284,16,19,835,2.2898349882893854e-16,True,True
3284,17,19,799,5.2562121322097255e-16,True,True
3284,18,19,804,2.498001805406602e-16,True,True
3284,19,19,814,2.2811613709095013e-15,True,True
3284,20,19,800,2.1180973641676815e-15,True,True
3284,21,19,783,2.5500435096859064e-16,True,True
3284,22,19,809,1.3530843112619095e-16,True,True
3284,23,19,808,3.365363543395006e-16,True,True
3284,24,19,788,1.97758476261356e-16,True,True
3284,25,19,785,4.458239333260394e-16,True,True
3284,26,19,822,8.829742492721948e-16,True,True
3284,27,19,783,2.9785202082521778e-15,True,True
3284,28,19,811,1.8388068845354155e-16,True,True
3284,29,19,802,1.6566609195578508e-16,True,True
3284,30,19,837,2.2898349882893854e-16,True,True
3284,31,19,783,1.384309333829492e-15,True,True
3284,32,19,783,1.8735013540549517e-16,True,True
3307,13,19,783,2.3678975447083417e-16,True,True
3307,14,19,783,3.2786273695961654e-16,True,True
3307,15,19,786,1.0755285551056204e-16,True,True
3307,16,19,835,2.2898349882893854e-16,True,True
3307,17,19,799,5.2562121322097255e-16,True,True
3307,18,19,804,2.498001805406602e-16,True,True
3307,19,19,814,2.2811613709095013e-15,True,True
3307,20,19,800,2.1180973641676815e-15,True,True
3307,21,19,783,2.5500435096859064e-16,True,True
3307,22,19,809,1.3530843112619095e-16,True,True
3307,23,19,808,3.365363543395006e-16,True,True
3307,24,19,788,1.97758476261356e-16,True,True
3307,25,19,785,4.458239333260394e-16,True,True
3307,26,19,822,8.829742492721948e-16,True,True
3307,27,19,783,2.9785202082521778e-15,True,True
3307,28,19,811,1.8388068845354155e-16,True,True
3307,29,19,802,1.6566609195578508e-16,True,True
3307,30,19,837,2.2898349882893854e-16,True,True
3307,31,19,783,1.384309333829492e-15,True,True
3307,32,19,783,1.8735013540549517e-16,True,True
3327,14,19,783,1.0521430582210746e-16,True,True
3327,15,19,786,2.3592239273284576e-16,True,True
3327,16,19,835,1.623592753297043e-16,True,True
3327,17,19,799,3.157196726277789e-16,True,True
3327,18,19,804,4.475586568020162e-16,True,True
3327,19,19,814,2.42861286636753e-16,True,True
3327,20,19,800,2.445960101127298e-16,True,True
3327,21,19,783,1.8474805019152996e-16,True,True
3327,22,19,809,1.4415552085367267e-15,True,True
3327,23,19,808,2.2187113257743363e-15,True,True
3327,24,19,788,9.020562075079397e-17,True,True
3327,25,19,785,1.968911145233676e-16,True,True
3327,26,19,822,1.8995222061946038e-16,True,True
3327,27,19,783,7.667477763817487e-16,True,True
3327,28,19,811,1.0200174038743626e-15,True,True
3327,29,19,802,2.220446049250313e-16,True,True
3327,30,19,837,5.640019701269594e-16,True,True
3327,31,19,783,1.960237527853792e-16,True,True
3327,32,19,783,2.1250362580715887e-16,True,True
3327,33,19,783,2.3678975447083417e-16,True,True
3341,15,19,739,2.3765711620882257e-16,True,True
3341,16,19,788,2.671474153004283e-16,True,True
3341,17,19,752,3.8250652645288596e-16,True,True
3341,18,19,757,1.3704315460216776e-16,True,True
3341,19,19,767,1.5308934675495323e-16,True,True
3341,20,19,753,1.2663481374630692e-16,True,True
3341,21,19,736,1.5439038936193583e-16,True,True
3341,22,19,762,1.2923689896027213e-16,True,True
3341,23,19,761,1.97758476261356e-16,True,True
3341,24,19,741,9.107298248878237e-17,True,True
3341,25,19,738,1.734723475976807e-16,True,True
3341,26,19,775,2.7755575615628914e-16,True,True
3341,27,19,736,4.77048955893622e-16,True,True
3341,28,19,764,2.914335439641036e-16,True,True
3341,29,19,755,2.203098814490545e-16,True,True
3341,30,19,790,5.464378949326942e-16,True,True
3341,31,19,736,1.5092094240998222e-16,True,True
3341,32,19,736,8.500145032286355e-17,True,True
3341,33,19,736,1.1015494072452725e-16,True,True
3341,34,19,783,1.0521430582210746e-16,True,True
3363,15,19,739,2.3765711620882257e-16,True,True
3363,16,19,788,2.671474153004283e-16,True,True
3363,17,19,752,3.8250652645288596e-16,True,True
3363,18,19,757,1.3704315460216776e-16,True,True
3363,19,19,767,1.5308934675495323e-16,True,True
3363,20,19,753,1.2663481374630692e-16,True,True
3363,21,19,736,1.5439038936193583e-16,True,True
3363,22,19,762,1.2923689896027213e-16,True,True
3363,23,19,761,1.97758476261356e-16,True,True
3363,24,19,741,9.107298248878237e-17,True,True
3363,25,19,738,1.734723475976807e-16,True,True
3363,26,19,775,2.7755575615628914e-16,True,True
3363,27,19,736,4.77048955893622e-16,True,True
3363,28,19,764,2.914335439641036e-16,True,True
3363,29,19,755,2.203098814490545e-16,True,True
3363,30,19,790,5.464378949326942e-16,True,True
3363,31,19,736,1.5092094240998222e-16,True,True
3363,32,19,736,8.500145032286355e-17,True,True
3363,33,19,736,1.1015494072452725e-16,True,True
3363,34,19,783,1.0521430582210746e-16,True,True
3384,15,19,739,2.3765711620882257e-16,True,True
3384,16,19,788,2.671474153004283e-16,True,True
3384,17,19,752,3.8250652645288596e-16,True,True
3384,18,19,757,1.3704315460216776e-16,True,True
3384,19,19,767,1.5308934675495323e-16,True,True
3384,20,19,753,1.2663481374630692e-16,True,True
3384,21,19,736,1.5439038936193583e-16,True,True
3384,22,19,762,1.2923689896027213e-16,True,True
3384,23,19,761,1.97758476261356e-16,True,True
3384,24,19,741,9.107298248878237e-17,True,True
3384,25,19,738,1.734723475976807e-16,True,True
3384,26,19,775,2.7755575615628914e-16,True,True
3384,27,19,736,4.77048955893622e-16,True,True
3384,28,19,764,2.914335439641036e-16,True,True
3384,29,19,755,2.203098814490545e-16,True,True
3384,30,19,790,5.464378949326942e-16,True,True
3384,31,19,736,1.5092094240998222e-16,True,True
3384,32,19,736,8.500145032286355e-17,True,True
3384,33,19,736,1.1015494072452725e-16,True,True
3384,34,19,783,1.0521430582210746e-16,True,True
3402,15,19,739,2.3765711620882257e-16,True,True
3402,16,19,788,2.671474153004283e-16,True,True
3402,17,19,752,3.8250652645288596e-16,True,True
3402,18,19,757,1.3704315460216776e-16,True,True
3402,19,19,767,1.5308934675495323e-16,True,True
3402,20,19,753,1.2663481374630692e-16,True,True
3402,21,19,736,1.5439038936193583e-16,True,True
3402,22,19,762,1.2923689896027213e-16,True,True
3402,23,19,761,1.97758476261356e-16,True,True
3402,24,19,741,9.107298248878237e-17,True,True
3402,25,19,738,1.734723475976807e-16,True,True
3402,26,19,775,2.7755575615628914e-16,True,True
3402,27,19,736,4.77048955893622e-16,True,True
3402,28,19,764,2.914335439641036e-16,True,True
3402,29,19,755,2.203098814490545e-16,True,True
3402,30,19,790,5.464378949326942e-16,True,True
3402,31,19,736,1.5092094240998222e-16,True,True
3402,32,19,736,8.500145032286355e-17,True,True
3402,33,19,736,1.1015494072452725e-16,True,True
3402,34,19,783,1.0521430582210746e-16,True,True
3423,15,19,739,2.3765711620882257e-16,True,True
3423,16,19,788,2.671474153004283e-16,True,True
3423,17,19,752,3.8250652645288596e-16,True,True
3423,18,19,757,1.3704315460216776e-16,True,True
3423,19,19,767,1.5308934675495323e-16,True,True
3423,20,19,753,1.2663481374630692e-16,True,True
3423,21,19,736,1.5439038936193583e-16,True,True
3423,22,19,762,1.2923689896027213e-16,True,True
3423,23,19,761,1.97758476261356e-16,True,True
3423,24,19,741,9.107298248878237e-17,True,True
3423,25,19,738,1.734723475976807e-16,True,True
3423,26,19,775,2.7755575615628914e-16,True,True
3423,27,19,736,4.77048955893622e-16,True,True
3423,28,19,764,2.914335439641036e-16,True,True
3423,29,19,755,2.203098814490545e-16,True,True
3423,30,19,790,5.464378949326942e-16,True,True
3423,31,19,736,1.5092094240998222e-16,True,True
3423,32,19,736,8.500145032286355e-17,True,True
3423,33,19,736,1.1015494072452725e-16,True,True
3423,34,19,783,1.0521430582210746e-16,True,True
3446,16,19,783,1.2750217548429532e-16,True,True
3446,17,19,747,7.277164981722706e-16,True,True
3446,18,19,752,1.1882855810441129e-16,True,True
3446,19,19,762,2.0252896582029223e-16,True,True
3446,20,19,748,2.0122792321330962e-16,True,True
3446,21,19,731,2.445960101127298e-16,True,True
3446,22,19,757,1.0408340855860843e-16,True,True
3446,23,19,756,4.510281037539698e-16,True,True
3446,24,19,736,8.118505867571457e-16,True,True
3446,25,19,733,1.726049858596923e-16,True,True
3446,26,19,770,1.3010426069826053e-16,True,True
3446,27,19,731,1.48318857196017e-16,True,True
3446,28,19,759,3.226585665316861e-16,True,True
3446,29,19,750,9.540979117872439e-17,True,True
3446,30,19,785,3.400058012914542e-16,True,True
3446,31,19,731,1.1449174941446927e-16,True,True
3446,32,19,731,1.9081958235744878e-16,True,True
3446,33,19,731,1.2836953722228372e-16,True,True
3446,34,19,778,1.474514954580286e-16,True,True
3446,35,19,739,2.3765711620882257e-16,True,True
