fit_index,fit_origin,deleted_cycle_id,training_cycles,training_rows,latest_exit_index,status,failure
2095,2021-01-04,18,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21]",850,2029,FIT_COMPLETE,
2095,2021-01-04,19,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21]",860,2029,FIT_COMPLETE,
2095,2021-01-04,20,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21]",846,2029,FIT_COMPLETE,
2095,2021-01-04,21,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",829,1945,FIT_COMPLETE,
2115,2021-02-01,1,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",829,2029,FIT_COMPLETE,
2115,2021-02-01,2,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",836,2029,FIT_COMPLETE,
2115,2021-02-01,3,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",882,2029,FIT_COMPLETE,
2115,2021-02-01,4,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",829,2029,FIT_COMPLETE,
2115,2021-02-01,5,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",863,2029,FIT_COMPLETE,
2115,2021-02-01,6,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",829,2029,FIT_COMPLETE,
2115,2021-02-01,8,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",887,2029,FIT_COMPLETE,
2115,2021-02-01,9,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",829,2029,FIT_COMPLETE,
2115,2021-02-01,10,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",829,2029,FIT_COMPLETE,
2115,2021-02-01,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",829,2029,FIT_COMPLETE,
2115,2021-02-01,12,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21]",829,2029,FIT_COMPLETE,
2115,2021-02-01,13,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21]",829,2029,FIT_COMPLETE,
2115,2021-02-01,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21]",829,2029,FIT_COMPLETE,
2115,2021-02-01,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21]",832,2029,FIT_COMPLETE,
2115,2021-02-01,16,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21]",881,2029,FIT_COMPLETE,
2115,2021-02-01,17,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21]",845,2029,FIT_COMPLETE,
2115,2021-02-01,18,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21]",850,2029,FIT_COMPLETE,
2115,2021-02-01,19,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21]",860,2029,FIT_COMPLETE,
2115,2021-02-01,20,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21]",846,2029,FIT_COMPLETE,
2115,2021-02-01,21,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",829,1945,FIT_COMPLETE,
2130,2021-03-01,2,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",810,2130,FIT_COMPLETE,
2130,2021-03-01,3,"[2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",856,2130,FIT_COMPLETE,
2130,2021-03-01,4,"[2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2130,2021-03-01,5,"[2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",837,2130,FIT_COMPLETE,
2130,2021-03-01,6,"[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2130,2021-03-01,8,"[2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",861,2130,FIT_COMPLETE,
2130,2021-03-01,9,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2130,2021-03-01,10,"[2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2130,2021-03-01,11,"[2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2130,2021-03-01,12,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2130,2021-03-01,13,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2130,2021-03-01,14,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2130,2021-03-01,15,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22]",806,2130,FIT_COMPLETE,
2130,2021-03-01,16,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22]",855,2130,FIT_COMPLETE,
2130,2021-03-01,17,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22]",819,2130,FIT_COMPLETE,
2130,2021-03-01,18,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22]",824,2130,FIT_COMPLETE,
2130,2021-03-01,19,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22]",834,2130,FIT_COMPLETE,
2130,2021-03-01,20,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22]",820,2130,FIT_COMPLETE,
2130,2021-03-01,21,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22]",803,2130,FIT_COMPLETE,
2130,2021-03-01,22,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",829,2029,FIT_COMPLETE,
2153,2021-04-01,2,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",810,2130,FIT_COMPLETE,
2153,2021-04-01,3,"[2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",856,2130,FIT_COMPLETE,
2153,2021-04-01,4,"[2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2153,2021-04-01,5,"[2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",837,2130,FIT_COMPLETE,
2153,2021-04-01,6,"[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2153,2021-04-01,8,"[2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",861,2130,FIT_COMPLETE,
2153,2021-04-01,9,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2153,2021-04-01,10,"[2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2153,2021-04-01,11,"[2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2153,2021-04-01,12,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2153,2021-04-01,13,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2153,2021-04-01,14,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2153,2021-04-01,15,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22]",806,2130,FIT_COMPLETE,
2153,2021-04-01,16,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22]",855,2130,FIT_COMPLETE,
2153,2021-04-01,17,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22]",819,2130,FIT_COMPLETE,
2153,2021-04-01,18,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22]",824,2130,FIT_COMPLETE,
2153,2021-04-01,19,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22]",834,2130,FIT_COMPLETE,
2153,2021-04-01,20,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22]",820,2130,FIT_COMPLETE,
2153,2021-04-01,21,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22]",803,2130,FIT_COMPLETE,
2153,2021-04-01,22,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",829,2029,FIT_COMPLETE,
2174,2021-05-06,2,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",810,2130,FIT_COMPLETE,
2174,2021-05-06,3,"[2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",856,2130,FIT_COMPLETE,
2174,2021-05-06,4,"[2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2174,2021-05-06,5,"[2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",837,2130,FIT_COMPLETE,
2174,2021-05-06,6,"[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2174,2021-05-06,8,"[2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",861,2130,FIT_COMPLETE,
2174,2021-05-06,9,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2174,2021-05-06,10,"[2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2174,2021-05-06,11,"[2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2174,2021-05-06,12,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2174,2021-05-06,13,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2174,2021-05-06,14,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2174,2021-05-06,15,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22]",806,2130,FIT_COMPLETE,
2174,2021-05-06,16,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22]",855,2130,FIT_COMPLETE,
2174,2021-05-06,17,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22]",819,2130,FIT_COMPLETE,
2174,2021-05-06,18,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22]",824,2130,FIT_COMPLETE,
2174,2021-05-06,19,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22]",834,2130,FIT_COMPLETE,
2174,2021-05-06,20,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22]",820,2130,FIT_COMPLETE,
2174,2021-05-06,21,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22]",803,2130,FIT_COMPLETE,
2174,2021-05-06,22,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",829,2029,FIT_COMPLETE,
2192,2021-06-01,2,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",810,2130,FIT_COMPLETE,
2192,2021-06-01,3,"[2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",856,2130,FIT_COMPLETE,
2192,2021-06-01,4,"[2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2192,2021-06-01,5,"[2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",837,2130,FIT_COMPLETE,
2192,2021-06-01,6,"[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2192,2021-06-01,8,"[2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",861,2130,FIT_COMPLETE,
2192,2021-06-01,9,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2192,2021-06-01,10,"[2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2192,2021-06-01,11,"[2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2192,2021-06-01,12,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2192,2021-06-01,13,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2192,2021-06-01,14,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2192,2021-06-01,15,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22]",806,2130,FIT_COMPLETE,
2192,2021-06-01,16,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22]",855,2130,FIT_COMPLETE,
2192,2021-06-01,17,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22]",819,2130,FIT_COMPLETE,
2192,2021-06-01,18,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22]",824,2130,FIT_COMPLETE,
2192,2021-06-01,19,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22]",834,2130,FIT_COMPLETE,
2192,2021-06-01,20,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22]",820,2130,FIT_COMPLETE,
2192,2021-06-01,21,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22]",803,2130,FIT_COMPLETE,
2192,2021-06-01,22,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",829,2029,FIT_COMPLETE,
2213,2021-07-01,2,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",810,2130,FIT_COMPLETE,
2213,2021-07-01,3,"[2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",856,2130,FIT_COMPLETE,
2213,2021-07-01,4,"[2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2213,2021-07-01,5,"[2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",837,2130,FIT_COMPLETE,
2213,2021-07-01,6,"[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2213,2021-07-01,8,"[2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",861,2130,FIT_COMPLETE,
2213,2021-07-01,9,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2213,2021-07-01,10,"[2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2213,2021-07-01,11,"[2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2213,2021-07-01,12,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2213,2021-07-01,13,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2213,2021-07-01,14,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22]",803,2130,FIT_COMPLETE,
2213,2021-07-01,15,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22]",806,2130,FIT_COMPLETE,
2213,2021-07-01,16,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22]",855,2130,FIT_COMPLETE,
2213,2021-07-01,17,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22]",819,2130,FIT_COMPLETE,
2213,2021-07-01,18,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22]",824,2130,FIT_COMPLETE,
2213,2021-07-01,19,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22]",834,2130,FIT_COMPLETE,
2213,2021-07-01,20,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22]",820,2130,FIT_COMPLETE,
2213,2021-07-01,21,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22]",803,2130,FIT_COMPLETE,
2213,2021-07-01,22,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",829,2029,FIT_COMPLETE,
2235,2021-08-02,3,"[4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",838,2232,FIT_COMPLETE,
2235,2021-08-02,4,"[3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2235,2021-08-02,5,"[3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",819,2232,FIT_COMPLETE,
2235,2021-08-02,6,"[3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2235,2021-08-02,8,"[3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",843,2232,FIT_COMPLETE,
2235,2021-08-02,9,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2235,2021-08-02,10,"[3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2235,2021-08-02,11,"[3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2235,2021-08-02,12,"[3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2235,2021-08-02,13,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2235,2021-08-02,14,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2235,2021-08-02,15,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]",788,2232,FIT_COMPLETE,
2235,2021-08-02,16,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23]",837,2232,FIT_COMPLETE,
2235,2021-08-02,17,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23]",801,2232,FIT_COMPLETE,
2235,2021-08-02,18,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",806,2232,FIT_COMPLETE,
2235,2021-08-02,19,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23]",816,2232,FIT_COMPLETE,
2235,2021-08-02,20,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23]",802,2232,FIT_COMPLETE,
2235,2021-08-02,21,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23]",785,2232,FIT_COMPLETE,
2235,2021-08-02,22,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23]",811,2232,FIT_COMPLETE,
2235,2021-08-02,23,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",810,2130,FIT_COMPLETE,
2257,2021-09-01,3,"[4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",838,2232,FIT_COMPLETE,
2257,2021-09-01,4,"[3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2257,2021-09-01,5,"[3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",819,2232,FIT_COMPLETE,
2257,2021-09-01,6,"[3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2257,2021-09-01,8,"[3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",843,2232,FIT_COMPLETE,
2257,2021-09-01,9,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2257,2021-09-01,10,"[3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2257,2021-09-01,11,"[3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2257,2021-09-01,12,"[3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2257,2021-09-01,13,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2257,2021-09-01,14,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]",785,2232,FIT_COMPLETE,
2257,2021-09-01,15,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]",788,2232,FIT_COMPLETE,
2257,2021-09-01,16,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23]",837,2232,FIT_COMPLETE,
2257,2021-09-01,17,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23]",801,2232,FIT_COMPLETE,
