period,cost,model,year,cumulative_return,annualized_return,annualized_arithmetic_mean,annualized_volatility,net_sharpe,max_drawdown,trading_days,terminal_equity,mean_exposure,trade_count,commission,slippage_cost,holding_closes,risk_days,max_accounting_error,point_met
main,BASE,BUY_HOLD,2022,-0.1955425417304225,-0.1955425417304225,-0.1995360207030654,0.1897790794245573,-1.0514121014186222,-0.2688464292333853,242,198120.88936,0.9646426639612224,0,0.0,0.0,242,242,2.8123281481384762e-11,False
main,BASE,BUY_HOLD,2023,-0.0916107335204824,-0.0916107335204824,-0.0884136117510526,0.1240730494582259,-0.7125932032549951,-0.1889518836882377,242,179970.88936,0.9467762506277704,0,0.0,0.0,242,242,2.6147972675971687e-11,False
main,BASE,BUY_HOLD,2024,0.1592079702550414,0.1592079702550414,0.1686016482666622,0.205190869607964,0.8216820202029026,-0.1167984012406828,242,208623.68936,0.9267134558125624,0,0.0,0.0,242,242,2.8194335754960772e-11,False
main,BASE,BUY_HOLD,2025,0.1900052679616763,0.1891536772596284,0.1826290577328328,0.1362870755507446,1.3400321123247918,-0.09414639544678,243,248263.28936,0.9266042470655912,0,0.0,0.0,243,243,2.7739588404074308e-11,True
main,BASE,BUY_HOLD,2026,0.0200906662151212,0.0328345566221116,0.0467759455321175,0.1705115478268411,0.2743271416409857,-0.0897966851991393,149,253251.06424,0.9004276520099145,1,45.825120000000005,145.2000000000055,148,149,3.410605131648481e-11,False
main,STRESS,BRIDGE_H2_P0,2020,-0.0616967221999998,-0.0614507925111016,-0.0439293740809699,0.1976311034650802,-0.2222796579625024,-0.1663565413023635,243,187660.65555999984,0.5003697932752182,243,18457.24444,50292.10000000015,122,243,3.7488234738702886e-11,False
main,STRESS,BRIDGE_H2_P0,2021,-0.2717642803059189,-0.2708132658309464,-0.3005771809873878,0.1734469101902889,-1.7329635947831183,-0.3185217266320056,243,136661.1925599996,0.4962773038160415,243,15526.563000000002,42937.20000000007,121,243,3.4788172342814505e-11,False
main,STRESS,BRIDGE_H2_P0,2022,-0.4246556825158746,-0.4246556825158746,-0.5365360972023541,0.1768873665729008,-3.0332075579927333,-0.426173928889357,242,78627.24055999955,0.4978233986916101,242,9993.852,27997.09999999999,121,242,3.1889157980913296e-11,False
main,STRESS,BRIDGE_H2_P0,2023,-0.4322800489744183,-0.4322800489744183,-0.5570228315342969,0.1300169979383421,-4.284230834174879,-0.4720315822504393,242,44638.25315999959,0.4977990639845604,242,6034.687400000001,16870.799999999865,121,242,1.8232526599604168e-11,False
main,STRESS,BRIDGE_H2_P0,2024,-0.1497230551572948,-0.1497230551572948,-0.1437421605870201,0.192865752503533,-0.745296449582914,-0.222122556347136,242,37954.87751999962,0.4969231562938881,242,3964.67564,11519.20000000004,121,242,1.0160761121369433e-11,False
main,STRESS,BRIDGE_H2_P0,2025,-0.0797133079511509,-0.0793986523263088,-0.0742835776347632,0.1300700511277694,-0.5711043932918388,-0.1220329386535203,243,34929.368679999694,0.4981935338652713,243,3427.70884,9403.40000000002,122,243,1.0416556506243067e-11,False
main,STRESS,BRIDGE_H2_P0,2026,-0.099988438726058,-0.1572640399042123,-0.156849185293231,0.1689008355019227,-0.9286465921090457,-0.1599717671340198,149,31436.83563999965,0.4913814106139909,149,1938.73304,5113.000000000053,74,149,8.29913915367797e-12,False
main,STRESS,BRIDGE_H2_P1,2020,-0.0990033215999998,-0.0986166862204951,-0.0803824175543999,0.2162119177968056,-0.371776072167968,-0.1780607261999994,243,180199.33567999996,0.4962983351465936,242,17300.06432,47403.90000000021,121,242,3.666400516522117e-11,False
main,STRESS,BRIDGE_H2_P1,2021,-0.3165814352462771,-0.3155100541276254,-0.3630830627154252,0.1771965630400696,-2.0490412256659902,-0.3689964673232208,243,123151.57135999984,0.5004441447646143,243,14542.56432,40033.00000000009,122,243,3.524291969370097e-11,False
main,STRESS,BRIDGE_H2_P1,2022,-0.3807159928389576,-0.3807159928389576,-0.4609436912078158,0.1887996906411931,-2.441443042848107,-0.411713635807238,242,76265.7985999998,0.4976385862711259,242,8777.67276,24491.800000000017,121,242,1.9412027540965937e-11,False
main,STRESS,BRIDGE_H2_P1,2023,-0.3445650706134492,-0.3445650706134492,-0.4139488802783558,0.1279302190898739,-3.2357396338667037,-0.395267208456468,242,49987.26831999981,0.4977990006176033,242,6266.230280000001,17486.29999999998,121,242,1.750777300912887e-11,False
main,STRESS,BRIDGE_H2_P1,2024,-0.1802466232465659,-0.1802466232465659,-0.1787988544473424,0.2011080480602999,-0.8890686184459989,-0.2212155139167201,242,40977.23199999981,0.4930733409780211,241,4401.13632,12778.6,120,241,9.094947017729282e-12,False
main,STRESS,BRIDGE_H2_P1,2025,-0.0798686363197981,-0.0795533944271429,-0.0744304130566377,0.1302344714478285,-0.5715108467764953,-0.1223788166072332,243,37704.43635999981,0.4984726125999495,243,3702.59564,10157.40000000002,122,243,1.0039968856290216e-11,False
main,STRESS,BRIDGE_H2_P1,2026,-0.1004433749875054,-0.1579557985088305,-0.1576807711400995,0.1688321904863941,-0.9339496851034856,-0.160503689278174,149,33917.27551999983,0.491169101898918,149,2090.86084,5514.000000000057,74,149,9.940492873283802e-12,False
main,STRESS,BRIDGE_H5_P0,2020,0.1230068216000007,0.1224708189350449,0.1394908503965296,0.2183206501183119,0.6389265070479452,-0.1365599762000129,243,224601.3643200001,0.7998788140251876,97,7887.03568,21617.799999999923,195,243,3.561240191629622e-11,False
main,STRESS,BRIDGE_H5_P0,2021,-0.1698672999405399,-0.1692310662724941,-0.1692636990575332,0.179327657045805,-0.9438794988232004,-0.2392603993934927,243,186448.9370000003,0.7963364675345097,98,8012.527320000001,21984.99999999989,194,243,3.575451046344824e-11,False
main,STRESS,BRIDGE_H5_P0,2022,-0.2499922882370722,-0.2499922882370722,-0.2692478695016603,0.191401979438449,-1.4067141326939356,-0.311665909900037,242,139838.1406000004,0.7981648090542975,96,5881.7964,16496.200000000106,194,242,3.8340886021615006e-11,False
main,STRESS,BRIDGE_H5_P0,2023,-0.2143824360891114,-0.2143824360891114,-0.232555253866854,0.1316246701136577,-1.7668059769193938,-0.2890530823952905,242,109859.29936000051,0.7952484101173715,97,5015.5412400000005,13898.79999999992,193,242,3.905142875737511e-11,False
main,STRESS,BRIDGE_H5_P0,2024,0.0166484477022411,0.0166484477022411,0.0380877288486539,0.2080793403596237,0.1830442598617763,-0.1640318213868292,242,111688.2861600004,0.7987637547042286,97,4222.3132000000005,12216.30000000006,194,242,2.0449419935175683e-11,False
main,STRESS,BRIDGE_H5_P0,2025,0.0238231056405351,0.0237239143600002,0.0341242064014685,0.1457624346972554,0.2341083727940163,-0.1223575602227683,243,114349.04800000036,0.7959606131898824,97,4199.83816,11423.40000000002,194,243,1.6768808563938364e-11,False
main,STRESS,BRIDGE_H5_P0,2026,-0.0974008528693655,-0.1533253058337917,-0.1517465236962062,0.1713121069223583,-0.8857898395060921,-0.1419353397700162,149,103211.35320000027,0.7949091061163881,60,2582.4948000000004,6838.900000000032,119,149,1.3869794202037156e-11,False
main,STRESS,BRIDGE_H5_P1,2020,0.1903837843999983,0.1895303660116721,0.1950790782114196,0.2078762306548516,0.9384385968365966,-0.1362915411819858,243,238076.7568799996,0.7947966590504354,97,8270.94312,22485.800000000483,194,242,3.9193537304527126e-11,False
main,STRESS,BRIDGE_H5_P1,2021,-0.1685404269020043,-0.1679086452013397,-0.168137906344899,0.176732257005954,-0.9513707864842956,-0.2548673056598255,243,197951.19863999967,0.7956470253365647,97,8392.85824,23213.00000000009,194,243,4.035882739117369e-11,False
main,STRESS,BRIDGE_H5_P1,2022,-0.292179790763404,-0.292179790763404,-0.3262778488569833,0.1954979761350975,-1.6689576808279143,-0.3348008493776718,242,140113.8588399996,0.7989538979513016,97,6186.339800000001,17398.19999999991,194,242,3.6266101233195513e-11,False
main,STRESS,BRIDGE_H5_P1,2023,-0.2598506002291775,-0.2598506002291775,-0.2917344993929029,0.1341840759071347,-2.174136516726505,-0.3307418006399371,242,103705.1885199994,0.7991575276181034,96,4903.67032,13791.89999999995,194,242,4.388311936054379e-11,False
main,STRESS,BRIDGE_H5_P1,2024,0.0396729403679401,0.0396729403679401,0.0591254778120995,0.2029934673376515,0.2912678845657259,-0.1541770182558144,242,107819.47827999933,0.7903232667708903,97,3982.31024,11603.499999999942,192,241,1.871569565992104e-11,False
main,STRESS,BRIDGE_H5_P1,2025,0.110278592232862,0.1098007225987272,0.1129872493705163,0.1327929830917453,0.850852558169091,-0.0789539843430976,243,119709.65855999936,0.7982064192849276,97,4279.81972,11877.600000000051,195,243,1.6967760529951192e-11,False
main,STRESS,BRIDGE_H5_P1,2026,-0.0204487783980526,-0.0329996144677924,-0.0174565558099408,0.1798673787525248,-0.097052372314598,-0.0967623366528484,149,117261.74227999932,0.787719334889858,61,2900.31628,7594.50000000008,118,149,1.467981292080367e-11,False
main,STRESS,GAP_DIRECT_H1_FULL,2020,-0.0326924263999999,-0.032560104147295,-0.0283031178133465,0.0980033308011441,-0.2887975090436018,-0.0854836644217907,243,193461.5147200001,0.1134590529548443,62,2913.58528,8036.300000000074,43,62,3.885247679136228e-11,False
main,STRESS,GAP_DIRECT_H1_FULL,2021,-0.1475872081396888,-0.1470268717819575,-0.1550355638466359,0.0883957842568445,-1.7538796125860652,-0.163356260730925,243,164909.06988,0.1293585549935193,71,2934.3448400000007,8043.500000000011,48,71,4.1580960896681056e-11,False
main,STRESS,GAP_DIRECT_H1_FULL,2022,-0.0812615231518272,-0.0812615231518272,-0.0764763059034386,0.1286141794945475,-0.5946179978287759,-0.1942300116258472,242,151508.30768000003,0.1752027952129905,103,3948.4622,10892.000000000016,66,103,3.134914550173562e-11,False
main,STRESS,GAP_DIRECT_H1_FULL,2023,0.0520030844555463,0.0520030844555463,0.0520589548842554,0.0524585441775882,0.9923827605283904,-0.0331023610005599,242,159387.20699999997,0.0783640281569592,42,2110.60068,5762.900000000019,24,42,2.8137492336099967e-11,False
main,STRESS,GAP_DIRECT_H1_FULL,2024,-0.0606789048006837,-0.0606789048006837,-0.0593943965901277,0.0798471292614182,-0.7438513712330409,-0.1123988080087577,242,149715.76584000004,0.1307646486282184,69,3552.2411600000005,10289.400000000092,41,69,3.277023097325582e-11,False
main,STRESS,GAP_DIRECT_H1_FULL,2025,-0.0166713744941684,-0.01660334074828,-0.0121480317296978,0.0949589996596201,-0.1279292302282291,-0.0844596895474886,243,147219.79824000012,0.0911991632527213,49,2526.5676000000003,6966.000000000081,28,49,3.032596396224108e-11,False
main,STRESS,GAP_DIRECT_H1_FULL,2026,-0.1175125770230768,-0.1837524343381831,-0.1973194395379868,0.1060839425252001,-1.8600311681583075,-0.1434536070066515,149,129919.62036000023,0.1660381573248792,51,2574.27788,6867.3999999999305,27,51,3.0468072509393096e-11,False
main,STRESS,GAP_DIRECT_H1_VOL10,2020,-0.0282439409999997,-0.0281293611103806,-0.0273562431578558,0.0485369138462302,-0.5636172758021483,-0.0443312547532913,243,194351.21180000005,0.0495433312033634,48,1575.8882,4342.000000000027,28,48,2.6915358830592595e-11,False
main,STRESS,GAP_DIRECT_H1_VOL10,2021,-0.0911715830114517,-0.0908139692391511,-0.0940363996423467,0.0478702317014555,-1.9644024334122343,-0.0916983318752836,243,176631.90416000012,0.0772982537300908,67,1988.80764,5457.900000000001,42,67,3.5775826745521044e-11,False
main,STRESS,GAP_DIRECT_H1_VOL10,2022,-0.0760096786809166,-0.0760096786809166,-0.0764442293999009,0.0721426664781073,-1.0596257822421755,-0.1171826067234763,242,163206.16988000006,0.0975423899706992,90,2742.13428,7571.100000000001,52,90,3.4980018881469726e-11,False
main,STRESS,GAP_DIRECT_H1_VOL10,2023,0.0497806807547384,0.0497806807547384,0.0494911950582046,0.0428286483340514,1.1555628529807236,-0.0258942818589118,242,171330.68412000002,0.0599141818989053,42,1778.08576,4879.300000000018,24,42,3.461764208623208e-11,False
main,STRESS,GAP_DIRECT_H1_VOL10,2024,-0.0480417921767891,-0.0480417921767891,-0.0480285568425634,0.0490921557979354,-0.9783346455643586,-0.070991480818863,242,163099.65099999987,0.1073344998523862,70,3096.53312,8954.000000000073,41,70,4.062883363076253e-11,False
main,STRESS,GAP_DIRECT_H1_VOL10,2025,-0.015144770604077,-0.0150829188462975,-0.0125861954922348,0.0717686922373212,-0.175371671126672,-0.0740090928338526,243,160629.5441999999,0.0678094996421734,47,2025.9068000000004,5642.10000000006,25,47,3.063860276597552e-11,False
main,STRESS,GAP_DIRECT_H1_VOL10,2026,-0.0859713223291327,-0.1358433775747949,-0.1441131050816891,0.0607451219672876,-2.372422680446617,-0.097128768530357,149,146820.00987999997,0.0971276727735767,52,1720.5343200000002,4588.299999999958,27,52,3.3708147384459146e-11,False
main,STRESS,GAP_DIRECT_H3_FULL,2020,-0.1478727322000001,-0.1473114079600594,-0.1493685424497641,0.1393353609907267,-1.0720074314782528,-0.1872942667191569,243,170425.45356000005,0.2171814321025932,49,2040.44644,5587.699999999984,64,79,2.7966962079517543e-11,False
main,STRESS,GAP_DIRECT_H3_FULL,2021,-0.1145439753993516,-0.1141005807770431,-0.1151686854736309,0.1089497125923591,-1.0570811315908688,-0.1575274730565304,243,150904.24460000003,0.244694502635007,53,2175.90896,5923.70000000003,72,91,2.972910806420259e-11,False
main,STRESS,GAP_DIRECT_H3_FULL,2022,-0.1092411432408444,-0.1092411432408444,-0.1045048200451853,0.1494060189799362,-0.6994686074810638,-0.1945591936784999,242,134419.29239999995,0.3114810890925797,68,2522.2522000000004,6939.100000000006,93,118,3.6180836104904295e-11,False
main,STRESS,GAP_DIRECT_H3_FULL,2023,-0.040684821518968,-0.040684821518968,-0.0397333154727754,0.0601718430600276,-0.6603307037335943,-0.0678542646728663,242,128950.46747999988,0.1617936005943292,31,1303.32492,3584.2000000000144,44,57,2.4982682589325123e-11,False
main,STRESS,GAP_DIRECT_H3_FULL,2024,-0.1203064580002866,-0.1203064580002866,-0.1231083579840633,0.1003142780443704,-1.2272266758438002,-0.1803366600920657,242,113436.89347999988,0.2816092666018456,51,2244.674,6545.800000000045,73,95,3.1235458664014004e-11,False
main,STRESS,GAP_DIRECT_H3_FULL,2025,0.0481201086572632,0.0479174132606598,0.0525701987709947,0.1067109298348108,0.49264118354487,-0.086554284388448,243,118895.48911999993,0.2122061499103286,37,1576.30436,4336.600000000042,54,71,2.103206497849897e-11,False
main,STRESS,GAP_DIRECT_H3_FULL,2026,-0.0345294556621613,-0.0554744204588227,-0.047687789326232,0.1371744548942561,-0.3476433667113397,-0.0729892431091121,149,114790.09259999992,0.3717403331011868,40,1666.8965200000002,4433.699999999957,58,76,1.7024603948812e-11,False
main,STRESS,GAP_DIRECT_H3_VOL10,2020,-0.0885454115999992,-0.0881975915423905,-0.0881439950332059,0.0899581909805097,-0.979832898732958,-0.1193114479426414,243,182290.91768000004,0.1068545341371269,40,1132.58232,3117.4999999999773,55,70,4.2717829273897217e-11,False
main,STRESS,GAP_DIRECT_H3_VOL10,2021,-0.0449765964445498,-0.0447957166219962,-0.0443283212596766,0.054761383467114,-0.8094813982611899,-0.0698922559727603,243,174092.09264000005,0.1444672181458941,47,1467.8250400000002,4000.400000000006,66,85,3.7246650208544445e-11,False
main,STRESS,GAP_DIRECT_H3_VOL10,2022,-0.1136043533056818,-0.1136043533056818,-0.1170890363221609,0.0833931924717848,-1.404059886084547,-0.1488652879652916,242,154314.4730400001,0.1893586831394023,65,1865.0196,5131.299999999996,92,119,3.6607161746360355e-11,False
main,STRESS,GAP_DIRECT_H3_VOL10,2023,-0.031315321141313,-0.031315321141313,-0.0306711615894861,0.047938349915423,-0.6398042828674506,-0.0513736060776923,242,149482.06576000006,0.1234014100231321,31,1164.90728,3212.7000000000253,44,57,4.6640025175292976e-11,False
main,STRESS,GAP_DIRECT_H3_VOL10,2024,-0.0957528437088953,-0.0957528437088953,-0.0984237576329374,0.0665389296238559,-1.4791905759429271,-0.1303550407289403,242,135168.73288,0.2188125241150287,51,1988.2328800000005,5785.400000000038,73,95,2.9388047551037744e-11,False
main,STRESS,GAP_DIRECT_H3_VOL10,2025,0.0314094281239507,0.0312781705534983,0.0339590423016475,0.0790761957916873,0.4294470916520408,-0.0702541505300411,243,139414.30547999992,0.1557742033078474,36,1358.7274000000002,3772.900000000038,53,70,3.7118752516107634e-11,False
main,STRESS,GAP_DIRECT_H3_VOL10,2026,-0.0312881217245366,-0.0503187854282971,-0.0484994377302892,0.0791208152827137,-0.6129794992252229,-0.0484872539118446,149,135052.2937199999,0.2126713454651091,38,1139.01176,3030.0999999999717,56,74,3.3367086871294305e-11,False
main,STRESS,GAP_ABSORBED_H1_FULL,2020,-0.0184112213999996,-0.0183361539822928,-0.0181967771171001,0.0248388151177447,-0.7325944104354837,-0.0253829973511276,243,196317.75572000007,0.0122348573486238,24,465.84428,1266.2000000000169,13,24,3.0581759347114706e-11,False
main,STRESS,GAP_ABSORBED_H1_FULL,2021,-0.0316646303193595,-0.0315363998993164,-0.0316005177837445,0.0297227503430089,-1.0631760997574482,-0.0329054226211389,243,190101.42656,0.0414553605835754,35,869.02916,2440.6000000000518,23,35,2.6830093702301383e-11,False
main,STRESS,GAP_ABSORBED_H1_FULL,2022,-0.0719740326392632,-0.0719740326392632,-0.0727628434720155,0.0621794259788649,-1.1702077065933032,-0.1064635183718205,242,176419.06027999998,0.060160430999961,53,1663.3662800000002,4486.7999999999565,31,53,3.5264235975773766e-11,False
main,STRESS,GAP_ABSORBED_H1_FULL,2023,0.0157001654787413,0.0157001654787413,0.0157696690027878,0.0196328319294297,0.8032294607050051,-0.0104085501707444,242,179188.86872000003,0.0175089471933452,18,602.4915600000002,1633.1000000000076,9,18,2.0463630789890882e-11,False
main,STRESS,GAP_ABSORBED_H1_FULL,2024,-0.0140495157873541,-0.0140495157873541,-0.0131061462469426,0.0458852767316943,-0.2856285758845565,-0.0352872271299489,242,176671.3518800001,0.0450842229647861,31,1413.01684,4109.600000000006,17,31,2.390265763096977e-11,False
main,STRESS,GAP_ABSORBED_H1_FULL,2025,-0.0010967249525071,-0.0010922141467267,0.0020588057315421,0.0781697185015837,0.0263376377836184,-0.0834487087593458,243,176477.59200000018,0.0515712077121808,33,1639.6598800000004,4540.199999999984,18,33,2.6886937121162188e-11,False
main,STRESS,GAP_ABSORBED_H1_FULL,2026,-0.0963752830444329,-0.1517622663690177,-0.1627056717691329,0.0603646186663833,-2.6953814231538007,-0.1046318712236279,149,159469.51412000018,0.0691374142464288,28,1261.97788,3355.000000000012,15,28,3.390709935047198e-11,False
main,STRESS,GAP_ABSORBED_H1_VOL10,2020,-0.0129884497999997,-0.0129353465924921,-0.0128027352412049,0.020837461309415,-0.6144095507172076,-0.0199642182657752,243,197402.31004,0.011176521720848,23,421.38996,1153.4000000000135,12,23,3.0581759347114706e-11,False
main,STRESS,GAP_ABSORBED_H1_VOL10,2021,-0.024654833872075,-0.0245546296534051,-0.0247092865219064,0.0173536226913608,-1.423869065345504,-0.024654833872075,243,192535.3888799999,0.0247526336533492,34,664.62116,1828.600000000028,21,34,2.6830093702301383e-11,False
main,STRESS,GAP_ABSORBED_H1_VOL10,2022,-0.0657788176691695,-0.0657788176691695,-0.0670343246979341,0.0446649693714288,-1.5008254934753045,-0.0886792385393956,242,179870.63863999984,0.0411621862071911,50,1307.25024,3511.199999999965,28,50,2.580691216280684e-11,False
main,STRESS,GAP_ABSORBED_H1_VOL10,2023,0.0119409812309544,0.0119409812309544,0.0120156394907777,0.0171029215360946,0.702548945536558,-0.0102088181477751,242,182018.47055999987,0.0156970337755415,18,549.76808,1494.7000000000075,9,18,2.0051516003150027e-11,False
main,STRESS,GAP_ABSORBED_H1_VOL10,2024,-0.011790958760378,-0.011790958760378,-0.0113903829089925,0.0307600977149939,-0.3702973577824591,-0.0267417376781349,242,179872.29827999976,0.0366667287980849,31,1157.07228,3351.200000000016,17,31,2.160049916710705e-11,False
main,STRESS,GAP_ABSORBED_H1_VOL10,2025,0.0026751868108723,0.0026641631597983,0.0045378069366358,0.0606027752686242,0.0748778734393237,-0.0651687754260664,243,180353.4902799997,0.0421434479987108,34,1385.808,3855.599999999989,18,34,2.916067387559451e-11,False
main,STRESS,GAP_ABSORBED_H1_VOL10,2026,-0.0668999058530444,-0.1063682160240578,-0.1115528615982464,0.0419839962525661,-2.657032954346933,-0.069986370767784,149,168287.85875999974,0.0473236506530599,28,932.03152,2476.00000000001,15,28,2.3305801732931286e-11,False
main,STRESS,GAP_ABSORBED_H3_FULL,2020,-0.0245420717999994,-0.0244423201123104,-0.0242951114002263,0.0299812015535037,-0.8103448207994558,-0.0311680496707622,243,195091.58564000003,0.0332107368238603,22,420.51436,1124.2000000000137,32,42,2.6744828574010168e-11,False
main,STRESS,GAP_ABSORBED_H3_FULL,2021,-0.0413779637574738,-0.0412112421095819,-0.041239325028231,0.0410353115696356,-1.0049716561369155,-0.0536863089994839,243,187019.09308000005,0.083806647352722,33,864.2925600000001,2410.700000000016,45,57,2.6830093702301383e-11,False
main,STRESS,GAP_ABSORBED_H3_FULL,2022,-0.0820111914104894,-0.0820111914104894,-0.0826120526613432,0.0769540237652415,-1.0735247959659946,-0.1283530427608689,242,171681.43443999998,0.1218164133108865,41,1306.4586399999998,3538.199999999995,59,77,3.5356606531422585e-11,False
main,STRESS,GAP_ABSORBED_H3_FULL,2023,0.0004453844426996,0.0004453844426996,0.0007334456610635,0.024104798166647,0.0304273720108734,-0.0135722741001215,242,171757.89867999995,0.0437776857048153,14,483.73576,1304.3000000000222,21,28,2.296474121976644e-11,False
main,STRESS,GAP_ABSORBED_H3_FULL,2024,-0.0238380969461448,-0.0238380969461448,-0.0225230948750274,0.0568179654074014,-0.3964079796509834,-0.0727528581904151,242,167663.51723999993,0.1184730905545854,29,1272.7814400000002,3714.399999999972,42,55,2.7739588404074308e-11,False
main,STRESS,GAP_ABSORBED_H3_FULL,2025,0.0098302940742962,0.0097896428190221,0.0134329801403806,0.0849621135568488,0.158105531724944,-0.0838822066196603,243,169311.69891999997,0.117330929818756,26,1239.01832,3457.60000000001,38,50,3.433342499192804e-11,False
main,STRESS,GAP_ABSORBED_H3_FULL,2026,-0.0477440151599889,-0.0763815404663844,-0.0759940226923229,0.0831581538360301,-0.9138493242907576,-0.078866949213647,149,161228.07859999995,0.1832126975605436,28,1114.72032,2962.00000000002,40,52,4.249045559845399e-11,False
main,STRESS,GAP_ABSORBED_H3_VOL10,2020,-0.0186328603999997,-0.0185568978703919,-0.0184226751255133,0.0248390997491987,-0.7416804679528507,-0.0270851608991321,243,196273.42792000007,0.0297778594510909,22,383.37208,1013.400000000012,32,42,2.8144597763457568e-11,False
main,STRESS,GAP_ABSORBED_H3_VOL10,2021,-0.0203329504268229,-0.020250128734629,-0.0201353471562053,0.0253816280808401,-0.7933040028824987,-0.0319602691244918,243,192282.6100400001,0.0551010353628164,29,648.71788,1787.4000000000128,41,53,3.1377567211166024e-11,False
main,STRESS,GAP_ABSORBED_H3_VOL10,2022,-0.0824106142344515,-0.0824106142344515,-0.0843702962078423,0.0569385732988232,-1.481777489665094,-0.1061650197533202,242,176436.48204000015,0.0896485874411643,39,1026.328,2761.5999999999863,57,75,3.2287061912938946e-11,False
main,STRESS,GAP_ABSORBED_H3_VOL10,2023,-0.0053457746895351,-0.0053457746895351,-0.0051514030229318,0.0204909009587102,-0.2513995374489416,-0.013251124125447,242,175493.29236000014,0.0383211362044364,14,434.18968000000007,1174.7000000000223,21,28,2.296474121976644e-11,False
main,STRESS,GAP_ABSORBED_H3_VOL10,2024,-0.0313322486919921,-0.0313322486919921,-0.0310379536010055,0.039909594678403,-0.7777065603174785,-0.06049040870387,242,169994.6928800001,0.0929944835078021,29,1017.39948,2959.9999999999823,42,55,3.134914550173562e-11,False
main,STRESS,GAP_ABSORBED_H3_VOL10,2025,0.0151819266606269,0.0151189796687004,0.0171086551254898,0.0642879368490254,0.2661254344756466,-0.0649902577187501,243,172575.5398400001,0.0935053826279718,26,1009.55304,2832.000000000012,38,50,3.3921310205187176e-11,False
main,STRESS,GAP_ABSORBED_H3_VOL10,2026,-0.0359408122712558,-0.0577159390414156,-0.0580142001855291,0.0534900256183141,-1.0845797794059386,-0.0516094976626325,149,166373.03476000007,0.1188591499825569,27,783.60508,2064.0000000000164,39,51,3.5470293369144195e-11,False
main,STRESS,BUY_HOLD,2020,0.2808047000000005,0.2795009010867858,0.2730518952446683,0.2298766576942126,1.1878191460739282,-0.1606623698838784,243,256160.94,0.998720665620058,1,79.86,241.99999999999483,243,243,2.6830093702301383e-11,False
main,STRESS,BUY_HOLD,2021,-0.0391113492947049,-0.0389535736706971,-0.0238364659474669,0.1783961031889139,-0.1336153958599933,-0.169595750542091,243,246142.14,0.9855969179255238,0,0.0,0.0,243,243,6.184563972055912e-11,False
main,STRESS,BUY_HOLD,2022,-0.1956511794364021,-0.1956511794364021,-0.1996469839047967,0.1899057143835259,-1.05129529436696,-0.268995792431154,242,197984.14,0.9652750460694336,0,0.0,0.0,242,242,2.8123281481384762e-11,False
main,STRESS,BUY_HOLD,2023,-0.0916740098474555,-0.0916740098474555,-0.0884726687039687,0.1241588715812183,-0.7125762950100147,-0.189072624347128,242,179834.14,0.9474324087978188,0,0.0,0.0,242,242,2.6147972675971687e-11,False
main,STRESS,BUY_HOLD,2024,0.1593290350764325,0.1593290350764325,0.1687347942471456,0.2053327049398392,0.821762876481774,-0.1168686506252953,242,208486.94000000003,0.9273877392829508,0,0.0,0.0,242,242,2.8194335754960772e-11,False
main,STRESS,BUY_HOLD,2025,0.1901298949468966,0.1892777025314175,0.1827450657396009,0.1363716749344863,1.3400514866990718,-0.0942069248126474,243,248126.54000000004,0.9271793006413872,0,0.0,0.0,243,243,2.7739588404074308e-11,True
main,STRESS,BUY_HOLD,2026,0.0195270867840262,0.0319079373547515,0.0458935026838136,0.1706015794466278,0.2690098346842755,-0.0898420915272038,149,252971.72848,0.9009121768927896,1,91.61152,241.99999999999483,148,149,5.4569682106375694e-11,False
