date,members,scoreable_members,coverage,saved_breadth,recomputed_breadth
2020-09-07,300,300,1.0,0.34,0.34
2020-09-08,300,300,1.0,0.4633333333333333,0.4633333333333333
2020-09-09,300,300,1.0,0.37666666666666665,0.37666666666666665
2020-09-10,300,300,1.0,0.35333333333333333,0.35333333333333333
2020-09-11,300,300,1.0,0.30333333333333334,0.30333333333333334
2020-09-14,300,300,1.0,0.24666666666666667,0.24666666666666667
2020-09-15,300,300,1.0,0.25666666666666665,0.25666666666666665
2020-09-16,300,300,1.0,0.27,0.27
2020-09-17,300,300,1.0,0.3333333333333333,0.3333333333333333
2020-09-18,300,300,1.0,0.3933333333333333,0.3933333333333333
2020-09-21,300,300,1.0,0.3233333333333333,0.3233333333333333
2020-09-22,300,300,1.0,0.29333333333333333,0.29333333333333333
2020-09-23,300,300,1.0,0.33666666666666667,0.33666666666666667
2020-09-24,300,300,1.0,0.25333333333333335,0.25333333333333335
2020-09-25,300,300,1.0,0.16666666666666666,0.16666666666666666
2020-09-28,300,300,1.0,0.18666666666666668,0.18666666666666668
2020-09-29,300,300,1.0,0.17,0.17
2020-09-30,300,300,1.0,0.17,0.17
2020-10-09,300,300,1.0,0.21333333333333335,0.21333333333333335
2020-10-12,300,299,0.9966666666666667,0.4414715719063545,0.4414715719063545
2020-10-13,300,299,0.9966666666666667,0.5183946488294314,0.5183946488294314
2020-10-14,300,299,0.9966666666666667,0.42474916387959866,0.42474916387959866
2020-10-15,300,299,0.9966666666666667,0.5384615384615384,0.5384615384615384
2020-10-16,300,299,0.9966666666666667,0.5919732441471572,0.5919732441471572
2020-10-19,300,299,0.9966666666666667,0.5618729096989966,0.5618729096989966
2020-10-20,300,299,0.9966666666666667,0.5618729096989966,0.5618729096989966
2020-10-21,300,299,0.9966666666666667,0.5150501672240803,0.5150501672240803
2020-10-22,300,297,0.99,0.5050505050505051,0.5050505050505051
2020-10-23,300,297,0.99,0.468013468013468,0.468013468013468
2020-10-26,300,297,0.99,0.2962962962962963,0.2962962962962963
2020-10-27,300,296,0.9866666666666667,0.3277027027027027,0.3277027027027027
2020-10-28,300,296,0.9866666666666667,0.40202702702702703,0.40202702702702703
2020-10-29,300,296,0.9866666666666667,0.41216216216216217,0.41216216216216217
2020-10-30,300,296,0.9866666666666667,0.4222972972972973,0.4222972972972973
2020-11-02,300,296,0.9866666666666667,0.4155405405405405,0.4155405405405405
2020-11-03,300,296,0.9866666666666667,0.48986486486486486,0.48986486486486486
2020-11-04,300,296,0.9866666666666667,0.47297297297297297,0.47297297297297297
2020-11-05,300,296,0.9866666666666667,0.6013513513513513,0.6013513513513513
2020-11-06,300,296,0.9866666666666667,0.5202702702702703,0.5202702702702703
2020-11-09,300,296,0.9866666666666667,0.46959459459459457,0.46959459459459457
2020-11-10,300,296,0.9866666666666667,0.47297297297297297,0.47297297297297297
2020-11-11,300,296,0.9866666666666667,0.5405405405405406,0.5405405405405406
2020-11-12,300,295,0.9833333333333333,0.5186440677966102,0.5186440677966102
2020-11-13,300,295,0.9833333333333333,0.44745762711864406,0.44745762711864406
2020-11-16,300,295,0.9833333333333333,0.49830508474576274,0.49830508474576274
2020-11-17,300,295,0.9833333333333333,0.5322033898305085,0.5322033898305085
2020-11-18,300,295,0.9833333333333333,0.5186440677966102,0.5186440677966102
2020-11-19,300,297,0.99,0.5757575757575758,0.5757575757575758
2020-11-20,300,297,0.99,0.6026936026936027,0.6026936026936027
2020-11-23,300,297,0.99,0.7037037037037037,0.7037037037037037
2020-11-24,300,298,0.9933333333333333,0.6845637583892618,0.6845637583892618
2020-11-25,300,298,0.9933333333333333,0.610738255033557,0.610738255033557
2020-11-26,300,298,0.9933333333333333,0.6375838926174496,0.6375838926174496
2020-11-27,300,298,0.9933333333333333,0.7516778523489933,0.7516778523489933
2020-11-30,300,298,0.9933333333333333,0.7583892617449665,0.7583892617449665
2020-12-01,300,298,0.9933333333333333,0.761744966442953,0.761744966442953
2020-12-02,300,298,0.9933333333333333,0.7751677852348994,0.7751677852348994
2020-12-03,300,298,0.9933333333333333,0.7080536912751678,0.7080536912751678
2020-12-04,300,298,0.9933333333333333,0.7114093959731543,0.7114093959731543
2020-12-07,300,299,0.9966666666666667,0.5117056856187291,0.5117056856187291
2020-12-08,300,299,0.9966666666666667,0.5317725752508361,0.5317725752508361
2020-12-09,300,299,0.9966666666666667,0.43812709030100333,0.43812709030100333
2020-12-10,300,300,1.0,0.4533333333333333,0.4533333333333333
2020-12-11,300,300,1.0,0.43666666666666665,0.43666666666666665
2020-12-14,300,300,1.0,0.39666666666666667,0.39666666666666667
2020-12-15,300,299,0.9966666666666667,0.3979933110367893,0.3979933110367893
2020-12-16,300,298,0.9933333333333333,0.35906040268456374,0.35906040268456374
2020-12-17,300,298,0.9933333333333333,0.40268456375838924,0.40268456375838924
2020-12-18,300,298,0.9933333333333333,0.37583892617449666,0.37583892617449666
2020-12-21,300,298,0.9933333333333333,0.3724832214765101,0.3724832214765101
2020-12-22,300,298,0.9933333333333333,0.31208053691275167,0.31208053691275167
2020-12-23,300,298,0.9933333333333333,0.38926174496644295,0.38926174496644295
2020-12-24,300,298,0.9933333333333333,0.35570469798657717,0.35570469798657717
2020-12-25,300,298,0.9933333333333333,0.3624161073825503,0.3624161073825503
2020-12-28,300,298,0.9933333333333333,0.33221476510067116,0.33221476510067116
2020-12-29,300,297,0.99,0.28619528619528617,0.28619528619528617
2020-12-30,300,297,0.99,0.3164983164983165,0.3164983164983165
2020-12-31,300,297,0.99,0.3434343434343434,0.3434343434343434
2021-01-04,300,297,0.99,0.3838383838383838,0.3838383838383838
2021-01-05,300,297,0.99,0.4612794612794613,0.4612794612794613
2021-01-06,300,297,0.99,0.4983164983164983,0.4983164983164983
2021-01-07,300,297,0.99,0.5791245791245792,0.5791245791245792
2021-01-08,300,297,0.99,0.6296296296296297,0.6296296296296297
2021-01-11,300,297,0.99,0.6060606060606061,0.6060606060606061
2021-01-12,300,297,0.99,0.6666666666666666,0.6666666666666666
2021-01-13,300,298,0.9933333333333333,0.7046979865771812,0.7046979865771812
2021-01-14,300,298,0.9933333333333333,0.7080536912751678,0.7080536912751678
2021-01-15,300,299,0.9966666666666667,0.6321070234113713,0.6321070234113713
2021-01-18,300,299,0.9966666666666667,0.6755852842809364,0.6755852842809364
2021-01-19,300,299,0.9966666666666667,0.6387959866220736,0.6387959866220736
2021-01-20,300,299,0.9966666666666667,0.7491638795986622,0.7491638795986622
2021-01-21,300,299,0.9966666666666667,0.7625418060200669,0.7625418060200669
2021-01-22,300,299,0.9966666666666667,0.725752508361204,0.725752508361204
2021-01-25,300,299,0.9966666666666667,0.6120401337792643,0.6120401337792643
2021-01-26,300,299,0.9966666666666667,0.6120401337792643,0.6120401337792643
2021-01-27,300,300,1.0,0.63,0.63
2021-01-28,300,300,1.0,0.5133333333333333,0.5133333333333333
2021-01-29,300,300,1.0,0.42,0.42
2021-02-01,300,300,1.0,0.43333333333333335,0.43333333333333335
2021-02-02,300,300,1.0,0.43,0.43
2021-02-03,300,300,1.0,0.37666666666666665,0.37666666666666665
2021-02-04,300,300,1.0,0.35333333333333333,0.35333333333333333
2021-02-05,300,300,1.0,0.3466666666666667,0.3466666666666667
2021-02-08,300,300,1.0,0.4033333333333333,0.4033333333333333
2021-02-09,300,300,1.0,0.39666666666666667,0.39666666666666667
2021-02-10,300,300,1.0,0.4166666666666667,0.4166666666666667
2021-02-18,300,299,0.9966666666666667,0.4682274247491639,0.4682274247491639
2021-02-19,300,299,0.9966666666666667,0.4916387959866221,0.4916387959866221
2021-02-22,300,299,0.9966666666666667,0.42474916387959866,0.42474916387959866
2021-02-23,300,299,0.9966666666666667,0.43478260869565216,0.43478260869565216
2021-02-24,300,299,0.9966666666666667,0.3712374581939799,0.3712374581939799
2021-02-25,300,299,0.9966666666666667,0.4013377926421405,0.4013377926421405
2021-02-26,300,299,0.9966666666666667,0.3511705685618729,0.3511705685618729
2021-03-01,300,299,0.9966666666666667,0.411371237458194,0.411371237458194
2021-03-02,300,299,0.9966666666666667,0.4214046822742475,0.4214046822742475
2021-03-03,300,299,0.9966666666666667,0.46488294314381273,0.46488294314381273
2021-03-04,300,299,0.9966666666666667,0.48494983277591974,0.48494983277591974
2021-03-05,300,299,0.9966666666666667,0.5518394648829431,0.5518394648829431
2021-03-08,300,299,0.9966666666666667,0.43812709030100333,0.43812709030100333
2021-03-09,300,299,0.9966666666666667,0.38127090301003347,0.38127090301003347
2021-03-10,300,299,0.9966666666666667,0.3712374581939799,0.3712374581939799
2021-03-11,300,299,0.9966666666666667,0.45484949832775917,0.45484949832775917
2021-03-12,300,299,0.9966666666666667,0.4983277591973244,0.4983277591973244
2021-03-15,300,299,0.9966666666666667,0.431438127090301,0.431438127090301
2021-03-16,300,299,0.9966666666666667,0.38127090301003347,0.38127090301003347
2021-03-17,300,299,0.9966666666666667,0.38461538461538464,0.38461538461538464
2021-03-18,300,300,1.0,0.31333333333333335,0.31333333333333335
2021-03-19,300,300,1.0,0.19,0.19
2021-03-22,300,300,1.0,0.24333333333333335,0.24333333333333335
2021-03-23,300,300,1.0,0.25,0.25
2021-03-24,300,300,1.0,0.23666666666666666,0.23666666666666666
2021-03-25,300,300,1.0,0.18666666666666668,0.18666666666666668
2021-03-26,300,300,1.0,0.30333333333333334,0.30333333333333334
2021-03-29,300,300,1.0,0.29333333333333333,0.29333333333333333
2021-03-30,300,300,1.0,0.34,0.34
2021-03-31,300,300,1.0,0.24333333333333335,0.24333333333333335
2021-04-01,300,300,1.0,0.36666666666666664,0.36666666666666664
2021-04-02,300,300,1.0,0.3566666666666667,0.3566666666666667
2021-04-06,300,300,1.0,0.46,0.46
2021-04-07,300,300,1.0,0.5933333333333334,0.5933333333333334
2021-04-08,300,300,1.0,0.61,0.61
2021-04-09,300,300,1.0,0.4166666666666667,0.4166666666666667
2021-04-12,300,300,1.0,0.31,0.31
2021-04-13,300,300,1.0,0.3433333333333333,0.3433333333333333
2021-04-14,300,300,1.0,0.38333333333333336,0.38333333333333336
2021-04-15,300,300,1.0,0.3466666666666667,0.3466666666666667
2021-04-16,300,300,1.0,0.36666666666666664,0.36666666666666664
2021-04-19,300,300,1.0,0.5833333333333334,0.5833333333333334
2021-04-20,300,300,1.0,0.4633333333333333,0.4633333333333333
2021-04-21,300,300,1.0,0.49,0.49
2021-04-22,300,300,1.0,0.5666666666666667,0.5666666666666667
2021-04-23,300,300,1.0,0.5666666666666667,0.5666666666666667
2021-04-26,300,300,1.0,0.4633333333333333,0.4633333333333333
2021-04-27,300,300,1.0,0.4066666666666667,0.4066666666666667
2021-04-28,300,300,1.0,0.45666666666666667,0.45666666666666667
2021-04-29,300,300,1.0,0.47333333333333333,0.47333333333333333
2021-04-30,300,300,1.0,0.41,0.41
2021-05-06,300,300,1.0,0.38333333333333336,0.38333333333333336
2021-05-07,300,300,1.0,0.34,0.34
2021-05-10,300,300,1.0,0.3333333333333333,0.3333333333333333
2021-05-11,300,300,1.0,0.36,0.36
2021-05-12,300,300,1.0,0.4033333333333333,0.4033333333333333
2021-05-13,300,300,1.0,0.43333333333333335,0.43333333333333335
2021-05-14,300,300,1.0,0.5333333333333333,0.5333333333333333
2021-05-17,300,300,1.0,0.5266666666666666,0.5266666666666666
2021-05-18,300,300,1.0,0.57,0.57
2021-05-19,300,300,1.0,0.5166666666666667,0.5166666666666667
2021-05-20,300,299,0.9966666666666667,0.42474916387959866,0.42474916387959866
2021-05-21,300,299,0.9966666666666667,0.4013377926421405,0.4013377926421405
2021-05-24,300,299,0.9966666666666667,0.45484949832775917,0.45484949832775917
2021-05-25,300,299,0.9966666666666667,0.5852842809364549,0.5852842809364549
2021-05-26,300,299,0.9966666666666667,0.6153846153846154,0.6153846153846154
2021-05-27,300,299,0.9966666666666667,0.6755852842809364,0.6755852842809364
2021-05-28,300,299,0.9966666666666667,0.6789297658862876,0.6789297658862876
2021-05-31,300,299,0.9966666666666667,0.6521739130434783,0.6521739130434783
2021-06-01,300,299,0.9966666666666667,0.6254180602006689,0.6254180602006689
2021-06-02,300,298,0.9933333333333333,0.6644295302013423,0.6644295302013423
2021-06-03,300,298,0.9933333333333333,0.6778523489932886,0.6778523489932886
2021-06-04,300,297,0.99,0.6734006734006734,0.6734006734006734
2021-06-07,300,296,0.9866666666666667,0.6925675675675675,0.6925675675675675
2021-06-08,300,296,0.9866666666666667,0.6655405405405406,0.6655405405405406
2021-06-09,300,296,0.9866666666666667,0.6554054054054054,0.6554054054054054
2021-06-10,300,296,0.9866666666666667,0.668918918918919,0.668918918918919
2021-06-11,300,296,0.9866666666666667,0.47635135135135137,0.47635135135135137
2021-06-15,300,297,0.99,0.42424242424242425,0.42424242424242425
2021-06-16,300,297,0.99,0.3939393939393939,0.3939393939393939
2021-06-17,300,297,0.99,0.4175084175084175,0.4175084175084175
2021-06-18,300,298,0.9933333333333333,0.38926174496644295,0.38926174496644295
2021-06-21,300,298,0.9933333333333333,0.4429530201342282,0.4429530201342282
2021-06-22,300,298,0.9933333333333333,0.43288590604026844,0.43288590604026844
2021-06-23,300,298,0.9933333333333333,0.348993288590604,0.348993288590604
2021-06-24,300,297,0.99,0.3434343434343434,0.3434343434343434
2021-06-25,300,297,0.99,0.37373737373737376,0.37373737373737376
2021-06-28,300,297,0.99,0.4175084175084175,0.4175084175084175
2021-06-29,300,297,0.99,0.3569023569023569,0.3569023569023569
2021-06-30,300,296,0.9866666666666667,0.34797297297297297,0.34797297297297297
2021-07-01,300,297,0.99,0.37037037037037035,0.37037037037037035
2021-07-02,300,297,0.99,0.2895622895622896,0.2895622895622896
2021-07-05,300,297,0.99,0.2996632996632997,0.2996632996632997
2021-07-06,300,298,0.9933333333333333,0.32550335570469796,0.32550335570469796
2021-07-07,300,298,0.9933333333333333,0.3624161073825503,0.3624161073825503
2021-07-08,300,298,0.9933333333333333,0.33221476510067116,0.33221476510067116
2021-07-09,300,296,0.9866666666666667,0.33783783783783783,0.33783783783783783
2021-07-12,300,296,0.9866666666666667,0.3885135135135135,0.3885135135135135
2021-07-13,300,296,0.9866666666666667,0.44594594594594594,0.44594594594594594
2021-07-14,300,295,0.9833333333333333,0.45084745762711864,0.45084745762711864
2021-07-15,300,295,0.9833333333333333,0.43728813559322033,0.43728813559322033
2021-07-16,300,295,0.9833333333333333,0.4101694915254237,0.4101694915254237
2021-07-19,300,295,0.9833333333333333,0.4135593220338983,0.4135593220338983
2021-07-20,300,295,0.9833333333333333,0.3898305084745763,0.3898305084745763
2021-07-21,300,295,0.9833333333333333,0.37966101694915255,0.37966101694915255
2021-07-22,300,296,0.9866666666666667,0.38175675675675674,0.38175675675675674
2021-07-23,300,296,0.9866666666666667,0.3277027027027027,0.3277027027027027
2021-07-26,300,296,0.9866666666666667,0.2702702702702703,0.2702702702702703
2021-07-27,300,296,0.9866666666666667,0.24662162162162163,0.24662162162162163
2021-07-28,300,297,0.99,0.20875420875420875,0.20875420875420875
2021-07-29,300,297,0.99,0.26936026936026936,0.26936026936026936
2021-07-30,300,297,0.99,0.2895622895622896,0.2895622895622896
2021-08-02,300,297,0.99,0.3569023569023569,0.3569023569023569
2021-08-03,300,296,0.9866666666666667,0.3581081081081081,0.3581081081081081
2021-08-04,300,296,0.9866666666666667,0.34459459459459457,0.34459459459459457
2021-08-05,300,296,0.9866666666666667,0.35135135135135137,0.35135135135135137
2021-08-06,300,298,0.9933333333333333,0.32550335570469796,0.32550335570469796
2021-08-09,300,298,0.9933333333333333,0.3221476510067114,0.3221476510067114
2021-08-10,300,298,0.9933333333333333,0.3389261744966443,0.3389261744966443
2021-08-11,300,299,0.9966666666666667,0.3979933110367893,0.3979933110367893
2021-08-12,300,299,0.9966666666666667,0.3712374581939799,0.3712374581939799
2021-08-13,300,299,0.9966666666666667,0.36454849498327757,0.36454849498327757
2021-08-16,300,299,0.9966666666666667,0.38461538461538464,0.38461538461538464
2021-08-17,300,299,0.9966666666666667,0.34448160535117056,0.34448160535117056
2021-08-18,300,299,0.9966666666666667,0.39464882943143814,0.39464882943143814
2021-08-19,300,299,0.9966666666666667,0.3210702341137124,0.3210702341137124
2021-08-20,300,299,0.9966666666666667,0.3110367892976589,0.3110367892976589
2021-08-23,300,298,0.9933333333333333,0.48322147651006714,0.48322147651006714
2021-08-24,300,298,0.9933333333333333,0.6476510067114094,0.6476510067114094
2021-08-25,300,298,0.9933333333333333,0.6711409395973155,0.6711409395973155
2021-08-26,300,298,0.9933333333333333,0.6040268456375839,0.6040268456375839
2021-08-27,300,297,0.99,0.6161616161616161,0.6161616161616161
2021-08-30,300,297,0.99,0.46464646464646464,0.46464646464646464
2021-08-31,300,297,0.99,0.5218855218855218,0.5218855218855218
2021-09-01,300,298,0.9933333333333333,0.5436241610738255,0.5436241610738255
2021-09-02,300,298,0.9933333333333333,0.5838926174496645,0.5838926174496645
2021-09-03,300,298,0.9933333333333333,0.5906040268456376,0.5906040268456376
2021-09-06,300,298,0.9933333333333333,0.5704697986577181,0.5704697986577181
2021-09-07,300,298,0.9933333333333333,0.5637583892617449,0.5637583892617449
2021-09-08,300,298,0.9933333333333333,0.5771812080536913,0.5771812080536913
2021-09-09,300,298,0.9933333333333333,0.5939597315436241,0.5939597315436241
2021-09-10,300,298,0.9933333333333333,0.6040268456375839,0.6040268456375839
2021-09-13,300,298,0.9933333333333333,0.5604026845637584,0.5604026845637584
2021-09-14,300,298,0.9933333333333333,0.587248322147651,0.587248322147651
2021-09-15,300,298,0.9933333333333333,0.5134228187919463,0.5134228187919463
2021-09-16,300,298,0.9933333333333333,0.5302013422818792,0.5302013422818792
2021-09-17,300,298,0.9933333333333333,0.5838926174496645,0.5838926174496645
2021-09-22,300,299,0.9966666666666667,0.5317725752508361,0.5317725752508361
2021-09-23,300,299,0.9966666666666667,0.5351170568561873,0.5351170568561873
2021-09-24,300,299,0.9966666666666667,0.4983277591973244,0.4983277591973244
2021-09-27,300,299,0.9966666666666667,0.5418060200668896,0.5418060200668896
2021-09-28,300,300,1.0,0.5566666666666666,0.5566666666666666
2021-09-29,300,300,1.0,0.55,0.55
2021-09-30,300,298,0.9933333333333333,0.5268456375838926,0.5268456375838926
2021-10-08,300,298,0.9933333333333333,0.4966442953020134,0.4966442953020134
2021-10-11,300,298,0.9933333333333333,0.4798657718120805,0.4798657718120805
2021-10-12,300,298,0.9933333333333333,0.43288590604026844,0.43288590604026844
2021-10-13,300,298,0.9933333333333333,0.37919463087248323,0.37919463087248323
2021-10-14,300,298,0.9933333333333333,0.33221476510067116,0.33221476510067116
2021-10-15,300,298,0.9933333333333333,0.3221476510067114,0.3221476510067114
2021-10-18,300,298,0.9933333333333333,0.2785234899328859,0.2785234899328859
2021-10-19,300,298,0.9933333333333333,0.30201342281879195,0.30201342281879195
2021-10-20,300,297,0.99,0.31313131313131315,0.31313131313131315
2021-10-21,300,297,0.99,0.3771043771043771,0.3771043771043771
2021-10-22,300,297,0.99,0.4276094276094276,0.4276094276094276
2021-10-25,300,297,0.99,0.5084175084175084,0.5084175084175084
2021-10-26,300,297,0.99,0.494949494949495,0.494949494949495
2021-10-27,300,297,0.99,0.4175084175084175,0.4175084175084175
2021-10-28,300,297,0.99,0.3501683501683502,0.3501683501683502
2021-10-29,300,297,0.99,0.4074074074074074,0.4074074074074074
2021-11-01,300,297,0.99,0.40404040404040403,0.40404040404040403
2021-11-02,300,297,0.99,0.38047138047138046,0.38047138047138046
2021-11-03,300,297,0.99,0.4276094276094276,0.4276094276094276
2021-11-04,300,299,0.9966666666666667,0.43478260869565216,0.43478260869565216
2021-11-05,300,299,0.9966666666666667,0.3745819397993311,0.3745819397993311
2021-11-08,300,299,0.9966666666666667,0.3612040133779264,0.3612040133779264
2021-11-09,300,299,0.9966666666666667,0.411371237458194,0.411371237458194
2021-11-10,300,299,0.9966666666666667,0.3779264214046823,0.3779264214046823
2021-11-11,300,299,0.9966666666666667,0.4414715719063545,0.4414715719063545
2021-11-12,300,299,0.9966666666666667,0.4214046822742475,0.4214046822742475
2021-11-15,300,299,0.9966666666666667,0.451505016722408,0.451505016722408
2021-11-16,300,299,0.9966666666666667,0.411371237458194,0.411371237458194
2021-11-17,300,300,1.0,0.43666666666666665,0.43666666666666665
2021-11-18,300,300,1.0,0.4,0.4
2021-11-19,300,300,1.0,0.42,0.42
2021-11-22,300,300,1.0,0.38666666666666666,0.38666666666666666
2021-11-23,300,300,1.0,0.48333333333333334,0.48333333333333334
2021-11-24,300,300,1.0,0.5566666666666666,0.5566666666666666
2021-11-25,300,300,1.0,0.6033333333333334,0.6033333333333334
2021-11-26,300,300,1.0,0.45,0.45
2021-11-29,300,300,1.0,0.37333333333333335,0.37333333333333335
2021-11-30,300,300,1.0,0.43,0.43
2021-12-01,300,300,1.0,0.49333333333333335,0.49333333333333335
2021-12-02,300,299,0.9966666666666667,0.5050167224080268,0.5050167224080268
2021-12-03,300,299,0.9966666666666667,0.5652173913043478,0.5652173913043478
2021-12-06,300,299,0.9966666666666667,0.5585284280936454,0.5585284280936454
2021-12-07,300,299,0.9966666666666667,0.6053511705685619,0.6053511705685619
2021-12-08,300,299,0.9966666666666667,0.6421404682274248,0.6421404682274248
2021-12-09,300,299,0.9966666666666667,0.68561872909699,0.68561872909699
2021-12-10,300,298,0.9933333333333333,0.6510067114093959,0.6510067114093959
2021-12-13,300,298,0.9933333333333333,0.6375838926174496,0.6375838926174496
2021-12-14,300,298,0.9933333333333333,0.6140939597315436,0.6140939597315436
2021-12-15,300,298,0.9933333333333333,0.5704697986577181,0.5704697986577181
2021-12-16,300,298,0.9933333333333333,0.6812080536912751,0.6812080536912751
2021-12-17,300,298,0.9933333333333333,0.5268456375838926,0.5268456375838926
2021-12-20,300,298,0.9933333333333333,0.44966442953020136,0.44966442953020136
2021-12-21,300,298,0.9933333333333333,0.5100671140939598,0.5100671140939598
2021-12-22,300,298,0.9933333333333333,0.5033557046979866,0.5033557046979866
2021-12-23,300,298,0.9933333333333333,0.5503355704697986,0.5503355704697986
2021-12-24,300,298,0.9933333333333333,0.5738255033557047,0.5738255033557047
2021-12-27,300,298,0.9933333333333333,0.610738255033557,0.610738255033557
2021-12-28,300,298,0.9933333333333333,0.6375838926174496,0.6375838926174496
2021-12-29,300,298,0.9933333333333333,0.5838926174496645,0.5838926174496645
2021-12-30,300,299,0.9966666666666667,0.6120401337792643,0.6120401337792643
2021-12-31,300,299,0.9966666666666667,0.5819397993311036,0.5819397993311036
2022-01-04,300,299,0.9966666666666667,0.6153846153846154,0.6153846153846154
2022-01-05,300,299,0.9966666666666667,0.5183946488294314,0.5183946488294314
2022-01-06,300,299,0.9966666666666667,0.451505016722408,0.451505016722408
2022-01-07,300,299,0.9966666666666667,0.4013377926421405,0.4013377926421405
2022-01-10,300,300,1.0,0.47333333333333333,0.47333333333333333
2022-01-11,300,300,1.0,0.42333333333333334,0.42333333333333334
2022-01-12,300,300,1.0,0.47,0.47
2022-01-13,300,300,1.0,0.43666666666666665,0.43666666666666665
2022-01-14,300,300,1.0,0.3333333333333333,0.3333333333333333
2022-01-17,300,300,1.0,0.38333333333333336,0.38333333333333336
2022-01-18,300,300,1.0,0.4866666666666667,0.4866666666666667
2022-01-19,300,300,1.0,0.43666666666666665,0.43666666666666665
2022-01-20,300,300,1.0,0.47,0.47
2022-01-21,300,300,1.0,0.38666666666666666,0.38666666666666666
2022-01-24,300,300,1.0,0.39,0.39
2022-01-25,300,300,1.0,0.25666666666666665,0.25666666666666665
2022-01-26,300,299,0.9966666666666667,0.2842809364548495,0.2842809364548495
2022-01-27,300,299,0.9966666666666667,0.21739130434782608,0.21739130434782608
2022-01-28,300,299,0.9966666666666667,0.1939799331103679,0.1939799331103679
2022-02-07,300,299,0.9966666666666667,0.23076923076923078,0.23076923076923078
2022-02-08,300,299,0.9966666666666667,0.2408026755852843,0.2408026755852843
2022-02-09,300,299,0.9966666666666667,0.2709030100334448,0.2709030100334448
2022-02-10,300,299,0.9966666666666667,0.3277591973244147,0.3277591973244147
2022-02-11,300,299,0.9966666666666667,0.3010033444816054,0.3010033444816054
2022-02-14,300,299,0.9966666666666667,0.2140468227424749,0.2140468227424749
2022-02-15,300,299,0.9966666666666667,0.25752508361204013,0.25752508361204013
2022-02-16,300,299,0.9966666666666667,0.24414715719063546,0.24414715719063546
2022-02-17,300,299,0.9966666666666667,0.3110367892976589,0.3110367892976589
2022-02-18,300,299,0.9966666666666667,0.3612040133779264,0.3612040133779264
2022-02-21,300,299,0.9966666666666667,0.3612040133779264,0.3612040133779264
2022-02-22,300,299,0.9966666666666667,0.26421404682274247,0.26421404682274247
2022-02-23,300,299,0.9966666666666667,0.25752508361204013,0.25752508361204013
2022-02-24,300,299,0.9966666666666667,0.17391304347826086,0.17391304347826086
2022-02-25,300,299,0.9966666666666667,0.24414715719063546,0.24414715719063546
2022-02-28,300,299,0.9966666666666667,0.24749163879598662,0.24749163879598662
2022-03-01,300,299,0.9966666666666667,0.431438127090301,0.431438127090301
2022-03-02,300,299,0.9966666666666667,0.36789297658862874,0.36789297658862874
2022-03-03,300,300,1.0,0.5133333333333333,0.5133333333333333
2022-03-04,300,300,1.0,0.5266666666666666,0.5266666666666666
2022-03-07,300,300,1.0,0.25,0.25
2022-03-08,300,300,1.0,0.16333333333333333,0.16333333333333333
2022-03-09,300,300,1.0,0.13666666666666666,0.13666666666666666
2022-03-10,300,300,1.0,0.16333333333333333,0.16333333333333333
2022-03-11,300,300,1.0,0.21,0.21
2022-03-14,300,300,1.0,0.16666666666666666,0.16666666666666666
2022-03-15,300,300,1.0,0.09,0.09
2022-03-16,300,300,1.0,0.12666666666666668,0.12666666666666668
2022-03-17,300,300,1.0,0.14,0.14
2022-03-18,300,300,1.0,0.13,0.13
2022-03-21,300,300,1.0,0.16,0.16
2022-03-22,300,300,1.0,0.15333333333333332,0.15333333333333332
2022-03-23,300,300,1.0,0.14,0.14
2022-03-24,300,300,1.0,0.18,0.18
2022-03-25,300,300,1.0,0.11666666666666667,0.11666666666666667
2022-03-28,300,300,1.0,0.12666666666666668,0.12666666666666668
2022-03-29,300,300,1.0,0.11333333333333333,0.11333333333333333
2022-03-30,300,300,1.0,0.14333333333333334,0.14333333333333334
2022-03-31,300,300,1.0,0.16,0.16
2022-04-01,300,300,1.0,0.21333333333333335,0.21333333333333335
2022-04-06,300,300,1.0,0.31333333333333335,0.31333333333333335
2022-04-07,300,300,1.0,0.36333333333333334,0.36333333333333334
2022-04-08,300,299,0.9966666666666667,0.5016722408026756,0.5016722408026756
2022-04-11,300,298,0.9933333333333333,0.3523489932885906,0.3523489932885906
2022-04-12,300,298,0.9933333333333333,0.37583892617449666,0.37583892617449666
2022-04-13,300,298,0.9933333333333333,0.436241610738255,0.436241610738255
2022-04-14,300,298,0.9933333333333333,0.6644295302013423,0.6644295302013423
2022-04-15,300,298,0.9933333333333333,0.5302013422818792,0.5302013422818792
2022-04-18,300,298,0.9933333333333333,0.412751677852349,0.412751677852349
2022-04-19,300,298,0.9933333333333333,0.3624161073825503,0.3624161073825503
2022-04-20,300,298,0.9933333333333333,0.3288590604026846,0.3288590604026846
2022-04-21,300,298,0.9933333333333333,0.24496644295302014,0.24496644295302014
2022-04-22,300,298,0.9933333333333333,0.2483221476510067,0.2483221476510067
2022-04-25,300,298,0.9933333333333333,0.17114093959731544,0.17114093959731544
2022-04-26,300,298,0.9933333333333333,0.2080536912751678,0.2080536912751678
2022-04-27,300,298,0.9933333333333333,0.24496644295302014,0.24496644295302014
2022-04-28,300,297,0.99,0.2760942760942761,0.2760942760942761
2022-04-29,300,297,0.99,0.27946127946127947,0.27946127946127947
2022-05-05,300,297,0.99,0.2996632996632997,0.2996632996632997
2022-05-06,300,297,0.99,0.18181818181818182,0.18181818181818182
