date,history_available,reference_year_net_return,positive_history
2024-10-14,True,0.12188697988807384,True
2024-10-15,True,0.12188697988807384,True
2024-10-16,True,0.12188697988807384,True
2024-10-17,True,0.12188697988807384,True
2024-10-18,True,0.12188697988807384,True
2024-10-21,True,0.12188697988807384,True
2024-10-22,True,0.12188697988807384,True
2024-10-23,True,0.12188697988807384,True
2024-10-24,True,0.12188697988807384,True
2024-10-25,True,0.12188697988807384,True
2024-10-28,True,0.12188697988807384,True
2024-10-29,True,0.12188697988807384,True
2024-10-30,True,0.12188697988807384,True
2024-10-31,True,0.12188697988807384,True
2024-11-01,True,0.12188697988807384,True
2024-11-04,True,0.12188697988807384,True
2024-11-05,True,0.12188697988807384,True
2024-11-06,True,0.12188697988807384,True
2024-11-07,True,0.12188697988807384,True
2024-11-08,True,0.12188697988807384,True
2024-11-11,True,0.12188697988807384,True
2024-11-12,True,0.12188697988807384,True
2024-11-13,True,0.12188697988807384,True
2024-11-14,True,0.12188697988807384,True
2024-11-15,True,0.12188697988807384,True
2024-11-18,True,0.12188697988807384,True
2024-11-19,True,0.12188697988807384,True
2024-11-20,True,0.12188697988807384,True
2024-11-21,True,0.12188697988807384,True
2024-11-22,True,0.12188697988807384,True
2024-11-25,True,0.12188697988807384,True
2024-11-26,True,0.12188697988807384,True
2024-11-27,True,0.12188697988807384,True
2024-11-28,True,0.12188697988807384,True
2024-11-29,True,0.12188697988807384,True
2024-12-02,True,0.12188697988807384,True
2024-12-03,True,0.12188697988807384,True
2024-12-04,True,0.12188697988807384,True
2024-12-05,True,0.12188697988807384,True
2024-12-06,True,0.12188697988807384,True
2024-12-09,True,0.12188697988807384,True
2024-12-10,True,0.12188697988807384,True
2024-12-11,True,0.12188697988807384,True
2024-12-12,True,0.12188697988807384,True
2024-12-13,True,0.12188697988807384,True
2024-12-16,True,0.12188697988807384,True
2024-12-17,True,0.12188697988807384,True
2024-12-18,True,0.12188697988807384,True
2024-12-19,True,0.12188697988807384,True
2024-12-20,True,0.12188697988807384,True
2024-12-23,True,0.12188697988807384,True
2024-12-24,True,0.12188697988807384,True
2024-12-25,True,0.12188697988807384,True
2024-12-26,True,0.12188697988807384,True
2024-12-27,True,0.12188697988807384,True
2024-12-30,True,0.12188697988807384,True
2024-12-31,True,0.12188697988807384,True
2025-01-02,True,0.12188697988807384,True
2025-01-03,True,0.12188697988807384,True
2025-01-06,True,0.12188697988807384,True
2025-01-07,True,0.12188697988807384,True
2025-01-08,True,0.12188697988807384,True
2025-01-09,True,0.12188697988807384,True
2025-01-10,True,0.12188697988807384,True
2025-01-13,True,0.12188697988807384,True
2025-01-14,True,0.12188697988807384,True
2025-01-15,True,0.12188697988807384,True
2025-01-16,True,0.12188697988807384,True
2025-01-17,True,0.12188697988807384,True
2025-01-20,True,0.12188697988807384,True
2025-01-21,True,0.12188697988807384,True
2025-01-22,True,0.12188697988807384,True
2025-01-23,True,0.12188697988807384,True
2025-01-24,True,0.12188697988807384,True
2025-01-27,True,0.12188697988807384,True
2025-02-05,True,0.12188697988807384,True
2025-02-06,True,0.12188697988807384,True
2025-02-07,True,0.12188697988807384,True
2025-02-10,True,0.12188697988807384,True
2025-02-11,True,0.12188697988807384,True
2025-02-12,True,0.12188697988807384,True
2025-02-13,True,0.12188697988807384,True
2025-02-14,True,0.12188697988807384,True
2025-02-17,True,0.12188697988807384,True
2025-02-18,True,0.12188697988807384,True
2025-02-19,True,0.11780776967626436,True
2025-02-20,True,0.11386446175007686,True
2025-02-21,True,0.09836557616407451,True
2025-02-24,True,0.09014908993681806,True
2025-02-25,True,0.09099491958503986,True
2025-02-26,True,0.09099491958503986,True
2025-02-27,True,0.09099491958503986,True
2025-02-28,True,0.09099491958503986,True
2025-03-03,True,0.09099491958503986,True
2025-03-04,True,0.09099491958503986,True
2025-03-05,True,0.09099491958503986,True
2025-03-06,True,0.09099491958503986,True
2025-03-07,True,0.09099491958503986,True
2025-03-10,True,0.09099491958503986,True
2025-03-11,True,0.09099491958503986,True
2025-03-12,True,0.09099491958503986,True
2025-03-13,True,0.09099491958503986,True
2025-03-14,True,0.09099491958503986,True
2025-03-17,True,0.09099491958503986,True
2025-03-18,True,0.09099491958503986,True
2025-03-19,True,0.09099491958503986,True
2025-03-20,True,0.09099491958503986,True
2025-03-21,True,0.09099491958503986,True
2025-03-24,True,0.09099491958503986,True
2025-03-25,True,0.09099491958503986,True
2025-03-26,True,0.09099491958503986,True
2025-03-27,True,0.09099491958503986,True
2025-03-28,True,0.09099491958503986,True
2025-03-31,True,0.09099491958503986,True
2025-04-01,True,0.09099491958503986,True
2025-04-02,True,0.09099491958503986,True
2025-04-03,True,0.09099491958503986,True
2025-04-07,True,0.09099491958503986,True
2025-04-08,True,0.09099491958503986,True
2025-04-09,True,0.09099491958503986,True
2025-04-10,True,0.09363172436962632,True
2025-04-11,True,0.09677206916840166,True
2025-04-14,True,0.09905595629478377,True
2025-04-15,True,0.09991241396717714,True
2025-04-16,True,0.10248178698435718,True
2025-04-17,True,0.10333824465675057,True
2025-04-18,True,0.10619310356472843,True
2025-04-21,True,0.10676407534632393,True
2025-04-22,True,0.10762053301871721,True
2025-04-23,True,0.11082425568525008,True
2025-04-24,True,0.11082425568525008,True
2025-04-25,True,0.11082425568525008,True
2025-04-28,True,0.11082425568525008,True
2025-04-29,True,0.11082425568525008,True
2025-04-30,True,0.11082425568525008,True
2025-05-06,True,0.11082425568525008,True
2025-05-07,True,0.11082425568525008,True
2025-05-08,True,0.11082425568525008,True
2025-05-09,True,0.11082425568525008,True
2025-05-12,True,0.11082425568525008,True
2025-05-13,True,0.11082425568525008,True
2025-05-14,True,0.11082425568525008,True
2025-05-15,True,0.11082425568525008,True
2025-05-16,True,0.11082425568525008,True
2025-05-19,True,0.11082425568525008,True
2025-05-20,True,0.11082425568525008,True
2025-05-21,True,0.11082425568525008,True
2025-05-22,True,0.11082425568525008,True
2025-05-23,True,0.11082425568525008,True
2025-05-26,True,0.11082425568525008,True
2025-05-27,True,0.11082425568525008,True
2025-05-28,True,0.11082425568525008,True
2025-05-29,True,0.11082425568525008,True
2025-05-30,True,0.11082425568525008,True
2025-06-03,True,0.11312480249939308,True
2025-06-04,True,0.11788818745511159,True
2025-06-05,True,0.12069017860553433,True
2025-06-06,True,0.12125057683561888,True
2025-06-09,True,0.1237723688709991,True
2025-06-10,True,0.1173277892250272,True
2025-06-11,True,0.1262941609063796,True
2025-06-12,True,0.1268545591364641,True
2025-06-13,True,0.11956938214536522,True
2025-06-16,True,0.12237137329578787,True
2025-06-17,True,0.1220911741807456,True
2025-06-18,True,0.1208345051403534,True
2025-06-19,True,0.12399585949757407,True
2025-06-20,True,0.13133509429169393,True
2025-06-23,True,0.13326546687040974,True
2025-06-24,True,0.1387708034471734,True
2025-06-25,True,0.14564580758400555,True
2025-06-26,True,0.13877080344717332,True
2025-06-27,True,0.14498747087025,True
2025-06-30,True,0.14268923876692605,True
2025-07-01,True,0.13812034212088634,True
2025-07-02,True,0.13974789070743804,True
2025-07-03,True,0.14170710403276535,True
2025-07-04,True,0.14663473335145413,True
2025-07-07,True,0.15227105334357197,True
2025-07-08,True,0.16032320314112455,True
2025-07-09,True,0.14795595988425048,True
2025-07-10,True,0.1506075684638155,True
2025-07-11,True,0.13552591069476175,True
2025-07-14,True,0.13229945784472544,True
2025-07-15,True,0.1300518285867009,True
2025-07-16,True,0.1220969104872124,True
2025-07-17,True,0.12051934750950744,True
2025-07-18,True,0.12612644490801606,True
2025-07-21,True,0.12612644490801606,True
2025-07-22,True,0.12612644490801606,True
2025-07-23,True,0.12612644490801606,True
2025-07-24,True,0.12612644490801606,True
2025-07-25,True,0.12612644490801606,True
2025-07-28,True,0.12612644490801606,True
2025-07-29,True,0.12612644490801606,True
2025-07-30,True,0.12612644490801606,True
2025-07-31,True,0.12612644490801606,True
2025-08-01,True,0.12612644490801606,True
2025-08-04,True,0.13121683007131507,True
2025-08-05,True,0.14406943348819912,True
2025-08-06,True,0.13832740539082045,True
2025-08-07,True,0.13832740539082045,True
2025-08-08,True,0.13832740539082045,True
2025-08-11,True,0.13832740539082045,True
2025-08-12,True,0.13832740539082045,True
2025-08-13,True,0.13832740539082045,True
2025-08-14,True,0.13832740539082045,True
2025-08-15,True,0.13832740539082045,True
2025-08-18,True,0.13832740539082045,True
2025-08-19,True,0.13832740539082045,True
2025-08-20,True,0.13832740539082045,True
2025-08-21,True,0.13832740539082045,True
2025-08-22,True,0.13832740539082045,True
2025-08-25,True,0.13832740539082045,True
2025-08-26,True,0.13832740539082045,True
2025-08-27,True,0.13832740539082045,True
2025-08-28,True,0.1436299001281868,True
2025-08-29,True,0.14703868972633735,True
2025-09-01,True,0.13185704628994865,True
2025-09-02,True,0.15219014710090692,True
2025-09-03,True,0.14806529274558447,True
2025-09-04,True,0.1553032917832758,True
2025-09-05,True,0.15288050623630983,True
2025-09-08,True,0.1626331340479982,True
2025-09-09,True,0.17721519942116645,True
2025-09-10,True,0.17721519942116645,True
2025-09-11,True,0.17974145548479464,True
2025-09-12,True,0.17889265271962146,True
2025-09-15,True,0.17889265271962146,True
2025-09-16,True,0.17889265271962146,True
2025-09-17,True,0.17889265271962146,True
2025-09-18,True,0.17889265271962146,True
2025-09-19,True,0.17889265271962146,True
2025-09-22,True,0.17889265271962146,True
2025-09-23,True,0.18489663620275398,True
2025-09-24,True,0.13087605816517595,True
2025-09-25,True,0.06395983974249436,True
2025-09-26,True,0.02830227959071892,True
2025-09-29,True,0.02830227959071892,True
2025-09-30,True,0.02830227959071892,True
2025-10-09,True,0.02830227959071892,True
2025-10-10,True,0.02830227959071892,True
2025-10-13,True,0.02830227959071892,True
2025-10-14,True,0.02830227959071892,True
2025-10-15,True,0.02830227959071892,True
2025-10-16,True,0.02830227959071892,True
2025-10-17,True,0.02830227959071892,True
2025-10-20,True,0.02830227959071892,True
2025-10-21,True,0.02830227959071892,True
2025-10-22,True,0.02830227959071892,True
2025-10-23,True,0.02830227959071892,True
2025-10-24,True,0.02830227959071892,True
2025-10-27,True,0.02830227959071892,True
2025-10-28,True,0.02830227959071892,True
2025-10-29,True,0.02830227959071892,True
2025-10-30,True,0.02830227959071892,True
2025-10-31,True,0.02830227959071892,True
2025-11-03,True,0.02830227959071892,True
2025-11-04,True,0.02830227959071892,True
2025-11-05,True,0.02830227959071892,True
2025-11-06,True,0.02830227959071892,True
2025-11-07,True,0.02830227959071892,True
2025-11-10,True,0.02830227959071892,True
2025-11-11,True,0.02830227959071892,True
2025-11-12,True,0.02830227959071892,True
2025-11-13,True,0.02830227959071892,True
2025-11-14,True,0.02830227959071892,True
2025-11-17,True,0.02830227959071892,True
2025-11-18,True,0.02830227959071892,True
2025-11-19,True,0.02830227959071892,True
2025-11-20,True,0.02830227959071892,True
2025-11-21,True,0.02830227959071892,True
2025-11-24,True,0.02830227959071892,True
2025-11-25,True,0.02830227959071892,True
2025-11-26,True,0.02830227959071892,True
2025-11-27,True,0.02830227959071892,True
2025-11-28,True,0.02830227959071892,True
2025-12-01,True,0.02830227959071892,True
2025-12-02,True,0.02830227959071892,True
2025-12-03,True,0.02830227959071892,True
2025-12-04,True,0.02830227959071892,True
2025-12-05,True,0.02830227959071892,True
2025-12-08,True,0.02830227959071892,True
2025-12-09,True,0.02830227959071892,True
2025-12-10,True,0.02830227959071892,True
2025-12-11,True,0.02830227959071892,True
2025-12-12,True,0.02830227959071892,True
2025-12-15,True,0.02830227959071892,True
2025-12-16,True,0.02830227959071892,True
2025-12-17,True,0.02830227959071892,True
2025-12-18,True,0.02830227959071892,True
2025-12-19,True,0.029193979987632207,True
2025-12-22,True,0.03841074837626335,True
2025-12-23,True,0.0406052170402231,True
2025-12-24,True,0.044335813768954686,True
2025-12-25,True,0.04631083556651851,True
2025-12-26,True,0.050260879161645865,True
2025-12-29,True,0.04565249496733046,True
2025-12-30,True,0.047846963631289915,True
2025-12-31,True,0.043458026303370555,True
2026-01-05,True,0.06342769114540435,True
2026-01-06,True,0.07988620612510228,True
2026-01-07,True,0.07593616252997466,True
2026-01-08,True,0.0675971816069277,True
2026-01-09,True,0.07242501266763925,True
2026-01-12,True,0.07856952492672664,True
2026-01-13,True,0.07483892819799484,True
2026-01-14,True,0.06825552220611561,True
2026-01-15,True,0.07023054400367956,True
2026-01-16,True,0.07594046368855627,True
2026-01-19,True,0.07594046368855627,True
2026-01-20,True,0.07594046368855627,True
2026-01-21,True,0.07594046368855627,True
2026-01-22,True,0.07594046368855627,True
2026-01-23,True,0.07594046368855627,True
2026-01-26,True,0.07594046368855627,True
2026-01-27,True,0.07594046368855627,True
2026-01-28,True,0.07594046368855627,True
2026-01-29,True,0.07594046368855627,True
2026-01-30,True,0.07594046368855627,True
2026-02-02,True,0.07594046368855627,True
2026-02-03,True,0.07594046368855627,True
2026-02-04,True,0.07594046368855627,True
2026-02-05,True,0.07594046368855627,True
2026-02-06,True,0.07594046368855627,True
2026-02-09,True,0.07594046368855627,True
2026-02-10,True,0.07594046368855627,True
2026-02-11,True,0.07594046368855627,True
2026-02-12,True,0.07594046368855627,True
2026-02-13,True,0.07594046368855627,True
2026-02-24,True,0.07594046368855627,True
2026-02-25,True,0.07594046368855627,True
2026-02-26,True,0.07594046368855627,True
2026-02-27,True,0.07594046368855627,True
2026-03-02,True,0.07594046368855627,True
2026-03-03,True,0.07594046368855627,True
2026-03-04,True,0.07594046368855627,True
2026-03-05,True,0.07594046368855627,True
2026-03-06,True,0.07594046368855627,True
2026-03-09,True,0.07594046368855627,True
2026-03-10,True,0.07594046368855627,True
2026-03-11,True,0.07594046368855627,True
2026-03-12,True,0.07594046368855627,True
2026-03-13,True,0.07594046368855627,True
2026-03-16,True,0.07594046368855627,True
2026-03-17,True,0.07594046368855627,True
2026-03-18,True,0.07594046368855627,True
2026-03-19,True,0.07594046368855627,True
2026-03-20,True,0.07594046368855627,True
2026-03-23,True,0.07594046368855627,True
2026-03-24,True,0.07594046368855627,True
2026-03-25,True,0.07594046368855627,True
2026-03-26,True,0.07594046368855627,True
2026-03-27,True,0.07594046368855627,True
2026-03-30,True,0.07594046368855627,True
2026-03-31,True,0.07594046368855627,True
2026-04-01,True,0.07594046368855627,True
2026-04-02,True,0.07594046368855627,True
2026-04-03,True,0.07594046368855627,True
2026-04-07,True,0.07594046368855627,True
2026-04-08,True,0.07594046368855627,True
2026-04-09,True,0.07594046368855627,True
2026-04-10,True,0.07334631348299286,True
2026-04-13,True,0.0702730427391575,True
2026-04-14,True,0.06804896778644404,True
2026-04-15,True,0.06721732090134959,True
2026-04-16,True,0.06473013297664783,True
2026-04-17,True,0.06390364454861372,True
2026-04-20,True,0.06115792611384679,True
2026-04-21,True,0.06061048222302676,True
2026-04-22,True,0.059790374652029535,True
2026-04-23,True,0.05673383854591833,True
2026-04-24,True,0.05673383854591833,True
2026-04-27,True,0.05673383854591833,True
2026-04-28,True,0.05673383854591833,True
2026-04-29,True,0.05673383854591833,True
2026-04-30,True,0.05673383854591833,True
2026-05-06,True,0.060643528907696094,True
2026-05-07,True,0.06584887272295792,True
2026-05-08,True,0.0602146519551839,True
2026-05-11,True,0.0602146519551839,True
2026-05-12,True,0.0602146519551839,True
2026-05-13,True,0.07578943142518046,True
2026-05-14,True,0.059577124309856726,True
2026-05-15,True,0.04613797499057525,True
2026-05-18,True,0.04038465383500779,True
2026-05-19,True,0.04038465383500779,True
2026-05-20,True,0.04038465383500779,True
2026-05-21,True,0.04038465383500779,True
2026-05-22,True,0.04038465383500779,True
2026-05-25,True,0.04038465383500779,True
2026-05-26,True,0.04038465383500779,True
2026-05-27,True,0.04038465383500779,True
2026-05-28,True,0.04038465383500779,True
2026-05-29,True,0.04038465383500779,True
2026-06-01,True,0.04038465383500779,True
2026-06-02,True,0.038234442470128346,True
2026-06-03,True,0.033810466638493915,True
2026-06-04,True,0.03122569536625895,True
2026-06-05,True,0.016085462487446984,True
2026-06-08,True,-0.007879685785265163,False
2026-06-09,True,0.016087691685728496,True
2026-06-10,True,-0.0007391317421228719,False
2026-06-11,True,-0.008098076104045088,False
2026-06-12,True,0.01237894913299953,True
2026-06-15,True,0.03093732160701496,True
2026-06-16,True,0.02931535950367606,True
2026-06-17,True,0.039541349685596056,True
2026-06-18,True,0.04497178270124659,True
2026-06-22,True,0.06732010318873137,True
2026-06-23,True,0.06397512354133747,True
2026-06-24,True,0.06397512354133747,True
2026-06-25,True,0.06397512354133747,True
2026-06-26,True,0.06397512354133747,True
2026-06-29,True,0.06397512354133747,True
2026-06-30,True,0.06397512354133747,True
2026-07-01,True,0.06397512354133747,True
2026-07-02,True,0.06397512354133747,True
2026-07-03,True,0.06397512354133747,True
2026-07-06,True,0.06397512354133747,True
2026-07-07,True,0.06397512354133747,True
2026-07-08,True,0.06397512354133747,True
2026-07-09,True,0.06397512354133747,True
2026-07-10,True,0.06397512354133747,True
2026-07-13,True,0.06397512354133747,True
2026-07-14,True,0.06397512354133747,True
2026-07-15,True,0.06397512354133747,True
2026-07-16,True,0.06397512354133747,True
2026-07-17,True,0.06397512354133747,True
2026-07-20,True,0.06397512354133747,True
2026-07-21,True,0.06397512354133747,True
2026-07-22,True,0.06397512354133747,True
2026-07-23,True,0.06598902650302423,True
2026-07-24,True,0.04683995913630104,True
2026-07-27,True,0.05841846498594765,True
2026-07-28,True,0.03036285465795792,True
2026-07-29,True,0.03704276187890795,True
2026-07-30,True,0.02546425602926141,True
2026-07-31,True,0.041287753852392174,True
2026-08-03,True,0.041287753852392174,True
2026-08-04,True,0.041287753852392174,True
2026-08-05,True,0.041287753852392174,True
2026-08-06,True,0.041287753852392174,True
2026-08-07,True,0.05035390744918938,True
2026-08-10,True,0.05212040546357805,True
2026-08-11,True,0.04527522565782148,True
2026-08-12,True,0.04969147069379332,True
2026-08-13,True,0.04549603790962006,True
2026-08-14,False,,False
