datetime,open,close,high,low,volume,amount,amplitude_pct,change_pct,change,turnover_pct
2023-02-10,3.823,3.823,3.851,3.778,28647301,11722723168.0,1.89,-0.88,-0.034,12.1
2023-02-17,3.81,3.749,3.888,3.745,33420542,13748407715.0,3.74,-1.94,-0.074,14.11
2023-02-24,3.754,3.78,3.87,3.748,33377091,13653420651.0,3.25,0.83,0.031,14.1
2023-03-03,3.76,3.844,3.856,3.74,29812925,12208482097.0,3.07,1.69,0.064,12.59
2023-03-10,3.845,3.681,3.847,3.679,29413166,11921884105.0,4.37,-4.24,-0.163,12.42
2023-03-17,3.681,3.674,3.736,3.65,28809406,11446869002.0,2.34,-0.19,-0.007,12.17
2023-03-24,3.674,3.746,3.754,3.646,24988228,9957169300.0,2.94,1.96,0.072,10.55
2023-03-31,3.745,3.77,3.783,3.701,28431666,11418706866.0,2.19,0.64,0.024,12.01
2023-04-07,3.77,3.837,3.849,3.765,17395209,7104424064.0,2.23,1.78,0.067,7.35
2023-04-14,3.848,3.804,3.849,3.777,22043736,9013079698.0,1.88,-0.86,-0.033,9.31
2023-04-21,3.801,3.75,3.883,3.744,27481326,11288913397.0,3.65,-1.42,-0.054,11.61
2023-04-28,3.749,3.745,3.752,3.644,33835617,13434064741.0,2.88,-0.13,-0.005,14.29
2023-05-05,3.733,3.729,3.758,3.709,6758110,2712977865.0,1.31,-0.43,-0.016,2.85
2023-05-12,3.736,3.652,3.805,3.65,30086887,12070362806.0,4.16,-2.06,-0.077,12.71
2023-05-19,3.654,3.664,3.72,3.642,29004710,11476242181.0,2.14,0.33,0.012,12.25
2023-05-26,3.663,3.57,3.705,3.532,28174711,10963094086.0,4.72,-2.57,-0.094,11.9
2023-06-02,3.578,3.583,3.593,3.505,30769410,11776949837.0,2.46,0.36,0.013,12.99
2023-06-09,3.577,3.564,3.594,3.503,20554591,7869873646.0,2.54,-0.53,-0.019,8.68
2023-06-16,3.56,3.699,3.708,3.545,23647403,9229233200.0,4.57,3.79,0.135,9.99
2023-06-21,3.699,3.607,3.699,3.605,12435534,4895875430.0,2.54,-2.49,-0.092,5.25
2023-06-30,3.586,3.602,3.62,3.551,23305242,8998296503.0,1.91,-0.14,-0.005,9.84
2023-07-07,3.61,3.588,3.659,3.579,16462678,6429054406.0,2.22,-0.39,-0.014,6.95
2023-07-14,3.606,3.672,3.684,3.592,23408852,9172983414.0,2.56,2.34,0.084,9.89
2023-07-21,3.666,3.61,3.666,3.595,28152812,11001152215.0,1.93,-1.69,-0.062,11.89
2023-07-28,3.59,3.788,3.795,3.584,42829571,17060992095.0,5.84,4.93,0.178,18.09
2023-08-04,3.82,3.814,3.861,3.746,58763450,24006474726.0,3.04,0.69,0.026,24.82
2023-08-11,3.796,3.67,3.796,3.668,59573201,24041754012.0,3.36,-3.78,-0.144,25.16
2023-08-18,3.639,3.572,3.655,3.571,51426341,20032976227.0,2.29,-2.67,-0.098,21.72
2023-08-25,3.563,3.504,3.574,3.479,56420632,21438153934.0,2.66,-1.9,-0.068,23.83
2023-09-01,3.731,3.582,3.731,3.53,76833579,29706693501.0,5.74,2.23,0.078,32.45
2023-09-08,3.61,3.529,3.65,3.516,42901403,16596096770.0,3.74,-1.48,-0.053,18.12
2023-09-15,3.53,3.507,3.581,3.489,45626260,17381406214.0,2.61,-0.62,-0.022,19.27
2023-09-22,3.498,3.537,3.538,3.455,44933817,16990423473.0,2.37,0.86,0.03,18.98
2023-09-28,3.526,3.484,3.529,3.476,37624804,14211178714.0,1.5,-1.5,-0.053,15.89
2023-10-13,3.477,3.456,3.505,3.433,47652611,17851674285.0,2.07,-0.8,-0.028,20.12
2023-10-20,3.456,3.302,3.458,3.285,62681264,22853443352.0,5.01,-4.46,-0.154,26.47
2023-10-27,3.288,3.356,3.369,3.232,84198781,30017885844.0,4.15,1.64,0.054,35.56
2023-11-03,3.342,3.373,3.4,3.34,47462491,17296540947.0,1.79,0.51,0.017,20.04
2023-11-10,3.395,3.375,3.425,3.363,45722461,16821722559.0,1.84,0.06,0.002,19.31
2023-11-17,3.379,3.354,3.411,3.332,45018512,16422864543.0,2.34,-0.62,-0.021,19.01
2023-11-24,3.357,3.325,3.406,3.315,40706637,14785423576.0,2.71,-0.86,-0.029,17.19
2023-12-01,3.324,3.268,3.324,3.239,37911146,13502822946.0,2.56,-1.71,-0.057,16.01
2023-12-08,3.271,3.181,3.274,3.151,43469618,15118879844.0,3.76,-2.66,-0.087,18.36
2023-12-15,3.16,3.132,3.217,3.125,39892972,13754003275.0,2.89,-1.54,-0.049,16.85
2023-12-22,3.118,3.126,3.15,3.072,66495326,22583743630.0,2.49,-0.19,-0.006,28.08
2023-12-29,3.125,3.219,3.225,3.098,75196610,25969378407.0,4.06,2.98,0.093,31.76
2024-01-05,3.222,3.116,3.222,3.097,53705030,18396268558.0,3.88,-3.2,-0.103,22.68
2024-01-12,3.109,3.069,3.123,3.052,59274607,19903416168.0,2.28,-1.51,-0.047,25.03
2024-01-19,3.05,3.064,3.095,2.955,124095414,40570691474.0,4.56,-0.16,-0.005,52.41
2024-01-26,3.054,3.118,3.139,2.975,121504802,39691439373.0,5.35,1.76,0.054,51.31
2024-02-02,3.12,2.977,3.134,2.891,92394469,29868151117.0,7.79,-4.52,-0.141,39.02
2024-02-08,2.947,3.151,3.155,2.9,105291736,34536315714.0,8.57,5.84,0.174,44.47
2024-02-23,3.163,3.267,3.286,3.144,61028250,20931518104.0,4.51,3.68,0.116,25.77
2024-03-01,3.265,3.319,3.329,3.222,77283440,26887447595.0,3.28,1.59,0.052,32.64
2024-03-08,3.315,3.322,3.361,3.293,70344200,24893065742.0,2.05,0.09,0.003,29.71
2024-03-15,3.32,3.35,3.388,3.311,44633766,15896280815.0,2.32,0.84,0.028,18.85
2024-03-22,3.35,3.328,3.389,3.301,40505412,14428861098.0,2.63,-0.66,-0.022,17.11
2024-03-29,3.319,3.315,3.344,3.27,40674144,14317742360.0,2.22,-0.39,-0.013,17.18
2024-04-03,3.329,3.347,3.383,3.328,22748003,8125345074.0,1.66,0.97,0.032,9.61
2024-04-12,3.339,3.255,3.345,3.246,32057857,11239523648.0,2.96,-2.75,-0.092,13.54
2024-04-19,3.255,3.32,3.383,3.253,45841450,16191399812.0,3.99,2.0,0.065,19.36
2024-04-26,3.319,3.362,3.37,3.278,43013309,15173652020.0,2.77,1.27,0.042,18.17
2024-04-30,3.366,3.387,3.427,3.361,23534314,8495331698.0,1.96,0.74,0.025,9.94
2024-05-10,3.429,3.447,3.459,3.407,41491530,15129808297.0,1.54,1.77,0.06,17.52
2024-05-17,3.426,3.465,3.468,3.406,41680170,15179559772.0,1.8,0.52,0.018,17.6
2024-05-24,3.471,3.391,3.489,3.387,36502846,13361253694.0,2.94,-2.14,-0.074,15.42
2024-05-31,3.394,3.371,3.423,3.369,33177644,11974745933.0,1.59,-0.59,-0.02,14.01
2024-06-07,3.369,3.365,3.419,3.344,40280154,14480425528.0,2.22,-0.18,-0.006,17.01
2024-06-14,3.356,3.343,3.358,3.306,26726600,9469287589.0,1.55,-0.65,-0.022,11.29
2024-06-21,3.326,3.305,3.354,3.282,39934354,14095432229.0,2.15,-1.14,-0.038,16.87
2024-06-28,3.291,3.276,3.315,3.248,75807419,26464595453.0,2.03,-0.88,-0.029,32.02
2024-07-05,3.276,3.247,3.3,3.217,54405412,18915334513.0,2.53,-0.89,-0.029,22.98
2024-07-12,3.24,3.308,3.313,3.207,45156104,15693279153.0,3.26,1.88,0.061,19.07
2024-07-19,3.3,3.389,3.395,3.297,102549254,36506539387.0,2.96,2.45,0.081,43.31
2024-07-26,3.384,3.263,3.387,3.23,75304473,26354585812.0,4.63,-3.72,-0.126,31.8
2024-08-02,3.259,3.236,3.304,3.206,57552457,19915546746.0,3.0,-0.83,-0.027,24.31
2024-08-09,3.22,3.182,3.263,3.17,53826431,18383203401.0,2.87,-1.67,-0.054,22.73
2024-08-16,3.18,3.199,3.212,3.15,53125259,18058129858.0,1.95,0.53,0.017,22.44
2024-08-23,3.198,3.182,3.233,3.16,54684922,18575016597.0,2.28,-0.53,-0.017,23.09
2024-08-30,3.184,3.181,3.212,3.129,79046278,26653405733.0,2.61,-0.03,-0.001,33.38
2024-09-06,3.17,3.091,3.172,3.089,55010361,18347332424.0,2.61,-2.83,-0.09,23.23
2024-09-13,3.081,3.017,3.085,3.016,41592901,13544384742.0,2.23,-2.39,-0.074,17.57
2024-09-20,3.016,3.063,3.075,3.004,51668881,16807729638.0,2.35,1.52,0.046,21.82
2024-09-27,3.058,3.658,3.722,3.052,150556030,52906161862.0,21.87,19.43,0.595,63.58
2024-09-30,3.796,4.022,4.029,3.665,63702341,25799279642.0,9.95,9.95,0.364,26.9
2024-10-11,4.445,3.766,4.445,3.712,219080968,92574756371.0,18.22,-6.36,-0.256,92.52
2024-10-18,3.776,3.805,3.907,3.635,144362756,57121395004.0,7.22,1.04,0.039,60.97
2024-10-25,3.806,3.829,3.886,3.769,97464046,39294994549.0,3.07,0.63,0.024,41.16
2024-11-01,3.824,3.768,3.868,3.727,85852007,34334938783.0,3.68,-1.59,-0.061,36.26
2024-11-08,3.771,3.983,4.079,3.76,117824957,48746731427.0,8.47,5.71,0.215,49.76
2024-11-15,3.941,3.844,4.057,3.839,93022051,38775924633.0,5.47,-3.49,-0.139,39.29
2024-11-22,3.86,3.742,3.907,3.735,76318299,30876439638.0,4.47,-2.65,-0.102,32.23
2024-11-29,3.744,3.79,3.836,3.683,61979599,24558861508.0,4.09,1.28,0.048,26.18
2024-12-06,3.786,3.846,3.874,3.776,60487587,24378080046.0,2.59,1.48,0.056,25.55
2024-12-13,3.843,3.809,3.987,3.801,86946801,35512161502.0,4.84,-0.96,-0.037,36.72
2024-12-20,3.807,3.807,3.834,3.77,55910261,22460377415.0,1.68,-0.05,-0.002,23.61
2024-12-27,3.806,3.856,3.888,3.804,63331704,25717029839.0,2.21,1.29,0.049,26.75
2025-01-03,3.855,3.658,3.883,3.642,69215552,27612958325.0,6.25,-5.13,-0.198,29.23
2025-01-10,3.654,3.612,3.688,3.604,53100830,20481910611.0,2.3,-1.26,-0.046,22.43
2025-01-17,3.59,3.687,3.722,3.582,52926950,20497545498.0,3.88,2.08,0.075,22.35
2025-01-24,3.71,3.718,3.747,3.657,49461417,19366016126.0,2.44,0.84,0.031,20.89
2025-01-27,3.725,3.696,3.734,3.693,13053850,5123431141.0,1.1,-0.59,-0.022,5.51
2025-02-07,3.719,3.777,3.803,3.668,40708176,16033088393.0,3.65,2.19,0.081,17.19
2025-02-14,3.778,3.823,3.829,3.749,57135055,22847254238.0,2.12,1.22,0.046,24.13
2025-02-21,3.833,3.864,3.869,3.785,60556399,24440479997.0,2.2,1.07,0.041,25.57
2025-02-28,3.859,3.783,3.878,3.771,62346460,25196898350.0,2.77,-2.1,-0.081,26.33
2025-03-07,3.784,3.828,3.851,3.741,58768600,23562025592.0,2.91,1.19,0.045,24.82
2025-03-14,3.826,3.895,3.902,3.779,55996945,22617080009.0,3.21,1.75,0.067,23.65
2025-03-21,3.907,3.799,3.912,3.789,47143359,19252798760.0,3.16,-2.46,-0.096,19.91
2025-03-28,3.798,3.797,3.839,3.784,36828391,14808546770.0,1.45,-0.05,-0.002,15.55
2025-04-03,3.793,3.748,3.813,3.732,32606368,12970610401.0,2.13,-1.29,-0.049,13.77
2025-04-11,3.589,3.629,3.64,3.393,164043386,61081200546.0,6.59,-3.18,-0.119,69.28
2025-04-18,3.648,3.662,3.668,3.6,68658895,26459600429.0,1.87,0.91,0.033,29.0
2025-04-25,3.654,3.671,3.696,3.646,31447342,12210625833.0,1.37,0.25,0.009,13.28
2025-04-30,3.672,3.655,3.675,3.651,16198977,6273116850.0,0.65,-0.44,-0.016,6.84
2025-05-09,3.675,3.734,3.755,3.669,32402870,12727923126.0,2.35,2.16,0.079,13.68
2025-05-16,3.752,3.778,3.855,3.746,43926975,17592890848.0,2.92,1.18,0.044,18.55
2025-05-23,3.773,3.777,3.828,3.754,30039098,12032220983.0,1.96,-0.03,-0.001,12.69
2025-05-30,3.771,3.748,3.782,3.721,34867645,13796993527.0,1.62,-0.77,-0.029,14.73
2025-06-06,3.735,3.775,3.788,3.731,20821767,8272729972.0,1.52,0.72,0.027,8.79
2025-06-13,3.778,3.769,3.813,3.747,38437635,15352579642.0,1.75,-0.16,-0.006,16.23
2025-06-20,3.763,3.755,3.787,3.74,26368542,10359178932.0,1.25,-0.37,-0.014,11.14
2025-06-27,3.746,3.84,3.89,3.739,57055750,22569919680.0,4.02,2.26,0.085,24.1
2025-07-04,3.838,3.909,3.942,3.833,39804726,15911559779.0,2.84,1.8,0.069,16.81
2025-07-11,3.903,3.956,4.007,3.882,35594038,14468996616.0,3.2,1.2,0.047,15.03
2025-07-18,3.955,4.009,4.013,3.93,34181633,13979809782.0,2.1,1.34,0.053,14.44
2025-07-25,4.014,4.08,4.111,4.011,45496238,19070636184.0,2.49,1.77,0.071,19.21
2025-08-01,4.08,4.01,4.142,3.995,40934817,17173315050.0,3.6,-1.72,-0.07,17.29
2025-08-08,3.999,4.06,4.087,3.994,23496082,9806037944.0,2.32,1.25,0.05,9.92
2025-08-15,4.06,4.172,4.18,4.06,38892482,16538262622.0,2.96,2.76,0.112,16.43
2025-08-22,4.175,4.356,4.361,4.144,54352624,23676678449.0,5.2,4.41,0.184,22.95
2025-08-29,4.378,4.478,4.49,4.329,66145494,30031317488.0,3.7,2.8,0.122,27.93
2025-09-05,4.484,4.431,4.52,4.293,56284166,25571068543.0,5.07,-1.05,-0.047,23.77
2025-09-12,4.431,4.498,4.541,4.379,42172347,19303852460.0,3.66,1.51,0.067,17.81
2025-09-19,4.499,4.481,4.553,4.431,41444893,19162908909.0,2.71,-0.38,-0.017,17.5
2025-09-26,4.481,4.528,4.595,4.435,41754048,19371911582.0,3.57,1.05,0.047,17.63
2025-09-30,4.525,4.618,4.632,4.517,19358174,9128830342.0,2.54,1.99,0.09,8.18
2025-10-10,4.631,4.596,4.713,4.581,20717332,9890866012.0,2.86,-0.48,-0.022,8.75
2025-10-17,4.475,4.501,4.624,4.473,47776685,22341043985.0,3.29,-2.07,-0.095,20.18
2025-10-24,4.528,4.647,4.649,4.501,38434170,18045550115.0,3.29,3.24,0.146,16.23
2025-10-31,4.685,4.633,4.751,4.632,44127829,21241917155.0,2.56,-0.3,-0.014,18.64
2025-11-07,4.629,4.672,4.69,4.545,40127862,19073729091.0,3.13,0.84,0.039,16.95
2025-11-14,4.674,4.618,4.701,4.608,27768209,13270127727.0,1.99,-1.16,-0.054,11.73
2025-11-21,4.607,4.441,4.617,4.439,45245923,21119085129.0,3.85,-3.83,-0.177,19.11
2025-11-28,4.456,4.512,4.551,4.41,39643711,18248376945.0,3.17,1.6,0.071,16.74
2025-12-05,4.523,4.575,4.587,4.505,24466029,11417896475.0,1.82,1.4,0.063,10.33
2025-12-12,4.588,4.571,4.631,4.525,36343239,17082662903.0,2.32,-0.09,-0.004,15.35
2025-12-19,4.551,4.565,4.592,4.427,40565616,18950916893.0,3.61,-0.13,-0.006,17.13
2025-12-26,4.579,4.661,4.678,4.579,34222163,16257894206.0,2.17,2.1,0.096,14.45
2025-12-31,4.657,4.63,4.671,4.619,19969585,9521220644.0,1.12,-0.67,-0.031,8.43
2026-01-09,4.66,4.762,4.804,4.657,48204116,23482402708.0,3.17,2.85,0.132,20.36
2026-01-16,4.77,4.736,4.842,4.715,152788961,74557751036.0,2.67,-0.55,-0.026,64.53
2026-01-23,4.737,4.704,4.769,4.687,217899018,102824972876.0,1.73,-0.68,-0.032,92.02
2026-01-30,4.712,4.711,4.779,4.642,239927097,113186957027.0,2.91,0.15,0.007,101.33
2026-02-06,4.68,4.649,4.719,4.585,65722415,30566953888.0,2.84,-1.32,-0.062,27.76
2026-02-13,4.695,4.671,4.739,4.667,35190294,16567969880.0,1.55,0.47,0.022,14.86
2026-02-27,4.725,4.725,4.778,4.7,28702661,13579214724.0,1.67,1.16,0.054,12.12
2026-03-06,4.694,4.667,4.751,4.587,41109462,19238325478.0,3.47,-1.23,-0.058,17.36
2026-03-13,4.623,4.677,4.719,4.56,26463195,12334906760.0,3.41,0.21,0.01,11.18
2026-03-20,4.675,4.576,4.731,4.573,34309784,15914203098.0,3.38,-2.16,-0.101,14.49
2026-03-27,4.528,4.508,4.549,4.405,42785791,19184430374.0,3.15,-1.49,-0.068,18.07
2026-04-03,4.462,4.454,4.542,4.446,24682486,11089519392.0,2.13,-1.2,-0.054,10.42
2026-04-10,4.455,4.642,4.664,4.431,30367957,13886394414.0,5.23,4.22,0.188,12.83
2026-04-17,4.629,4.739,4.75,4.623,30859148,14538859263.0,2.74,2.09,0.097,13.03
2026-04-24,4.735,4.782,4.834,4.728,41389992,19788014180.0,2.24,0.91,0.043,17.48
2026-04-30,4.786,4.824,4.841,4.755,47239224,22674592794.0,1.8,0.88,0.042,19.95
2026-05-08,4.866,4.886,4.914,4.852,52159703,25515362174.0,1.29,1.29,0.062,22.03
2026-05-15,4.911,4.878,5.041,4.852,64673743,32017932860.0,3.87,-0.16,-0.008,27.31
2026-05-22,4.855,4.862,4.954,4.789,50414255,24501899789.0,3.38,-0.33,-0.016,21.29
2026-05-29,4.88,4.923,4.993,4.866,43305879,21330910801.0,2.61,1.25,0.061,18.29
2026-06-05,4.923,4.843,5.016,4.825,31685194,15603235845.0,3.88,-1.63,-0.08,13.38
2026-06-12,4.79,4.818,4.846,4.705,29495538,14096652982.0,2.91,-0.52,-0.025,12.46
2026-06-18,4.858,4.984,5.001,4.839,52163601,25684013361.0,3.36,3.45,0.166,22.03
2026-06-26,4.983,4.907,5.095,4.88,107200183,53587399102.0,4.31,-1.54,-0.077,45.27
2026-07-03,4.897,4.876,5.054,4.828,78446304,38754781523.0,4.61,-0.63,-0.031,33.13
2026-07-10,4.9,4.829,4.949,4.777,35815126,17408409433.0,3.53,-0.96,-0.047,15.13
2026-07-17,4.802,4.589,4.87,4.546,89721242,42391328100.0,6.71,-4.97,-0.24,37.89
2026-07-24,4.63,4.701,4.823,4.577,96202656,45136378611.0,5.36,2.44,0.112,40.63
2026-07-31,4.702,4.653,4.758,4.536,71798593,33374850008.0,4.72,-1.02,-0.048,30.32
2026-08-07,4.624,4.751,4.764,4.591,53458924,25013214528.0,3.72,2.11,0.098,22.58
2026-08-14,4.755,4.726,4.786,4.701,35989565,17084180915.0,1.79,-0.53,-0.025,15.2
