date,panic_budget,learned_budget,panic_confirmed_cash_window,learned_confirmed_cash_window,budget_status,budget_update_scheduled,moment_attempt_origin,last_successful_budget_origin,window_start,window_observations,panic_mean,learned_mean,panic_variance,learned_variance,reference_covariance,estimated_daily_ratio,panic_state,learned_state,target,panic_reference_return,learned_reference_return
2025-01-17,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-01-02,2025-01-02,2024-01-03,242,0.0,0.0004941696327194794,0.0,3.879476431545574e-05,0.0,0.07933950655669693,0.0,0.0,0.0,0.0,0.0
2025-01-20,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-01-02,2025-01-02,2024-01-03,242,0.0,0.0004941696327194794,0.0,3.879476431545574e-05,0.0,0.07933950655669693,0.0,0.0,0.0,0.0,0.0
2025-01-21,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-01-02,2025-01-02,2024-01-03,242,0.0,0.0004941696327194794,0.0,3.879476431545574e-05,0.0,0.07933950655669693,0.0,0.0,0.0,0.0,0.0
2025-01-22,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-01-02,2025-01-02,2024-01-03,242,0.0,0.0004941696327194794,0.0,3.879476431545574e-05,0.0,0.07933950655669693,0.0,0.0,0.0,0.0,0.0
2025-01-23,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-01-02,2025-01-02,2024-01-03,242,0.0,0.0004941696327194794,0.0,3.879476431545574e-05,0.0,0.07933950655669693,0.0,0.0,0.0,0.0,0.0
2025-01-24,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-01-02,2025-01-02,2024-01-03,242,0.0,0.0004941696327194794,0.0,3.879476431545574e-05,0.0,0.07933950655669693,0.0,0.0,0.0,0.0,0.0
2025-01-27,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-01-02,2025-01-02,2024-01-03,242,0.0,0.0004941696327194794,0.0,3.879476431545574e-05,0.0,0.07933950655669693,0.0,0.0,0.0,0.0,0.0
2025-02-05,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,True,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-06,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-07,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-10,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-11,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-12,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-13,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-14,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-17,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-18,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-19,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-20,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-21,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-24,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-25,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-26,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-27,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-02-28,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-02-05,2025-02-05,2024-01-29,242,0.0,0.0004941696327194794,0.0,3.879476431545578e-05,0.0,0.0793395065566969,0.0,0.0,0.0,0.0,0.0
2025-03-03,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,True,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-04,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-05,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-06,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-07,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-10,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-11,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-12,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-13,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-14,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-17,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-18,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-19,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-20,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-21,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-24,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-25,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-26,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-27,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-28,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-03-31,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-03-03,2025-03-03,2024-03-01,242,0.0,0.0003782105052995075,0.0,3.772466515951024e-05,0.0,0.06157733524770049,0.0,0.0,0.0,0.0,0.0
2025-04-01,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,True,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,0.0,0.0,0.0,0.0,0.0
2025-04-02,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,0.0,0.0,0.0,0.0,0.0
2025-04-03,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,0.0,0.0,0.0,0.0,0.0
2025-04-07,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,0.0,0.0,0.0,0.0,0.0
2025-04-08,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,1.0,0.0,0.0,0.0,0.0
2025-04-09,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,1.0,1.0,1.0,0.018257357914765793,0.0
2025-04-10,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,1.0,1.0,1.0,0.01654820226842446,0.002416880901323859
2025-04-11,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,1.0,1.0,1.0,0.002842333146224396,0.0028714829030636047
2025-04-14,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,1.0,1.0,1.0,0.00206129249907816,0.0020823717074722747
2025-04-15,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,1.0,1.0,1.0,0.0007713946172160924,0.0007792666674413251
2025-04-16,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,1.0,1.0,1.0,0.0023124000786745036,0.0023359796512458786
2025-04-17,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,1.0,1.0,1.0,0.0007690217402920307,0.0007768451891945194
2025-04-18,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,1.0,1.0,1.0,0.0025614360010024484,0.002587473897332382
2025-04-21,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,1.0,1.0,1.0,0.0005109783618286734,0.0005161592309295138
2025-04-22,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,0.0,0.0,0.0,0.0007660760944354639,0.0007738394220333511
2025-04-23,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,0.0,0.0,0.0,0.0028634416963531084,0.0028924370495384544
2025-04-24,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,0.0,0.0,0.0,0.0,0.0
2025-04-25,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,0.0,0.0,0.0,0.0,0.0
2025-04-28,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,0.0,0.0,0.0,0.0,0.0
2025-04-29,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,0.0,0.0,0.0,0.0,0.0
2025-04-30,0.0,1.0,True,False,KNOWN_CASH_SINGLE_RISK_BUDGET_AVAILABLE,False,2025-04-01,2025-04-01,2024-04-01,242,0.0,0.0003782105052995075,0.0,3.77246651595102e-05,0.0,0.06157733524770052,0.0,0.0,0.0,0.0,0.0
2025-05-06,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,True,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-07,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-08,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-09,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-12,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-13,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-14,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-15,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-16,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-19,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-20,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-21,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-22,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-23,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-26,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-27,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-28,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-29,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,0.0,0.0,0.0,0.0
2025-05-30,0.8718269751409838,0.12817302485901616,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-05-06,2025-05-06,2024-05-07,242,0.00020770220834006253,0.00045272594587626437,2.619103041774377e-06,3.783268569098757e-05,2.1601712523497697e-07,0.14659145133327062,0.0,1.0,0.12817302485901616,0.0,0.0
2025-06-03,0.8696161516442334,0.13038384835576655,False,False,TANGENCY_BUDGET_AVAILABLE,True,2025-06-03,2025-06-03,2024-06-03,242,0.00020770220834006253,0.00046128390789890216,2.619103041774377e-06,3.7842628484075656e-05,2.1423224207373198e-07,0.14727547057421367,0.0,1.0,0.13038384835576655,0.0,0.002071026809478349
2025-06-04,0.8696161516442334,0.13038384835576655,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-06-03,2025-06-03,2024-06-03,242,0.00020770220834006253,0.00046128390789890216,2.619103041774377e-06,3.7842628484075656e-05,2.1423224207373198e-07,0.14727547057421367,0.0,1.0,0.13038384835576655,0.0,0.0042792910058448985
2025-06-05,0.8696161516442334,0.13038384835576655,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-06-03,2025-06-03,2024-06-03,242,0.00020770220834006253,0.00046128390789890216,2.619103041774377e-06,3.7842628484075656e-05,2.1423224207373198e-07,0.14727547057421367,0.0,1.0,0.13038384835576655,0.0,0.0025065039436560355
2025-06-06,0.8696161516442334,0.13038384835576655,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-06-03,2025-06-03,2024-06-03,242,0.00020770220834006253,0.00046128390789890216,2.619103041774377e-06,3.7842628484075656e-05,2.1423224207373198e-07,0.14727547057421367,0.0,1.0,0.13038384835576655,0.0,0.0005000474179062131
2025-06-09,0.8696161516442334,0.13038384835576655,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-06-03,2025-06-03,2024-06-03,242,0.00020770220834006253,0.00046128390789890216,2.619103041774377e-06,3.7842628484075656e-05,2.1423224207373198e-07,0.14727547057421367,0.0,1.0,0.13038384835576655,0.0,0.0022490887295658624
2025-06-10,0.8696161516442334,0.13038384835576655,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-06-03,2025-06-03,2024-06-03,242,0.00020770220834006253,0.00046128390789890216,2.619103041774377e-06,3.7842628484075656e-05,2.1423224207373198e-07,0.14727547057421367,0.0,1.0,0.13038384835576655,0.0,-0.005734773184044806
2025-06-11,0.8696161516442334,0.13038384835576655,False,False,TANGENCY_BUDGET_AVAILABLE,False,2025-06-03,2025-06-03,2024-06-03,242,0.00020770220834006253,0.00046128390789890216,2.619103041774377e-06,3.7842628484075656e-05,2.1423224207373198e-07,0.14727547057421367,0.0,1.0,0.13038384835576655,0.0,0.008024835476052594
