date,panic_budget,learned_budget,panic_reference_equity,learned_reference_equity,panic_state,learned_state,target,budget_status,budget_update_scheduled,last_successful_budget_origin
2018-06-19,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-06-19
2018-06-20,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-06-20
2018-06-21,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-06-21
2018-06-22,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-06-22
2018-06-25,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-06-25
2018-06-26,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-06-26
2018-06-27,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-06-27
2018-06-28,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-06-28
2018-06-29,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-06-29
2018-07-02,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-02
2018-07-03,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-03
2018-07-04,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-04
2018-07-05,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-05
2018-07-06,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-06
2018-07-09,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-09
2018-07-10,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-10
2018-07-11,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-11
2018-07-12,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-12
2018-07-13,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-13
2018-07-16,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-16
2018-07-17,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-17
2018-07-18,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-18
2018-07-19,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-19
2018-07-20,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-20
2018-07-23,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-23
2018-07-24,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-24
2018-07-25,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-25
2018-07-26,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-26
2018-07-27,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-27
2018-07-30,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-30
2018-07-31,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-07-31
2018-08-01,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-01
2018-08-02,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-02
2018-08-03,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-03
2018-08-06,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-06
2018-08-07,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-07
2018-08-08,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-08
2018-08-09,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-09
2018-08-10,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-10
2018-08-13,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-13
2018-08-14,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-14
2018-08-15,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-15
2018-08-16,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-16
2018-08-17,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-17
2018-08-20,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-20
2018-08-21,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-21
2018-08-22,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-22
2018-08-23,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-23
2018-08-24,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-24
2018-08-27,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-27
2018-08-28,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-28
2018-08-29,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-29
2018-08-30,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-30
2018-08-31,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-08-31
2018-09-03,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-03
2018-09-04,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-04
2018-09-05,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-05
2018-09-06,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-06
2018-09-07,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-07
2018-09-10,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-10
2018-09-11,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-11
2018-09-12,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-12
2018-09-13,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-13
2018-09-14,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-14
2018-09-17,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-17
2018-09-18,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-18
2018-09-19,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-19
2018-09-20,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-20
2018-09-21,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-21
2018-09-25,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-25
2018-09-26,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-26
2018-09-27,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-27
2018-09-28,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-09-28
2018-10-08,0.4033538080734682,0.5966461919265318,199462.71600000004,295047.84025999997,0.0,1.0,0.5966461919265318,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-08
2018-10-09,0.40354554728022257,0.5964544527197774,199462.71600000004,294812.88025999995,0.0,1.0,0.5964544527197774,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-09
2018-10-10,0.40368929161205147,0.5963107083879485,199462.71600000004,294636.88025999995,0.0,1.0,0.5963107083879485,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-10
2018-10-11,0.4164465056582796,0.5835534943417203,199462.71600000004,279500.88025999995,0.0,1.0,0.5835534943417203,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-11
2018-10-12,0.4119806061125959,0.5880193938874042,199462.71600000004,284692.88025999995,1.0,0.0,0.4119806061125959,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-12
2018-10-15,0.4075443538187681,0.5924556461812319,196040.35170000006,284987.9090599999,1.0,0.0,0.4075443538187681,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-15
2018-10-16,0.40594940315075817,0.5940505968492418,194748.85170000006,284987.9090599999,1.0,0.0,0.40594940315075817,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-16
2018-10-17,0.4067859230006323,0.5932140769993677,195425.35170000006,284987.9090599999,1.0,0.0,0.4067859230006323,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-17
2018-10-18,0.4014220450510968,0.5985779549489032,191120.35170000006,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-18
2018-10-19,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-19
2018-10-22,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-22
2018-10-23,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-23
2018-10-24,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-24
2018-10-25,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-25
2018-10-26,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-26
2018-10-29,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-29
2018-10-30,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-30
2018-10-31,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-10-31
2018-11-01,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-01
2018-11-02,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-02
2018-11-05,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-05
2018-11-06,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-06
2018-11-07,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-07
2018-11-08,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-08
2018-11-09,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-09
2018-11-12,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-12
2018-11-13,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-13
2018-11-14,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-14
2018-11-15,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-15
2018-11-16,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-16
2018-11-19,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-19
2018-11-20,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-20
2018-11-21,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-21
2018-11-22,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-22
2018-11-23,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-23
2018-11-26,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-26
2018-11-27,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-27
2018-11-28,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-28
2018-11-29,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-29
2018-11-30,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-11-30
2018-12-03,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-03
2018-12-04,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-04
2018-12-05,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-05
2018-12-06,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-06
2018-12-07,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-07
2018-12-10,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-10
2018-12-11,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-11
2018-12-12,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-12
2018-12-13,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-13
2018-12-14,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-14
2018-12-17,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-17
2018-12-18,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-18
2018-12-19,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-19
2018-12-20,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-20
2018-12-21,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-21
2018-12-24,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-24
2018-12-25,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-25
2018-12-26,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-26
2018-12-27,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-27
2018-12-28,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2018-12-28
2019-01-02,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-02
2019-01-03,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-03
2019-01-04,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-04
2019-01-07,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-07
2019-01-08,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-08
2019-01-09,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-09
2019-01-10,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-10
2019-01-11,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-11
2019-01-14,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-14
2019-01-15,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-15
2019-01-16,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-16
2019-01-17,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-17
2019-01-18,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-18
2019-01-21,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-21
2019-01-22,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-22
2019-01-23,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-23
2019-01-24,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-24
2019-01-25,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-25
2019-01-28,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-28
2019-01-29,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-29
2019-01-30,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-30
2019-01-31,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-01-31
2019-02-01,0.3999790677628084,0.6000209322371917,189975.36930000005,284987.9090599999,0.0,0.0,0.0,REFERENCE_WEALTH_BUDGET_AVAILABLE,True,2019-02-01
