date,d60_factor,entry_condition,original_price_exit,mom5,mom20,sma120,vol20
2019-07-11,-0.25110303396345146,False,True,-0.019935935335364828,0.035128678548548606,0.03987764873845889,0.17970687844463532
2019-07-12,0.23681340835936313,False,False,-0.01697571629490193,0.04917934494881361,0.046511410320597246,0.1786082111146829
2019-07-15,-0.07950972879466833,False,False,0.009870209999863789,0.05198730888084529,0.04841951232730679,0.17853392304589244
2019-07-16,-0.06853943517836887,False,True,0.008078219825939054,0.04566761124713617,0.04237964478471956,0.18009714801585933
2019-07-17,0.0013030930597790265,False,False,0.006258169055882066,0.02954580518537707,0.03907445754929251,0.17472334628250027
2019-07-18,-0.15417339007717934,False,False,-0.000523149371073552,-0.005479465764626042,0.03067484662576625,0.14493241627993347
2019-07-19,0.22260120812221368,False,False,0.0018141769910296588,0.0031120357066295786,0.03983522031205755,0.14953894483292887
2019-07-22,0.07068493344157441,False,False,-0.009609215609762037,-0.006243516639685494,0.030257541980798663,0.15195893636098887
2019-07-23,0.11153065011839647,False,False,-0.003119316280253008,0.00626797560067469,0.03106482071793315,0.1477994102330599
2019-07-24,0.2937154876968069,False,False,0.006477545644172316,0.01404444411077438,0.03767559238001583,0.15021232011954236
2019-07-25,0.49896471983565555,False,False,0.021995970254852254,0.012102632596193775,0.04530921835912882,0.14865395092159983
2019-07-26,0.6315757284366309,False,False,0.012863568166248075,0.013640669617088865,0.04494854723570718,0.14863064091736225
2019-07-29,0.579997904176918,False,False,0.019126972345873145,-0.0122138922939383,0.04166018481067746,0.1202077111268148
2019-07-30,0.5797613542549818,False,False,0.021378792339348585,-0.009132483563272923,0.04476320431324177,0.12137045827095824
2019-07-31,0.5596493584026532,False,False,0.006179216365958118,-0.00792538981558429,0.03564458641336654,0.12044470937521187
2019-08-01,0.38014534624616964,False,False,-0.012102632596194197,-0.010565747047780417,0.024581551780961997,0.12250390883696893
2019-08-02,0.644468547024272,False,False,-0.028784562165459212,-0.031082533303083266,0.007703813022911898,0.13085710852949803
2019-08-05,0.3446880114493965,False,False,-0.044766013869706654,-0.02537804713373185,-0.010744524000812938,0.12020695917486728
2019-08-06,0.5863278157291727,False,False,-0.05986038792367895,-0.033522692038644254,-0.021877205363444507,0.12438194971541214
2019-08-07,0.3594180752253594,False,False,-0.05921391302204483,-0.040298981956032334,-0.028826211818328895,0.12527989037444068
2019-08-08,0.30821008390825655,False,False,-0.03533191129734307,-0.025961723009758655,-0.015258298682078508,0.13800399533502075
2019-08-09,0.039157828469376044,False,False,-0.027742510052617166,-0.04184932706079861,-0.023688171759052246,0.13531034708159023
2019-08-12,0.4417269079284465,False,False,0.0056067427612356505,-0.029641514372360112,-0.008800981698709132,0.14809833986224544
2019-08-13,0.5809850735144901,False,False,0.007547205635382904,-0.03405370622920046,-0.0178828483331398,0.14988985137602723
2019-08-14,0.16969851692328008,False,False,0.017814236275126998,-0.02874291473678747,-0.014840210227161199,0.15107125994808251
2019-08-15,0.5935996051092174,False,False,0.007220247973487097,-0.018218325665197918,-0.01157941865875467,0.15096990566208782
2019-08-16,0.7287404985354867,False,False,0.019288034330503547,-0.024375469721324677,-0.007894638708956458,0.14651633650877388
2019-08-19,0.8119419202975804,False,False,0.02705352120946526,0.007021222446867205,0.01560872263758184,0.16814054927182354
2019-08-20,0.6905412428934491,False,False,0.031454952167886206,0.0005205622189388339,0.011058590358592024,0.16870188644985826
2019-08-21,0.6180543919533684,False,False,0.027442355312993758,-0.0077781050679658886,0.010414475068377227,0.16614656619613696
2019-08-22,0.5160151229928543,False,False,0.02551762814680916,-0.014696667773240944,0.01210362013253663,0.16287738430182136
2019-08-23,0.5455147788526061,False,False,0.02825194440379371,-0.008987093483779017,0.018891229791464292,0.16496476412259395
2019-08-26,0.7291304953754388,False,False,-0.006499437932028889,-0.018605187831034695,0.007464892668900935,0.16910235609937427
2019-08-27,0.8136347220792894,False,False,0.008034253402097185,-0.012823976718312613,0.017830869473831168,0.1726833583520512
2019-08-28,0.870696819735621,False,False,0.00519211965995771,-0.008765201773966252,0.014618084214351068,0.17129735706352253
2019-08-29,1.004261355008472,False,False,0.0002597065330789053,-0.002334328643967819,0.011599729434504491,0.16850694036535097
2019-08-30,0.9827975527512515,False,False,-0.004135441406692706,0.015662027274987323,0.013782736460687284,0.15915079046381148
2019-09-02,1.044263325168799,False,False,0.018093023927393197,0.044253849966065156,0.024638299268396002,0.14814356852060476
2019-09-03,0.7472952756280681,False,False,0.008738169195732236,0.055774580401098506,0.025300182776985203,0.1408116312345032
2019-09-04,0.938365710097608,False,False,0.02430097839696454,0.07474968964504315,0.03760226557583324,0.1403207195985145
2019-09-05,0.9613094122523046,False,False,0.03646038016085174,0.06945796281422685,0.046599991265230845,0.13618667135977558
2019-09-06,1.0511575709254235,False,False,0.04060441063303776,0.08400894796064225,0.053017506645192114,0.13007828237270047
2019-09-09,0.8869238813623233,False,False,0.0335001733199577,0.07214728052478746,0.05677631306267439,0.12280615856379305
2019-09-10,0.8786757374605135,False,False,0.029747593037063355,0.07797496780277906,0.0534280238194389,0.11701370397620656
2019-09-11,1.2142538805721415,False,False,0.01005791732589908,0.06699337069581522,0.045441071335157845,0.12326742280905434
2019-09-12,0.956837336060036,False,False,0.010956284897022247,0.07319399973776188,0.05567247486960891,0.1255652160299676
2019-09-16,0.9130333609235509,False,False,0.0007458048823009912,0.0654667185124396,0.05156565425597881,0.12797741953588282
2019-09-17,0.7065122310311477,False,False,-0.021533130441550166,0.02356062887377194,0.03200135824020767,0.12540565198877168
2019-09-18,0.7956763411132378,False,False,-0.014511137794973327,0.03200887783991937,0.03582623980021293,0.1242482213653734
2019-09-19,0.6033043049887825,False,False,-0.0025050113299683917,0.037046004052852965,0.040197760196194254,0.12450968397433357
2019-09-20,0.44912158694572135,False,False,-0.011206691809561442,0.036469679781391415,0.041138394748677864,0.12451420278800895
2019-09-23,0.40829431831126484,False,False,-0.016537585617063946,0.020677188491581924,0.03181292850997952,0.1282312326389529
2019-09-24,0.5156637284380543,False,False,0.0025278072105258858,0.03258787401632684,0.03261294611434051,0.12030127930537392
2019-09-25,0.4505642531951853,False,False,-0.008605469455758899,0.015369154982063137,0.025636569044928503,0.11923676788730604
2019-09-26,0.3021654681040373,False,False,-0.020269252326284397,0.01158463206661096,0.018836435072103086,0.12150123115523273
2019-09-27,0.332754745941868,False,False,-0.019472103412820182,0.016737869835492317,0.02150748001199898,0.12095477056879587
2019-09-30,0.13975588504783396,False,False,-0.02274277146199784,0.0020698584362769576,0.009613816408942544,0.12870599868778299
2019-10-08,0.37987953724461576,False,False,-0.01705961168977142,-0.0025647616008379107,0.01650449321612446,0.1245773908408774
2019-10-09,0.5440902532228875,False,False,-0.00739893667521788,-0.0007679508888868269,0.019733119782735287,0.1249408227702085
2019-10-10,0.7392358344237648,False,False,0.0066326773767390245,-0.006083668953614641,0.027185729613967036,0.11934519913247697
2019-10-11,0.9490145718397767,False,False,0.016462319349916203,-0.0032601909754432384,0.03972420277364219,0.12264451618396179
2019-10-14,0.7810767128640239,False,False,0.035795165600101965,-0.0027393865966588867,0.04717738688765016,0.12303293412906761
2019-10-15,0.6033660984846403,False,False,0.02610717277917863,-0.009957762141616972,0.04396429574199945,0.12254134113107856
2019-10-16,0.5343031828351771,False,False,0.019777520907858018,-0.01073802301809208,0.04049791338762643,0.12275346632090715
2019-10-17,0.4721830005741528,False,False,0.01413807947359712,-0.002003506805916587,0.04222641230083202,0.12041866718738385
2019-10-18,0.25249382842180657,False,False,-0.012639197578456855,-0.026855673450922272,0.027495278775508947,0.1241625426854416
2019-10-21,0.27417433603371655,False,False,-0.017610518008635508,-0.021095709487595395,0.030020478410526685,0.12450387242742522
2019-10-22,0.37526167548239947,False,False,-0.010563478509569372,0.0010118897903636378,0.034065778436263905,0.10844201126749307
2019-10-23,0.2939384556162766,False,False,-0.012378584232639982,-0.008605469455758786,0.028758964703420764,0.10882174785160374
2019-10-24,0.2871344767300461,False,False,-0.012613688934500907,-0.012112184410449074,0.030053019357622057,0.10736099256504714
2019-10-25,0.2821553857664499,False,False,0.008107467768574609,-0.007541513872786237,0.036139380747886696,0.10965892207720039
2019-10-28,0.18176233205668507,False,False,0.011607498480760552,0.007049374610228948,0.04194395129230033,0.10710495130640575
2019-10-29,0.1250188578678261,False,False,0.004540875612844651,0.0030249581926822928,0.03837157132216129,0.10783204421181135
2019-10-30,0.05105019880259231,False,False,0.0032990767138426354,0.0032990767138426354,0.030961046197781172,0.10761114728739497
2019-10-31,-0.008945718545626355,False,False,0.0015220703090686718,0.009679138224903839,0.029905102533644312,0.10453391804781376
2019-11-01,0.2870383202648636,False,False,0.015772013009301575,0.02770260254933532,0.050212925062116165,0.1256301135553704
2019-11-04,0.0686423260248734,False,False,0.013208914790672448,0.043001060862899315,0.05261557639976222,0.11568696256545793
2019-11-05,0.2632139184197573,False,False,0.0221539863257307,0.042238556208184695,0.057823978124762254,0.11535551666554532
2019-11-06,-0.06245165090149617,False,False,0.024525753829744562,0.03522376721880521,0.052499197724138025,0.11738496112494236
2019-11-07,0.11176507441736616,False,False,0.026267926820610105,0.029314387668774873,0.052850495229676886,0.11572365770926311
2019-11-08,-0.16421631255423685,False,False,0.00198511231442025,0.013225395513839439,0.04796006286721188,0.11018996719855427
2019-11-11,-0.0513428196530046,False,True,-0.01798699504908267,-0.010781099786285145,0.03002620287647373,0.12260890198130964
2019-11-12,-0.17072030776037597,False,True,-0.02492651488183374,-0.008795131452827738,0.02802505627282481,0.12223963164294241
2019-11-13,-0.24317360553622855,False,True,-0.021490082386461315,-0.006043836075514075,0.026463165900369345,0.12172702333499653
2019-11-14,0.049878175802279746,False,False,-0.021967932842088488,-0.0067916246469107424,0.026551194771376796,0.12161543488394007
2019-11-15,-0.6234588746592806,False,False,-0.02281658463652987,0.003048008455766521,0.020964776758356507,0.11138727614724496
2019-11-18,-0.5736267787679084,False,True,0.0010078106169215486,0.007837228839271893,0.027356946818992034,0.11378153617681454
2019-11-19,-0.5233666352627623,False,True,0.012291638511556718,0.014059985568298511,0.036764515823302535,0.11816249492386499
2019-11-20,-0.6773352730594007,False,True,0.002774626575105608,0.00910937473223172,0.02542247018332322,0.12251599392491891
2019-11-21,-0.690384131004686,False,True,-0.0030333693633284374,0.0027886949242616997,0.01959822667346378,0.1239574062326072
2019-11-22,-0.8652599472137021,False,True,-0.00891612071495368,-0.013975580027761642,0.008201743542336049,0.12738402432030152
2019-11-25,-0.8974291370016687,False,True,-0.008852972959107551,-0.012623242600596106,0.014801334676890487,0.12834894499279503
2019-11-26,-1.2862239589770463,False,True,-0.017352378057387156,-0.007833268101933308,0.015671800421263926,0.12816384691770877
2019-11-27,-1.340295765283758,False,True,-0.008601115509092011,-0.002790817490703007,0.013481762177681045,0.12625341858242162
2019-11-28,-1.3228607484894823,False,True,-0.005076153031860549,-0.0038095284166675073,0.01123595505617958,0.1263439183191128
2019-11-29,-1.3449558180619203,False,True,-0.0053880823104501836,-0.03513567534751335,-0.0004457321149990978,0.10658122178536483
2019-12-02,-1.1860130761882515,False,True,-0.010471299867295366,-0.036303457258564,0.0009101129610791237,0.10596296626407128
2019-12-03,-1.2575707663854108,False,True,-0.007895112957151533,-0.03788236738481573,0.004382886199044478,0.10467114258668031
2019-12-04,-1.1090988947270648,False,True,-0.005860635961731592,-0.03317720728217928,0.0044966606625620464,0.10462339011679718
2019-12-05,-1.284467388742903,False,True,0.0030487828493587312,-0.027028672387918916,0.011415412838544192,0.10890006905030082
2019-12-06,-1.2306058096033217,False,True,0.020120378227518245,-0.01700040943441547,0.016977402639029915,0.11139016269351452
2019-12-09,-1.2909646072600145,False,True,0.014781104991836965,-0.0035353572176442987,0.01303127762899936,0.09590715222028072
2019-12-10,-1.0605788847545539,False,True,0.011440317987088704,-0.001515534515893215,0.013187746643303244,0.09586891748816419
2019-12-11,-1.0824869679696316,False,True,0.012444605048083746,0.0007574801523658585,0.014116231746803543,0.09598383072889521
2019-12-12,-0.9324284267755968,False,True,0.0022362415838399993,-0.002824497961990343,0.010790580173415165,0.09645649892458259
2019-12-13,-0.9611994756597669,False,True,0.016276554465780423,0.022092729667894835,0.030910094120680354,0.11808418200558903
2019-12-16,-0.7695316960834501,False,True,0.022579430122556254,0.018036262287990396,0.03360203028948372,0.11629753670189157
2019-12-17,-0.2000080375910911,False,True,0.03727860036172176,0.02347142733427171,0.04914404724713495,0.12318316643499383
2019-12-18,-0.21616761143095978,False,True,0.032045128733716385,0.03002798231097645,0.04464116346235447,0.11743931416744675
2019-12-19,-0.2154307145754422,False,True,0.03312984745731927,0.03333871885865759,0.04223557127617328,0.11563623958858359
2019-12-20,-0.18893708732202447,False,True,0.012024192966801812,0.043033043349650274,0.04071194114504606,0.10709423706227121
2019-12-23,-0.3445798335369725,False,True,-0.004028202828604664,0.02286103241849325,0.026869832808389615,0.11750819804764912
2019-12-24,-0.2566616141349074,False,True,-0.014202306739250574,0.026621498652408395,0.03210293062601499,0.11838264480378075
2019-12-25,-0.16978963867828203,False,True,-0.008729323420099432,0.02989977439996918,0.03370625993195708,0.1179146545786912
2019-12-26,0.2352858656316114,False,False,0.0002487252842075474,0.03866359717472565,0.04086649467843406,0.11897982660654054
2019-12-27,0.19604194106407016,False,False,0.0002489729877172406,0.048670098647817656,0.03943409080827842,0.1099257873997936
2019-12-30,0.6725856524632717,False,False,0.027617130225084486,0.0609494625108731,0.05395266406696697,0.1175226291551532
2019-12-31,0.7389886906171699,False,False,0.027473575495028442,0.06199018710458833,0.058642632831218844,0.1176953478964844
2020-01-02,0.6382357864806976,False,False,0.03857498290151347,0.07433539326321413,0.07144824992079246,0.12203141227166307
2020-01-03,0.40463248242773436,False,False,0.028923584851458597,0.06453839917682555,0.06800204277871447,0.12305909869476121
2020-01-06,0.31187452745049793,False,False,0.026045698347617958,0.054595418767917354,0.0630532408011808,0.12500281990666615
2020-01-07,0.4087553799293079,False,False,0.019441681614585808,0.06561003913362178,0.07047519076742548,0.12410169676004887
2020-01-08,0.4516458651666547,False,False,0.004384903493558765,0.05493477261105844,0.059217299456367334,0.1321355023537655
2020-01-09,0.540326112003879,False,False,0.002166848085090515,0.06405763630022071,0.0697074341232451,0.1348432206749989
2020-01-10,0.485969274187012,False,False,0.0043394475039050156,0.06664160509689042,0.0686020592399299,0.1336588631686283
2020-01-13,0.968922971002715,False,False,0.018979548698045627,0.05729841300018262,0.07915307694938667,0.12189857387596673
2020-01-14,0.7745629834154563,False,False,0.0069552984552102145,0.04998590746627588,0.07365158331207766,0.12442666414329
2020-01-15,0.6374970455923749,False,False,0.009194354632822045,0.02685052688215874,0.06457510886332196,0.11954553412715715
2020-01-16,0.6563230405548873,False,False,-0.002890175422233386,0.029122332144271068,0.06220806362661202,0.11857441512635557
2020-01-17,0.6132304372830365,False,False,-0.0014443911995986845,0.0320673664399724,0.06271856417132504,0.11799599244472625
2020-01-20,0.5426206945097382,False,False,-0.005010150048380706,0.04026406998500023,0.06963422146445919,0.11912535926439705
2020-01-21,0.32767538490159387,False,False,-0.019061983858230287,0.03495212643665015,0.0496221088451394,0.12852506648552114
2020-01-22,0.5957398114982386,False,False,-0.007979730409644151,0.03307310321176518,0.05258700573940689,0.12803419402318042
2020-01-23,0.4379507125113653,False,False,-0.03685015322728099,0.0010015023370893786,0.020865036759530886,0.16862204795765068
2020-02-03,1.047838618624938,False,False,-0.12615938303383212,-0.09434074187806729,-0.06487848880932967,0.33653227711237654
2020-02-04,1.1405940906958103,True,False,-0.10347545091450865,-0.06346035391722568,-0.03644976111887699,0.35764253269249774
2020-02-05,1.1241589576875999,True,False,-0.07536426550403144,-0.06802926929246574,-0.027128848411640982,0.35513889696001155
2020-02-06,1.2232346786474089,True,False,-0.0554033890973715,-0.0498038613806346,-0.00459683053484472,0.36628410100981573
2020-02-07,1.3954334505118458,True,False,-0.027398974188114388,-0.06497245475253832,-0.007423531133397665,0.3620654336990424
2020-02-10,1.53012148472341,True,False,0.06404304448744975,-0.05922128224207612,-0.004711289303332644,0.36273261637596294
2020-02-11,1.8921737661403013,True,False,0.04486685343557073,-0.04463919882927308,0.0054159456240554515,0.3656868201944806
2020-02-12,2.0887645121045915,True,False,0.042176474748754314,-0.045294476158297216,0.011842093344108129,0.3654705119977949
2020-02-13,2.0052227544473964,True,False,0.013508552556458511,-0.04068021231773492,0.005951188478877212,0.3645593284491249
2020-02-14,2.0917923938318745,True,False,0.022632879627361012,-0.04450642321026772,0.012158670654503823,0.36312399783704835
2020-02-17,2.259176882069155,True,False,0.04093477975166162,-0.022625949994319407,0.033457694538692184,0.37248211669727066
2020-02-18,2.29685165269233,True,False,0.024055281685786002,-0.03956346584153279,0.026350525719152085,0.37038085490829875
2020-02-19,2.22354117380347,True,False,0.0172267398239446,-0.035023034789562986,0.02588778652770407,0.3703131898747523
2020-02-20,2.257340774157988,True,False,0.044803929501597305,-0.005070637448959769,0.048258343232061574,0.37868133409706517
2020-02-21,2.4918974833003427,True,False,0.04137502236170468,-0.0002412254263295186,0.05100605852270079,0.37881350321609103
2020-02-24,2.526523987668778,True,False,0.011741817876683195,-0.009439740918037556,0.041911796126890444,0.37986875944598264
2020-02-25,3.0050554009490065,True,False,0.015964971287192556,-0.018588344505959434,0.039195181029700654,0.378929944897053
2020-02-26,3.0866983256734253,True,False,0.007398307481444925,-0.008562743449887689,0.030034511944023956,0.37463560208470853
2020-02-27,3.053155055589443,True,False,-0.014630838893785903,-0.011721745933101525,0.029642658574002168,0.3744149897247001
2020-02-28,2.9970011783823325,True,False,-0.05250029513758572,-0.015891367336634214,-0.0055112194133971615,0.3787129125534879
2020-03-02,3.2299949637739167,True,False,-0.008793412792385684,0.10792622932340888,0.030051758397109163,0.2488812511132387
2020-03-03,2.9712383378252585,True,False,-0.007582279202192763,0.0773048272063564,0.02868214902386179,0.2323599580091766
2020-03-04,3.089699345245303,True,False,0.007831660195685269,0.07463318224982905,0.035349610279933774,0.23168610190369215
2020-03-05,2.990374812651623,True,False,0.03119585576848102,0.0748774989327509,0.059289305937058945,0.23195979011399845
2020-03-06,2.876610845195898,True,False,0.04669335890700795,0.0582009657584881,0.03876603198506534,0.24431768610542837
2020-03-09,2.7499086852496037,True,False,-0.02132488445870601,0.022558300377253346,0.005544827084154935,0.2726647620110978
2020-03-10,2.8754060575933895,True,False,0.0012268434859880144,0.03366481725677362,0.027406153338601635,0.28038819910528845
2020-03-11,2.6724940440003513,True,False,-0.022434072862273162,0.01002263463880177,0.010413989258438283,0.2866410320830252
2020-03-12,2.660753670382839,True,False,-0.06187540371808765,-0.0005064573417951978,-0.005402464311096367,0.29164327847127464
2020-03-13,2.913445295011105,True,False,-0.057943797183070335,-0.02237571105194319,-0.020113778456271603,0.2950960664456269
2020-03-16,2.3319595365177466,True,False,-0.06845595872237568,-0.08683243809678413,-0.0607727489997979,0.31500883240710903
2020-03-17,2.0006404721302844,True,False,-0.0991675362818373,-0.08955800071084952,-0.06853978475673317,0.3153695293562055
2020-03-18,1.7152049172445563,True,False,-0.09953249435571726,-0.10673659954086007,-0.08354189679503055,0.3178180079635457
2020-03-19,1.4804532244825281,True,False,-0.09338700496186136,-0.1386973918052538,-0.09181581841122644,0.3014506158354897
2020-03-20,1.555165753461751,True,False,-0.06507007577589845,-0.1288208091895465,-0.07918566256897852,0.3076366390582627
2020-03-23,1.7650703373098846,True,False,-0.05517118820371848,-0.1537454441771858,-0.10825495625102255,0.32082832448260645
2020-03-24,1.6612645913600084,True,False,-0.022454393575105695,-0.12797736557314793,-0.08614259801539315,0.33882107834432085
2020-03-25,1.5954827098606206,True,False,0.020445035430969007,-0.09368987159133606,-0.06172428454295431,0.35693250975408936
2020-03-26,1.6068958996525056,True,False,0.02390552085355417,-0.10016103205791384,-0.0671222050683602,0.3565630327275654
2020-03-27,1.4029043338989995,True,False,0.015250840252466894,-0.06106967379949383,-0.062474987051184594,0.3412973427789602
2020-03-30,1.4341613182699255,True,False,0.03893706544183498,-0.10601496594296514,-0.07073716305330635,0.31004609180301185
2020-03-31,1.2856598990960464,True,False,0.01593440307782457,-0.10446068329313069,-0.06961172343485289,0.31037154206778905
2020-04-01,1.170880464686814,True,False,-0.008944361025637474,-0.11046589281265883,-0.06833071823502923,0.3080678061535336
2020-04-02,1.2653347771119556,True,False,0.01080215742765193,-0.12055473039874287,-0.05542828780186848,0.2975497128006053
2020-04-03,1.2558519268436246,True,False,-0.0008111396956836682,-0.10857417240218549,-0.06173341639579799,0.2938017040087636
2020-04-07,1.205368762243833,True,False,0.03062286021398322,-0.05406722127027594,-0.04048314715141332,0.2919588949126898
2020-04-08,1.2133589976646237,True,False,0.025828715878712216,-0.07985881090040639,-0.04397992007881524,0.27773270639510833
2020-04-09,1.1488164198868989,True,False,0.027656481445724093,-0.06037533850466158,-0.04083919902350819,0.27469435715504464
2020-04-10,1.1252425058966806,True,False,0.010952426832553323,-0.04772689984810194,-0.04354227805218802,0.27066195369038637
2020-04-13,1.1478670493373369,True,False,0.012365748967796977,-0.038264626251318254,-0.04852054506517789,0.26699824438453723
2020-04-14,1.2338903885424433,True,False,0.006591981682152742,0.020980719134252538,-0.03251082732129207,0.22992946384806331
2020-04-15,1.1012880533289153,True,False,0.004769484399034984,0.024078209780465785,-0.037928417355541644,0.2284686098083429
2020-04-16,1.1933208267368327,True,False,0.0023806386061576298,0.04153779445721337,-0.03722932996449302,0.21873263767103496
2020-04-17,1.2048583767998398,True,False,0.01450638652024577,0.06016649163400519,-0.028428302988642296,0.21549168337986266
2020-04-20,1.2484674658986827,True,False,0.024282005896927587,0.05108745542150771,-0.02428038393017684,0.21227722494470247
2020-04-21,1.240603632755353,True,False,-0.002631580466055932,0.07352032687191498,-0.034288748594826446,0.1769320121111239
2020-04-22,1.330279715547518,True,False,0.012086326844265438,0.05861893019983711,-0.025488032355938217,0.1619380740624216
2020-04-23,1.3844531270544944,True,False,0.009727958928669381,0.03082071795491343,-0.027059886805437805,0.13815610562374192
2020-04-24,1.2951184162201355,True,False,-0.0076225891490441676,0.02863838163140685,-0.034958546810674895,0.13990555371267138
2020-04-27,1.423348977661058,True,False,-0.0073279574188592905,0.02850865775018136,-0.030468916366136467,0.13986897616737368
2020-04-28,1.1083565592089684,True,False,0.009441454870918627,0.04402471630099862,-0.024248589124416076,0.13514100485645303
2020-04-29,0.9152925582854496,False,False,0.005729182337614105,0.04841370945962668,-0.01892139368841972,0.13541874472049156
2020-04-30,0.9588871316753205,False,False,0.022251888362454904,0.06201696734300588,-0.004256789658043103,0.1418969882678938
2020-05-06,1.0302948279742516,False,False,0.03321530042801376,0.05105152463176873,-0.001538303254478901,0.1366223081493956
2020-05-07,0.9169410824716803,False,False,0.026951618373016517,0.056271415818881856,-0.003172511564993874,0.1331343041448079
2020-05-08,0.815590647020959,False,False,0.031348918596036106,0.04475077468305163,0.007604318015140388,0.11635034519608248
2020-05-11,0.71520916572002,False,False,0.024369552767651466,0.04695454634856607,0.005873189779429966,0.11509485600406459
2020-05-12,0.6302169663307742,False,False,0.009423220117300927,0.043783706014582785,0.005532673105682395,0.11543269536582222
2020-05-13,0.7454357138717449,False,False,0.009146405226075982,0.04924550302529142,0.007711079993073744,0.11373202906623717
2020-05-14,0.653638629646441,False,False,0.0025536275368171707,0.04645929438790207,-0.0007500891378301455,0.1166034637713292
2020-05-15,0.43195207147694364,False,False,-0.01298554211362901,0.025173250887269856,-0.005596380713579374,0.10673221340028291
2020-05-18,0.4878731369998833,False,False,-0.008142538626539134,0.03404252332299196,-0.0026075152845572713,0.10366904952100436
2020-05-19,0.373732192865415,False,False,-0.0005070994023475473,0.04089596800607755,0.004709623321265566,0.10540635451332363
2020-05-20,0.2221799331469001,False,False,-0.0068519491525527035,0.02788716735249301,0.0006778057521441561,0.10426586948060114
2020-05-21,0.07157290743834135,False,False,-0.005113792785675189,0.017063495705299397,-0.0059329999930327615,0.10733975360168838
2020-05-22,-0.13345796013007513,False,False,-0.022548577464499134,0.00525625388882646,-0.027696720650762785,0.12845124164313249
2020-05-25,-0.37021545276905327,False,True,-0.025095095210791816,-0.003138898732065393,-0.0271253268732895,0.1244951077194379
2020-05-26,-0.4461467699127668,False,True,-0.02049777121134584,0.010670237866062388,-0.015377018864754954,0.13125664176870605
2020-05-27,-0.43317148700886,False,True,-0.02110217263826533,0.014407583863271699,-0.01989144482709493,0.12864497062594757
2020-05-28,-0.39219040323925164,False,True,-0.013159782224826628,0.011231670899331875,-0.01856603870379292,0.12794319009245345
2020-05-29,-0.5280705561043406,False,True,0.013279716049718804,0.009094515067626648,-0.014482116647813736,0.12693624072977422
2020-06-01,-0.24991336785615287,False,True,0.03879741565953333,0.029929334589853942,0.011214984021197694,0.15519134832431436
2020-06-02,-0.32943902999085356,False,True,0.029586447760647106,0.0180047972642547,0.013706200406508717,0.147556915095759
2020-06-03,-0.4190624036226285,False,True,0.03400557747417295,0.015197860909430866,0.013175673218317474,0.14748879616601382
2020-06-04,-0.44511665384976384,False,True,0.03320867099665339,0.01748872352296884,0.013409243733089049,0.1471915561399888
2020-06-05,-0.3254820723437422,False,True,0.034823699224297136,0.012569295695887727,0.019000355521884282,0.1439515843721718
2020-06-08,-0.5683651975309892,False,True,0.013517101927833782,0.01907688375003624,0.02358062469113098,0.14432917510361618
2020-06-09,-0.35790575562925553,False,True,0.01743940560523268,0.02602098275218635,0.030107134897266574,0.14559047554195884
2020-06-10,-0.39171266283696343,False,True,0.01546551154127819,0.02151696722463322,0.0274996026068981,0.14606315038631285
2020-06-11,-0.9746704816948153,False,True,0.005762260714090214,0.020697356700241913,0.017867132274414166,0.14675932347473883
2020-06-12,-0.30295086698429236,False,True,0.002495011274342983,0.02804984908385975,0.020141848779371196,0.1451991033265106
2020-06-15,0.017506045084595266,False,False,-0.016545877589994686,0.010673544786580795,0.005677484958901191,0.15484753149215752
2020-06-16,0.2698192200476615,False,False,-0.0076856706572817545,0.01884241149725207,0.021356640216234624,0.1619915727142354
2020-06-17,0.41793732740489503,False,False,-0.004465400622598624,0.023903515754587375,0.0224167369263939,0.16093463041533365
2020-06-18,0.5123690578803133,False,False,0.01241326763573475,0.038224417121651554,0.030240380949152268,0.15972640860876405
2020-06-19,0.38926867935481013,False,False,0.022666651619611903,0.07326507816797086,0.04327052390139907,0.13747834849163484
2020-06-22,0.5614619499178979,False,False,0.03794627614080695,0.0737149161381795,0.044081463255564834,0.13735447469091058
2020-06-23,0.9615834514826771,False,False,0.027008761786518905,0.066348944495117,0.04854516897884453,0.13401199680280276
2020-06-24,0.9306065229742473,False,False,0.03469685940226203,0.0797025477951147,0.05728885644459858,0.131881693509147
2020-06-29,1.2360318033681654,False,False,0.018335680533090055,0.0697198798795683,0.04784649522677231,0.13885439581321643
2020-06-30,1.0984541133115262,True,False,0.017626920229982104,0.07761228234823418,0.060186340394756455,0.14203331553347226
2020-07-01,1.6706572169894265,True,False,0.03890241175662085,0.07381991223526678,0.08345503462938941,0.13466130893905914
2020-07-02,1.8700206987897692,True,False,0.056969980928236956,0.0937324776627068,0.10761899934100372,0.1502048678158933
2020-07-03,1.7897843589635882,True,False,0.06799974321169634,0.11369671353263792,0.12880928813087023,0.15784493395256877
2020-07-06,2.0776336672667717,True,False,0.14748398846906885,0.1839951973519839,0.21000581733565915,0.2818130910379387
2020-07-07,1.8139303689767274,True,False,0.12536023444733072,0.16814881757126782,0.1963598931460644,0.2896544582364515
2020-07-08,1.9224492154982857,True,False,0.11611706275960941,0.1764198730670423,0.21030194485785558,0.28969405166394135
2020-07-09,2.1673883994896035,True,False,0.1087415213000972,0.1850345933575714,0.22711902827889663,0.2903943071601282
2020-07-10,2.155735181235424,True,False,0.07101013094049909,0.16924133293185875,0.2035111841443369,0.30321174749935187
